,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Interview results""]
2 --> 4{""Requires External Expertise?""}
4 --> |""Yes""|5[""Ask for External Expertise""]
4 --> |""No""|6[""Create Report""]
5 --> 7[""Check Expert Response Time""]
7 --> |""Yes""|8[""Forward Report to Referee""]
7 --> |""No""|5
6 --> 9[""Check Expert Response Time""]
9 --> |""Yes""|8
9 --> |""No""|5
8 --> 10[""Fill Out Check for Expenses""]
10 --> 11[""End Process""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Fees required?""}
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
4 --> 5{""Purchase approved?""}
5 --> |""No""|6[""Notify rejection""]
5 --> |""Yes""|7[""Send approval notification""]
3 --> 8[""EndNode""]
6 --> 8
7 --> 3
"
2,"
flowchart LR
0[""Accept Item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
1 --> 5[""Fruit Categorization""]
3 --> 6[""Vegetable Categorization""]
4 --> 7[""Milk""]
4 --> 8[""Cheese""]
9 --> 9[""Non-perishable""]
10 --> 10[""Perishable""]
3 --> 11[""Temperature Weight and Date Center""]
6 --> 11
7 --> 11
8 --> 11
9 --> 11
10 --> 11
11 --> 12[""Store Items Based on Item Policy""]
12 --> 13[""EndNode""]
"
3,"
graph LR
0[""Start""] --> 1[""Detect incident""]
1 --> 2{""Financial impact?""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End process""]
3 --> 5[""Contact Application Team""]
5 --> 6[""Contact SA Team""]
5 --> 7[""Contact DBA Team""]
6 --> 8[""Open conference line""]
7 --> 8
8 --> 9[""Troubleshoot issue""]
9 --> 10[""Check if resolution is known?""]
10 --> |""YES""|11[""Fix issue""]
10 --> |""NO""|12[""Check with vendor""]
12 --> 10
11 --> 13[""Resolve and close EMS""]
13 --> 4
9 --> 14{""Check if vendor has a fix?""}
14 --> |""NO""|15[""Failover to COB""]
14 --> |""YES""|11
15 --> 4
"
4,"
flowchart LR
0[""Open event creation page""] --> 1[""Populate name form""]
1 --> 2[""Populate time forms""]
2 --> 3[""Populate location forms""]
3 --> 4[""Populate additional information""]
4 --> 5[""Configure privacy settings""]
5 --> 6[""Confirm event creation""]
6 --> 7{""Is name form populated?""}
7 --> |""No""|1
7 --> |""Yes""|8{""Do end time occur after start time?""}
8 --> |""No""|9[""Display incorrect time notification""]
9 --> 2
8 --> |""Yes""|10[""Save event information""]
10 --> 11[""Saved on Facebook""]
11 --> 12[""End""]
"
5,"
graph LR
0[""Weekly Discounts""] --> 1[""Pay Invoices""]
1 --> 2[""Generate Payment Report""]
2 --> 3[""Send Payment Report to Accounts Receivable""]
2 --> 4[""Send Payment Report to Registry""]
2 --> 5[""Generate Monthly Invoices""]
5 --> 6[""Charge Clients $35 per Paid Invoice""]
6 --> 7[""Send Out Invoices""]
7 --> 8[""End Process""]
"
6,"
graph LR
0[""Start Node""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose of the order?""}
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]
4 --> 5
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> |""Not Verified""|2[""Ask for more information""]
1 --> |""Verified""|3[""Analyze RFQ and provide L&M cost estimates""]
3 --> 4[""Check RFQ again""]
4 --> |""Not Verified""|2
4 --> |""Verified""|3
5{""Is more information needed?""}
3 --> |""Yes""|2
3 --> |""No""|6[""Add overhead costs""]
6 --> 7[""Generate pricing options""]
8[""Verify RFQ again""]
7 --> 8
8 --> |""Verified""|9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3{""Data complete?""}
3 --> |""Yes""|4[""Perform risk assessment""]
3 --> |""No""|5[""Send failure notice""]
5 --> 6[""EndNode""]
4 --> 7[""Check reinsurance option""]
7 --> 8[""Finish contract""]
8 --> 6
"
9,"
graph LR
0[""Feel hungry""] --> 1[""Decide to cook""]
1 --> 2[""Choose recipes""]
2 --> 3[""Prepare ingredients""]
2 --> 4[""Prepare water for pasta""]
2 --> 5[""Prepare salad for washing""]
4 --> 6[""Put pasta into water""]
5 --> 7[""Wash salad""]
6 --> 8[""Prepare ingredients for sauce""]
7 --> 10[""Prepare ingredients for dressing""]
8 --> 9[""Make sauce""]
10 --> 11[""Make dressing""]
9 --> 12[""Bring dishes to the table""]
11 --> 13[""Prepare dishes""]
12 --> 14[""Bring meal to the table""]
13 --> 15[""Finish lunch""]
14 --> 15
"
10,"
graph LR
0[""StartNode: Customer encounters a problem""] --> 1[""Obtain detailed description of the problem""]
1 --> 2{""Can I handle the problem myself?""}
2 --> |""Yes""| 3[""Explain the solution""]
2 --> |""No""| 4[""Send email to the support system""]
4 --> 2
4 --> 5[""Wait for answer to be received""]
5 --> 3[""Explain the solution""]
3 --> 6[""EndNode""]
"
11,"
flowchart LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""Conclude Process""]
3 --> 4
"
12,"
graph LR
0[""Start Node""] --> 1[""Prepare shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3{""Was the response positive?""}
3 --> |""Yes""|4[""Accept shipment order""]
3 --> |""No""|5[""End Node (Link A: Acquisition of carriers)""]
4 --> 6{""Is the shipment order accepted?""}
6 --> |""Yes""|7[""Realize ordered shipment""]
6 --> |""No""|5
7 --> 8[""End Node""]
"
13,"
flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5
5 --> 6[""End process""]
"
14,"
graph LR
0[""StartNode""] --> 1{""Can fulfill the order?""}
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4{""Can fulfill the order?""}
3 --> 5[""Notify order rejected""]
4 --> |""Yes""|6[""Deliver the order""]
4 --> |""No""|3
6 --> 7[""Notify order successfully delivered""]
7 --> 8[""EndNode""]
"
15,"
graph LR
1[""Start""] --> 2[""Verify RFQ""]
2 --> |""Success""| 3[""Analyze RFQ and provide L&M cost estimates""]
2 --> |""Not Successful""| 4[""Ask for more information""]
3 --> 5[""Verify RFQ""]
5 --> |""Success""| 6[""Add overhead cost and generate pricing options""]
5 --> |""Not Successful""| 4
6 --> 7[""Generate sales quote""]
7 --> 8[""End""]
"
16,"
flowchart LR
0[""Start Node""] --> 1[""Check Customer's Credit History""]
0 --> 2[""Conduct a Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4[""Credit History File""]
2 --> 5[""Survey Document""]
3 --> 6[""End Process""]
"
17,"
graph LR
0[""StartNode""] --> 1[""Change Status""]
1 --> 2{""Is the product on sale?""}
2 --> |""Yes""|3[""Mark as On Sale""]
2 --> |""No""|4[""Mark as Not On Sale""]
3 --> 5[""EndNode""]
4 --> 5
4 --> 2
"
18,"
flowchart LR
0[""Identify invoice errors""] --> 1[""Highlight errors on the entry form""]
0 --> 2[""Update the record of mistakes""]
1 --> 3[""Send the invoice back""]
2 --> 3
3 --> 4[""Conclude the process""]
"
19,"
flowchart LR
0[""Run invoice payment process for SSP""] --> 1[""Pay attention to SAP system""]
1 --> 2[""Send payment report to Accounts Receivable""]
1 --> 3[""Run invoice payment process""]
1 --> 4[""Generate invoice payment report""]
2 --> 5[""Generate monthly invoices for clients""]
2 --> 6[""Send payment report to Client""]
2 --> 7[""Send payment report to Registry""]
5 --> 8[""Charge clients""]
6 --> 9[""End Process""]
7 --> 10[""End Process""]
8 --> 11[""End Process""]
"
20,"
graph LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
2 --> 3{""Check Result?""}
3 --> |""Rejection""|4[""Reject Customer Request""]
3 --> |""Acceptance""|5[""Approve Customer Request""]
4 --> 6[""EndNode""]
5 --> 7[""EndNode""]
"
21,"
graph LR
0[""Start Node""] --> 1[""Extract Work Orders""]
0 --> 2[""Extract Notifications""]
1 --> 3[""Load Work Orders""]
3 --> 4[""Pull Together Work Order Report""]
2 --> 5[""Load Notifications""]
2 --> 6[""Load Inspection Orders""]
6 --> 7[""Pull Together Inspection Order Report""]
5 --> 8[""Pull Together Notification Report""]
4 --> 9[""Link Reports from PPT""]
7 --> 9
8 --> 9
9 --> 10[""Create and Send Email""]
10 --> 11[""End with WHISKY""]
"
22,"
flowchart LR
0[""StartNode""] --> 1[""Plan the menu""]
1 --> 2[""Prepare the chicken""]
1 --> 3[""Make the salad""]
2 --> 4[""Refine the chicken""]
2 --> 5[""Prepare the salad""]
4 --> 6[""Serve the menu""]
5 --> 6
"
23,"
graph LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain the letter""]
2 --> 3{""Check if they are a member?""}
3 --> |""Yes""|4[""Obtain a second letter""]
3 --> |""No""|5[""End Process""]
4 --> 6{""Check if they are a member?""}
6 --> |""Yes""|7[""Obtain a second letter""]
6 --> |""No""|8[""End Process""]
7 --> 9[""Pay the fee""]
9 --> 10[""Receive a card""]
10 --> 11[""End Process""]
"
24,"
flowchart LR
0[""Feel hungry""] --> 1[""Have dinner consisting of three dishes""]
1 --> 2[""Have a salad""]
1 --> 3[""Enjoy some ice-cream""]
1 --> 4[""Savor a plate of pasta""]
2 --> 5[""Feel satisfied""]
3 --> 5
4 --> 5
"
25,"
flowchart LR
0[""Start SSP process (11am and 3am on weekdays)""] --> 1[""Empty SAP Master Record Outbox""]
1 --> 2[""Deliver requests to the Master Data Entry Department""]
1 --> 3[""Empty Master Data Entry Outbox""]
2 --> 4[""Receive Vendor Master Record Requests Form""]
3 --> 4
4 --> 5[""Process Vendor Master Record Requests""]
5 --> 6[""Place completed requests in the Data Entry Officer Inbox""]
6 --> 7[""Receive completed requests""]
7 --> 8[""End process""]
"
