,0
0,"
flowchart LR
0[""Start Node""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Create Report""]
2 --> 3
2 --> 4{""Expert Response?""}
4 --> |""No""|5[""Ask for External Expertise""]
4 --> |""Yes""|6[""Check Expert Response in Time""]
5 --> 4
6 --> |""Yes""|7[""Forward Report to Referee""]
6 --> |""No""|5
7 --> 8[""Fill out Check to Pay for Expenses""]
8 --> 9[""End Process""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2{""Are fees required?""}
2 --> |""No""|3[""Register Post-Seminar Results""]
2 --> |""Yes""|4[""Create Purchase Request""]
3 --> 5[""EndNode""]
4 --> 6{""Has the purchase been approved?""}
6 --> |""Denied""|7[""Notify Rejection""]
6 --> |""Approved""|8[""Send Approval Notification""]
7 --> 5
8 --> 3
"
2,"
flowchart LR
0[""Accept item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
4 --> 5[""Fruit Categorization""]
3 --> 6[""Vegetable Categorization""]
3 --> 7[""Milk""]
3 --> 8[""Cheese""]
9 --> 10[""Non-perishable""]
9 --> 11[""Perishable""]
4 --> 12[""Temperature Weight and Date Center""]
5 --> 12
6 --> 12
7 --> 12
8 --> 12
9 --> 12
10 --> 12
12 --> 13[""Store items based on item policy""]
"
3,"
flowchart LR
0[""Detect incident""] --> 1{""Financial impact?""}
1 --> |""YES""|2[""Open EMS""]
1 --> |""NO""|3[""End process""]
2 --> 4[""Contact Application Team""]
2 --> 5[""Contact SA Team""]
2 --> 6[""Contact DBA Team""]
2 --> 7[""Open conference line""]
7 --> 8[""Troubleshoot issue""]
8 --> 9[""Contact DBA Team (for resolution)""]
9 --> 10{""Resolution known (DBA)?""}
10 --> |""YES""|11[""Fix issue (DBA)""]
10 --> |""NO""|12[""Check with vendor""]
12 --> 13{""Resolution known (vendor)?""}
13 --> |""YES""|14[""Fix issue (vendor)""]
13 --> |""NO""|15[""Failover to COB""]
14 --> 16[""Resolve and close EMS""]
15 --> 16
16 --> 17[""End process""]
"
4,"
flowchart LR
0[""Open event creation page""] --> 1[""Populate the name form""]
1 --> 2[""Populate time forms""]
2 --> 3[""Populate location forms""]
3 --> 4[""Populate additional information""]
4 --> 5[""Configure privacy settings""]
5 --> 6[""Confirm event creation""]
6 --> 7{""Is name form populated?""}
7 --> |""No""|1
7 --> |""Yes""|8[""Check if end time occurs after start time""]
8 --> |""No""|10[""Display incorrect time notification""]
10 --> 2
8 --> |""Yes""|9[""Save event information""]
9 --> 11[""Pay attention that it is saved on Facebook""]
11 --> 12[""End process""]
"
5,"
graph LR
0[""Weekly for discounts""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to the registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Charge client $35 per paid invoice""]
6 --> 7[""Send out the invoices""]
7 --> 8[""EndNode""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose of the Request?""}
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""EndNode""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Verify RFQ again""]
6 --> 7{""Is RFQ verified?""}
7 --> |""No""|8[""Ask for more information""]
7 --> |""Yes""|9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
8 --> 11[""Provide clarification""]
11 --> 6
10 --> 12[""Generate sales quote""]
12 --> 13[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3{""Data complete?""}
3 --> |""Yes""|4[""Perform risk assessment""]
3 --> |""No""|5[""Send failure notice""]
4 --> 6[""Check reinsurance option""]
6 --> 7[""Finish contract""]
7 --> 8[""EndNode""]
"
9,"
flowchart LR
1[""Feel Hungry""] --> 2[""Decide to Cook""]
2 --> 3[""Choose Recipes""]
3 --> 4[""Prepare Ingredients""]
3 --> 5[""Prepare Water for Pasta""]
3 --> 6[""Prepare Salad for Washing""]
5 --> 7[""Put Pasta into the Water""]
6 --> 8[""Wash the Salad""]
7 --> 9[""Prepare Ingredients for Sauce""]
8 --> 11[""Prepare Ingredients for Dressing""]
9 --> 10[""Make the Sauce""]
11 --> 12[""Make the Dressing""]
10 --> 13[""Bring Dishes to the Table""]
12 --> 13
13 --> 14[""Prepare Dishes""]
14 --> 15[""Bring Meal to the Table""]
15 --> 16[""Finish Lunch""]
"
10,"
flowchart LR
0[""Customer encounters a problem""] --> 1[""Obtain a detailed description of the problem""]
1 --> 2{""Can handle the problem?""}
2 --> |""Yes""|3[""Explain the solution""]
2 --> |""No""|4[""Send email to support system""]
4 --> 5[""Wait for an answer to be received""]
5 --> 6{""Can handle the problem?""}
6 --> |""Yes""|3
6 --> |""No""|4
3 --> 7[""EndNode""]
"
11,"
flowchart LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""EndNode""]
3 --> 4
"
12,"
graph LR
0[""Prepare Shipment Order""] --> 1[""Send Shipment Order""]
1 --> 2[""Carrier Response""]
2 --> |""No""|5[""Process Ends""]
2 --> |""Yes""|3[""Accept Shipment Order""]
3 --> 6{""Response after Acceptance""}
6 --> |""No""|5[""Process Ends""]
6 --> |""Yes""|4[""Realize Ordered Shipment""]
4 --> 5[""Process Ends""]
"
13,"
flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5
5 --> 6[""End process""]
"
