,group,child,parent
0,10,manipulation,influence
1,10,solicitation,influence
2,10,seduction,influence
3,10,enticement,influence
4,10,blandishment,influence
5,10,leading astray,manipulation
6,10,mind game,manipulation
7,10,hypnotism,manipulation
8,10,cross-pollination,influence
9,10,exposure,influence
10,10,underexposure,exposure
11,10,overexposure,exposure
12,101,tent,shelter
13,101,cookhouse,shelter
14,101,pavilion,shelter
15,101,haven,shelter
16,101,refuge,shelter
17,101,safehold,shelter
18,101,safe house,shelter
19,101,hut,shelter
20,101,igloo,hut
21,101,dugout,hut
22,101,backpacking tent,tent
23,101,pup tent,tent
24,101,two-man tent,tent
25,101,field tent,tent
26,101,fly tent,tent
27,101,mountain tent,tent
28,101,bell tent,tent
29,101,mudhif,tent
30,101,Nissen hut,hut
31,101,tupik,hut
32,101,Sibley tent,tent
33,101,circus tent,tent
34,101,pop tent,tent
35,101,storm cellar,shelter
36,101,lean-to tent,tent
37,105,piano,musical instrument
38,105,grand piano,piano
39,105,concert grand,grand piano
40,105,baby grand,grand piano
41,105,upright,piano
42,105,mechanical piano,piano
43,105,spinet,piano
44,105,percussion instrument,musical instrument
45,105,drum,percussion instrument
46,105,snare drum,drum
47,105,bongo,drum
48,105,bass drum,drum
49,105,tenor drum,drum
50,105,kettle,drum
51,105,tambourine,percussion instrument
52,105,maraca,percussion instrument
53,105,high-hat cymbal,percussion instrument
54,105,cymbal,percussion instrument
55,105,steel drum,percussion instrument
56,105,vibraphone,percussion instrument
57,105,marimba,percussion instrument
58,105,tabor,percussion instrument
59,105,bones,percussion instrument
60,105,chime,percussion instrument
61,105,lagerphone,percussion instrument
62,105,zill,percussion instrument
63,105,triangle,percussion instrument
64,105,rain stick,percussion instrument
65,105,carillon,percussion instrument
66,105,handbell,percussion instrument
67,13,absorption coefficient,coefficient
68,13,drag coefficient,coefficient
69,13,coefficient of friction,coefficient
70,13,coefficient of viscosity,coefficient
71,13,coefficient of expansion,coefficient
72,13,coefficient of mutual induction,coefficient
73,13,coefficient of reflection,coefficient
74,13,coefficient of self induction,coefficient
75,13,modulus,coefficient
76,13,modulus of rigidity,modulus
77,13,bulk modulus,modulus
78,13,Young's modulus,modulus
79,13,weight,coefficient
80,137,hypoplastic anemia,anemia
81,137,aplastic anemia,anemia
82,137,hemolytic anemia,anemia
83,137,iron deficiency anemia,anemia
84,137,pernicious anemia,megaloblastic anemia
85,137,megaloblastic anemia,anemia
86,137,macrocytic anemia,anemia
87,137,microcytic anemia,anemia
88,137,sideroblastic anemia,anemia
89,137,hypochromic anemia,anemia
90,137,hyperchromic anemia,anemia
91,137,refractory anemia,anemia
92,137,thalassemia,anemia
93,137,Cooley's anemia,thalassemia
94,137,sickle-cell anemia,anemia
95,137,favism,anemia
96,137,chlorosis,anemia
