,group,child,parent
0,10,manipulation,influence
1,10,seduction,influence
2,10,enticement,influence
3,10,hypnotism,influence
4,10,solicitation,manipulation
5,10,ingratiation,manipulation
6,10,mind game,manipulation
7,10,blandishment,seduction
8,10,leading astray,seduction
9,10,exposure,influence
10,10,underexposure,exposure
11,10,overexposure,exposure
12,10,cross-pollination,influence
13,101,tent,shelter
14,101,mountain tent,tent
15,101,tepee,tent
16,101,fly tent,tent
17,101,pup tent,tent
18,101,two-man tent,tent
19,101,backpacking tent,tent
20,101,canvas tent,tent
21,101,bell tent,tent
22,101,pyramidal tent,tent
23,101,umbrella tent,tent
24,101,circus tent,tent
25,101,cottage tent,tent
26,101,mudhif,tent
27,101,Nissen hut,tent
28,101,field tent,tent
29,101,wall tent,tent
30,101,storm cellar,shelter
31,101,dugout,shelter
32,101,hut,shelter
33,101,hovel,shelter
34,101,cookhouse,shelter
35,101,safehold,shelter
36,101,haven,shelter
37,101,refuge,shelter
38,101,safe house,shelter
39,101,sconce,shelter
40,101,praetorium,shelter
41,101,mantelet,shelter
42,101,loft,shelter
43,101,harbor,shelter
44,105,drum,percussion instrument
45,105,melodic instrument,percussion instrument
46,105,bass drum,drum
47,105,snare drum,drum
48,105,tenor drum,drum
49,105,bongo,drum
50,105,tambourine,percussion instrument
51,105,tabor,percussion instrument
52,105,chime,percussion instrument
53,105,gong,percussion instrument
54,105,triangle,percussion instrument
55,105,maraca,percussion instrument
56,105,grand piano,melodic instrument
57,105,baby grand,melodic instrument
58,105,upright,melodic instrument
59,105,spinet,melodic instrument
60,105,vibraphone,melodic instrument
61,105,glockenspiel,melodic instrument
62,105,steel drum,melodic instrument
63,105,carillon,melody instrument
64,105,zill,tambourine
65,105,bones,percussion instrument
66,105,lagerphone,percussion instrument
67,105,handbell,percussion instrument
68,105,high-hat cymbal,cymbal
69,105,cymbal,percussion instrument
70,105,drum,percussion instrument
71,105,mechanical piano,melodic instrument
72,105,tambour,percussion instrument
73,105,rain stick,percussion instrument
74,105,marimba,melodic instrument
75,13,coefficient of elasticity,coefficient
76,13,coefficient of friction,coefficient
77,13,coefficient of expansion,coefficient
78,13,coefficient of mutual induction,coefficient
79,13,coefficient of self induction,coefficient
80,13,coefficient of viscosity,coefficient
81,13,coefficient of reflection,coefficient
82,13,drag coefficient,coefficient
83,13,modulus,coefficient
84,13,bulk modulus,modulus
85,13,modulus of rigidity,modulus
86,13,weight,modulus
87,13,absorption coefficient,modulus
88,137,iron deficiency anemia,anemia
89,137,sickle-cell anemia,anemia
90,137,thalassemia,anemia
91,137,Cooley's anemia,thalassemia
92,137,hemolytic anemia,anemia
93,137,pernicious anemia,anemia
94,137,aplastic anemia,anemia
95,137,sideroblastic anemia,anemia
96,137,megaloblastic anemia,anemia
97,137,macrocytic anemia,megaloblastic anemia
98,137,hypoplastic anemia,anemia
99,137,refractory anemia,anemia
100,137,fanconi's anemia,aplastic anemia
101,137,hypochromic anemia,anemia
102,137,microcytic anemia,anemia
103,137,chlorosis,anemia
104,137,erythroblastosis fetalis,anemia
105,137,transient ischemic attack,ischemia
106,137,ischemic stroke,ischemia
107,138,marriage,root
108,138,monogamy,marriage
109,138,polygamy,marriage
110,138,marriage of convenience,marriage
111,138,civil union,marriage
112,138,common-law marriage,monogamy
113,138,serial monogamy,monogamy
114,138,bigamy,polygamy
