,group,child,parent
0,10,manipulation,influence
1,10,seduction,influence
2,10,enticement,influence
3,10,hypnotism,influence
4,10,impingement,influence
5,10,overexposure,influence
6,10,underexposure,influence
7,10,ingratiation,influence
8,10,blandishment,ingratiation
9,10,exposure,influence
10,10,solicitation,influence
11,10,mind game,manipulation
12,10,cross-pollination,exposure
13,10,leading astray,manipulation
14,101,tent,shelter
15,101,cottage tent,shelter
16,101,hut,shelter
17,101,hovel,shelter
18,101,dugout,shelter
19,101,safe house,shelter
20,101,fallout shelter,shelter
21,101,storm cellar,shelter
22,101,refuge,shelter
23,101,haven,shelter
24,101,safehold,shelter
25,101,canvas tent,tent
26,101,pup tent,tent
27,101,bell tent,tent
28,101,mountain tent,tent
29,101,backpacking tent,tent
30,101,field tent,tent
31,101,two-man tent,tent
32,101,pyramidal tent,tent
33,101,Sibley tent,tent
34,101,lean-to tent,tent
35,101,umbrella tent,tent
36,101,circus tent,tent
37,101,mantelet,shelter
38,101,cookhouse,shelter
39,101,praetorium,shelter
40,101,mudhif,shelter
41,101,cabana,shelter
42,101,Nissen hut,shelter
43,101,pavilion,shelter
44,101,harbor,shelter
45,105,percussion instrument,musical instrument
46,105,piano family,musical instrument
47,105,drum,percussion instrument
48,105,cymbal,percussion instrument
49,105,marimba,percussion instrument
50,105,glockenspiel,percussion instrument
51,105,tambourine,percussion instrument
52,105,snare drum,drum
53,105,bass drum,drum
54,105,tenor drum,drum
55,105,bongo,drum
56,105,tabor,drum
57,105,high-hat cymbal,cymbal
58,105,triangle,percussion instrument
59,105,maraca,percussion instrument
60,105,tambour,percussion instrument
61,105,vibraphone,percussion instrument
62,105,chime,percussion instrument
63,105,rain stick,percussion instrument
64,105,bones,percussion instrument
65,105,handbell,percussion instrument
66,105,grand piano,piano family
67,105,concert grand,grand piano
68,105,baby grand,grand piano
69,105,upright,piano family
70,105,spinet,piano family
71,105,mechanical piano,piano family
72,13,coefficient of expansion,coefficient
73,13,coefficient of mutual induction,coefficient
74,13,coefficient of viscosity,coefficient
75,13,absorption coefficient,coefficient
76,13,bulk modulus,modulus
77,13,coefficient of self induction,coefficient
78,13,Young's modulus,modulus
79,13,drag coefficient,coefficient
80,13,weight,coefficient
81,13,coefficient of elasticity,coefficient
82,13,coefficient of friction,coefficient
83,13,modulus of rigidity,modulus
84,13,transmittance,coefficient
85,13,coefficient of reflection,coefficient
86,137,iron deficiency anemia,anemia
87,137,macrocytic anemia,anemia
88,137,microcytic anemia,anemia
89,137,hemolytic anemia,anemia
90,137,aplastic anemia,anemia
91,137,sideroblastic anemia,anemia
92,137,pernicious anemia,anemia
93,137,thalassemia,anemia
94,137,Fanconi's anemia,anemia
95,137,Cooley's anemia,thalassemia
96,137,refractory anemia,anemia
97,137,hypoplastic anemia,anemia
98,137,sickle-cell anemia,anemia
99,137,metaplastic anemia,anemia
100,137,favism,anemia
101,137,chlorosis,iron deficiency anemia
102,137,macrocytic anemia,megaloblastic anemia
103,137,hyperchromic anemia,macrocytic anemia
104,138,monogamy,marriage
105,138,polygamy,marriage
106,138,marital status,marriage
107,138,civil union,marriage
108,138,open marriage,marriage
109,138,common-law marriage,marriage
110,138,monandry,monogamy
111,138,monogyny,monogamy
112,138,polygyny,polygamy
113,138,polyandry,polygamy
114,138,bigamy,polygamy
115,138,widowhood,marital status
116,138,spinsterhood,marital status
