,child,parent,group
0,liter,metric_capacity_unit,514
1,milliliter,metric_capacity_unit,514
2,centiliter,metric_capacity_unit,514
3,deciliter,metric_capacity_unit,514
4,hectoliter,metric_capacity_unit,514
5,kiloliter,metric_capacity_unit,514
6,dekaliter,metric_capacity_unit,514
7,cubic_millimeter,metric_capacity_unit,514
8,cubic_kilometer,metric_capacity_unit,514
9,meter,metric_linear_unit,514
10,centimeter,metric_linear_unit,514
11,millimeter,metric_linear_unit,514
12,decimeter,metric_linear_unit,514
13,hectometer,metric_linear_unit,514
14,kilometer,metric_linear_unit,514
15,myriameter,metric_linear_unit,514
16,nanometer,metric_linear_unit,514
17,micron,metric_linear_unit,514
18,angstrom,metric_linear_unit,514
19,picometer,metric_linear_unit,514
20,femtometer,metric_linear_unit,514
21,decameter,metric_linear_unit,514
22,metric_linear_unit,metric_unit,514
23,metric_weight_unit,metric_unit,514
24,metric_capacity_unit,metric_unit,514
25,gram,metric_weight_unit,514
26,kilogram,metric_weight_unit,514
27,gram_atom,metric_weight_unit,514
28,gram_molecule,metric_weight_unit,514
29,microgram,metric_weight_unit,514
30,milligram,metric_weight_unit,514
31,decigram,metric_weight_unit,514
32,hectogram,metric_weight_unit,514
33,dekagram,metric_weight_unit,514
34,quintal,metric_weight_unit,514
35,metric_ton,metric_weight_unit,514
36,carat,metric_weight_unit,514
37,centner,metric_weight_unit,514
38,hundredweight,metric_weight_unit,514
39,myriagram,metric_weight_unit,514
40,grain,metric_weight_unit,514
41,nanogram,metric_weight_unit,514
0,bacchante,bacchant,515
1,dalai_lama,lama,515
2,panchen_lama,lama,515
3,lama,magus,515
4,priest,magus,515
5,rhea_silvia,magus,515
6,ezra,magus,515
7,hoodoo,magus,515
8,vestal_virgin,priest,515
9,flamen,priest,515
10,votary,priest,515
11,druid,priest,515
12,bacchant,priest,515
13,shaman,priest,515
14,rainmaker,shaman,515
15,medicine_man,shaman,515
0,median,average,5
1,product-moment_correlation_coefficient,correlation_coefficient,5
2,kendall_test,correlation_coefficient,5
3,kendall_partial_rank_correlation,correlation_coefficient,5
4,phi_coefficient,correlation_coefficient,5
5,biserial_correlation_coefficient,correlation_coefficient,5
6,tetrachoric_correlation_coefficient,correlation_coefficient,5
7,rank-order_correlation_coefficient,correlation_coefficient,5
8,tau_coefficient_of_correlation,correlation_coefficient,5
9,multiple_correlation_coefficient,correlation_coefficient,5
10,deviation,covariance,5
11,age_norm,demographic,5
12,mean_deviation,deviation,5
13,geometric_mean,mean,5
14,harmonic_mean,mean,5
15,average,mean,5
16,arithmetic_mean,mean,5
17,second_moment,moment,5
18,regression_coefficient,parametric_statistic,5
19,demographic,statistic,5
20,correlation_coefficient,statistic,5
21,variance,statistic,5
22,mean,statistic,5
23,outlier,statistic,5
24,covariance,statistic,5
25,moment,statistic,5
26,split-half_correlation,statistic,5
27,time_series,statistic,5
28,mode,statistic,5
29,vital_statistics,statistic,5
30,coefficient_of_concordance,statistic,5
31,parametric_statistic,statistic,5
32,nonparametric_statistic,statistic,5
33,standard_deviation,variance,5
0,quadrille,country-dance,8
1,lancers,country-dance,8
2,sashay,country-dance,8
3,promenade,country-dance,8
4,reel,country-dance,8
5,longways,country-dance,8
6,eightsome,country-dance,8
7,square_dance,country-dance,8
8,landler,country-dance,8
9,swing,country-dance,8
10,highland_fling,country-dance,8
11,do-si-do,longways,8
12,virginia_reel,reel,8
0,drug_addict,addict,9
1,caffeine_addict,addict,9
2,pill_head,addict,9
3,withdrawer,addict,9
4,drug_user,addict,9
5,head,addict,9
6,cocaine_addict,drug_addict,9
7,heroin_addict,drug_addict,9
8,opium_addict,drug_addict,9
9,crack_addict,drug_addict,9
10,speed_freak,drug_addict,9
11,hash_head,drug_addict,9
12,tripper,drug_user,9
13,acid_head,drug_user,9
14,pothead,drug_user,9
0,overexposure,exposure,10
1,underexposure,exposure,10
2,manipulation,influence,10
3,seduction,influence,10
4,enticement,influence,10
5,hypnotism,influence,10
6,impingement,influence,10
7,ingratiation,influence,10
8,exposure,influence,10
9,solicitation,influence,10
10,blandishment,influence,10
11,cross-pollination,influence,10
12,leading_astray,influence,10
13,mind_game,manipulation,10
0,coefficient_of_expansion,coefficient,13
1,coefficient_of_mutual_induction,coefficient,13
2,coefficient_of_viscosity,coefficient,13
3,absorption_coefficient,coefficient,13
4,coefficient_of_self_induction,coefficient,13
5,drag_coefficient,coefficient,13
6,weight,coefficient,13
7,coefficient_of_elasticity,coefficient,13
8,coefficient_of_friction,coefficient,13
9,transmittance,coefficient,13
10,coefficient_of_reflection,coefficient,13
11,modulus,coefficient,13
12,bulk_modulus,modulus,13
13,young's_modulus,modulus,13
14,modulus_of_rigidity,modulus,13
0,sobriety,abstinence,525
1,fast,abstinence,525
2,hunger_strike,fast,525
3,sawm,fast,525
4,ramadan,sawm,525
5,abstinence,self-denial,525
6,asceticism,self-denial,525
7,inhibition,self-denial,525
8,diet,self-denial,525
9,mortification,self-denial,525
10,chastity,self-denial,525
11,teetotaling,sobriety,525
0,air_travel,flight,15
1,maiden_flight,flight,15
2,sortie,flight,15
3,overflight,flight,15
4,solo,flight,15
5,glide,flight,15
6,acrobatics,flight,15
7,tailspin,flight,15
8,flyover,flight,15
9,terrain_flight,flight,15
10,ballooning,flight,15
11,parasailing,flight,15
12,hang_gliding,flight,15
13,blind_flying,flight,15
14,pass,flight,15
0,course_of_lectures,course,17
1,seminar,course,17
2,directed_study,course,17
3,workshop,course,17
4,elective_course,course,17
5,required_course,course,17
6,refresher_course,course,17
7,life_class,course,17
8,orientation_course,course,17
9,childbirth-preparation_class,course,17
10,art_class,course,17
11,home_study,course,17
12,correspondence_course,course,17
13,higher_education,education,17
14,secondary_education,education,17
15,elementary_education,education,17
16,extension,education,17
17,course,education,17
18,continuing_education,education,17
19,extracurricular_activity,education,17
20,team_teaching,education,17
21,adult_education,education,17
22,coeducation,education,17
23,extension_course,extension,17
24,athletics,extracurricular_activity,17
25,industrial_arts,extracurricular_activity,17
26,dramatics,extracurricular_activity,17
27,work-study_program,higher_education,17
28,propaedeutic,higher_education,17
29,shop_class,industrial_arts,17
0,breach_of_trust_with_fraudulent_intent,embezzlement,531
1,caper,heist,531
2,grand_larceny,larceny,531
3,petit_larceny,larceny,531
4,shoplifting,larceny,531
5,pilferage,larceny,531
6,rolling,larceny,531
7,embezzlement,larceny,531
8,skimming,larceny,531
9,robbery,larceny,531
10,plunderage,larceny,531
11,rustling,larceny,531
12,piracy,larceny,531
13,biopiracy,piracy,531
14,armed_robbery,robbery,531
15,highway_robbery,robbery,531
16,heist,robbery,531
17,raid,robbery,531
18,dacoity,robbery,531
0,codefendant,defendant,532
1,accused,defendant,532
2,plaintiff,litigant,532
3,defendant,litigant,532
4,appellant,litigant,532
5,respondent,litigant,532
6,prevailing_party,litigant,532
7,corespondent,litigant,532
8,suer,plaintiff,532
9,filer,plaintiff,532
0,empathy,compassion,535
1,commiseration,compassion,535
2,mercifulness,compassion,535
3,sympathy,compassion,535
4,concern,compassion,535
5,tenderness,compassion,535
6,forgiveness,compassion,535
7,mellowness,compassion,535
8,kindheartedness,compassion,535
9,compatibility,compassion,535
10,solicitude,compassion,535
11,heartstrings,compassion,535
12,softheartedness,kindheartedness,535
0,true_marmoset,marmoset,24
1,pygmy_marmoset,marmoset,24
2,capuchin,new_world_monkey,24
3,squirrel_monkey,new_world_monkey,24
4,tamarin,new_world_monkey,24
5,howler_monkey,new_world_monkey,24
6,uakari,new_world_monkey,24
7,douroucouli,new_world_monkey,24
8,saki,new_world_monkey,24
9,woolly_monkey,new_world_monkey,24
10,spider_monkey,new_world_monkey,24
11,marmoset,new_world_monkey,24
12,titi,new_world_monkey,24
13,pinche,new_world_monkey,24
14,silky_tamarin,tamarin,24
0,thrombus,agglomeration,28
1,clot,agglomeration,28
2,bunch,agglomeration,28
3,knot,agglomeration,28
4,gob,agglomeration,28
5,wisp,agglomeration,28
6,coma,agglomeration,28
7,northern_cross,agglomeration,28
8,pleiades,agglomeration,28
9,ball,agglomeration,28
10,clew,agglomeration,28
11,tuft,agglomeration,28
12,witches'_broom,agglomeration,28
13,swad,bunch,28
14,omega_centauri,bunch,28
15,embolus,clot,28
0,scapular,contour_feather,33
1,duck_down,down,33
2,goose_down,down,33
3,swan's_down,down,33
4,eiderdown,down,33
5,plumule,down,33
6,marabou,down,33
7,contour_feather,feather,33
8,down,feather,33
9,flight_feather,feather,33
10,bastard_wing,feather,33
11,sickle_feather,feather,33
12,tail_feather,feather,33
13,hackle,feather,33
14,aftershaft,feather,33
15,primary,flight_feather,33
16,saddle_hackle,hackle,33
0,seduction,conquest,36
1,cuckoldry,conquest,36
2,sexual_conquest,conquest,36
3,own_goal,goal,36
4,run_batted_in,run,36
5,touchdown,score,36
6,goal,score,36
7,field_goal,score,36
8,basket,score,36
9,safety,score,36
10,run,score,36
11,conversion,score,36
12,hat_trick,score,36
13,earned_run,score,36
14,equalizer,score,36
15,unearned_run,score,36
16,spare,score,36
17,score,success,36
18,winning,success,36
19,conquest,success,36
20,blockbuster,success,36
21,sleeper,success,36
22,break,success,36
23,solution,success,36
24,flying_colors,success,36
25,hit,success,36
26,passing,success,36
27,strike,success,36
28,bell_ringer,success,36
29,coup,success,36
30,overturn,success,36
31,bull's_eye,success,36
32,open_frame,success,36
33,point_after,touchdown,36
0,trouser_cuff,cuff,42
1,pocket_flap,flap,42
2,codpiece,flap,42
3,earflap,flap,42
4,tongue,flap,42
5,tent-fly,flap,42
6,lap,flap,42
7,lapel,flap,42
8,revers,flap,42
9,cuff,flap,42
10,coattail,flap,42
11,lappet,flap,42
12,jag,flap,42
13,barndoor,flap,42
0,unicyclist,cyclist,559
1,pedaler,cyclist,559
2,merckx,cyclist,559
3,hinault,cyclist,559
4,picador,horseman,559
5,fox_hunter,horseman,559
6,cyclist,rider,559
7,jockey,rider,559
8,horseman,rider,559
9,horsewoman,rider,559
10,hang_glider,rider,559
11,roughrider,rider,559
12,postilion,rider,559
13,buster,rider,559
0,broccoli_rabe,broccoli,561
1,head_cabbage,cabbage,561
2,savoy_cabbage,cabbage,561
3,red_cabbage,cabbage,561
4,chinese_cabbage,cabbage,561
5,bok_choy,chinese_cabbage,561
6,cabbage,cruciferous_vegetable,561
7,kale,cruciferous_vegetable,561
8,broccoli,cruciferous_vegetable,561
9,brussels_sprouts,cruciferous_vegetable,561
10,kohlrabi,cruciferous_vegetable,561
11,radish,cruciferous_vegetable,561
12,turnip,cruciferous_vegetable,561
13,rutabaga,cruciferous_vegetable,561
14,cauliflower,cruciferous_vegetable,561
15,collards,cruciferous_vegetable,561
16,mustard,cruciferous_vegetable,561
17,white_turnip,turnip,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,procellariiform_seabird,pelagic_bird,563
3,storm_petrel,petrel,563
4,stormy_petrel,petrel,563
5,white-chinned_petrel,petrel,563
6,mother_carey's_chicken,petrel,563
7,diving_petrel,petrel,563
8,giant_petrel,petrel,563
9,fulmar,petrel,563
10,albatross,procellariiform_seabird,563
11,petrel,procellariiform_seabird,563
12,shearwater,procellariiform_seabird,563
13,manx_shearwater,shearwater,563
0,tempo,musical_time,569
1,rhythm,musical_time,569
2,duple_time,musical_time,569
3,triple_time,musical_time,569
4,common_time,musical_time,569
5,in_time,rhythm,569
6,upbeat,rhythm,569
7,backbeat,rhythm,569
8,downbeat,rhythm,569
9,syncopation,rhythm,569
10,accelerando,tempo,569
11,allegro,tempo,569
12,allegretto,tempo,569
13,meno_mosso,tempo,569
14,allegro_con_spirito,tempo,569
15,andante,tempo,569
16,rubato,tempo,569
0,enteric-coated_aspirin,aspirin,58
1,aspirin_powder,aspirin,58
2,buffered_aspirin,aspirin,58
3,ketorolac_tromethamine,ketorolac,58
4,naproxen_sodium,naproxen,58
5,salicylate,nonsteroidal_anti-inflammatory,58
6,diclofenac_sodium,nonsteroidal_anti-inflammatory,58
7,diclofenac_potassium,nonsteroidal_anti-inflammatory,58
8,ketorolac,nonsteroidal_anti-inflammatory,58
9,mefenamic_acid,nonsteroidal_anti-inflammatory,58
10,ketoprofen,nonsteroidal_anti-inflammatory,58
11,naproxen,nonsteroidal_anti-inflammatory,58
12,indomethacin,nonsteroidal_anti-inflammatory,58
13,meclofenamate,nonsteroidal_anti-inflammatory,58
14,flurbiprofen,nonsteroidal_anti-inflammatory,58
15,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
16,etodolac,nonsteroidal_anti-inflammatory,58
17,oxaprozin,nonsteroidal_anti-inflammatory,58
18,fenoprofen,nonsteroidal_anti-inflammatory,58
19,sulindac,nonsteroidal_anti-inflammatory,58
20,nabumetone,nonsteroidal_anti-inflammatory,58
21,aspirin,nonsteroidal_anti-inflammatory,58
22,ibuprofen,nonsteroidal_anti-inflammatory,58
23,diflunisal,nonsteroidal_anti-inflammatory,58
24,piroxicam,nonsteroidal_anti-inflammatory,58
25,salol,salicylate,58
26,methyl_salicylate,salicylate,58
0,metal_filing,filing,64
1,iron_filing,filing,64
2,clast,fragment,64
3,splinter,fragment,64
4,scurf,fragment,64
5,spall,fragment,64
6,turning,fragment,64
7,paring,fragment,64
8,filing,fragment,64
9,cinder,fragment,64
10,spark,fragment,64
11,brickbat,fragment,64
12,matchwood,fragment,64
13,ember,fragment,64
14,scale,fragment,64
15,scraping,fragment,64
16,restriction_fragment,fragment,64
17,bit,fragment,64
18,dandruff,fragment,64
19,dander,fragment,64
20,splint,fragment,64
0,australopithecus_robustus,australopithecine,577
1,australopithecus_africanus,australopithecine,577
2,australopithecus_boisei,australopithecine,577
3,australopithecus_afarensis,australopithecine,577
4,zinjanthropus,australopithecine,577
5,lucy,australopithecus_afarensis,577
6,australopithecine,hominid,577
7,pithecanthropus,hominid,577
8,homo,hominid,577
9,sivapithecus,hominid,577
10,dryopithecine,hominid,577
11,rudapithecus,hominid,577
12,paranthropus,hominid,577
13,homo_habilis,homo,577
14,homo_erectus,homo,577
15,homo_sapiens,homo,577
16,neandertal_man,homo,577
17,homo_soloensis,homo,577
18,java_man,homo_erectus,577
19,peking_man,homo_erectus,577
20,javanthropus,homo_erectus,577
21,sinanthropus,homo_erectus,577
22,solo_man,homo_erectus,577
23,homo_sapiens_sapiens,homo_sapiens,577
24,rhodesian_man,homo_sapiens,577
25,boskop_man,homo_sapiens,577
26,cro-magnon,homo_sapiens,577
27,hominid,world,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,syphilis,584
4,tabes_dorsalis,tertiary_syphilis,584
5,genital_herpes,venereal_disease,584
6,syphilis,venereal_disease,584
7,chlamydia,venereal_disease,584
8,gonorrhea,venereal_disease,584
9,lymphogranuloma_venereum,venereal_disease,584
10,granuloma_inguinale,venereal_disease,584
0,caryatid,column,589
1,support_column,column,589
2,atlas,column,589
3,pilaster,column,589
