,group,child,parent
0,10,manipulation,influence
1,10,enticement,manipulation
2,10,seduction,manipulation
3,10,ingratiation,manipulation
4,10,solicitation,manipulation
5,10,hypnotism,manipulation
6,10,mind game,manipulation
7,10,exposure,influence
8,10,overexposure,exposure
9,10,underexposure,exposure
10,10,cross-pollination,influence
11,10,leading astray,influence
12,10,impingement,influence
13,10,blandishment,influence
14,101,tent,shelter
15,101,hut,shelter
16,101,storm cellar,shelter
17,101,dugout,shelter
18,101,mudhif,shelter
19,101,cookhouse,shelter
20,101,cottage tent,tent
21,101,pup tent,tent
22,101,two-man tent,tent
23,101,bell tent,tent
24,101,mantelet,tent
25,101,Sibley tent,tent
26,101,pyramidal tent,tent
27,101,wall tent,tent
28,101,canvas tent,tent
29,101,backpacking tent,tent
30,101,mountain tent,tent
31,101,circus tent,tent
32,101,fly tent,tent
33,101,umbrella tent,tent
34,101,haven,shelter
35,101,refuge,shelter
36,101,safe house,shelter
37,101,safehold,shelter
38,101,harbor,shelter
39,101,sconce,shelter
40,101,loft,shelter
41,101,field tent,tent
42,101,tupik,tent
43,101,pavilion,shelter
44,101,Nissen hut,hut
45,105,drum,percussion instrument
46,105,zill,percussion instrument
47,105,marimba,percussion instrument
48,105,maraca,percussion instrument
49,105,tambourine,percussion instrument
50,105,triangle,percussion instrument
51,105,vibraphone,percussion instrument
52,105,chime,percussion instrument
53,105,glockenspiel,percussion instrument
54,105,snare drum,drum
55,105,bass drum,drum
56,105,tenor drum,drum
57,105,bongo,drum
58,105,tabor,drum
59,105,high-hat cymbal,percussion instrument
60,105,cymbal,percussion instrument
61,105,lagerphone,percussion instrument
62,105,handbell,percussion instrument
63,105,rain stick,percussion instrument
64,105,mechanical piano,piano
65,105,grand piano,piano
66,105,baby grand,piano
67,105,spinet,piano
68,105,concert grand,piano
69,105,steel drum,percussion instrument
70,105,carillon,percussion instrument
71,105,upright,piano
72,13,coefficient of self induction,coefficient
73,13,coefficient of mutual induction,coefficient
74,13,coefficient of friction,coefficient
75,13,coefficient of elasticity,coefficient
76,13,coefficient of viscosity,coefficient
77,13,coefficient of expansion,coefficient
78,13,coefficient of reflection,coefficient
79,13,drag coefficient,coefficient
80,13,transmittance,coefficient
81,13,absorption coefficient,coefficient
82,13,bulk modulus,modulus
83,13,modulus of rigidity,modulus
84,13,Young's modulus,coefficient of elasticity
85,137,iron deficiency anemia,anemia
86,137,hypochromic anemia,microcytic anemia
87,137,microcytic anemia,anemia
88,137,megaloblastic anemia,anemia
89,137,pernicious anemia,megaloblastic anemia
90,137,macrocytic anemia,megaloblastic anemia
91,137,sickle-cell anemia,anemia
92,137,thalassemia,anemia
93,137,refractory anemia,anemia
94,137,hypoplastic anemia,anemia
95,137,aplastic anemia,anemia
96,137,sideroblastic anemia,anemia
97,137,hemolytic anemia,anemia
98,137,metaplastic anemia,anemia
99,137,hyperchromic anemia,anemia
100,137,Cooley's anemia,thalassemia
101,137,favism,anemia
102,137,Fanconi's anemia,aplastic anemia
103,137,chlorosis,anemia
104,137,transient ischemic attack,ischemia
105,137,ischemic stroke,ischemia
106,137,ischemia,anemia
107,137,erythroblastosis fetalis,anemia
108,138,monogamy,marriage
109,138,bigamy,marriage
110,138,polygamy,marriage
111,138,endogamy,marriage
112,138,exogamy,marriage
113,138,marriage of convenience,marriage
114,138,common-law marriage,marriage
115,138,open marriage,marriage
116,138,serial monogamy,monogamy
117,138,monandry,marriage
118,138,polyandry,marriage
119,138,monogyny,marriage
120,138,polygyny,marriage
121,138,bachelorhood,marital status
122,138,spinsterhood,marital status
123,138,widowhood,marital status
124,138,marital status,marriage
125,138,sigeh,marriage
126,138,cuckoldom,marriage
127,138,misalliance,marriage
128,138,mesalliance,marriage
129,15,flight,flight
130,15,maiden flight,flight
131,15,sortie,flight
132,15,air travel,flight
133,15,terrain flight,flight
134,15,blind flying,flight
135,15,hang gliding,flight
136,15,tailspin,flight
137,15,parasailing,flight
138,15,glide,flight
139,15,flyover,flight
140,15,ballooning,flight
141,15,solo,flight
142,15,acrobatics,flight
143,150,sick joke,joke
144,150,ethnic joke,joke
145,150,dirty joke,joke
146,150,parody,joke
147,150,wit,joke
148,150,comic strip,joke
149,150,cartoon,joke
150,150,fun,joke
151,150,jocosity,joke
152,150,drollery,joke
153,150,banter,joke
154,150,repartee,banter
155,150,badinage,banter
156,150,belly laugh,joke
157,150,shaggy dog story,joke
158,150,pungency,joke
159,150,topper,wit
160,150,pun,wit
161,150,bon mot,wit
162,150,in-joke,wit
163,150,sarcasm,wit
164,150,ribaldry,wit
165,150,mock-heroic,humor
166,150,one-liner,joke
167,150,sight gag,joke
168,150,waggery,joke
169,150,jeu d'esprit,joke
170,17,higher education,education
171,17,secondary education,education
172,17,elementary education,education
173,17,adult education,education
174,17,extension,higher education
175,17,extension course,extension
176,17,course,education
177,17,required course,course
178,17,elective course,course
179,17,refresher course,course
180,17,course of lectures,course
181,17,orientation course,course
182,17,directed study,course
183,17,workshop,course
184,17,seminar,course
185,17,correspondence course,home study
186,17,home study,education
187,17,childbirth-preparation class,course
188,17,industrial arts,extracurricular activity
189,17,art class,extracurricular activity
190,17,shop class,extracurricular activity
191,17,team teaching,education
192,17,coeducation,education
193,17,extracurricular activity,education
194,17,athletics,extracurricular activity
195,17,dramatics,extracurricular activity
196,17,continuing education,adult education
197,17,propaedeutic,higher education
198,171,woodpecker,piciform bird
199,171,sapsucker,woodpecker
200,171,downy woodpecker,woodpecker
201,171,green woodpecker,woodpecker
202,171,ivorybill,woodpecker
203,171,redheaded woodpecker,woodpecker
204,171,flicker,woodpecker
205,171,yellow-bellied sapsucker,sapsucker
206,171,red-breasted sapsucker,sapsucker
207,171,red-shafted flicker,flicker
208,171,yellow-shafted flicker,flicker
209,171,gilded flicker,flicker
210,171,honey guide,piciform bird
211,171,toucan,piciform bird
212,171,toucanet,toucan
213,171,barbet,piciform bird
214,171,puffbird,piciform bird
215,171,jacamar,piciform bird
216,171,wryneck,piciform bird
217,177,guillemot,auk
218,177,little auk,auk
219,177,thick-billed murre,murre
220,177,common murre,murre
221,177,razorbill,auk
222,177,auklet,auk
223,177,black guillemot,guillemot
224,177,pigeon guillemot,guillemot
225,177,great auk,auk
226,177,murre,auk
227,180,apple,apple tree
228,180,crab apple,apple
229,180,wild apple,apple
230,180,wild crab,crab apple
231,180,American crab apple,crab apple
232,180,Oregon crab apple,crab apple
233,180,Southern crab apple,crab apple
234,180,Siberian crab,crab apple
235,180,Bechtel crab,crab apple
236,180,Iowa crab,crab apple
237,184,activation,initiation
238,184,introduction,initiation
239,184,kickoff,initiation
