,group,child,parent
0,10,underexposure,exposure
1,10,overexposure,exposure
2,10,influence,exposure
3,10,seduction,influence
4,10,enticement,influence
5,10,blandishment,influence
6,10,ingratiation,influence
7,10,manipulation,influence
8,10,leading astray,manipulation
9,10,hypnotism,manipulation
10,10,solicitation,influence
11,10,mind game,manipulation
12,10,cross-pollination,influence
13,10,impingement,influence
14,101,safe house,shelter
15,101,refuge,shelter
16,101,hut,shelter
17,101,cottage tent,hut
18,101,tent,shelter
19,101,cookhouse,shelter
20,101,fallout shelter,shelter
21,101,storm cellar,shelter
22,101,harbor,shelter
23,101,pyramidal tent,tent
24,101,igloo,tent
25,101,tepee,tent
26,101,Nissen hut,tent
27,101,cabana,shelter
28,101,Sibley tent,tent
29,101,circus tent,tent
30,101,fly tent,tent
31,101,pop tent,tent
32,101,backpacking tent,tent
33,101,pup tent,tent
34,101,loft,shelter
35,101,field tent,tent
36,101,mudhif,shelter
37,101,lean-to tent,tent
38,101,praetorium,shelter
39,101,umbrella tent,tent
40,101,hovel,shelter
41,101,wall tent,tent
42,101,bell tent,tent
43,101,mountain tent,tent
44,101,safehold,shelter
45,105,drum,percussion instrument
46,105,cymbal,percussion instrument
47,105,tambourine,percussion instrument
48,105,piano,percussion instrument
49,105,glockenspiel,percussion instrument
50,105,triangle,percussion instrument
51,105,marimba,percussion instrument
52,105,vibraphone,percussion instrument
53,105,handbell,percussion instrument
54,105,rain stick,percussion instrument
55,105,lagerphone,percussion instrument
56,105,bones,percussion instrument
57,105,maraca,percussion instrument
58,105,snare drum,drum
59,105,bass drum,drum
60,105,tenor drum,drum
61,105,tabor,drum
62,105,bongo,drum
63,105,zill,tambourine
64,105,high-hat cymbal,cymbal
65,105,chime,cymbal
66,105,concert grand,piano
67,105,grand piano,piano
68,105,baby grand,piano
69,13,coefficient of viscosity,coefficient
70,13,coefficient of mutual induction,coefficient
71,13,transmittance,coefficient
72,13,coefficient of elasticity,coefficient
73,13,coefficient of expansion,coefficient
74,13,drag coefficient,coefficient
75,13,modulus of rigidity,modulus
76,13,modulus,coefficient
77,13,coefficient of reflection,coefficient
78,13,weight,coefficient
79,13,absorption coefficient,coefficient
80,13,coefficient of friction,coefficient
81,13,bulk modulus,modulus
82,13,coefficient of self induction,coefficient
83,13,Young's modulus,modulus
84,137,iron deficiency anemia,anemia
85,137,sickle-cell anemia,anemia
86,137,aplastic anemia,anemia
87,137,pernicious anemia,anemia
88,137,thalassemia,anemia
89,137,hemolytic anemia,anemia
90,137,refractory anemia,anemia
91,137,hypoplastic anemia,anemia
92,137,megaloblastic anemia,anemia
93,137,macrocytic anemia,megaloblastic anemia
94,137,microcytic anemia,iron deficiency anemia
95,137,hypochromic anemia,microcytic anemia
96,137,hyperchromic anemia,megaloblastic anemia
97,137,sideroblastic anemia,anemia
98,137,chlorosis,anemia
99,137,Cooley's anemia,thalassemia
100,137,erythroblastosis fetalis,anemia
101,137,favism,anemia
102,137,ischemia,anemia
103,137,ischemic stroke,ischemia
104,137,transient ischemic attack,ischemia
105,138,monogamy,marriage
106,138,polygamy,marriage
107,138,exogamy,marriage
108,138,endogamy,marriage
109,138,marriage of convenience,marriage
110,138,open marriage,monogamy
111,138,serial monogamy,monogamy
112,138,polygyny,polygamy
113,138,polyandry,polygamy
114,138,widowhood,marital status
115,138,bachelorhood,marital status
116,138,spinsterhood,marital status
117,138,bigamy,marriage
118,138,cuckoldom,marriage
119,138,common-law marriage,marriage
120,138,mesalliance,marriage
121,138,misalliance,marriage
122,15,air travel,flight
123,15,solo,flight
124,15,sortie,flight
125,15,maiden flight,flight
126,15,terrain flight,flight
127,15,blind flying,flight
128,15,parasailing,flight
129,15,ballooning,flight
130,15,hang gliding,flight
131,15,glide,flight
132,15,acrobatics,flight
133,15,flyover,flight
134,15,overflight,flight
135,15,tailspin,flight
136,150,ribaldry,humor
137,150,wit,humor
138,150,drollery,humor
139,150,joke,humor
140,150,pun,joke
141,150,sick joke,joke
142,150,dirty joke,joke
143,150,ethnic joke,joke
144,150,one-liner,joke
145,150,comic strip,humor
146,150,cartoon,humor
147,150,funny story,humor
148,150,shaggy dog story,funny story
149,150,banter,humor
150,150,repartee,banter
151,150,badinage,banter
152,150,jeu d'esprit,humor
153,150,persiflage,humor
154,150,parody,humor
155,150,mock-heroic,humor
156,150,caricature,humor
157,150,esprit de l'escalier,humor
158,150,belly laugh,humor
159,17,higher education,education
160,17,adult education,education
161,17,elementary education,education
162,17,secondary education,education
163,17,extracurricular activity,education
164,17,required course,higher education
165,17,elective course,higher education
166,17,seminar,higher education
167,17,refresher course,adult education
168,17,extension course,adult education
169,17,continuing education,adult education
170,17,correspondence course,adult education
171,17,workshop,adult education
172,17,course of lectures,higher education
173,17,propaedeutic,higher education
174,17,home study,adult education
175,17,team teaching,educational methodology
176,17,athletics,extracurricular activity
177,17,dramatics,extracurricular activity
178,17,shop class,secondary education
179,17,life class,elementary education
180,17,directed study,higher education
181,17,work-study program,higher education
182,17,childbirth-preparation class,adult education
183,17,extension,adult education
184,171,woodpecker,piciform bird
185,171,flicker,woodpecker
186,171,yellow-shafted flicker,flicker
187,171,gilded flicker,flicker
188,171,red-shafted flicker,flicker
189,171,red-headed woodpecker,woodpecker
190,171,yellow-bellied sapsucker,woodpecker
191,171,red-breasted sapsucker,woodpecker
192,171,downy woodpecker,woodpecker
193,171,ivorybill,woodpecker
194,171,toucan,piciform bird
195,171,toucanet,toucan
196,171,barbet,piciform bird
197,171,honey guide,piciform bird
198,171,puffbird,piciform bird
199,171,jacamar,piciform bird
200,171,sapsucker,piciform bird
201,177,auk,root
202,177,great auk,auk
203,177,auklet,auk
204,177,razorbill,auk
205,177,guillemot,auk
206,177,black guillemot,guillemot
207,177,common murre,guillemot
208,177,murre,guillemot
209,177,pigeon guillemot,guillemot
210,177,thick-billed murre,guillemot
211,177,little auk,auk
212,180,apple,ROOT
213,180,apple tree,apple
214,180,wild apple,apple tree
215,180,wild crab,wild apple
216,180,crab apple,wild apple
217,180,Siberian crab,crab apple
218,180,American crab apple,crab apple
219,180,Oregon crab apple,crab apple
220,180,Bechtel crab,crab apple
221,180,Southern crab apple,crab apple
222,180,Iowa crab,crab apple
223,193,gymnosperm,root
224,193,cycad,gymnosperm
225,193,progymnosperm,gymnosperm
226,193,welwitschia,cycad
227,193,sago palm,cycad
228,193,dioon,cycad
229,193,coontie,cycad
230,193,encephalartos,cycad
231,193,zamia,cycad
232,193,macrozamia,cycad
233,193,burrawong,cycad
234,193,ceratozamia,cycad
235,193,seed fern,cycad
236,193,kaffir bread,cycad
237,193,false sago,cycad
238,198,domestic terrorism,terrorism
239,198,international terrorism,terrorism
240,198,terror,terrorism
241,198,bioterrorism,terrorism
242,198,chemical terrorism,terrorism
243,198,nuclear terrorism,terrorism
244,198,cyber-terrorism,terrorism
245,198,narcoterrorism,terrorism
246,198,theoterrorism,terrorism
247,198,Red Hand Defenders,terrorism
248,198,9/11,terrorist attack
249,198,state-sponsored terrorism,terrorism
250,200,pocket,pouch
251,200,mailbag,pouch
252,200,patch pocket,pocket
253,200,waist pack,pocket
254,200,hip pocket,pocket
255,200,vest pocket,pocket
256,200,breast pocket,pocket
257,200,slash pocket,pocket
258,200,fanny pack,waist pack
259,200,fob,pouch
260,200,tobacco pouch,pouch
261,200,diplomatic pouch,pouch
262,200,sporran,pouch
263,212,ornithischian,dinosaur
264,212,ceratopsian,ornithischian
265,212,styracosaur,ceratopsian
266,212,triceratops,ceratopsian
267,212,protoceratops,ceratopsian
268,212,pachycephalosaur,ornithischian
269,212,bone-headed dinosaur,pachycephalosaur
270,212,hadrosaur,ornithischian
271,212,corythosaur,hadrosaur
272,212,edmontosaurus,hadrosaur
273,212,anatotitan,hadrosaur
274,212,stegosaur,ornithischian
275,212,armored dinosaur,ornithischian
276,212,ankylosaur,armored dinosaur
277,212,Edmontonia,armored dinosaur
278,212,ornithopod,ornithischian
279,212,staurikosaur,dinosaur
280,212,pisanosaur,dinosaur
281,215,microphone,electro-acoustic transducer
282,215,loudspeaker,electro-acoustic transducer
283,215,headset,electro-acoustic transducer
284,215,telephone receiver,headset
285,215,squawk box,loudspeaker
286,215,bullhorn,loudspeaker
287,215,woofer,loudspeaker
288,215,tweeter,loudspeaker
289,215,subwoofer,woofer
290,215,crystal microphone,microphone
291,215,cardioid microphone,microphone
292,215,directional microphone,microphone
293,215,condenser microphone,microphone
294,215,bug,microphone
295,215,cartridge,microphone
296,215,crystal pickup,microphone
297,215,earphone,headset
298,215,earplug,headset
299,236,component,component
300,236,plot element,component
301,236,McGuffin,plot element
302,236,intercept,plot element
303,236,point,component
304,236,vertex,point
305,236,intersection,point
306,236,attractor,component
307,236,strange attractor,attractor
308,236,metacenter,attractor
309,236,be-all and end-all,component
310,24,titi,New World monkey
311,24,spider monkey,New World monkey
312,24,marmoset,New World monkey
313,24,silky tamarin,marmoset
314,24,true marmoset,marmoset
315,24,capuchin,New World monkey
316,24,woolly monkey,New World monkey
317,24,squirrel monkey,New World monkey
318,24,tamarin,New World monkey
319,24,howler monkey,New World monkey
320,24,pinche,New World monkey
321,24,pygmy marmoset,marmoset
322,24,saki,New World monkey
323,24,uakari,New World monkey
324,24,douroucouli,New World monkey
325,242,hypocrisy,deception
326,242,evasion,deception
327,242,trickery,deception
328,242,facade,deception
329,242,doublespeak,facade
330,242,pretense,facade
331,242,exaggeration,misrepresentation
332,242,half-truth,misrepresentation
333,242,bill of goods,misrepresentation
334,242,hedge,trickery
335,242,bluff,trickery
336,242,subterfuge,trickery
337,242,pretext,evasion
338,242,misrepresentation,evasion
339,242,circumlocution,pretext
340,242,crocodile tears,facade
341,242,snow job,facade
342,242,quibble,evasion
343,242,putoff,evasion
344,247,pipefitting,fitting
345,247,electric socket,fitting
346,247,gas fitting,fitting
347,247,reducer,pipefitting
348,247,wall socket,electric socket
349,247,receptacle,electric socket
350,247,outlet box,electric socket
351,247,socket,electric socket
