,group,child,parent
0,10,manipulation,influence
1,10,exposure,influence
2,10,enticement,influence
3,10,ingratiation,influence
4,10,hypnotism,manipulation
5,10,mind game,manipulation
6,10,leading astray,manipulation
7,10,overexposure,exposure
8,10,underexposure,exposure
9,10,seduction,enticement
10,10,solicitation,enticement
11,10,blandishment,enticement
12,10,cross-pollination,ingratiation
13,10,impingement,influence
14,101,tent,shelter
15,101,hut,shelter
16,101,hovel,shelter
17,101,cottage,shelter
18,101,loft,shelter
19,101,safehold,shelter
20,101,haven,shelter
21,101,refuge,shelter
22,101,harbor,shelter
23,101,lean-to tent,tent
24,101,bell tent,tent
25,101,wall tent,tent
26,101,backpacking tent,tent
27,101,mountain tent,tent
28,101,pup tent,tent
29,101,umbrella tent,tent
30,101,canvas tent,tent
31,101,pyramidal tent,tent
32,101,fly tent,tent
33,101,Sibley tent,tent
34,101,two-man tent,tent
35,101,pop tent,tent
36,101,Nissen hut,hut
37,101,cabana,hut
38,101,igloo,hut
39,101,tupik,hut
40,101,mudhif,hut
41,101,mantelet,shelter
42,101,field tent,tent
43,101,cottage tent,tent
44,101,circus tent,tent
45,101,dugout,shelter
46,101,praetorium,shelter
47,101,sconce,shelter
48,101,pavilion,shelter
49,101,tepee,tent
50,101,cookhouse,shelter
51,101,fallout shelter,safehold
52,101,storm cellar,safehold
53,101,safe house,safehold
54,105,drum,percussion instrument
55,105,cymbal,percussion instrument
56,105,gong,percussion instrument
57,105,triangle,percussion instrument
58,105,timbrel,percussion instrument
59,105,maraca,percussion instrument
60,105,keyboard percussion,percussion instrument
61,105,piano,percussion instrument
62,105,bass drum,drum
63,105,snare drum,drum
64,105,tenor drum,drum
65,105,bongo,drum
66,105,steel drum,drum
67,105,high-hat cymbal,cymbal
68,105,zill,cymbal
69,105,glockenspiel,keyboard percussion
70,105,vibraphone,keyboard percussion
71,105,marimba,keyboard percussion
72,105,chime,keyboard percussion
73,105,carillon,keyboard percussion
74,105,concert grand,piano
75,105,grand piano,piano
76,105,baby grand,piano
77,105,spinet,piano
78,105,upright,piano
79,105,mechanical piano,piano
80,105,tabor,percussion instrument
81,105,tambour,percussion instrument
82,105,tambourine,percussion instrument
83,105,lagerphone,percussion instrument
84,105,handbell,percussion instrument
85,105,bones,percussion instrument
86,105,rain stick,percussion instrument
87,13,coefficient of friction,coefficient
88,13,coefficient of viscosity,coefficient
89,13,coefficient of expansion,coefficient
90,13,coefficient of elasticity,coefficient
91,13,coefficient of reflection,coefficient
92,13,coefficient of absorption,coefficient
93,13,coefficient of self induction,coefficient
94,13,coefficient of mutual induction,coefficient
95,13,drag coefficient,coefficient
96,13,Young's modulus,modulus
97,13,bulk modulus,modulus
98,13,modulus of rigidity,modulus
99,137,microcytic anemia,anemia
100,137,macrocytic anemia,anemia
101,137,sickle-cell anemia,anemia
102,137,thalassemia,anemia
103,137,aplastic anemia,anemia
104,137,iron deficiency anemia,microcytic anemia
105,137,sideroblastic anemia,microcytic anemia
106,137,hypochromic anemia,microcytic anemia
107,137,hyperchromic anemia,microcytic anemia
108,137,megaloblastic anemia,macrocytic anemia
109,137,refractory anemia,macrocytic anemia
110,137,hemolytic anemia,anemia
111,137,erythroblastosis fetalis,hemolytic anemia
112,137,favism,hemolytic anemia
113,137,pernicious anemia,anemia
114,137,metaplastic anemia,anemia
115,137,chlorosis,iron deficiency anemia
116,137,Fanconi's anemia,anemia
117,137,Cooley's anemia,thalassemia
118,137,transient ischemic attack,ischemia
119,137,ischemic stroke,ischemia
120,138,marriage,marital status
121,138,bachelorhood,marital status
122,138,spinsterhood,marital status
123,138,widowhood,marital status
124,138,monogamy,marriage
125,138,polygamy,marriage
126,138,civil union,marriage
127,138,common-law marriage,marriage
128,138,marriage of convenience,marriage
129,138,sigeh,marriage
130,138,open marriage,marriage
131,138,bigamy,marriage
132,138,cuckoldom,marriage
133,138,monogyny,monogamy
134,138,monandry,monogamy
135,138,serial monogamy,monogamy
136,138,polygyny,polygamy
137,138,polyandry,polygamy
138,138,endogamy,marriage
139,138,exogamy,marriage
140,138,misalliance,marriage
141,138,mesalliance,marriage
142,15,air travel,flight
143,15,glide,flight
144,15,hang gliding,glide
145,15,ballooning,flight
146,15,parasailing,hang gliding
147,15,sortie,air travel
148,15,overflight,air travel
149,15,acrobatics,flight
150,15,terrain flight,flight
151,15,flyover,terrain flight
152,15,solo,flight
153,15,maiden flight,flight
154,15,blind flying,flight
155,15,pass,flight
156,15,tailspin,flight
157,150,joke,wit
158,150,banter,wit
159,150,parody,wit
160,150,caricature,wit
161,150,fun,wit
162,150,one-liner,joke
163,150,shaggy dog story,joke
164,150,sick joke,joke
165,150,dirty joke,joke
166,150,ethnic joke,joke
167,150,badinage,banter
168,150,repartee,banter
169,150,waggery,banter
170,150,mock-heroic,parody
171,150,comic strip,fun
172,150,cartoon,fun
173,150,pungency,wit
174,150,drollery,wit
175,150,ribaldry,wit
176,150,sarcasm,wit
177,150,esprit de l'escalier,wit
178,150,bon mot,wit
179,150,pun,wit
180,150,persiflage,wit
181,150,topper,wit
182,150,jocosity,wit
183,150,funny story,wit
184,150,in-joke,joke
185,150,sight gag,joke
186,150,jeu d'esprit,wit
187,150,belly laugh,fun
188,17,elementary education,education
189,17,secondary education,education
190,17,higher education,education
191,17,adult education,education
192,17,continuing education,education
193,17,course,education
194,17,workshop,education
195,17,seminar,education
196,17,orientation course,education
197,17,extension course,education
198,17,correspondence course,education
199,17,refresher course,education
200,17,life class,course
201,17,art class,course
202,17,shop class,course
203,17,dramatics,course
204,17,industrial arts,course
205,17,elective course,course
206,17,required course,course
207,17,coeducation,education
208,17,team teaching,education
209,17,extracurricular activity,education
210,17,work-study program,education
211,17,childbirth-preparation class,education
212,17,home study,education
213,17,extension,education
214,17,propaedeutic,education
215,17,directed study,education
216,17,athletics,extracurricular activity
217,171,jacamar,piciform bird
218,171,puffbird,piciform bird
219,171,barbet,piciform bird
220,171,woodpecker,piciform bird
221,171,honey guide,piciform bird
222,171,flicker,woodpecker
223,171,sapsucker,woodpecker
224,171,toucan,piciform bird
225,171,yellow-shafted flicker,flicker
226,171,red-shafted flicker,flicker
227,171,gilded flicker,flicker
228,171,red-breasted sapsucker,sapsucker
229,171,yellow-bellied sapsucker,sapsucker
230,171,downy woodpecker,woodpecker
231,171,redheaded woodpecker,woodpecker
232,171,green woodpecker,woodpecker
233,171,ivorybill,woodpecker
234,171,wryneck,woodpecker
235,171,toucanet,toucan
236,171,piculet,piciform bird
237,177,murre,auk
238,177,guillemot,auk
239,177,auklet,auk
240,177,little auk,auk
241,177,great auk,auk
242,177,common murre,murre
243,177,thick-billed murre,murre
244,177,black guillemot,guillemot
245,177,pigeon guillemot,guillemot
246,177,razorbill,guillemot
247,180,apple tree,apple
248,180,wild apple,apple
249,180,crab apple,wild apple
250,180,American crab apple,crab apple
251,180,Bechtel crab,crab apple
252,180,Iowa crab,crab apple
253,180,Southern crab apple,crab apple
254,180,Siberian crab,crab apple
255,180,Oregon crab apple,crab apple
256,180,wild crab,crab apple
257,184,creation,beginning
258,184,initiation,beginning
259,184,introduction,beginning
260,184,inauguration,beginning
261,184,kickoff,beginning
262,184,tip-off,beginning
263,184,jump ball,beginning
264,184,face-off,beginning
265,184,scrum,beginning
266,184,authorship,creation
267,184,colonization,creation
268,184,induction,initiation
269,184,installation,initiation
270,184,product introduction,introduction
271,184,icebreaker,introduction
272,184,groundbreaking,inauguration
273,184,activation,inauguration
274,184,first step,beginning
275,184,startup,beginning
276,184,curtain raiser,beginning
277,184,induction of labor,beginning
278,184,attack,beginning
279,184,ushering in,beginning
280,184,resumption,beginning
281,184,constitution,beginning
282,184,communization,beginning
283,184,collectivization,beginning
284,184,peace initiative,beginning
285,184,hypnogenesis,beginning
286,184,first base,beginning
287,184,population,beginning
288,184,housing start,beginning
289,184,springboard,beginning
290,184,federation,beginning
291,184,naturalization,beginning
292,184,unionization,beginning
293,193,cycad,gymnosperm
294,193,progymnosperm,gymnosperm
295,193,welwitschia,gymnosperm
