,child,parent,group
0,modeling_methodologies,modeling_and_simulation,10010147_5
1,simulation_evaluation,modeling_and_simulation,10010147_5
2,simulation_theory,modeling_and_simulation,10010147_5
3,simulation_environments,modeling_and_simulation,10010147_5
4,network_science,modeling_and_simulation,10010147_5
5,systems_theory,modeling_and_simulation,10010147_5
6,uncertainty_quantification,modeling_and_simulation,10010147_5
7,data_assimilation,modeling_and_simulation,10010147_5
8,artificial_life,modeling_and_simulation,10010147_5
9,multiscale_systems,modeling_and_simulation,10010147_5
10,simulation_types_and_techniques,modeling_and_simulation,10010147_5
11,simulation_support_systems,modeling_and_simulation,10010147_5
12,simulation_tools,modeling_and_simulation,10010147_5
13,simulation_languages,modeling_and_simulation,10010147_5
14,model_verification_and_validation,modeling_and_simulation,10010147_5
15,model_development_and_analysis,modeling_and_simulation,10010147_5
16,scientific_visualization,modeling_and_simulation,10010147_5
17,visual_analytics,simulation_evaluation,10010147_5
18,discrete-event_simulation,simulation_types_and_techniques,10010147_5
19,continuous_simulation,simulation_types_and_techniques,10010147_5
20,rare-event_simulation,simulation_types_and_techniques,10010147_5
21,simulation_by_animation,simulation_types_and_techniques,10010147_5
22,interactive_simulation,simulation_types_and_techniques,10010147_5
23,molecular_simulation,simulation_types_and_techniques,10010147_5
24,quantum_mechanic_simulation,simulation_types_and_techniques,10010147_5
25,massively_parallel_and_high-performance_simulations,simulation_types_and_techniques,10010147_5
26,distributed_simulation,simulation_types_and_techniques,10010147_5
27,real-time_simulation,simulation_types_and_techniques,10010147_5
28,agent_/_discrete_models,simulation_types_and_techniques,10010147_5
29,continuous_models,simulation_types_and_techniques,10010147_5
0,computational_geometry,"randomness,_geometry_and_discrete_structures",10003752_6
1,random_network_models,"randomness,_geometry_and_discrete_structures",10003752_6
2,generating_random_combinatorial_structures,"randomness,_geometry_and_discrete_structures",10003752_6
3,random_walks_and_markov_chains,"randomness,_geometry_and_discrete_structures",10003752_6
4,expander_graphs_and_randomness_extractors,"randomness,_geometry_and_discrete_structures",10003752_6
5,error-correcting_codes,"randomness,_geometry_and_discrete_structures",10003752_6
6,random_search_heuristics,"randomness,_geometry_and_discrete_structures",10003752_6
7,pseudorandomness_and_derandomization,"randomness,_geometry_and_discrete_structures",10003752_6
8,random_projections_and_metric_embeddings,"randomness,_geometry_and_discrete_structures",10003752_6
0,design_modules_and_hierarchy,integrated_circuits,10010583_3
1,logic_circuits,integrated_circuits,10010583_3
2,interconnect,integrated_circuits,10010583_3
3,hardware_accelerators,integrated_circuits,10010583_3
4,3d_integrated_circuits,integrated_circuits,10010583_3
5,input_/_output_circuits,integrated_circuits,10010583_3
6,read-only_memory,integrated_circuits,10010583_3
7,non-volatile_memory,integrated_circuits,10010583_3
8,static_memory,integrated_circuits,10010583_3
9,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
10,transistors,integrated_circuits,10010583_3
11,evolvable_hardware,integrated_circuits,10010583_3
12,high-speed_input_/_output,integrated_circuits,10010583_3
13,semiconductor_memory,integrated_circuits,10010583_3
14,dynamic_memory,integrated_circuits,10010583_3
15,photonic_and_optical_interconnect,interconnect,10010583_3
16,radio_frequency_and_wireless_interconnect,interconnect,10010583_3
17,metallic_interconnect,interconnect,10010583_3
18,programmable_interconnect,interconnect,10010583_3
19,combinational_circuits,logic_circuits,10010583_3
20,sequential_circuits,logic_circuits,10010583_3
21,digital_switches,logic_circuits,10010583_3
22,arithmetic_and_datapath_circuits,logic_circuits,10010583_3
23,asynchronous_circuits,logic_circuits,10010583_3
24,logic_families,logic_circuits,10010583_3
25,finite_state_machines,logic_circuits,10010583_3
26,reconfigurable_logic_applications,reconfigurable_logic_and_fpgas,10010583_3
27,programmable_logic_elements,reconfigurable_logic_and_fpgas,10010583_3
0,design_for_testability,hardware_test,10010583_8
1,fault_models_and_test_metrics,hardware_test,10010583_8
2,built-in_self-test,hardware_test,10010583_8
3,hardware_reliability_screening,hardware_test,10010583_8
4,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
5,testing_with_distributed_and_parallel_systems,hardware_test,10010583_8
6,online_test_and_diagnostics,hardware_test,10010583_8
7,test_data_compression,hardware_test,10010583_8
8,defect-based_test,hardware_test,10010583_8
9,memory_test_and_repair,hardware_test,10010583_8
10,board-_and_system-level_test,hardware_test,10010583_8
11,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
0,grammars_and_context-free_languages,formal_languages_and_automata_theory,10003752_2
1,algebraic_language_theory,formal_languages_and_automata_theory,10003752_2
2,tree_languages,formal_languages_and_automata_theory,10003752_2
3,formalisms,formal_languages_and_automata_theory,10003752_2
4,automata_extensions,formal_languages_and_automata_theory,10003752_2
