,child,parent,group
0,switching_devices_power_issues,power_and_energy,10010583_5
1,interconnect_power_issues,power_and_energy,10010583_5
2,smart_grid,power_and_energy,10010583_5
3,batteries,power_and_energy,10010583_5
4,reusable_energy_storage,power_and_energy,10010583_5
5,energy_metering,power_and_energy,10010583_5
6,power_networks,power_and_energy,10010583_5
7,energy_distribution,power_and_energy,10010583_5
8,power_conversion,power_and_energy,10010583_5
9,chip-level_power_issues,power_and_energy,10010583_5
10,platform_power_issues,power_and_energy,10010583_5
11,thermal_issues,power_and_energy,10010583_5
12,temperature_control,power_and_energy,10010583_5
13,temperature_monitoring,power_and_energy,10010583_5
14,temperature_simulation_and_estimation,power_and_energy,10010583_5
15,renewable_energy,power_and_energy,10010583_5
16,power_estimation_and_optimization,power_and_energy,10010583_5
17,energy_generation_and_storage,power_and_energy,10010583_5
18,impact_on_the_environment,power_and_energy,10010583_5
19,enterprise_level_and_data_centers_power_issues,power_and_energy,10010583_5
20,circuits_power_issues,power_and_energy,10010583_5
0,embedded_systems_security,security_in_hardware,10002978_5
1,hardware_attacks_and_countermeasures,security_in_hardware,10002978_5
0,wireless_personal_area_networks,network_types,10003033_8
1,wireless_local_area_networks,network_types,10003033_8
2,wired_access_networks,network_types,10003033_8
3,home_networks,network_types,10003033_8
4,mobile_networks,network_types,10003033_8
5,ad_hoc_networks,network_types,10003033_8
6,world_wide_web_(network_structure),network_types,10003033_8
7,online_social_networks,network_types,10003033_8
8,cyber-physical_networks,network_types,10003033_8
9,sensor_networks,network_types,10003033_8
10,data_center_networks,network_types,10003033_8
11,overlay_and_other_logical_network_structures,network_types,10003033_8
12,peer-to-peer_networks,network_types,10003033_8
13,packet-switching_networks,network_types,10003033_8
14,storage_area_networks,network_types,10003033_8
15,public_internet,network_types,10003033_8
0,ubiquitous_computing,ubiquitous_and_mobile_computing,10003120_4
1,mobile_computing,ubiquitous_and_mobile_computing,10003120_4
2,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
3,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
4,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
5,ubiquitous_and_mobile_devices,ubiquitous_and_mobile_computing,10003120_4
6,"ubiquitous_and_mobile_computing_theory,_concepts_and_paradigms",ubiquitous_and_mobile_computing,10003120_4
7,mobile_devices,ubiquitous_and_mobile_computing,10003120_4
8,personal_digital_assistants,ubiquitous_and_mobile_devices,10003120_4
0,design_for_testability,hardware_test,10010583_8
1,fault_models_and_test_metrics,hardware_test,10010583_8
2,built-in_self-test,hardware_test,10010583_8
3,hardware_reliability_screening,hardware_test,10010583_8
4,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
5,defect-based_test,hardware_test,10010583_8
6,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
0,emerging_interfaces,emerging_technologies,10010583_10
1,quantum_technologies,emerging_technologies,10010583_10
2,emerging_tools_and_methodologies,emerging_technologies,10010583_10
3,analysis_and_design_of_emerging_devices_and_systems,emerging_technologies,10010583_10
4,emerging_simulation,emerging_technologies,10010583_10
5,emerging_languages_and_compilers,emerging_technologies,10010583_10
6,iii-v_compounds,emerging_technologies,10010583_10
7,emerging_architectures,emerging_technologies,10010583_10
8,biology-related_information_processing,emerging_technologies,10010583_10
9,carbon_based_electronics,emerging_technologies,10010583_10
10,quantum_computation,quantum_technologies,10010583_10
11,quantum_error_correction_and_fault_tolerance,quantum_technologies,10010583_10
12,quantum_communication_and_cryptography,quantum_technologies,10010583_10
0,data_anonymization_and_sanitization,database_and_storage_security,10002978_8
1,information_accountability_and_usage_control,database_and_storage_security,10002978_8
2,management_and_querying_of_encrypted_data,database_and_storage_security,10002978_8
3,database_activity_monitoring,database_and_storage_security,10002978_8
0,permutations_and_combinations,combinatorics,10002950_1
1,generating_functions,combinatorics,10002950_1
2,combinatoric_problems,combinatorics,10002950_1
3,combinatorial_algorithms,graph_theory,10002950_1
4,graph_enumeration,graph_theory,10002950_1
5,graph_algorithms,graph_theory,10002950_1
6,extremal_graph_theory,graph_theory,10002950_1
7,paths_and_connectivity_problems,graph_theory,10002950_1
8,graph_coloring,graph_theory,10002950_1
0,concurrent_programming_languages,concurrent_computing_methodologies,10010147_8
1,concurrent_algorithms,concurrent_computing_methodologies,10010147_8
0,accessibility_design_and_evaluation_methods,accessibility,10003120_6
1,accessibility_technologies,accessibility,10003120_6
0,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
1,collaborative_and_social_computing_design_and_evaluation_methods,collaborative_and_social_computing,10003120_3
2,collaborative_and_social_computing_devices,collaborative_and_social_computing,10003120_3
3,social_content_sharing,collaborative_and_social_computing,10003120_3
4,collaborative_content_creation,collaborative_and_social_computing,10003120_3
5,social_recommendation,collaborative_and_social_computing,10003120_3
6,social_tagging,collaborative_and_social_computing,10003120_3
7,ethnographic_studies,empirical_studies_in_collaborative_and_social_computing,10003120_3
8,social_navigation,empirical_studies_in_collaborative_and_social_computing,10003120_3
0,continuous_functions,continuous_mathematics,10002950_5
0,network_measurement,network_performance_evaluation,10003033_5
1,network_performance_modeling,network_performance_evaluation,10003033_5
0,network_economics,network_algorithms,10003033_4
1,network_resources_allocation,network_algorithms,10003033_4
2,network_design_and_planning_algorithms,network_algorithms,10003033_4
3,data_path_algorithms,network_algorithms,10003033_4
4,control_path_algorithms,network_algorithms,10003033_4
0,hardware_description_languages_and_compilation,electronic_design_automation,10010583_6
1,electrical-level_simulation,electronic_design_automation,10010583_6
2,logic_synthesis,electronic_design_automation,10010583_6
3,best_practices_for_eda,electronic_design_automation,10010583_6
4,methodologies_for_eda,electronic_design_automation,10010583_6
5,physical_design_(eda),electronic_design_automation,10010583_6
6,sequential_synthesis,electronic_design_automation,10010583_6
7,hardware-software_codesign,electronic_design_automation,10010583_6
8,resource_binding_and_sharing,electronic_design_automation,10010583_6
9,design_databases_for_eda,electronic_design_automation,10010583_6
10,software_tools_for_eda,electronic_design_automation,10010583_6
0,digital_signatures,cryptography,10002978_1
1,key_management,cryptography,10002978_1
2,mathematical_foundations_of_cryptography,cryptography,10002978_1
3,symmetric_cryptography_and_hash_functions,cryptography,10002978_1
4,information-theoretic_techniques,cryptography,10002978_1
5,cryptanalysis_and_other_attacks,cryptography,10002978_1
6,public_key_(asymmetric)_techniques,cryptography,10002978_1
7,block_and_stream_ciphers,symmetric_cryptography_and_hash_functions,10002978_1
0,simulation_theory,modeling_and_simulation,10010147_5
1,simulation_environments,modeling_and_simulation,10010147_5
2,network_science,modeling_and_simulation,10010147_5
3,systems_theory,modeling_and_simulation,10010147_5
4,artificial_life,modeling_and_simulation,10010147_5
5,simulation_languages,simulation_environments,10010147_5
6,discrete-event_simulation,simulation_types_and_techniques,10010147_5
7,continuous_simulation,simulation_types_and_techniques,10010147_5
8,rare-event_simulation,simulation_types_and_techniques,10010147_5
0,layering,network_architectures,10003033_1
1,network_design_principles,network_architectures,10003033_1
2,programming_interfaces,network_architectures,10003033_1
3,naming_and_addressing,network_architectures,10003033_1
0,document_analysis,document_management,10010405_11
1,document_metadata,document_management,10010405_11
2,text_editing,document_management,10010405_11
3,document_management_and_text_processing,document_management,10010405_11
4,document_preparation,document_management,10010405_11
5,annotation,document_management,10010405_11
6,version_control,document_management,10010405_11
0,learning_management_systems,e-learning,10010405_10
1,computer-assisted_instruction,e-learning,10010405_10
2,computer-managed_instruction,e-learning,10010405_10
0,heat_maps,visualization_techniques,10003120_5
1,graph_drawings,visualization_techniques,10003120_5
2,dendrograms,visualization_techniques,10003120_5
3,cladograms,visualization_techniques,10003120_5
4,treemaps,visualization_techniques,10003120_5
5,hyperbolic_trees,visualization_techniques,10003120_5
0,graphical_/_visual_passwords,authentication,10002978_3
1,biometrics,authentication,10002978_3
2,multi-factor_authentication,authentication,10002978_3
3,digital_rights_management,authorization,10002978_3
4,privacy-preserving_protocols,authorization,10002978_3
0,economics_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
1,social_aspects_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
2,usability_in_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
3,privacy_protections,human_and_societal_aspects_of_security_and_privacy,10002978_10
0,design_modules_and_hierarchy,integrated_circuits,10010583_3
1,logic_circuits,integrated_circuits,10010583_3
2,interconnect,integrated_circuits,10010583_3
3,input_/_output_circuits,integrated_circuits,10010583_3
4,read-only_memory,integrated_circuits,10010583_3
5,non-volatile_memory,integrated_circuits,10010583_3
6,transistors,integrated_circuits,10010583_3
7,evolvable_hardware,integrated_circuits,10010583_3
8,finite_state_machines,integrated_circuits,10010583_3
9,logic_families,integrated_circuits,10010583_3
10,high-speed_input_/_output,integrated_circuits,10010583_3
0,graphics_systems_and_interfaces,computer_graphics,10010147_6
1,graphics_file_formats,computer_graphics,10010147_6
2,graphics_input_devices,computer_graphics,10010147_6
3,mesh_models,computer_graphics,10010147_6
4,volumetric_models,computer_graphics,10010147_6
5,image_compression,computer_graphics,10010147_6
6,parametric_curve_and_surface_models,computer_graphics,10010147_6
7,mixed_/_augmented_reality,computer_graphics,10010147_6
8,animation,computer_graphics,10010147_6
0,ethnography,anthropology,10010405_5
0,error_detection_and_error_correction,network_properties,10003033_6
1,network_range,network_properties,10003033_6
2,network_manageability,network_properties,10003033_6
3,network_mobility,network_properties,10003033_6
4,network_security,network_properties,10003033_6
5,network_reliability,network_properties,10003033_6
6,logical_/_virtual_topologies,network_topology_types,10003033_6
7,mesh_networks,network_topology_types,10003033_6
8,ring_networks,network_topology_types,10003033_6
9,star_networks,network_topology_types,10003033_6
10,bus_networks,network_topology_types,10003033_6
11,network_properties,network_topology_types,10003033_6
