,group,child,parent
0,10002950_1,Combinatoric problems,Combinatorics
1,10002950_1,Enumeration,Combinatorics
2,10002950_1,Generating functions,Combinatorics
3,10002950_1,Graph algorithms,Graph theory
4,10002950_1,Graph coloring,Graph theory
5,10002950_1,Graph enumeration,Graph theory
6,10002950_1,Graphs and surfaces,Graph theory
7,10002950_1,Trees,Graph theory
8,10002950_1,Network flows,Graph theory
9,10002950_1,Hypergraphs,Graph theory
10,10002950_1,Combinatorial algorithms,Combinatorics
11,10002950_1,Approximation algorithms,Combinatorial algorithms
12,10002950_1,Matroids and greedoids,Graph theory
13,10002950_1,Random graphs,Combinatorics
14,10002950_1,Spectra of graphs,Graph theory
15,10002950_1,Paths and connectivity problems,Graph theory
16,10002950_1,Extremal graph theory,Graph theory
17,10002950_1,Combinatorics on words,Combinatorics
18,10002950_1,Permutations and combinations,Combinatorics
19,10002950_1,Discrete mathematics,Combinatorics
20,10002950_1,Distributed programming languages,Distributed computing methodologies
21,10002950_4,Convex optimization,Mathematical optimization
22,10002950_4,Linear programming,Convex optimization
23,10002950_4,Quadratic programming,Convex optimization
24,10002950_4,Semidefinite programming,Convex optimization
25,10002950_4,Nonconvex optimization,Mathematical optimization
26,10002950_4,Quasiconvex programming and unimodality,Nonconvex optimization
27,10002950_4,Computation of transforms,Mathematical optimization
28,10002950_4,Computations on matrices,Mathematical optimization
29,10002950_4,Computations on polynomials,Mathematical optimization
30,10002950_4,Approximation,Mathematical optimization
31,10002950_4,Interpolation,Mathematical optimization
32,10002950_4,Differential calculus,Mathematical optimization
33,10002950_4,Integral calculus,Mathematical optimization
34,10002950_4,Ordinary differential equations,Mathematical optimization
35,10002950_4,Partial differential equations,Mathematical optimization
36,10002950_4,Differential algebraic equations,Mathematical optimization
37,10002950_4,Differential variational inequalities,Mathematical optimization
38,10002950_4,Bio-inspired optimization,Mathematical optimization
39,10002950_4,Evolutionary algorithms,Mathematical optimization
40,10002950_4,Simulated annealing,Mathematical optimization
41,10002950_4,Genetic programming,Mathematical optimization
42,10002950_4,Tabu search,Mathematical optimization
43,10002950_4,Randomized local search,Mathematical optimization
44,10002950_4,Numerical differentiation,Mathematical optimization
45,10002950_4,Numerical analysis,Mathematical optimization
46,10002950_4,Discretization,Mathematical optimization
47,10002950_4,Integral equations,Mathematical optimization
48,10002950_4,Interval arithmetic,Mathematical optimization
49,10002950_4,Arbitrary-precision arithmetic,Mathematical optimization
50,10002950_4,Automatic differentiation,Mathematical optimization
51,10002950_4,Computation in finite fields,Mathematical optimization
52,10002950_4,Mesh generation,Mathematical optimization
53,10002950_4,Stochastic control and optimization,Mathematical optimization
54,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
55,10002950_4,Discrete optimization,Mathematical optimization
56,10002950_4,Integer programming,Discrete optimization
57,10002950_4,Mixed discrete-continuous optimization,Discrete optimization
58,10002950_4,Submodular optimization and polymatroids,Discrete optimization
59,10002950_4,Gr???bner bases and other special bases,Discrete optimization
60,10002950_4,Functional analysis,Mathematical optimization
61,10002950_4,Measure theory,Mathematical optimization
62,10002950_4,Lambda calculus,Mathematical optimization
63,10002950_4,Network optimization,Mathematical optimization
64,10002950_4,Developmental representations,Mathematical optimization
65,10002950_4,Calculus,Mathematical optimization
66,10002950_5,Point-set topology,Topology
67,10002950_5,Algebraic topology,Topology
68,10002950_5,Geometric topology,Topology
69,10002950_5,Continuous functions,Topology
70,10002950_5,Calculus,Continuous mathematics
71,10002950_5,Continuous mathematics,Topology
72,10002951_3,Data analytics,Information systems applications
73,10002951_3,Data mining,Information systems applications
74,10002951_3,Data stream mining,Data analytics
75,10002951_3,Data warehouse,Information systems applications
76,10002951_3,Data cleaning,Data analytics
77,10002951_3,Data stream mining,Data analytics
78,10002951_3,Data warehouses,Information systems applications
79,10002951_3,Collaborative and social computing systems and tools,Information systems applications
80,10002951_3,Social networking sites,Collaborative and social computing systems and tools
81,10002951_3,Blogs,Collaborative and social computing systems and tools
82,10002951_3,Wikis,Collaborative and social computing systems and tools
83,10002951_3,Reputation systems,Collaborative and social computing systems and tools
84,10002951_3,Geographic information systems,Spatial-temporal systems
85,10002951_3,Sensor networks,Spatial-temporal systems
86,10002951_3,Sensor-based information systems,Spatial-temporal systems
87,10002951_3,Computational advertising,Information systems applications
88,10002951_3,Multimedia information systems,Information systems applications
89,10002951_3,Multimedia databases,Multimedia information systems
90,10002951_3,Multimedia content creation,Multimedia information systems
91,10002951_3,Data centers,Information systems applications
92,10002951_3,Extranets,Information systems applications
93,10002951_3,Information systems applications,Information systems applications
94,10002951_3,Association rules,Data analytics
95,10002951_3,Nearest-neighbor search,Data analytics
96,10002951_3,Open source software,Information systems applications
97,10002951_3,Synchronous editors,Information systems applications
98,10002951_3,Intranets,Information systems applications
99,10002951_3,Clustering,Information systems applications
100,10002951_3,Expert systems,Information systems applications
101,10002951_3,Decision support systems,Information systems applications
102,10002978_1,Mathematical foundations of cryptography,Cryptography
103,10002978_1,Cryptanalysis and other attacks,Cryptography
104,10002978_1,Information-theoretic techniques,Cryptography
105,10002978_1,Symmetric cryptography and hash functions,Cryptography
106,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
107,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
108,10002978_1,Public key (asymmetric) techniques,Cryptography
109,10002978_1,Public key encryption,Public key (asymmetric) techniques
110,10002978_1,Digital signatures,Public key (asymmetric) techniques
111,10002978_1,Key management,Cryptography
112,10002978_10,Human and societal aspects of security and privacy,security and privacy
113,10002978_10,Usability in security and privacy,security and privacy
114,10002978_10,Privacy protections,security and privacy
115,10002978_10,Economics of security and privacy,security and privacy
116,10002978_10,Social aspects of security and privacy,security and privacy
117,10002978_2,Security requirements,Formal methods and theory of security
118,10002978_2,Trust frameworks,Formal methods and theory of security
119,10002978_2,Logic and verification,Formal methods and theory of security
120,10002978_2,Formal security models,Formal methods and theory of security
121,10002978_3,Privacy-preserving protocols,Authorization
122,10002978_3,Digital rights management,Authorization
123,10002978_3,Access control,Authorization
124,10002978_3,"Pseudonymity, anonymity, and untraceability",Access control
125,10002978_3,Authentication,Authorization
126,10002978_3,Multi-factor authentication,Authentication
127,10002978_3,Biometrics,Authentication
128,10002978_3,Graphical / visual passwords,Authentication
129,10002978_3,Security services,Authorization
130,10002978_4,Artificial immune systems,Intrusion/anomaly detection and malware mitigation
131,10002978_4,Malware and its mitigation,Intrusion/anomaly detection and malware mitigation
132,10002978_4,Spoofing attacks,Social engineering attacks
133,10002978_4,Phishing,Social engineering attacks
134,10002978_4,Social engineering attacks,Malware and its mitigation
135,10002978_4,Intrusion detection systems,Intrusion/anomaly detection and malware mitigation
136,10002978_5,Embedded systems security,Hardware security
137,10002978_5,Tamper-proof and tamper-resistant designs,Hardware security
138,10002978_5,Malicious design modifications,Hardware security
139,10002978_5,Side-channel analysis and countermeasures,Hardware security
140,10002978_5,Hardware reverse engineering,Hardware security
141,10002978_5,Hardware attacks and countermeasures,Hardware security
142,10002978_5,Security in hardware,Hardware security
143,10002978_5,Hardware security implementation,Hardware security
144,10002978_6,Firewalls,Systems security
145,10002978_6,Vulnerability scanners,Systems security
146,10002978_6,Vulnerability management,Systems security
147,10002978_6,Trusted computing,Systems security
148,10002978_6,Virtualization and security,Systems security
149,10002978_6,Mobile platform security,Systems security
150,10002978_6,Operating systems security,Systems security
151,10002978_6,Distributed systems security,Systems security
152,10002978_6,Penetration testing,Systems security
153,10002978_6,Information flow control,File system security
154,10002978_6,Browser security,File system security
155,10002978_6,File system security,Systems security
156,10002978_6,Denial-of-service attacks,Systems security
157,10002978_8,Management and querying of encrypted data,Database and storage security
158,10002978_8,Data anonymization and sanitization,Database and storage security
159,10002978_8,Database activity monitoring,Database and storage security
160,10002978_8,Information accountability and usage control,Database and storage security
161,10002978_9,Software reverse engineering,Software and application security
162,10002978_9,Software security engineering,Software and application security
163,10002978_9,Social network security and privacy,Software and application security
164,10002978_9,Domain-specific security and privacy architectures,Software and application security
165,10002978_9,Web application security,Software and application security
166,10003033_1,Layering,Network architectures
167,10003033_1,Programming interfaces,Network architectures
168,10003033_1,Naming and addressing,Network architectures
169,10003033_1,Network design principles,Network architectures
170,10003033_2,Application layer protocols,Network protocols
171,10003033_2,Presentation protocols,Network protocols
172,10003033_2,Link-layer protocols,Network protocols
173,10003033_2,Network layer protocols,Network protocols
174,10003033_2,Transport protocols,Network protocols
175,10003033_2,Session protocols,Network protocols
176,10003033_2,Signaling protocols,Network protocols
177,10003033_2,Routing protocols,Network protocols
178,10003033_2,Cross-layer protocols,Network protocols
179,10003033_2,Peer-to-peer protocols,Network protocols
180,10003033_2,Network policy,Network protocols
181,10003033_2,Network File System (NFS) protocol,Network protocols
182,10003033_2,Protocol correctness,Network protocols
183,10003033_2,Protocol testing and verification,Network protocols
184,10003033_2,OAM protocols,Network protocols
185,10003033_2,Formal specifications,Network protocols
186,10003033_2,Time synchronization protocols,Network protocols
187,10003033_2,Network protocol design,Network protocols
188,10003033_3,Network adapters,Network components
189,10003033_3,Repeaters,Network components
190,10003033_3,Intermediate nodes,Network components
191,10003033_3,Cognitive radios,Network components
192,10003033_3,Routers,Intermediate nodes
193,10003033_3,Bridges and switches,Intermediate nodes
194,10003033_3,Middle boxes / network appliances,Network components
195,10003033_3,Logical nodes,Network components
196,10003033_3,Network servers,Logical nodes
197,10003033_3,"Wireless access points, base stations, and infrastructure",Network components
198,10003033_3,Network domains,Middle boxes / network appliances
199,10003033_3,Physical links,Network components
200,10003033_3,End nodes,Network components
201,10003033_4,Network design and planning algorithms,Network algorithms
202,10003033_4,Network economics,Network algorithms
203,10003033_4,Control path algorithms,Network control algorithms
204,10003033_4,Network control algorithms,Network control algorithms
205,10003033_4,Data path algorithms,Network control algorithms
206,10003033_4,Packet scheduling,Data path algorithms
207,10003033_4,Packet classification,Data path algorithms
208,10003033_4,Deep packet inspection,Packet classification
209,10003033_4,Network resources allocation,Network control algorithms
210,10003033_4,Traffic engineering algorithms,Network resources allocation
211,10003033_5,Network simulations,Network performance evaluation
212,10003033_5,Network performance analysis,Network performance evaluation
213,10003033_5,Network performance modeling,Network performance evaluation
214,10003033_5,Network measurement,Network performance evaluation
215,10003033_5,Network experimentation,Network performance evaluation
216,10003033_6,Network mobility,Network topology types
217,10003033_6,Network security,Network topology types
218,10003033_6,Network manageability,Network topology types
219,10003033_6,Network reliability,Network topology types
220,10003033_6,Network properties,Network topology types
221,10003033_6,Network privacy and anonymity,Network properties
222,10003033_6,Network structure,Network topology types
223,10003033_6,Physical topologies,Network structure
224,10003033_6,Logical / virtual topologies,Network structure
225,10003033_6,Topology analysis and generation,Network structure
226,10003033_6,Network dynamics,Network topology types
227,10003033_6,Local area networks,Network structure
228,10003033_6,Hybrid networks,Network structure
229,10003033_6,Metropolitan area networks,Network structure
230,10003033_6,Wide area networks,Network structure
231,10003033_6,Mesh networks,Network structure
232,10003033_6,Wireless mesh networks,Mesh networks
233,10003033_6,Star networks,Network structure
234,10003033_6,Bus networks,Network structure
235,10003033_6,Ring networks,Network structure
236,10003033_6,Token ring networks,Network structure
237,10003033_6,Point-to-point networks,Network structure
238,10003033_6,Fiber distributed data interface (FDDI),Network structure
239,10003033_6,Error detection and error correction,Network topology types
240,10003033_6,Very long-range networks,Network structure
241,10003033_6,Short-range networks,Network structure
242,10003033_7,Network monitoring,Network services
243,10003033_7,Network management,Network services
244,10003033_7,Naming and addressing,Network services
245,10003033_7,Location based services,Network services
246,10003033_7,In-network processing,Network services
247,10003033_7,Programmable networks,Network services
248,10003033_7,Cloud computing,Network services
249,10003033_8,Overlay and other logical network structures,Network types
250,10003033_8,Online social networks,Overlay and other logical network structures
251,10003033_8,Social media networks,Overlay and other logical network structures
252,10003033_8,Wireless personal area networks,Network types
253,10003033_8,Wireless local area networks,Network types
254,10003033_8,Wireless access networks,Network types
255,10003033_8,Wired access networks,Network types
256,10003033_8,Home networks,Wireless access networks or Wired access networks
257,10003033_8,Mobile networks,Network types
258,10003033_8,Mobile ad hoc networks,Network types
259,10003033_8,Peer-to-peer networks,Network types
260,10003033_8,Packet-switching networks,Network types
261,10003033_8,Cyber-physical networks,Network types
262,10003033_8,Sensor networks,Network types
263,10003033_8,Storage area networks,Network types
264,10003033_8,Data center networks,Network types
265,10003033_8,Public Internet,Network types
266,10003033_8,Network on chip,Network types
267,10003033_8,Ad hoc networks,Network types
268,10003120_1,Interaction techniques,HCI
269,10003120_1,- Pointing,Interaction techniques
270,10003120_1,- Gestural input,Interaction techniques
271,10003120_1,- Touch screens,Interaction techniques
272,10003120_1,- Haptic devices,Interaction techniques
273,10003120_1,- Mixed / augmented reality,Interaction techniques
274,10003120_1,User interface management,HCI
275,10003120_1,- User interface management systems,User interface management
276,10003120_1,- User interface toolkits,User interface management
277,10003120_1,Interaction devices,HCI
278,10003120_1,- Keyboards,Interaction devices
279,10003120_1,- Pointing devices,Interaction devices
280,10003120_1,- Graphics input devices,Interaction devices
281,10003120_1,Input/output methods,HCI
282,10003120_1,- Text input,Input/output methods
283,10003120_1,- Sound-based input / output,Input/output methods
284,10003120_1,- Auditory feedback,Input/output methods
285,10003120_1,Interaction paradigms,HCI
286,10003120_1,- Command line interfaces,Interaction paradigms
287,10003120_1,- Graphical user interfaces,Interaction paradigms
288,10003120_1,- Natural language interfaces,Interaction paradigms
289,10003120_1,Interaction with specific media,HCI
290,10003120_1,- Hypertext / hypermedia,Interaction with specific media
291,10003120_1,- Web-based interaction,Interaction with specific media
292,10003120_1,- Virtual reality,Interaction with specific media
293,10003120_1,Empirical studies in HCI,HCI
294,10003120_1,- Laboratory experiments,Empirical studies in HCI
295,10003120_1,- Field studies,Empirical studies in HCI
296,10003120_1,- User studies,Empirical studies in HCI
297,10003120_1,Usability evaluation,HCI
298,10003120_1,- Heuristic evaluations,Usability evaluation
299,10003120_1,- Walkthrough evaluations,Usability evaluation
300,10003120_1,- Usability testing,Usability evaluation
301,10003120_1,"HCI theory, concepts, and models",HCI
302,10003120_2,User centered design,Interaction design
303,10003120_2,Scenario-based design,Interaction design
304,10003120_2,Contextual design,Interaction design
305,10003120_2,Activity centered design,Interaction design
306,10003120_2,Empirical studies in interaction design,Interaction design
307,10003120_2,"Interaction design theory, concepts and paradigms",Interaction design
308,10003120_2,Wireframes,User interface design
309,10003120_2,Participatory design,Interaction design
310,10003120_2,User interface design,Interaction design
311,10003120_2,Interaction design process and methods,Interaction design
312,10003120_2,Systems and tools for interaction design,Interaction design
313,10003120_3,Collaborative content creation,Collaborative and social computing
314,10003120_3,Collaborative filtering,Collaborative and social computing systems and tools
315,10003120_3,Collaborative and social computing devices,Collaborative and social computing
316,10003120_3,Collaborative and social computing systems and tools,Collaborative and social computing
317,10003120_3,"Collaborative and social computing theory, concepts and paradigms",Collaborative and social computing
