,group,child,parent
0,10002950_1,Permutations and combinations,Combinatorics
1,10002950_1,Combinatorial problems,Combinatorics
2,10002950_1,Combinatorics on words,Combinatorics
3,10002950_1,Graphs and surfaces,Graph theory
4,10002950_1,Graph algorithms,Graph theory
5,10002950_1,Graph coloring,Graph theory
6,10002950_1,Graph enumeration,Graph theory
7,10002950_1,Trees,Graph theory
8,10002950_1,Network flows,Graph theory
9,10002950_1,Paths and connectivity problems,Graph theory
10,10002950_1,Spectra of graphs,Graph theory
11,10002950_1,Hypergraphs,Graph theory
12,10002950_1,Matroids and greedoids,Graph theory
13,10002950_1,Combinatorial optimization,Graph theory
14,10002950_1,Matchings and factors,Graph theory
15,10002950_1,Extremal graph theory,Graph theory
16,10002950_1,Enumeration,Combinatorics
17,10002950_1,Approximation algorithms,Combinatorial optimization
18,10002950_1,Random graphs,Graph theory
19,10002950_1,Generating functions,Discrete mathematics
20,10002950_1,Combinatorics,Discrete mathematics
21,10002950_1,Graph theory,Combinatorics
22,10002950_1,Graphs and surfaces,Graph theory
23,10002950_1,Graph algorithms,Graph theory
24,10002950_1,Graph coloring,Graph theory
25,10002950_1,Graph enumeration,Graph theory
26,10002950_1,Trees,Graph theory
27,10002950_1,Network flows,Graph theory
28,10002950_1,Paths and connectivity problems,Graph theory
29,10002950_1,Spectra of graphs,Graph theory
30,10002950_1,Hypergraphs,Graph theory
31,10002950_1,Matroids and greedoids,Graph theory
32,10002950_1,Combinatorial optimization,Graph theory
33,10002950_1,Matchings and factors,Graph theory
34,10002950_1,Extremal graph theory,Graph theory
35,10002950_1,Enumeration,Combinatorics
36,10002950_1,Approximation algorithms,Combinatorial optimization
37,10002950_1,Random graphs,Graph theory
38,10002950_1,Generating functions,Discrete mathematics
39,10002950_1,Combinatorics,Discrete mathematics
40,10002950_1,Combinatorial optimization,Combinatorics
41,10002950_4,Numerical differentiation,Numerical analysis
42,10002950_4,Integral calculus,Numerical analysis
43,10002950_4,Numerical analysis,Mathematical analysis
44,10002950_4,Convex optimization,Optimization
45,10002950_4,Nonconvex optimization,Optimization
46,10002950_4,Continuous optimization,Optimization
47,10002950_4,Discrete optimization,Optimization
48,10002950_4,Stochastic control and optimization,Optimization
49,10002950_4,Mixed discrete-continuous optimization,Optimization
50,10002950_4,Nonlinear equations,Optimization
51,10002950_4,Quadratic programming,Optimization
52,10002950_4,Integer programming,Optimization
53,10002950_4,Linear programming,Optimization
54,10002950_4,Genetic programming,Optimization
55,10002950_4,Quadratic programming,Optimization
56,10002950_4,Integer programming,Optimization
57,10002950_4,Mathematical optimization,Mathematical analysis
58,10002950_4,Computations on matrices,Numerical analysis
59,10002950_4,Computations in finite fields,Numerical analysis
60,10002950_4,Computations on polynomials,Numerical analysis
61,10002950_4,Automatic differentiation,Numerical analysis
62,10002950_4,Interval arithmetic,Numerical analysis
63,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
64,10002950_4,Gr???bner bases and other special bases,Computations on polynomials
65,10002950_4,Lambda calculus,Computations on polynomials
66,10002950_4,Network optimization,Mathematical optimization
67,10002950_4,Bio-inspired optimization,Optimization
68,10002950_4,Tabu search,Bio-inspired optimization
69,10002950_4,Randomized local search,Bio-inspired optimization
70,10002950_4,Evolutionary algorithms,Bio-inspired optimization
71,10002950_4,Simulated annealing,Bio-inspired optimization
72,10002950_4,Differential equations,Numerical analysis
73,10002950_4,Ordinary differential equations,Differential equations
74,10002950_4,Partial differential equations,Differential equations
75,10002950_4,Differential algebraic equations,Differential equations
76,10002950_4,Differential variational inequalities,Numerical analysis
77,10002950_4,Quasiconvex programming and unimodality,Optimization
78,10002950_4,Submodular optimization and polymatroids,Optimization
79,10002950_4,Developmental representations,Optimization
80,10002950_4,Non-parametric optimization,Optimization
81,10002950_4,Computations on matrices,Numerical analysis
82,10002950_4,Optimization with randomized search heuristics,Optimization
83,10002950_4,Discretization,Numerical analysis
84,10002950_5,Continuous functions,Point-set topology
85,10002950_5,Point-set topology,Topology
86,10002950_5,Algebraic topology,Topology
87,10002950_5,Topological mathematics,Topology
88,10002950_5,Geometric topology,Topology
89,10002951_3,Data mining,Information systems applications
90,10002951_3,Data stream mining,Data mining
91,10002951_3,Multimedia information systems,Information systems applications
92,10002951_3,Multimedia databases,Multimedia information systems
93,10002951_3,Geographic information systems,Information systems applications
94,10002951_3,Sensor networks,Geographic information systems
95,10002951_3,Social networking sites,Information systems applications
96,10002951_3,Social tagging systems,Social networking sites
97,10002951_3,Reputation systems,Information systems applications
98,10002951_3,Expert systems,Information systems applications
99,10002951_3,Data centers,Information systems applications
100,10002951_3,Clustering,Data mining
101,10002951_3,Global positioning systems,Geographic information systems
102,10002951_3,Multimedia streaming,Multimedia information systems
103,10002951_3,Multimedia content creation,Multimedia information systems
104,10002951_3,Sensor networks,Geographic information systems
105,10002951_3,Collaborative filtering,Information systems applications
106,10002951_3,Computational advertising,Information systems applications
107,10002951_3,Computing platforms,Information systems applications
108,10002951_3,Blogs,Information systems applications
109,10002951_3,Extranets,Intranets
110,10002951_3,Online analytical processing,Data warehouses
111,10002951_3,Synchronous editors,Asynchronous editors
112,10002951_3,Nearest-neighbor search,Data mining
113,10002951_3,Data cleaning,Data mining
114,10002951_3,Data analytics,Data mining
115,10002951_3,Data warehouses,Information systems applications
116,10002951_3,Decision support systems,Information systems applications
117,10002951_3,Data mining,Information systems applications
118,10002951_3,Data stream mining,Data mining
119,10002951_3,Data cleaning,Data mining
120,10002951_3,Data analytics,Data mining
121,10002951_3,Data warehouses,Information systems applications
122,10002951_3,Decision support systems,Information systems applications
123,10002951_3,Data mining,Information systems applications
124,10002951_3,Data stream mining,Data mining
125,10002951_3,Data centers,Information systems applications
126,10002951_3,Collaborative and social computing systems and tools,Information systems applications
127,10002951_3,Clustering,Data mining
128,10002951_3,Global positioning systems,Geographic information systems
129,10002951_3,Multimedia streaming,Multimedia information systems
130,10002951_3,Multimedia content creation,Multimedia information systems
131,10002951_3,Sensor networks,Geographic information systems
132,10002951_3,Collaborative filtering,Information systems applications
133,10002951_3,Computational advertising,Information systems applications
134,10002951_3,Computing platforms,Information systems applications
135,10002951_3,Blogs,Information systems applications
136,10002951_3,Extranets,Intranets
137,10002951_3,Online analytical processing,Data warehouses
138,10002951_3,Synchronous editors,Asynchronous editors
139,10002951_3,Nearest-neighbor search,Data mining
140,10002951_3,Reputation systems,Information systems applications
141,10002951_3,Expert systems,Information systems applications
142,10002951_3,Data centers,Information systems applications
143,10002978_1,Cryptanalysis and other attacks,Cryptography
144,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
145,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
146,10002978_1,Public key encryption,Cryptography
147,10002978_1,Digital signatures,Cryptography
148,10002978_1,Mathematical foundations of cryptography,Cryptography
149,10002978_1,Key management,Cryptography
150,10002978_1,Symmetric cryptography and hash functions,Cryptography
151,10002978_1,Public key (asymmetric) techniques,Cryptography
152,10002978_1,Information-theoretic techniques,Cryptography
153,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
154,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
155,10002978_10,Privacy protections,Human and societal aspects of security and privacy
156,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
157,10002978_2,Formal security models,Formal methods and theory of security
158,10002978_2,Logic and verification,Formal methods and theory of security
159,10002978_2,Security requirements,Formal methods and theory of security
160,10002978_2,Trust frameworks,Formal methods and theory of security
161,10002978_3,Authentication,Security services
162,10002978_3,Authorization,Security services
163,10002978_3,Digital rights management,Security services
164,10002978_3,Graphical/visual passwords,Authentication
165,10002978_3,Multi-factor authentication,Authentication
166,10002978_3,Biometrics,Authentication
167,10002978_3,Privacy-preserving protocols,Privacy
168,10002978_3,Pseudonymity,Privacy
169,10002978_3,Anonymity and untraceability,Privacy
170,10002978_3,Security services,Privacy and Security
171,10002978_4,Spoofing attacks,Intrusion detection systems
172,10002978_4,Social engineering attacks,Intrusion detection systems
173,10002978_4,Phishing,Social engineering attacks
174,10002978_4,Artificial immune systems,Intrusion/anomaly detection and malware mitigation
175,10002978_4,Intrusion detection systems,Intrusion/anomaly detection and malware mitigation
176,10002978_4,Malware and its mitigation,Intrusion/anomaly detection and malware mitigation
177,10002978_5,Security in hardware,Hardware security
178,10002978_5,Malicious design modifications,Security in hardware
179,10002978_5,Embedded systems security,Security in hardware
180,10002978_5,Tamper-proof and tamper-resistant designs,Security in hardware
181,10002978_5,Side-channel analysis and countermeasures,Security in hardware
182,10002978_5,Hardware reverse engineering,Security in hardware
183,10002978_5,Hardware security implementation,Security in hardware
184,10002978_5,Hardware-based security protocols,Security in hardware
185,10002978_5,Hardware attacks and countermeasures,Security in hardware
186,10002978_6,Operating systems security,Systems security
187,10002978_6,File system security,Operating systems security
188,10002978_6,Trusted computing,Operating systems security
189,10002978_6,Browser security,Operating systems security
190,10002978_6,Distributed systems security,Systems security
191,10002978_6,Vulnerability management,Systems security
192,10002978_6,Virtualization and security,Systems security
193,10002978_6,Information flow control,Systems security
194,10002978_6,Denial-of-service attacks,Systems security
195,10002978_6,Mobile platform security,Systems security
196,10002978_6,Penetration testing,Systems security
197,10002978_6,Firewalls,Systems security
198,10002978_6,Vulnerability scanners,Systems security
199,10002978_8,Database and storage security,Database security
200,10002978_8,Management and querying of encrypted data,Database security
201,10002978_8,Database activity monitoring,Database security
202,10002978_8,Data anonymization and sanitization,Database security
203,10002978_8,Information accountability and usage control,Database security
204,10002978_9,Software reverse engineering,Software and application security
205,10002978_9,Software security engineering,Software and application security
206,10002978_9,Web application security,Software and application security
207,10002978_9,Social network security and privacy,Software and application security
208,10002978_9,Domain-specific security and privacy architectures,Software and application security
209,10003033_1,Layering,Network architectures
210,10003033_1,Network design principles,Network architectures
211,10003033_1,Naming and addressing,Network architectures
212,10003033_1,Programming interfaces,Network architectures
213,10003033_2,Network protocol design,Network protocols
214,10003033_2,Protocol correctness,Network protocols
215,10003033_2,Network layer protocols,Network protocols
216,10003033_2,Transport protocols,Network protocols
217,10003033_2,Application layer protocols,Network protocols
218,10003033_2,Cross-layer protocols,Network protocols
219,10003033_2,Network File System (NFS) protocol,Network layer protocols
220,10003033_2,Signaling protocols,Application layer protocols
221,10003033_2,Time synchronization protocols,Application layer protocols
222,10003033_2,Network policy,Network protocols
223,10003033_2,Routing protocols,Network layer protocols
224,10003033_2,OAM protocols,Link-layer protocols
225,10003033_2,Link-layer protocols,Network protocols
226,10003033_2,Presentation protocols,Application layer protocols
227,10003033_2,Session protocols,Application layer protocols
228,10003033_2,Peer-to-peer protocols,Application layer protocols
229,10003033_2,Formal specifications,Network protocols
230,10003033_2,Protocol testing and verification,Network protocols
231,10003033_3,Cognitive radios,Network components
232,10003033_3,Wireless access points,Network components
233,10003033_3,base stations and infrastructure,Network components
234,10003033_3,Logical nodes,Network components
235,10003033_3,Middle boxes / network appliances,Network components
236,10003033_3,End nodes,Network components
237,10003033_3,Network adapters,Network components
238,10003033_3,Network servers,Network components
239,10003033_3,Routers,Network components
240,10003033_3,Bridges and switches,Network components
241,10003033_3,Repeaters,Network components
242,10003033_3,Physical links,Network components
243,10003033_3,Network domains,Network components
244,10003033_3,Intermediate nodes,Network components
245,10003033_4,Packet classification,Network algorithms
246,10003033_4,Packet scheduling,Network algorithms
247,10003033_4,Network economics,Network algorithms
248,10003033_4,Network resources allocation,Network algorithms
249,10003033_4,Network design and planning algorithms,Network algorithms
250,10003033_4,Traffic engineering algorithms,Network algorithms
251,10003033_4,Control path algorithms,Network algorithms
252,10003033_4,Network control algorithms,Network algorithms
253,10003033_4,Data path algorithms,Network algorithms
254,10003033_4,Deep packet inspection,Network algorithms
255,10003033_5,Network performance analysis,Network performance modeling
256,10003033_5,Network simulations,Network performance analysis
257,10003033_5,Network performance evaluation,Network performance analysis
258,10003033_5,Network measurement,Network performance evaluation
259,10003033_5,Network experimentation,Network performance evaluation
260,10003033_6,Physical topologies,Network properties
261,10003033_6,- Bus networks,Physical topologies
262,10003033_6,- Ring networks,Physical topologies
263,10003033_6,- Star networks,Physical topologies
264,10003033_6,- Mesh networks,Physical topologies
265,10003033_6,- Token ring networks,Physical topologies
266,10003033_6,- Fiber distributed data interface (FDDI),Physical topologies
267,10003033_6,Logical / virtual topologies,Network properties
268,10003033_6,- Hybrid networks,Logical / virtual topologies
269,10003033_6,Network topology types,Network properties
270,10003033_6,Network range,Network properties
271,10003033_6,Network mobility,Network properties
272,10003033_6,Network manageability,Network properties
273,10003033_6,- Network security,Network manageability
274,10003033_6,- Error detection and error correction,Network manageability
275,10003033_6,Network dynamics,Network properties
276,10003033_6,Network privacy and anonymity,Network properties
277,10003033_6,Wide area networks,Network properties
