,group,child,parent
0,10002950_1,Graph theory,Combinatorics
1,10002950_1,Discrete mathematics,Combinatorics
2,10002950_1,Combinatorial algorithms,Graph theory
3,10002950_1,Enumerations,Combinatorics
4,10002950_1,Graph enumeration,Graph theory
5,10002950_1,Matching and factors,Graph theory
6,10002950_1,Paths and connectivity problems,Graph theory
7,10002950_1,Graph algorithms,Graph theory
8,10002950_1,Generating functions,Combinatorics
9,10002950_1,Approximation algorithms,Combinatorics
10,10002950_1,Extremal graph theory,Graph theory
11,10002950_1,Combinatoric problems,Combinatorics
12,10002950_1,Matroids and greedoids,Combinatorics
13,10002950_1,Graph coloring,Graph theory
14,10002950_1,Network flows,Graph theory
15,10002950_1,Trees,Graph theory
16,10002950_1,Random graphs,Graph theory
17,10002950_1,Permutations and combinations,Combinatorics
18,10002950_1,Hypergraphs,Combinatorics
19,10002950_1,Spectra of graphs,Combinatorics
20,10002950_1,Combinatorial optimization,Combinatorics
21,10002950_1,Graphs and surfaces,Combinatorics
22,10002950_1,Combinatorics on words,Graph theory
23,10002950_4,Nonlinear equations,Numerical analysis
24,10002950_4,Differential algebraic equations,Numerical analysis
25,10002950_4,Automatic differentiation,Calculus
26,10002950_4,Linear programming,Discrete optimization
27,10002950_4,Mixed discrete-continuous optimization,Discrete optimization
28,10002950_4,Bio-inspired optimization,Optimization with randomized search heuristics
29,10002950_4,Evolutionary algorithms,Optimization with randomized search heuristics
30,10002950_4,Developmental representations,Specific areas of mathematical computing
31,10002950_4,Computations on polynomials,Specific areas of mathematical computing
32,10002950_4,Computations on matrices,Specific areas of mathematical computing
33,10002950_4,Network optimization,Discrete optimization
34,10002950_4,Gr???bner bases and other special bases,Discrete optimization
35,10002950_4,Numerical analysis,Mathematical optimization
36,10002950_4,Discrete optimization,Mathematical optimization
37,10002950_4,Nonlinear programming,Mathematical optimization
38,10002950_4,Differential calculus,Calculus
39,10002950_4,Integral calculus,Calculus
40,10002950_4,Mathematical analysis,Mathematical optimization
41,10002950_4,Numerical differential equations,Mathematical analysis
42,10002950_4,Numerical integral equations,Mathematical analysis
43,10002950_4,Integer programming,Discrete optimization
44,10002950_4,Semidefinite programming,Discrete optimization
45,10002950_4,Quadratic programming,Discrete optimization
46,10002950_4,Non-parametric optimization,Nonlinear programming
47,10002950_4,Nonconvex optimization,Nonlinear programming
48,10002950_4,Quasiconvex programming and unimodality,Nonlinear programming
49,10002950_4,Mixed discrete-continuous optimization,Discrete optimization
50,10002950_4,Integer programming,Discrete optimization
51,10002950_4,Convex optimization,Discrete optimization
52,10002950_4,Computations in finite fields,Specific areas of mathematical computing
53,10002950_4,Evolutionary algorithms,Optimization with randomized search heuristics
54,10002950_4,Computations on matrices,Specific areas of mathematical computing
55,10002950_5,Calculus,Topology
56,10002950_5,Continuous mathematics,Calculus
57,10002950_5,Continuous functions,Continuous mathematics
58,10002950_5,Point-set topology,Continuous functions
59,10002950_5,Algebraic topology,Point-set topology
60,10002950_5,Geometric topology,Point-set topology
61,10002950_5,Topology,Calculus
62,10002951_3,|-- Enterprise resource planning,Computing platforms
63,10002951_3,|-- Enterprise applications,Computing platforms
64,10002951_3,|-- Data centers,Computing platforms
65,10002951_3,|-- Data warehouses,Computing platforms
66,10002951_3,|    |-- Data mining,Data warehouses
67,10002951_3,|    |-- Data analytics,Data warehouses
68,10002951_3,|    |-- Data stream mining,Data warehouses
69,10002951_3,|    |    |-- Data streaming,Data stream mining
70,10002951_3,|    |    |-- Data cleaning,Data stream mining
71,10002951_3,|-- Information retrieval and management,Computing platforms
72,10002951_3,|    |-- Digital libraries and archives,Information retrieval and management
73,10002951_3,|    |-- Social networking sites,Information retrieval and management
74,10002951_3,|    |-- Multimedia information systems,Information retrieval and management
75,10002951_3,|    |-- Social tagging systems,Information retrieval and management
76,10002951_3,|-- Geographic information systems,Information retrieval and management
77,10002951_3,|    |-- Global positioning systems,Geographic information systems
78,10002951_3,|    |-- Location based services,Geographic information systems
79,10002951_3,|-- Enterprise information systems,Computing platforms
80,10002951_3,|    |-- Expert systems,Enterprise information systems
81,10002951_3,|    |-- Decision support systems,Enterprise information systems
82,10002951_3,|-- Multimedia computing,Computing platforms
83,10002951_3,|    |-- Multimedia content creation,Multimedia computing
84,10002951_3,|    |-- Multimedia databases,Multimedia computing
85,10002951_3,|    |-- Multimedia streaming,Multimedia computing
86,10002951_3,|-- Spatial-temporal systems,Geographic information systems
87,10002951_3,|    |-- Location based services,Spatial-temporal systems
88,10002951_3,|-- Collaborative computing,Computing platforms
89,10002951_3,|    |-- Collaborative and social computing systems and tools,Collaborative computing
90,10002951_3,|    |-- Social networking sites,Collaborative computing
91,10002951_3,|    |-- Wikis,Collaborative computing
92,10002951_3,|    |-- Collaborative filtering,Collaborative computing
93,10002951_3,|    |-- Reputation systems,Collaborative computing
94,10002951_3,|-- Process control systems,Computing platforms
95,10002951_3,|-- Sensor networks,Computing platforms
96,10002951_3,|-- Mobile information processing systems,Computing platforms
97,10002978_1,Symmetric cryptography and hash functions,Cryptography
98,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
99,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
100,10002978_1,Public key (asymmetric) techniques,Cryptography
101,10002978_1,Public key encryption,Public key (asymmetric) techniques
102,10002978_1,Digital signatures,Cryptography
103,10002978_1,Cryptanalysis and other attacks,Cryptography
104,10002978_1,Key management,Cryptography
105,10002978_1,Information-theoretic techniques,Cryptography
106,10002978_1,Mathematical foundations of cryptography,Cryptography
107,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
108,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
109,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
110,10002978_10,Privacy protections,Human and societal aspects of security and privacy
111,10002978_2,Trust frameworks,Formal methods and theory of security
112,10002978_2,Logic and verification,Formal methods and theory of security
113,10002978_2,Formal security models,Formal methods and theory of security
114,10002978_2,Security requirements,Formal methods and theory of security
115,10002978_3,Biometrics,Authentication
116,10002978_3,Graphical / visual passwords,Authentication
117,10002978_3,Multi-factor authentication,Authentication
118,10002978_3,Digital rights management,Authorization
119,10002978_3,Privacy-preserving protocols,Authorization
120,10002978_3,Access control,Security services
121,10002978_3,Authorization,Security services
122,10002978_3,Authentication,Security services
123,10002978_4,Intrusion detection systems,Intrusion/anomaly detection and malware mitigation
124,10002978_4,Artificial immune systems,Intrusion/anomaly detection and malware mitigation
125,10002978_4,Spoofing attacks,Intrusion/anomaly detection and malware mitigation
126,10002978_4,Phishing,Intrusion/anomaly detection and malware mitigation
127,10002978_4,Malware and its mitigation,Intrusion/anomaly detection and malware mitigation
128,10002978_4,Social engineering attacks,Intrusion/anomaly detection and malware mitigation
129,10002978_5,Embedded systems security,Security in hardware
130,10002978_5,Hardware-based security protocols,Security in hardware
