,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Combinatorics
2,10002950_1,Graph algorithms,Graph theory
3,10002950_1,Graph coloring,Graph theory
4,10002950_1,Extremal graph theory,Graph theory
5,10002950_1,Spectra of graphs,Graph theory
6,10002950_1,Graphs and surfaces,Graph theory
7,10002950_1,Hypergraphs,Graph theory
8,10002950_1,Trees,Graph theory
9,10002950_1,Random graphs,Graph theory
10,10002950_1,Combinatorial optimization,Combinatorics
11,10002950_1,Approximation algorithms,Combinatorial optimization
12,10002950_1,Combinatorial algorithms,Combinatorial optimization
13,10002950_1,Network flows,Combinatorial optimization
14,10002950_1,Paths and connectivity problems,Combinatorial optimization
15,10002950_1,Combinatorics on words,Combinatorics
16,10002950_1,Enumerations,Combinatorics
17,10002950_1,Generating functions,Combinatorics
18,10002950_1,Matroids and greedoids,Combinatorics
19,10002950_1,Matchings and factors,Combinatorics
20,10002950_1,Permutations and combinations,Combinatorics
21,10002950_4,Calculus,Mathematical optimization
22,10002950_4,Differential calculus,Calculus
23,10002950_4,Integral calculus,Calculus
24,10002950_4,Numerical analysis,Mathematical optimization
25,10002950_4,Numerical differentiation,Numerical analysis
26,10002950_4,Quadrature,Numerical analysis
27,10002950_4,Approximation,Numerical analysis
28,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
29,10002950_4,Simulated annealing,Optimization with randomized search heuristics
30,10002950_4,Genetic programming,Optimization with randomized search heuristics
31,10002950_4,Evolutionary algorithms,Optimization with randomized search heuristics
32,10002950_4,Bio-inspired optimization,Optimization with randomized search heuristics
33,10002950_4,Continuous optimization,Mathematical optimization
34,10002950_4,Convex optimization,Continuous optimization
35,10002950_4,Nonconvex optimization,Continuous optimization
36,10002950_4,Semidefinite programming,Continuous optimization
37,10002950_4,Discrete optimization,Mathematical optimization
38,10002950_4,Integer programming,Discrete optimization
39,10002950_4,Mixed discrete-continuous optimization,Discrete optimization
40,10002950_4,Submodular optimization and polymatroids,Discrete optimization
41,10002950_4,Linear programming,Mathematical optimization
42,10002950_4,Quadratic programming,Mathematical optimization
43,10002950_4,Computations on matrices,Numerical analysis
44,10002950_4,Computations on polynomials,Numerical analysis
45,10002950_4,Computations in finite fields,Numerical analysis
46,10002950_4,Differential equations,Calculus
47,10002950_4,Integral equations,Calculus
48,10002950_4,Partial differential equations,Calculus
49,10002950_4,Functional analysis,Mathematical optimization
50,10002950_4,Mesh generation,Numerical analysis
51,10002950_4,Discretization,Numerical analysis
52,10002950_4,Automatic differentiation,Numerical analysis
53,10002950_5,Topology,Continuous mathematics
54,10002950_5,Algebraic topology,Topology
55,10002950_5,Geometric topology,Topology
56,10002950_5,Point-set topology,Topology
57,10002950_5,Calculus,Continuous mathematics
58,10002950_5,Continuous functions,Calculus
