,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Combinatorial optimization,Combinatorics
2,10002950_1,Combinatorial algorithms,Combinatorics
3,10002950_1,Graph theory,Combinatorics
4,10002950_1,Graph algorithms,Graph theory
5,10002950_1,Graph coloring,Graph theory
6,10002950_1,Graph enumeration,Graph theory
7,10002950_1,Extremal graph theory,Graph theory
8,10002950_1,Spectra of graphs,Graph theory
9,10002950_1,Trees,Graph theory
10,10002950_1,Hypergraphs,Graph theory
11,10002950_1,Network flows,Graph theory
12,10002950_1,Random graphs,Graph theory
13,10002950_1,Permutations and combinations,Combinatorics
14,10002950_1,Enumeration,Combinatorics
15,10002950_1,Matchings and factors,Combinatorics
16,10002950_1,Combinatorics on words,Combinatorics
17,10002950_1,Matroids and greedoids,Combinatorics
18,10002950_1,Generating functions,Combinatorics
19,10002950_1,Approximation algorithms,Combinatorial optimization
20,10002950_1,Paths and connectivity problems,Graph theory
21,10002950_1,Combinatoric problems,Combinatorics
22,10002950_1,Graphs and surfaces,Graph theory
23,10002950_4,Numerical analysis,Mathematical analysis
24,10002950_4,Quadrature,Numerical analysis
25,10002950_4,Differential calculus,Numerical analysis
26,10002950_4,Integral calculus,Numerical analysis
27,10002950_4,Differential equations,Numerical analysis
28,10002950_4,Discretization,Numerical analysis
29,10002950_4,Integral equations,Numerical analysis
30,10002950_4,Mathematical optimization,Mathematical analysis
31,10002950_4,Convex optimization,Mathematical optimization
32,10002950_4,Linear programming,Mathematical optimization
33,10002950_4,Quadratic programming,Mathematical optimization
34,10002950_4,Nonconvex optimization,Mathematical optimization
35,10002950_4,Integer programming,Mathematical optimization
36,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
37,10002950_4,Discrete optimization,Mathematical optimization
38,10002950_4,Stochastic control and optimization,Mathematical optimization
39,10002950_4,Bio-inspired optimization,Mathematical optimization
40,10002950_4,Evolutionary algorithms,Mathematical optimization
41,10002950_4,Genetic programming,Mathematical optimization
42,10002950_4,Simulated annealing,Mathematical optimization
43,10002950_4,Tabu search,Mathematical optimization
44,10002950_4,Non-parametric optimization,Mathematical optimization
45,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
46,10002950_4,Functional analysis,Mathematical analysis
47,10002950_4,Lambda calculus,Mathematical analysis
48,10002950_4,Number-theoretic computations,Mathematical analysis
49,10002950_4,Computations on polynomials,Mathematical analysis
50,10002950_4,Computations in finite fields,Mathematical analysis
51,10002950_4,Gröbner bases and other special bases,Mathematical analysis
52,10002950_4,Semidefinite programming,Mathematical optimization
53,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
54,10002950_4,Differential variational inequalities,Mathematical analysis
55,10002950_4,Differential algebraic equations,Numerical analysis
56,10002950_4,Automatic differentiation,Numerical analysis
57,10002950_4,Numerical differentiation,Numerical analysis
58,10002950_5,Continuous mathematics,Topology
59,10002950_5,Calculus,Continuous mathematics
60,10002950_5,Continuous functions,Calculus
61,10002950_5,Geometric topology,Topology
62,10002950_5,Algebraic topology,Topology
63,10002950_5,Point-set topology,Topology
64,10002951_3,Data warehouses,Information systems applications
65,10002951_3,Data mining,Information systems applications
66,10002951_3,Association rules,Data mining
67,10002951_3,Clustering,Data mining
68,10002951_3,Data stream mining,Data mining
69,10002951_3,Data cleaning,Data mining
70,10002951_3,Data analytics,Data mining
71,10002951_3,Enterprise information systems,Information systems applications
72,10002951_3,Enterprise applications,Enterprise information systems
73,10002951_3,Enterprise resource planning,Enterprise information systems
74,10002951_3,Extranets,Enterprise information systems
75,10002951_3,Wikis,Information systems applications
76,10002951_3,Blogs,Information systems applications
77,10002951_3,Social tagging systems,Information systems applications
78,10002951_3,Collaborative filtering,Information systems applications
79,10002951_3,Reputation systems,Information systems applications
80,10002951_3,Social networking sites,Information systems applications
81,10002951_3,Collaborative and social computing systems and tools,Information systems applications
82,10002951_3,Multimedia information systems,Information systems applications
83,10002951_3,Multimedia databases,Multimedia information systems
84,10002951_3,Multimedia content creation,Multimedia information systems
85,10002951_3,Multimedia streaming,Multimedia information systems
86,10002951_3,Geographic information systems,Information systems applications
87,10002951_3,Location based services,Geographic information systems
88,10002951_3,Spatial-temporal systems,Geographic information systems
89,10002951_3,Data centers,Information systems applications
90,10002951_3,Intranets,Information systems applications
91,10002951_3,Global positioning systems,Information systems applications
92,10002951_3,Decision support systems,Information systems applications
93,10002951_3,Expert systems,Decision support systems
94,10002951_3,Process control systems,Decision support systems
95,10002951_3,Computing platforms,Information systems applications
96,10002951_3,Open source software,Computing platforms
97,10002951_3,Mobile information processing systems,Computing platforms
98,10002951_3,Massively multiplayer online games,Information systems applications
99,10002951_3,Synchronous editors,Information systems applications
100,10002951_3,Asynchronous editors,Information systems applications
101,10002951_3,Nearest-neighbor search,Information systems applications
102,10002951_3,Online analytical processing,Information systems applications
103,10002951_3,Data streaming,Information systems applications
104,10002951_3,Sensor networks,Information systems applications
105,10002951_3,Computational advertising,Information systems applications
106,10002951_3,Digital libraries and archives,Information systems applications
107,10002978_1,Mathematical foundations of cryptography,Cryptography
108,10002978_1,Symmetric cryptography and hash functions,Cryptography
109,10002978_1,Public key (asymmetric) techniques,Cryptography
110,10002978_1,Information-theoretic techniques,Cryptography
111,10002978_1,Cryptanalysis and other attacks,Cryptography
112,10002978_1,Key management,Cryptography
