,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Combinatorics
2,10002950_1,Graph algorithms,Graph theory
3,10002950_1,Random graphs,Graph theory
4,10002950_1,Extremal graph theory,Graph theory
5,10002950_1,Graph coloring,Graph theory
6,10002950_1,Matchings and factors,Graph theory
7,10002950_1,Hypergraphs,Graph theory
8,10002950_1,Spectra of graphs,Graph theory
9,10002950_1,Paths and connectivity problems,Graph theory
10,10002950_1,Graph enumeration,Graph theory
11,10002950_1,Graphs and surfaces,Graph theory
12,10002950_1,Matroids and greedoids,Combinatorics
13,10002950_1,Network flows,Combinatorics
14,10002950_1,Permutations and combinations,Combinatorics
15,10002950_1,Combinatorial algorithms,Combinatorics
16,10002950_1,Combinatorial optimization,Combinatorics
17,10002950_1,Combinatorics on words,Combinatorics
18,10002950_1,Enumeration,Combinatorics
19,10002950_1,Generating functions,Combinatorics
20,10002950_1,Trees,Graph theory
21,10002950_1,Approximation algorithms,Combinatorics
22,10002950_1,Combinatoric problems,Combinatorics
23,10002950_4,Numerical analysis,Mathematical analysis
24,10002950_4,Discretization,Numerical analysis
25,10002950_4,Quadrature,Numerical analysis
26,10002950_4,Numerical differentiation,Numerical analysis
27,10002950_4,Interval arithmetic,Numerical analysis
28,10002950_4,Mathematical optimization,Mathematical analysis
29,10002950_4,Convex optimization,Mathematical optimization
30,10002950_4,Nonconvex optimization,Mathematical optimization
31,10002950_4,Linear programming,Mathematical optimization
32,10002950_4,Integer programming,Mathematical optimization
33,10002950_4,Semidefinite programming,Mathematical optimization
34,10002950_4,Stochastic control and optimization,Mathematical optimization
35,10002950_4,Differential equations,Mathematical analysis
36,10002950_4,Partial differential equations,Differential equations
37,10002950_4,Ordinary differential equations,Differential equations
38,10002950_4,Differential algebraic equations,Differential equations
39,10002950_4,Integral equations,Mathematical analysis
40,10002950_4,Functional analysis,Mathematical analysis
41,10002950_4,Computations on matrices,Mathematical analysis
42,10002950_4,Computations on polynomials,Mathematical analysis
43,10002950_4,Computations in finite fields,Mathematical analysis
44,10002950_4,Arbitrary-precision arithmetic,Mathematical analysis
45,10002950_4,Bio-inspired optimization,Mathematical optimization
46,10002950_4,Evolutionary algorithms,Bio-inspired optimization
47,10002950_4,Mesh generation,Mathematical analysis
48,10002950_4,Automatic differentiation,Mathematical analysis
49,10002950_4,Differential variational inequalities,Differential equations
50,10002950_4,Quasiconvex programming and unimodality,Mathematical optimization
51,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
52,10002950_5,Continuous mathematics,Topology
53,10002950_5,Point-set topology,Topology
54,10002950_5,Geometric topology,Topology
55,10002950_5,Algebraic topology,Topology
56,10002950_5,Calculus,Continuous mathematics
57,10002950_5,Continuous functions,Continuous mathematics
58,10002951_3,Enterprise applications,Information systems applications
