,child,parent,group
0,"accessibility_theory,_concepts_and_paradigms",accessibility,10003120_6
1,accessibility_design_and_evaluation_methods,accessibility,10003120_6
2,accessibility_technologies,accessibility,10003120_6
3,empirical_studies_in_accessibility,accessibility,10003120_6
0,packet_scheduling,data_path_algorithms,10003033_4
1,packet_classification,data_path_algorithms,10003033_4
2,network_control_algorithms,network_algorithms,10003033_4
3,network_economics,network_algorithms,10003033_4
4,control_path_algorithms,network_control_algorithms,10003033_4
0,business_process_monitoring,business_process_management,10010405_2
1,business_process_management_systems,business_process_management,10010405_2
2,business_process_modeling,business_process_management,10010405_2
3,business_rules,business_process_management,10010405_2
4,enterprise_architecture_management,enterprise_architectures,10010405_2
5,enterprise_architecture_frameworks,enterprise_architectures,10010405_2
6,enterprise_information_systems,enterprise_computing,10010405_2
7,business_intelligence,enterprise_computing,10010405_2
8,enterprise_computing_infrastructures,enterprise_computing,10010405_2
0,electromagnetic_interference_and_compatibility,printed_circuit_boards,10010583_1
1,pcb_design_and_layout,printed_circuit_boards,10010583_1
0,software_security_engineering,software_and_application_security,10002978_9
1,domain-specific_security_and_privacy_architectures,software_and_application_security,10002978_9
2,web_application_security,software_and_application_security,10002978_9
3,social_network_security_and_privacy,software_and_application_security,10002978_9
4,software_reverse_engineering,software_and_application_security,10002978_9
0,visualization_design_and_evaluation_methods,visualization,10003120_5
1,visualization_systems_and_tools,visualization,10003120_5
2,visualization_techniques,visualization,10003120_5
3,information_visualization,visualization,10003120_5
4,"visualization_theory,_concepts_and_paradigms",visualization,10003120_5
5,empirical_studies_in_visualization,visualization,10003120_5
6,visualization_application_domains,visualization,10003120_5
7,visual_analytics,visualization,10003120_5
8,graph_drawings,visualization_techniques,10003120_5
9,dendrograms,visualization_techniques,10003120_5
10,treemaps,visualization_techniques,10003120_5
11,heat_maps,visualization_techniques,10003120_5
12,hyperbolic_trees,visualization_techniques,10003120_5
13,cladograms,visualization_techniques,10003120_5
0,wireless_access_networks,network_types,10003033_8
1,data_center_networks,network_types,10003033_8
2,world_wide_web_(network_structure),network_types,10003033_8
3,ad_hoc_networks,network_types,10003033_8
4,packet-switching_networks,network_types,10003033_8
5,overlay_and_other_logical_network_structures,network_types,10003033_8
6,storage_area_networks,network_types,10003033_8
7,public_internet,network_types,10003033_8
8,network_on_chip,network_types,10003033_8
9,online_social_networks,network_types,10003033_8
10,peer-to-peer_networks,network_types,10003033_8
11,wired_access_networks,network_types,10003033_8
12,mobile_networks,network_types,10003033_8
13,sensor_networks,network_types,10003033_8
14,cyber-physical_networks,network_types,10003033_8
15,home_networks,network_types,10003033_8
0,smartphones,mobile_devices,10003120_4
1,tablet_computers,mobile_devices,10003120_4
2,personal_digital_assistants,mobile_devices,10003120_4
3,e-book_readers,mobile_devices,10003120_4
4,portable_media_players,mobile_devices,10003120_4
5,handheld_game_consoles,mobile_devices,10003120_4
6,ubiquitous_computing,ubiquitous_and_mobile_computing,10003120_4
7,mobile_computing,ubiquitous_and_mobile_computing,10003120_4
8,ubiquitous_and_mobile_devices,ubiquitous_and_mobile_computing,10003120_4
9,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
10,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
11,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
12,"ubiquitous_and_mobile_computing_theory,_concepts_and_paradigms",ubiquitous_and_mobile_computing,10003120_4
0,parallel_algorithms,parallel_computing_methodologies,10010147_2
1,parallel_programming_languages,parallel_computing_methodologies,10010147_2
0,redundancy,fault_tolerance,10010583_9
1,system-level_fault_tolerance,fault_tolerance,10010583_9
2,error_detection_and_error_correction,fault_tolerance,10010583_9
3,aging_of_circuits_and_systems,hardware_reliability,10010583_9
4,early-life_failures_and_infant_mortality,hardware_reliability,10010583_9
5,transient_errors_and_upsets,hardware_reliability,10010583_9
6,"process,_voltage_and_temperature_variations",hardware_reliability,10010583_9
7,design_for_manufacturability,hardware_reliability,10010583_9
8,signal_integrity_and_noise_analysis,hardware_reliability,10010583_9
9,robustness,hardware_reliability,10010583_9
10,circuit_hardening,hardware_reliability,10010583_9
11,safety_critical_systems,hardware_reliability,10010583_9
12,fault_tolerance,hardware_reliability,10010583_9
0,agriculture,computers_in_other_domains,10010405_8
1,personal_computers_and_pc_applications,computers_in_other_domains,10010405_8
2,publishing,computers_in_other_domains,10010405_8
3,military,computers_in_other_domains,10010405_8
4,computer_games,computers_in_other_domains,10010405_8
5,e-government,computing_in_government,10010405_8
6,word_processors,personal_computers_and_pc_applications,10010405_8
7,spreadsheets,personal_computers_and_pc_applications,10010405_8
8,microcomputers,personal_computers_and_pc_applications,10010405_8
0,design_for_testability,hardware_test,10010583_8
1,built-in_self-test,hardware_test,10010583_8
2,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
3,fault_models_and_test_metrics,hardware_test,10010583_8
4,board-_and_system-level_test,hardware_test,10010583_8
5,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
6,memory_test_and_repair,hardware_test,10010583_8
7,defect-based_test,hardware_test,10010583_8
8,online_test_and_diagnostics,hardware_test,10010583_8
9,test_data_compression,hardware_test,10010583_8
10,testing_with_distributed_and_parallel_systems,hardware_test,10010583_8
11,hardware_reliability_screening,hardware_test,10010583_8
0,genomics,bioinformatics,10010405_4
1,transcriptomics,bioinformatics,10010405_4
2,proteomics,bioinformatics,10010405_4
3,molecular_sequence_analysis,bioinformatics,10010405_4
4,computational_biology,bioinformatics,10010405_4
5,computational_genomics,genomics,10010405_4
6,health_informatics,life_and_medical_sciences,10010405_4
7,imaging,life_and_medical_sciences,10010405_4
8,bioinformatics,life_and_medical_sciences,10010405_4
9,genetics,life_and_medical_sciences,10010405_4
10,computational_proteomics,proteomics,10010405_4
11,computational_transcriptomics,transcriptomics,10010405_4
