,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Permutations and combinations,Combinatorics
2,10002950_1,Combinatorics on words,Combinatorics
3,10002950_1,Enumeration,Combinatorics
4,10002950_1,Generating functions,Combinatorics
5,10002950_1,Graph theory,Discrete mathematics
6,10002950_1,Graph algorithms,Graph theory
7,10002950_1,Graph enumeration,Graph theory
8,10002950_1,Graph coloring,Graph theory
9,10002950_1,Extremal graph theory,Graph theory
10,10002950_1,Graphs and surfaces,Graph theory
11,10002950_1,Spectra of graphs,Graph theory
12,10002950_1,Random graphs,Graph theory
13,10002950_1,Combinatorial optimization,Discrete mathematics
14,10002950_1,Approximation algorithms,Combinatorial optimization
15,10002950_1,Combinatorial algorithms,Combinatorial optimization
16,10002950_1,Network flows,Combinatorial algorithms
17,10002950_1,Matchings and factors,Combinatorial algorithms
18,10002950_1,Paths and connectivity problems,Combinatorial algorithms
19,10002950_1,Matroids and greedoids,Combinatorial optimization
20,10002950_1,Hypergraphs,Discrete mathematics
21,10002950_1,Trees,Graph theory
22,10002950_1,Combinatoric problems,Discrete mathematics
23,10002950_4,Continuous optimization,Mathematical optimization
24,10002950_4,Discrete optimization,Mathematical optimization
25,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
26,10002950_4,Numerical analysis,Mathematical optimization
27,10002950_4,Calculus,Mathematical optimization
28,10002950_4,Differential calculus,Calculus
29,10002950_4,Integral calculus,Calculus
30,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
31,10002950_4,Simulated annealing,Optimization with randomized search heuristics
32,10002950_4,Tabu search,Optimization with randomized search heuristics
33,10002950_4,Evolutionary algorithms,Optimization with randomized search heuristics
34,10002950_4,Genetic programming,Optimization with randomized search heuristics
35,10002950_4,Randomized local search,Optimization with randomized search heuristics
36,10002950_4,Bio-inspired optimization,Optimization with randomized search heuristics
37,10002950_4,Linear programming,Mathematical optimization
38,10002950_4,Quadratic programming,Mathematical optimization
39,10002950_4,Semidefinite programming,Mathematical optimization
40,10002950_4,Integer programming,Mathematical optimization
41,10002950_4,Nonlinear equations,Mathematical optimization
42,10002950_4,Nonconvex optimization,Mathematical optimization
43,10002950_4,Stochastic control and optimization,Mathematical optimization
44,10002950_4,Convex optimization,Mathematical optimization
45,10002950_4,Gröbner bases and other special bases,Mathematical optimization
46,10002950_4,Computations on polynomials,Numerical analysis
47,10002950_4,Computations on matrices,Numerical analysis
48,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
49,10002950_4,Interval arithmetic,Numerical analysis
50,10002950_4,Number-theoretic computations,Numerical analysis
51,10002950_4,Interpolation,Numerical analysis
52,10002950_4,Numerical differentiation,Numerical analysis
53,10002950_4,Quadrature,Numerical analysis
54,10002950_4,Functional analysis,Mathematical optimization
55,10002950_4,Partial differential equations,Mathematical optimization
56,10002950_4,Ordinary differential equations,Mathematical optimization
57,10002950_4,Differential algebraic equations,Mathematical optimization
58,10002950_4,Developmental representations,Mathematical optimization
59,10002950_4,Lambda calculus,Mathematical optimization
60,10002950_4,Discretization,Mathematical optimization
61,10002950_4,Approximation,Mathematical optimization
62,10002950_4,Non-parametric optimization,Mathematical optimization
63,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
64,10002950_4,Network optimization,Mathematical optimization
65,10002950_4,Mesh generation,Mathematical optimization
66,10002950_4,Computation of transforms,Numerical analysis
67,10002950_4,Integral equations,Mathematical optimization
68,10002950_4,Differential variational inequalities,Mathematical optimization
69,10002950_5,Topology,Continuous mathematics
70,10002950_5,Calculus,Continuous mathematics
71,10002950_5,Point-set topology,Topology
72,10002950_5,Geometric topology,Topology
73,10002950_5,Algebraic topology,Topology
74,10002950_5,Continuous functions,Calculus
75,10002951_3,Information systems applications,Computing platforms
76,10002951_3,Enterprise information systems,Information systems applications
77,10002951_3,Enterprise applications,Enterprise information systems
78,10002951_3,Enterprise resource planning,Enterprise information systems
79,10002951_3,Extranets,Enterprise information systems
80,10002951_3,Intranets,Enterprise information systems
81,10002951_3,Data analytics,Information systems applications
82,10002951_3,Data mining,Data analytics
83,10002951_3,Association rules,Data mining
84,10002951_3,Clustering,Data mining
85,10002951_3,Nearest-neighbor search,Data mining
86,10002951_3,Online analytical processing,Data analytics
87,10002951_3,Decision support systems,Data analytics
88,10002951_3,Expert systems,Data analytics
89,10002951_3,Geographic information systems,Data analytics
90,10002951_3,Multimedia information systems,Information systems applications
91,10002951_3,Multimedia databases,Multimedia information systems
92,10002951_3,Multimedia streaming,Multimedia information systems
93,10002951_3,Multimedia content creation,Multimedia information systems
94,10002951_3,Collaborative and social computing systems and tools,Information systems applications
95,10002951_3,Blogs,Collaborative and social computing systems and tools
96,10002951_3,Wikis,Collaborative and social computing systems and tools
97,10002951_3,Social networking sites,Collaborative and social computing systems and tools
