,child,parent,group
0,formal_security_models,formal_methods_and_theory_of_security,10002978_2
1,logic_and_verification,formal_methods_and_theory_of_security,10002978_2
2,trust_frameworks,formal_methods_and_theory_of_security,10002978_2
3,security_requirements,formal_methods_and_theory_of_security,10002978_2
0,"collaborative_and_social_computing_theory,_concepts_and_paradigms",collaborative_and_social_computing,10003120_3
1,collaborative_and_social_computing_devices,collaborative_and_social_computing,10003120_3
2,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
3,social_network_analysis,collaborative_and_social_computing,10003120_3
4,computer_supported_cooperative_work,collaborative_and_social_computing,10003120_3
5,social_media,collaborative_and_social_computing,10003120_3
6,ethnographic_studies,collaborative_and_social_computing,10003120_3
7,social_networks,collaborative_and_social_computing,10003120_3
8,empirical_studies_in_collaborative_and_social_computing,"collaborative_and_social_computing_theory,_concepts_and_paradigms",10003120_3
9,collaborative_and_social_computing_design_and_evaluation_methods,"collaborative_and_social_computing_theory,_concepts_and_paradigms",10003120_3
10,social_tagging,computer_supported_cooperative_work,10003120_3
11,social_content_sharing,computer_supported_cooperative_work,10003120_3
12,collaborative_content_creation,computer_supported_cooperative_work,10003120_3
13,social_engineering_(social_sciences),social_media,10003120_3
14,social_recommendation,social_network_analysis,10003120_3
15,collaborative_filtering,social_network_analysis,10003120_3
16,social_navigation,social_network_analysis,10003120_3
0,turing_machines,models_of_computation,10003752_1
1,recursive_functions,models_of_computation,10003752_1
2,lambda_calculus,models_of_computation,10003752_1
3,abstract_machines,models_of_computation,10003752_1
4,process_calculi,models_of_computation,10003752_1
5,distributed_computing_models,models_of_computation,10003752_1
6,parallel_computing_models,models_of_computation,10003752_1
7,concurrency,models_of_computation,10003752_1
8,computability,models_of_computation,10003752_1
9,probabilistic_computation,models_of_computation,10003752_1
10,interactive_computation,models_of_computation,10003752_1
11,timed_and_hybrid_models,models_of_computation,10003752_1
12,streaming_models,models_of_computation,10003752_1
13,quantum_computation_theory,models_of_computation,10003752_1
14,quantum_complexity_theory,quantum_computation_theory,10003752_1
15,quantum_query_complexity,quantum_computation_theory,10003752_1
16,quantum_information_theory,quantum_computation_theory,10003752_1
17,quantum_communication_complexity,quantum_computation_theory,10003752_1
0,intrusion_detection_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
1,malware_and_its_mitigation,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
2,artificial_immune_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
3,spoofing_attacks,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
4,social_engineering_attacks,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
5,phishing,social_engineering_attacks,10002978_4
0,ubiquitous_computing,ubiquitous_and_mobile_computing,10003120_4
1,mobile_computing,ubiquitous_and_mobile_computing,10003120_4
2,ubiquitous_and_mobile_devices,ubiquitous_and_mobile_computing,10003120_4
3,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
4,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
5,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
6,interactive_whiteboards,ubiquitous_and_mobile_computing_systems_and_tools,10003120_4
7,mobile_phones,ubiquitous_and_mobile_devices,10003120_4
8,smartphones,ubiquitous_and_mobile_devices,10003120_4
9,tablet_computers,ubiquitous_and_mobile_devices,10003120_4
10,portable_media_players,ubiquitous_and_mobile_devices,10003120_4
11,e-book_readers,ubiquitous_and_mobile_devices,10003120_4
12,handheld_game_consoles,ubiquitous_and_mobile_devices,10003120_4
13,personal_digital_assistants,ubiquitous_and_mobile_devices,10003120_4
14,ambient_intelligence,ubiquitous_computing,10003120_4
0,electromagnetic_interference_and_compatibility,printed_circuit_boards,10010583_1
1,pcb_design_and_layout,printed_circuit_boards,10010583_1
0,software_development_process_management,software_creation_and_management,10011007_3
1,requirements_analysis,software_creation_and_management,10011007_3
2,software_prototyping,software_creation_and_management,10011007_3
3,risk_management,software_creation_and_management,10011007_3
4,process_validation,software_creation_and_management,10011007_3
5,backup_procedures,software_creation_and_management,10011007_3
6,documentation,software_creation_and_management,10011007_3
7,software_version_control,software_creation_and_management,10011007_3
8,empirical_software_validation,software_creation_and_management,10011007_3
9,object_oriented_development,software_design_engineering,10011007_3
10,search-based_software_engineering,software_design_engineering,10011007_3
11,genetic_programming,software_design_engineering,10011007_3
12,formal_software_verification,software_design_engineering,10011007_3
13,software_development_methods,software_development_process_management,10011007_3
14,software_design_engineering,software_development_process_management,10011007_3
15,programming_teams,software_development_process_management,10011007_3
16,software_testing_and_debugging,software_development_process_management,10011007_3
17,software_implementation_planning,software_development_process_management,10011007_3
18,software_post-development_issues,software_development_process_management,10011007_3
19,fault_tree_analysis,software_testing_and_debugging,10011007_3
20,software_defect_analysis,software_testing_and_debugging,10011007_3
21,use_cases,software_testing_and_debugging,10011007_3
22,traceability,software_testing_and_debugging,10011007_3
0,parallel_algorithms,parallel_computing_methodologies,10010147_2
1,parallel_programming_languages,parallel_computing_methodologies,10010147_2
0,type_theory,logic,10003752_4
1,modal_and_temporal_logics,logic,10003752_4
2,linear_logic,logic,10003752_4
3,proof_theory,logic,10003752_4
4,higher_order_logic,logic,10003752_4
5,hoare_logic,logic,10003752_4
6,constraint_and_logic_programming,logic,10003752_4
7,description_logics,logic,10003752_4
8,equational_logic_and_rewriting,logic,10003752_4
9,separation_logic,logic,10003752_4
10,programming_logic,logic,10003752_4
11,abstraction,logic,10003752_4
12,automated_reasoning,logic,10003752_4
13,finite_model_theory,logic,10003752_4
14,verification_by_model_checking,logic,10003752_4
15,logic_and_verification,logic,10003752_4
16,constructive_mathematics,logic,10003752_4
0,layering,network_architectures,10003033_1
1,network_design_principles,network_architectures,10003033_1
