,group,child,parent
0,10,exposure,influence
1,10,underexposure,exposure
2,10,overexposure,exposure
3,10,seduction,influence
4,10,enticement,seduction
5,10,blandishment,seduction
6,10,leading astray,seduction
7,10,manipulation,influence
8,10,hypnotism,manipulation
9,10,mind game,manipulation
10,10,ingratiation,influence
11,10,solicitation,ingratiation
12,10,cross-pollination,influence
13,10,impingement,influence
14,101,tent,shelter
15,101,hut,shelter
16,101,praetorium,shelter
17,101,pavilion,shelter
18,101,igloo,shelter
19,101,dugout,shelter
20,101,refuge,shelter
21,101,hovel,shelter
22,101,loft,shelter
23,101,canvas tent,tent
24,101,field tent,tent
25,101,fly tent,tent
26,101,mountain tent,tent
27,101,backpacking tent,tent
28,101,umbrella tent,tent
29,101,two-man tent,tent
30,101,pup tent,tent
31,101,pop tent,tent
32,101,pyramidal tent,tent
33,101,cottage tent,tent
34,101,lean-to tent,tent
35,101,wall tent,tent
36,101,bell tent,tent
37,101,circus tent,tent
38,101,Sibley tent,tent
39,101,tepee,tent
40,101,Nissen hut,hut
41,101,mudhif,hut
42,101,safehold,refuge
43,101,safe house,refuge
44,101,haven,refuge
45,101,harbor,refuge
46,101,sconce,refuge
47,101,storm cellar,dugout
48,101,fallout shelter,dugout
49,105,drum,percussion instrument
50,105,snare drum,drum
51,105,tenor drum,drum
52,105,bass drum,drum
53,105,bongo,drum
54,105,tabor,drum
55,105,kettle,drum
56,105,cymbal,percussion instrument
57,105,high-hat cymbal,cymbal
58,105,gong,cymbal
59,105,zill,cymbal
60,105,marimba,percussion instrument
61,105,vibraphone,percussion instrument
62,105,glockenspiel,percussion instrument
63,105,chime,percussion instrument
64,105,carillon,percussion instrument
65,105,triangle,percussion instrument
66,105,steel drum,percussion instrument
67,105,bones,percussion instrument
68,105,maraca,percussion instrument
69,105,rain stick,percussion instrument
70,105,tambourine,percussion instrument
71,105,tambour,tambourine
72,105,timbrel,tambourine
73,105,lagerphone,tambourine
74,105,mechanical piano,percussion instrument
75,105,spinet,mechanical piano
76,105,upright,mechanical piano
77,105,grand piano,mechanical piano
78,105,baby grand,grand piano
79,105,concert grand,grand piano
80,105,handbell,percussion instrument
81,13,coefficient of friction,coefficient
82,13,coefficient of self induction,coefficient
83,13,absorption coefficient,coefficient
84,13,coefficient of reflection,coefficient
85,13,coefficient of elasticity,coefficient
86,13,coefficient of mutual induction,coefficient
87,13,coefficient of viscosity,coefficient
88,13,coefficient of expansion,coefficient
89,13,drag coefficient,coefficient
90,13,modulus of rigidity,modulus
91,13,Young's modulus,modulus
92,13,bulk modulus,modulus
93,137,macrocytic anemia,anemia
94,137,microcytic anemia,anemia
95,137,hemolytic anemia,anemia
96,137,aplastic anemia,anemia
97,137,iron deficiency anemia,anemia
98,137,refractory anemia,anemia
99,137,megaloblastic anemia,macrocytic anemia
100,137,pernicious anemia,megaloblastic anemia
101,137,iron deficiency anemia,microcytic anemia
102,137,thalassemia,microcytic anemia
103,137,Cooley's anemia,thalassemia
104,137,hyperchromic anemia,macrocytic anemia
105,137,hypochromic anemia,microcytic anemia
106,137,sideroblastic anemia,anemia
107,137,sickle-cell anemia,hemolytic anemia
108,137,favism,hemolytic anemia
109,137,erythroblastosis fetalis,hemolytic anemia
110,137,Fanconi's anemia,aplastic anemia
111,137,metaplastic anemia,anemia
112,137,hypoplastic anemia,anemia
113,137,ischemia,anemia
114,137,ischemic stroke,ischemia
115,137,transient ischemic attack,ischemia
116,137,chlorosis,anemia
117,138,marital status,marriage
118,138,bachelorhood,marital status
119,138,spinsterhood,marital status
120,138,widowhood,marital status
121,138,civil union,marriage
122,138,common-law marriage,marriage
123,138,marriage of convenience,marriage
124,138,open marriage,marriage
125,138,misalliance,marriage
126,138,mesalliance,marriage
127,138,sigeh,marriage
128,138,bigamy,marriage
129,138,monogamy,marriage
130,138,serial monogamy,monogamy
131,138,polygamy,marriage
132,138,polyandry,polygamy
133,138,polygyny,polygamy
134,138,monandry,marriage
135,138,monogyny,marriage
136,138,endogamy,marriage
137,138,exogamy,marriage
138,138,cuckoldom,marriage
139,15,terrain flight,flight
140,15,air travel,flight
141,15,hang gliding,flight
142,15,ballooning,flight
143,15,acrobatics,flight
144,15,parasailing,flight
145,15,sortie,flight
146,15,glide,flight
147,15,overflight,air travel
148,15,blind flying,air travel
149,15,flyover,overflight
150,15,tailspin,acrobatics
151,15,maiden flight,sortie
152,15,solo,sortie
153,15,pass,overflight
154,150,joke,fun
155,150,wit,fun
156,150,parody,fun
157,150,caricature,fun
158,150,banter,fun
159,150,sight gag,fun
160,150,pun,joke
161,150,jeu d'esprit,joke
162,150,one-liner,joke
163,150,dirty joke,joke
164,150,ethnic joke,joke
165,150,sick joke,joke
166,150,in-joke,joke
167,150,ribaldry,joke
168,150,shaggy dog story,joke
169,150,funny story,joke
170,150,bon mot,wit
171,150,repartee,wit
172,150,topper,wit
173,150,sarcasm,wit
174,150,esprit de l'escalier,wit
175,150,pungency,wit
176,150,mock-heroic,parody
177,150,drollery,parody
178,150,cartoon,caricature
179,150,comic strip,caricature
180,150,persiflage,banter
181,150,badinage,banter
182,150,waggery,banter
183,150,jocosity,banter
184,150,belly laugh,banter
185,17,elementary education,education
186,17,secondary education,education
187,17,higher education,education
188,17,course,education
189,17,home study,education
190,17,team teaching,education
191,17,extracurricular activity,education
192,17,extension,education
193,17,course of lectures,course
194,17,required course,course
195,17,elective course,course
196,17,orientation course,course
197,17,extension course,course
198,17,continuing education,course
199,17,adult education,course
200,17,correspondence course,course
201,17,propaedeutic,course
202,17,refresher course,course
203,17,seminar,course
204,17,workshop,course
205,17,directed study,course
206,17,life class,course
207,17,art class,course
208,17,industrial arts,course
209,17,shop class,course
210,17,childbirth-preparation class,course
211,17,work-study program,course
212,17,coeducation,education
213,17,athletics,extracurricular activity
214,17,dramatics,extracurricular activity
215,171,woodpecker,piciform bird
216,171,barbet,piciform bird
217,171,toucan,piciform bird
218,171,honey guide,piciform bird
219,171,piculet,piciform bird
220,171,wryneck,piciform bird
221,171,puffbird,piciform bird
222,171,jacamar,piciform bird
223,171,toucanet,toucan
224,171,flicker,woodpecker
225,171,sapsucker,woodpecker
226,171,redheaded woodpecker,woodpecker
227,171,green woodpecker,woodpecker
228,171,downy woodpecker,woodpecker
229,171,ivorybill,woodpecker
230,171,red-shafted flicker,flicker
231,171,yellow-shafted flicker,flicker
232,171,gilded flicker,flicker
233,171,red-breasted sapsucker,sapsucker
234,171,yellow-bellied sapsucker,sapsucker
235,177,great auk,auk
236,177,auklet,auk
237,177,little auk,auk
238,177,razorbill,auk
239,177,guillemot,auk
240,177,murre,auk
241,177,black guillemot,guillemot
242,177,pigeon guillemot,guillemot
243,177,thick-billed murre,murre
244,177,common murre,murre
245,180,apple tree,apple
246,180,crab apple,apple
247,180,American crab apple,crab apple
248,180,Bechtel crab,crab apple
249,180,Siberian crab,crab apple
250,180,Iowa crab,crab apple
251,180,Oregon crab apple,crab apple
252,180,Southern crab apple,crab apple
253,180,wild crab,crab apple
254,180,wild apple,wild crab
255,184,authorship,beginning
256,184,Creation,beginning
257,184,constitution,beginning
258,184,introduction,beginning
259,184,product introduction,beginning
260,184,hypnogenesis,beginning
261,184,inauguration,beginning
262,184,induction,beginning
263,184,installation,beginning
264,184,groundbreaking,beginning
265,184,naturalization,beginning
266,184,unionization,beginning
267,184,collectivization,beginning
268,184,communization,beginning
269,184,federation,beginning
270,184,population,beginning
271,184,colonization,beginning
272,184,face-off,beginning
273,184,tip-off,beginning
274,184,kickoff,beginning
275,184,scrum,beginning
276,184,jump ball,beginning
277,184,first base,beginning
278,184,springboard,beginning
279,184,curtain raiser,beginning
280,184,attack,beginning
281,184,peace initiative,beginning
282,184,activation,beginning
283,184,startup,beginning
284,184,resumption,beginning
285,184,housing start,beginning
286,184,ushering in,beginning
287,184,first step,beginning
288,184,icebreaker,beginning
289,193,gymnosperm,<root>
290,193,cycad,gymnosperm
291,193,progymnosperm,gymnosperm
292,193,zamia,cycad
293,193,encephalartos,cycad
