,group,child,parent
0,10,manipulation,influence
1,10,exposure,influence
2,10,solicitation,influence
3,10,hypnotism,influence
4,10,cross-pollination,influence
5,10,mind game,manipulation
6,10,ingratiation,manipulation
7,10,impingement,manipulation
8,10,overexposure,exposure
9,10,underexposure,exposure
10,10,enticement,solicitation
11,10,blandishment,solicitation
12,10,seduction,solicitation
13,10,leading astray,seduction
14,101,tent,shelter
15,101,hut,shelter
16,101,safehold,shelter
17,101,fallout shelter,shelter
18,101,igloo,shelter
19,101,dugout,shelter
20,101,mantelet,shelter
21,101,sconce,shelter
22,101,praetorium,shelter
23,101,cookhouse,shelter
24,101,loft,shelter
25,101,cabana,shelter
26,101,pavilion,shelter
27,101,hovel,shelter
28,101,harbor,shelter
29,101,backpacking tent,tent
30,101,fly tent,tent
31,101,pup tent,tent
32,101,cottage tent,tent
33,101,pop tent,tent
34,101,Sibley tent,tent
35,101,circus tent,tent
36,101,canvas tent,tent
37,101,mountain tent,tent
38,101,wall tent,tent
39,101,field tent,tent
40,101,pyramidal tent,tent
41,101,bell tent,tent
42,101,two-man tent,tent
43,101,lean-to tent,tent
44,101,safe house,safehold
45,101,haven,safehold
46,101,Nissen hut,hut
47,101,tupik,hut
48,101,mudhif,hut
49,101,storm cellar,dugout
50,105,drum,percussion instrument
51,105,cymbal,percussion instrument
52,105,hand percussion,percussion instrument
53,105,mallet percussion,percussion instrument
54,105,other percussion,percussion instrument
55,105,snare drum,drum
56,105,bass drum,drum
57,105,tenor drum,drum
58,105,bongo,drum
59,105,tabor,drum
60,105,steel drum,drum
61,105,high-hat cymbal,cymbal
62,105,zill,cymbal
63,105,maraca,hand percussion
64,105,tambourine,hand percussion
65,105,bones,hand percussion
66,105,rain stick,hand percussion
67,105,lagerphone,hand percussion
68,105,glockenspiel,mallet percussion
69,105,marimba,mallet percussion
70,105,vibraphone,mallet percussion
71,105,kettle,other percussion
72,105,gong,other percussion
73,105,triangle,other percussion
74,105,chime,other percussion
75,105,timbrel,other percussion
76,105,handbell,other percussion
77,105,carillon,other percussion
78,105,tambour,other percussion
79,105,grand piano,piano
80,105,upright,piano
81,105,spinet,piano
82,105,mechanical piano,piano
83,105,concert grand,grand piano
84,105,baby grand,grand piano
85,137,iron deficiency anemia,anemia
86,137,hemolytic anemia,anemia
87,137,microcytic anemia,anemia
88,137,macrocytic anemia,anemia
89,137,hypochromic anemia,anemia
90,137,hyperchromic anemia,anemia
91,137,aplastic anemia,anemia
92,137,refractory anemia,anemia
93,137,metaplastic anemia,anemia
94,137,erythroblastosis fetalis,hemolytic anemia
95,137,favism,hemolytic anemia
96,137,sideroblastic anemia,microcytic anemia
97,137,thalassemia,microcytic anemia
98,137,Cooley's anemia,thalassemia
99,137,megaloblastic anemia,macrocytic anemia
100,137,pernicious anemia,megaloblastic anemia
101,137,Fanconi's anemia,aplastic anemia
102,137,ischemia,anemia
103,137,ischemic stroke,ischemia
104,137,transient ischemic attack,ischemia
105,137,chlorosis,iron deficiency anemia
106,138,civil union,marriage
107,138,common-law marriage,marriage
108,138,open marriage,marriage
109,138,marriage of convenience,marriage
110,138,sigeh,marriage
111,138,marital status,marriage
112,138,bachelorhood,marital status
113,138,spinsterhood,marital status
114,138,widowhood,marital status
115,138,cuckoldom,marital status
116,138,polygamy,marriage
117,138,polygyny,polygamy
118,138,polyandry,polygamy
119,138,bigamy,polygamy
120,138,monogamy,marriage
121,138,serial monogamy,monogamy
122,138,monandry,monogamy
123,138,monogyny,monogamy
124,138,endogamy,marriage
125,138,exogamy,marriage
126,138,misalliance,marriage
127,138,mesalliance,marriage
128,15,air travel,flight
129,15,blind flying,flight
130,15,terrain flight,flight
131,15,acrobatics,flight
132,15,glide,flight
133,15,flyover,flight
134,15,sortie,flight
135,15,ballooning,flight
136,15,overflight,air travel
137,15,maiden flight,air travel
138,15,solo,acrobatics
139,15,tailspin,acrobatics
140,15,hang gliding,glide
141,15,parasailing,glide
142,15,pass,glide
143,150,joke,fun
144,150,wit,fun
145,150,banter,fun
146,150,caricature,fun
147,150,parody,fun
148,150,comic strip,fun
149,150,funny story,joke
150,150,dirty joke,joke
151,150,sick joke,joke
152,150,ethnic joke,joke
153,150,ribaldry,joke
154,150,in-joke,joke
155,150,shaggy dog story,joke
156,150,one-liner,joke
157,150,topper,joke
158,150,sight gag,joke
159,150,bon mot,wit
160,150,esprit de l'escalier,wit
161,150,jeu d'esprit,wit
162,150,repartee,wit
163,150,pungency,wit
164,150,sarcasm,wit
165,150,badinage,banter
166,150,persiflage,banter
167,150,drollery,banter
168,150,cartoon,caricature
169,150,mock-heroic,parody
170,150,waggery,fun
171,17,elementary education,education
172,17,secondary education,education
173,17,higher education,education
174,17,required course,education
175,17,elective course,education
176,17,extension course,education
177,17,extracurricular activity,education
178,17,seminar,education
179,17,workshop,education
180,17,propaedeutic,education
181,17,team teaching,education
182,17,directed study,education
183,17,continuing education,education
184,17,shop class,education
185,17,industrial arts,education
186,17,art class,education
187,17,dramatics,education
188,17,athletics,education
189,17,childbirth-preparation class,education
190,17,work-study program,education
191,17,coeducation,education
192,17,orientation course,education
193,17,course of lectures,education
194,17,adult education,continuing education
195,17,refresher course,continuing education
196,17,correspondence course,continuing education
197,17,home study,continuing education
198,17,life class,continuing education
199,17,extension,extension course
200,171,woodpecker,piciform bird
201,171,honey guide,piciform bird
202,171,jacamar,piciform bird
203,171,puffbird,piciform bird
204,171,barbet,piciform bird
205,171,toucan,piciform bird
206,171,sapsucker,woodpecker
207,171,flicker,woodpecker
208,171,piculet,woodpecker
209,171,wryneck,woodpecker
210,171,downy woodpecker,woodpecker
211,171,green woodpecker,woodpecker
212,171,redheaded woodpecker,woodpecker
213,171,ivorybill,woodpecker
214,171,yellow-bellied sapsucker,sapsucker
215,171,red-breasted sapsucker,sapsucker
216,171,yellow-shafted flicker,flicker
217,171,gilded flicker,flicker
218,171,red-shafted flicker,flicker
219,171,toucanet,toucan
220,177,murre,auk
221,177,guillemot,auk
222,177,auklet,auk
223,177,razorbill,auk
224,177,little auk,auk
225,177,great auk,auk
226,177,common murre,murre
227,177,thick-billed murre,murre
228,177,black guillemot,guillemot
229,177,pigeon guillemot,guillemot
230,180,crab apple,apple
231,180,wild apple,apple
232,180,apple tree,apple
233,180,Iowa crab,crab apple
234,180,Southern crab apple,crab apple
235,180,Siberian crab,crab apple
236,180,American crab apple,crab apple
237,180,Oregon crab apple,crab apple
238,180,Bechtel crab,crab apple
239,184,introduction,beginning
240,184,initiation,beginning
241,184,Creation,beginning
242,184,unionization,beginning
243,184,collectivization,beginning
244,184,face-off,beginning
245,184,kickoff,beginning
246,184,peace initiative,beginning
247,184,naturalization,beginning
248,184,resumption,beginning
249,184,icebreaker,beginning
250,184,curtain raiser,beginning
251,184,springboard,beginning
252,184,first base,beginning
253,184,first step,beginning
254,184,authorship,beginning
255,184,product introduction,introduction
256,184,induction,initiation
257,184,inauguration,initiation
258,184,activation,initiation
259,184,induction of labor,initiation
260,184,ushering in,initiation
261,184,housing start,startup
262,184,groundbreaking,startup
263,184,federation,unionization
264,184,constitution,unionization
265,184,communization,collectivization
266,184,colonization,collectivization
267,184,tip-off,face-off
268,184,jump ball,face-off
269,184,scrum,face-off
270,193,cycad,gymnosperm
271,193,progymnosperm,gymnosperm
272,193,seed fern,gymnosperm
273,193,welwitschia,gymnosperm
274,193,zamia,cycad
275,193,dioon,cycad
276,193,macrozamia,cycad
277,193,encephalartos,cycad
278,193,false sago,cycad
279,193,coontie,zamia
280,193,sago palm,zamia
281,193,burrawong,macrozamia
282,193,kaffir bread,encephalartos
283,193,ceratozamia,cycad
284,198,terror,terrorism
285,198,domestic terrorism,terrorism
286,198,international terrorism,terrorism
287,198,state-sponsored terrorism,terrorism
288,198,narcoterrorism,terrorism
289,198,chemical terrorism,terrorism
290,198,nuclear terrorism,terrorism
291,198,cyber-terrorism,terrorism
292,198,bioterrorism,terrorism
293,198,ecoterrorism,terrorism
294,198,theoterrorism,terrorism
295,198,terrorist attack,terrorism
