,child,parent,group
0,milligram,gram,514
1,microgram,gram,514
2,nanogram,gram,514
3,kilogram,gram,514
4,dekagram,gram,514
5,milliliter,liter,514
6,centiliter,liter,514
7,deciliter,liter,514
8,dekaliter,liter,514
9,hectoliter,liter,514
10,kiloliter,liter,514
11,millimeter,meter,514
12,centimeter,meter,514
13,decimeter,meter,514
14,kilometer,meter,514
15,decameter,meter,514
16,hectometer,meter,514
17,myriameter,meter,514
18,micron,meter,514
19,angstrom,meter,514
20,nanometer,meter,514
21,femtometer,meter,514
22,liter,metric_capacity_unit,514
23,cubic_millimeter,metric_capacity_unit,514
24,cubic_kilometer,metric_capacity_unit,514
25,meter,metric_linear_unit,514
26,metric_weight_unit,metric_unit,514
27,metric_linear_unit,metric_unit,514
28,metric_capacity_unit,metric_unit,514
29,gram,metric_weight_unit,514
30,metric_ton,metric_weight_unit,514
31,quintal,metric_weight_unit,514
32,myriagram,metric_weight_unit,514
33,centner,metric_weight_unit,514
34,hundredweight,metric_weight_unit,514
35,carat,metric_weight_unit,514
36,grain,metric_weight_unit,514
37,key,metric_weight_unit,514
38,gram_molecule,metric_weight_unit,514
39,gram_atom,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,druid,priest,515
3,magus,priest,515
4,shaman,priest,515
5,hoodoo,priest,515
6,rainmaker,priest,515
7,votary,priest,515
8,lama,priest,515
9,bacchant,priest,515
10,flamen,priest,515
11,ezra,priest,515
12,vestal_virgin,priest,515
13,bacchante,priest,515
14,medicine_man,shaman,515
0,multiple_correlation_coefficient,correlation_coefficient,5
1,product-moment_correlation_coefficient,correlation_coefficient,5
2,tau_coefficient_of_correlation,correlation_coefficient,5
3,biserial_correlation_coefficient,correlation_coefficient,5
4,tetrachoric_correlation_coefficient,correlation_coefficient,5
5,phi_coefficient,correlation_coefficient,5
6,rank-order_correlation_coefficient,correlation_coefficient,5
7,kendall_partial_rank_correlation,correlation_coefficient,5
8,split-half_correlation,correlation_coefficient,5
9,arithmetic_mean,mean,5
10,geometric_mean,mean,5
11,harmonic_mean,mean,5
12,nonparametric_statistic,statistic,5
13,parametric_statistic,statistic,5
14,moment,statistic,5
15,time_series,statistic,5
16,demographic,statistic,5
17,outlier,statistic,5
0,reel,country-dance,8
1,square_dance,country-dance,8
2,quadrille,country-dance,8
3,longways,country-dance,8
4,highland_fling,country-dance,8
5,swing,country-dance,8
6,lancers,quadrille,8
7,virginia_reel,reel,8
8,do-si-do,square_dance,8
9,sashay,square_dance,8
10,promenade,square_dance,8
0,caffeine_addict,addict,9
1,drug_addict,addict,9
2,crack_addict,drug_addict,9
3,heroin_addict,drug_addict,9
4,cocaine_addict,drug_addict,9
5,opium_addict,drug_addict,9
6,speed_freak,drug_addict,9
7,tripper,drug_user,9
8,pothead,head,9
9,hash_head,head,9
10,acid_head,head,9
0,overexposure,exposure,10
1,underexposure,exposure,10
2,manipulation,influence,10
3,solicitation,influence,10
4,exposure,influence,10
5,cross-pollination,influence,10
6,hypnotism,influence,10
7,impingement,influence,10
8,mind_game,manipulation,10
9,enticement,solicitation,10
0,absorption_coefficient,coefficient,13
1,coefficient_of_reflection,coefficient,13
2,coefficient_of_self_induction,coefficient,13
3,coefficient_of_mutual_induction,coefficient,13
4,coefficient_of_viscosity,coefficient,13
5,coefficient_of_expansion,coefficient,13
6,drag_coefficient,coefficient,13
7,coefficient_of_friction,coefficient,13
8,young's_modulus,modulus,13
9,modulus_of_rigidity,modulus,13
10,bulk_modulus,modulus,13
0,teetotaling,abstinence,525
1,chastity,abstinence,525
2,self-denial,asceticism,525
3,abstinence,asceticism,525
4,mortification,asceticism,525
5,ramadan,fast,525
6,hunger_strike,fast,525
7,sawm,fast,525
0,tailspin,acrobatics,15
1,overflight,air_travel,15
2,air_travel,flight,15
3,glide,flight,15
4,terrain_flight,flight,15
5,acrobatics,flight,15
6,sortie,flight,15
7,ballooning,flight,15
8,blind_flying,flight,15
9,solo,flight,15
10,maiden_flight,flight,15
11,hang_gliding,glide,15
12,parasailing,glide,15
0,continuing_education,adult_education,17
1,required_course,course,17
2,elective_course,course,17
3,seminar,course,17
4,correspondence_course,course,17
5,orientation_course,course,17
6,refresher_course,course,17
7,directed_study,course,17
8,propaedeutic,course,17
9,art_class,course,17
10,course_of_lectures,course,17
11,elementary_education,education,17
12,secondary_education,education,17
13,higher_education,education,17
14,adult_education,education,17
15,extracurricular_activity,education,17
16,course,education,17
17,industrial_arts,education,17
18,team_teaching,education,17
19,work-study_program,education,17
20,coeducation,education,17
21,athletics,extracurricular_activity,17
22,dramatics,extracurricular_activity,17
23,shop_class,industrial_arts,17
0,grand_larceny,larceny,531
1,petit_larceny,larceny,531
2,embezzlement,larceny,531
3,pilferage,larceny,531
4,rustling,larceny,531
5,skimming,larceny,531
6,biopiracy,piracy,531
7,armed_robbery,robbery,531
8,highway_robbery,robbery,531
9,heist,robbery,531
10,raid,robbery,531
11,dacoity,robbery,531
12,caper,robbery,531
13,plunderage,robbery,531
14,highjacking,robbery,531
15,piracy,robbery,531
0,accused,defendant,532
1,corespondent,defendant,532
2,codefendant,defendant,532
3,plaintiff,litigant,532
4,defendant,litigant,532
5,prevailing_party,litigant,532
6,appellant,litigant,532
7,suer,plaintiff,532
8,filer,plaintiff,532
0,kindheartedness,compassion,535
1,sympathy,compassion,535
2,empathy,compassion,535
3,solicitude,concern,535
4,heartstrings,empathy,535
5,tenderness,softheartedness,535
6,mellowness,softheartedness,535
7,commiseration,sympathy,535
0,true_marmoset,marmoset,24
1,pygmy_marmoset,marmoset,24
2,capuchin,new_world_monkey,24
3,howler_monkey,new_world_monkey,24
4,woolly_monkey,new_world_monkey,24
5,spider_monkey,new_world_monkey,24
6,saki,new_world_monkey,24
7,squirrel_monkey,new_world_monkey,24
8,douroucouli,new_world_monkey,24
9,uakari,new_world_monkey,24
10,titi,new_world_monkey,24
11,marmoset,new_world_monkey,24
12,tamarin,new_world_monkey,24
13,silky_tamarin,tamarin,24
14,pinche,tamarin,24
0,bunch,agglomeration,28
1,swad,agglomeration,28
2,pleiades,agglomeration,28
3,omega_centauri,agglomeration,28
4,northern_cross,agglomeration,28
5,ball,agglomeration,28
6,tuft,bunch,28
0,hackle,contour_feather,33
1,sickle_feather,contour_feather,33
2,scapular,contour_feather,33
3,eiderdown,down,33
4,goose_down,down,33
5,duck_down,down,33
6,swan's_down,down,33
7,plumule,down,33
8,down,feather,33
9,contour_feather,feather,33
10,flight_feather,feather,33
11,primary,flight_feather,33
12,bastard_wing,flight_feather,33
13,tail_feather,flight_feather,33
14,saddle_hackle,hackle,33
0,sexual_conquest,conquest,36
1,cuckoldry,conquest,36
2,run_batted_in,run,36
3,unearned_run,run,36
4,earned_run,run,36
5,goal,score,36
6,touchdown,score,36
7,field_goal,score,36
8,basket,score,36
9,point_after,score,36
10,score,success,36
0,trouser_cuff,cuff,42
1,codpiece,flap,42
2,earflap,flap,42
3,tent-fly,flap,42
