,child,parent,group
0,liter,metric_capacity_unit,514
1,milliliter,metric_capacity_unit,514
2,centiliter,metric_capacity_unit,514
3,deciliter,metric_capacity_unit,514
4,dekaliter,metric_capacity_unit,514
5,hectoliter,metric_capacity_unit,514
6,kiloliter,metric_capacity_unit,514
7,cubic_millimeter,metric_capacity_unit,514
8,cubic_kilometer,metric_capacity_unit,514
9,meter,metric_linear_unit,514
10,millimeter,metric_linear_unit,514
11,centimeter,metric_linear_unit,514
12,decimeter,metric_linear_unit,514
13,decameter,metric_linear_unit,514
14,hectometer,metric_linear_unit,514
15,kilometer,metric_linear_unit,514
16,myriameter,metric_linear_unit,514
17,nanometer,metric_linear_unit,514
18,micron,metric_linear_unit,514
19,angstrom,metric_linear_unit,514
20,picometer,metric_linear_unit,514
21,femtometer,metric_linear_unit,514
22,metric_weight_unit,metric_unit,514
23,metric_linear_unit,metric_unit,514
24,metric_capacity_unit,metric_unit,514
25,gram,metric_weight_unit,514
26,milligram,metric_weight_unit,514
27,microgram,metric_weight_unit,514
28,nanogram,metric_weight_unit,514
29,kilogram,metric_weight_unit,514
30,dekagram,metric_weight_unit,514
31,hectogram,metric_weight_unit,514
32,metric_ton,metric_weight_unit,514
33,quintal,metric_weight_unit,514
34,myriagram,metric_weight_unit,514
35,centner,metric_weight_unit,514
36,hundredweight,metric_weight_unit,514
37,carat,metric_weight_unit,514
38,grain,metric_weight_unit,514
39,key,metric_weight_unit,514
40,gram_molecule,metric_weight_unit,514
41,gram_atom,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,druid,priest,515
3,magus,priest,515
4,shaman,priest,515
5,hoodoo,priest,515
6,medicine_man,priest,515
7,rainmaker,priest,515
8,votary,priest,515
9,lama,priest,515
10,bacchant,priest,515
11,flamen,priest,515
12,ezra,priest,515
13,bacchante,priest,515
14,vestal_virgin,votary,515
15,rhea_silvia,votary,515
0,arithmetic_mean,average,5
1,multiple_correlation_coefficient,correlation_coefficient,5
2,product-moment_correlation_coefficient,correlation_coefficient,5
3,tau_coefficient_of_correlation,correlation_coefficient,5
4,biserial_correlation_coefficient,correlation_coefficient,5
5,tetrachoric_correlation_coefficient,correlation_coefficient,5
6,phi_coefficient,correlation_coefficient,5
7,rank-order_correlation_coefficient,correlation_coefficient,5
8,kendall_partial_rank_correlation,correlation_coefficient,5
9,split-half_correlation,correlation_coefficient,5
10,vital_statistics,demographic,5
11,age_norm,demographic,5
12,mean_deviation,deviation,5
13,standard_deviation,deviation,5
14,coefficient_of_concordance,kendall_test,5
15,geometric_mean,mean,5
16,harmonic_mean,mean,5
17,second_moment,moment,5
18,mean,statistic,5
19,median,statistic,5
20,mode,statistic,5
21,average,statistic,5
22,variance,statistic,5
23,deviation,statistic,5
24,correlation_coefficient,statistic,5
25,regression_coefficient,statistic,5
26,covariance,statistic,5
27,nonparametric_statistic,statistic,5
28,parametric_statistic,statistic,5
29,moment,statistic,5
30,time_series,statistic,5
31,demographic,statistic,5
32,kendall_test,statistic,5
33,outlier,statistic,5
0,reel,country-dance,8
1,square_dance,country-dance,8
2,quadrille,country-dance,8
3,longways,country-dance,8
4,swing,country-dance,8
5,landler,country-dance,8
6,eightsome,longways,8
7,lancers,quadrille,8
8,virginia_reel,reel,8
9,highland_fling,reel,8
10,do-si-do,square_dance,8
11,sashay,square_dance,8
12,promenade,square_dance,8
0,caffeine_addict,addict,9
1,drug_addict,addict,9
2,drug_user,drug_addict,9
3,withdrawer,drug_addict,9
4,crack_addict,drug_addict,9
5,heroin_addict,drug_addict,9
6,cocaine_addict,drug_addict,9
7,opium_addict,drug_addict,9
8,head,drug_user,9
9,pill_head,drug_user,9
10,pothead,head,9
11,hash_head,head,9
12,tripper,head,9
13,acid_head,head,9
14,speed_freak,head,9
0,seduction,enticement,10
1,overexposure,exposure,10
2,underexposure,exposure,10
3,cross-pollination,impingement,10
4,manipulation,influence,10
5,solicitation,influence,10
6,exposure,influence,10
7,hypnotism,influence,10
8,impingement,influence,10
9,enticement,influence,10
10,blandishment,influence,10
11,mind_game,manipulation,10
12,leading_astray,manipulation,10
13,ingratiation,solicitation,10
0,transmittance,absorption_coefficient,13
1,absorption_coefficient,coefficient,13
2,coefficient_of_reflection,coefficient,13
3,coefficient_of_self_induction,coefficient,13
4,coefficient_of_mutual_induction,coefficient,13
5,coefficient_of_viscosity,coefficient,13
6,coefficient_of_expansion,coefficient,13
7,drag_coefficient,coefficient,13
8,coefficient_of_friction,coefficient,13
9,coefficient_of_elasticity,coefficient,13
10,modulus,coefficient_of_elasticity,13
11,young's_modulus,modulus,13
12,modulus_of_rigidity,modulus,13
13,bulk_modulus,modulus,13
0,fast,abstinence,525
1,teetotaling,abstinence,525
2,chastity,abstinence,525
3,self-denial,asceticism,525
4,abstinence,asceticism,525
5,sobriety,asceticism,525
6,diet,asceticism,525
7,inhibition,asceticism,525
8,ramadan,fast,525
9,hunger_strike,fast,525
10,sawm,fast,525
11,mortification,self-denial,525
0,tailspin,acrobatics,15
1,air_travel,flight,15
2,glide,flight,15
3,terrain_flight,flight,15
4,acrobatics,flight,15
5,overflight,flight,15
6,sortie,flight,15
7,ballooning,flight,15
8,blind_flying,flight,15
9,solo,flight,15
10,maiden_flight,flight,15
11,hang_gliding,glide,15
12,parasailing,glide,15
13,flyover,overflight,15
14,pass,overflight,15
0,continuing_education,adult_education,17
1,correspondence_course,adult_education,17
2,extension,continuing_education,17
3,home_study,correspondence_course,17
4,required_course,course,17
5,elective_course,course,17
6,seminar,course,17
7,workshop,course,17
8,orientation_course,course,17
9,refresher_course,course,17
10,directed_study,course,17
11,propaedeutic,course,17
12,art_class,course,17
13,childbirth-preparation_class,course,17
14,course_of_lectures,course,17
15,elementary_education,education,17
16,secondary_education,education,17
17,higher_education,education,17
18,adult_education,education,17
19,extracurricular_activity,education,17
20,course,education,17
21,team_teaching,education,17
22,work-study_program,education,17
23,life_class,education,17
24,coeducation,education,17
25,extension_course,extension,17
26,athletics,extracurricular_activity,17
27,dramatics,extracurricular_activity,17
28,shop_class,industrial_arts,17
29,industrial_arts,secondary_education,17
0,grand_larceny,larceny,531
1,petit_larceny,larceny,531
2,embezzlement,larceny,531
3,rustling,larceny,531
4,skimming,larceny,531
5,armed_robbery,robbery,531
6,highway_robbery,robbery,531
7,heist,robbery,531
8,raid,robbery,531
9,dacoity,robbery,531
0,accused,defendant,532
1,corespondent,defendant,532
2,codefendant,defendant,532
3,respondent,defendant,532
4,plaintiff,litigant,532
5,defendant,litigant,532
6,prevailing_party,litigant,532
7,suer,plaintiff,532
8,filer,plaintiff,532
9,appellant,plaintiff,532
0,softheartedness,compatibility,535
1,concern,compatibility,535
2,solicitude,concern,535
3,empathy,concern,535
4,sympathy,concern,535
5,mellowness,kindheartedness,535
6,tenderness,softheartedness,535
7,kindheartedness,softheartedness,535
8,mercifulness,softheartedness,535
9,commiseration,sympathy,535
10,compassion,sympathy,535
11,forgiveness,sympathy,535
12,heartstrings,tenderness,535
0,true_marmoset,marmoset,24
1,pygmy_marmoset,marmoset,24
2,capuchin,new_world_monkey,24
3,howler_monkey,new_world_monkey,24
4,woolly_monkey,new_world_monkey,24
5,spider_monkey,new_world_monkey,24
6,saki,new_world_monkey,24
7,squirrel_monkey,new_world_monkey,24
8,douroucouli,new_world_monkey,24
9,uakari,new_world_monkey,24
10,titi,new_world_monkey,24
11,marmoset,new_world_monkey,24
12,tamarin,new_world_monkey,24
13,silky_tamarin,tamarin,24
14,pinche,tamarin,24
0,bunch,agglomeration,28
1,coma,agglomeration,28
2,swad,agglomeration,28
3,thrombus,agglomeration,28
4,pleiades,agglomeration,28
5,omega_centauri,agglomeration,28
6,northern_cross,agglomeration,28
7,knot,bunch,28
8,wisp,coma,28
9,ball,gob,28
10,clew,knot,28
11,gob,swad,28
12,embolus,thrombus,28
13,witches'_broom,tuft,28
14,tuft,wisp,28
0,hackle,contour_feather,33
1,sickle_feather,contour_feather,33
2,eiderdown,down,33
3,goose_down,down,33
4,duck_down,down,33
5,swan's_down,down,33
6,down,feather,33
7,contour_feather,feather,33
8,flight_feather,feather,33
9,tail_feather,feather,33
10,marabou,feather,33
11,plumule,feather,33
12,aftershaft,feather,33
13,primary,flight_feather,33
14,bastard_wing,flight_feather,33
15,scapular,flight_feather,33
16,saddle_hackle,hackle,33
0,sexual_conquest,conquest,36
1,unearned_run,run,36
2,earned_run,run,36
0,codpiece,flap,42
1,earflap,flap,42
2,tent-fly,flap,42
3,pocket_flap,flap,42
4,revers,flap,42
5,coattail,flap,42
6,barndoor,flap,42
7,lappet,flap,42
8,tongue,flap,42
9,trouser_cuff,flap,42
10,lapel,flap,42
11,cuff,flap,42
12,lap,flap,42
13,jag,flap,42
0,pedaler,cyclist,559
1,merckx,cyclist,559
2,hinault,cyclist,559
3,fox_hunter,horseman,559
4,roughrider,horseman,559
5,picador,horseman,559
6,postilion,horseman,559
7,jockey,rider,559
8,horseman,rider,559
9,horsewoman,rider,559
10,cyclist,rider,559
11,unicyclist,rider,559
12,hang_glider,rider,559
13,buster,rider,559
0,broccoli_rabe,broccoli,561
1,head_cabbage,cabbage,561
2,brussels_sprouts,cabbage,561
3,collards,cabbage,561
4,chinese_cabbage,cabbage,561
5,bok_choy,chinese_cabbage,561
6,cabbage,cruciferous_vegetable,561
7,mustard,cruciferous_vegetable,561
8,broccoli,cruciferous_vegetable,561
9,turnip,cruciferous_vegetable,561
10,radish,cruciferous_vegetable,561
11,kale,cruciferous_vegetable,561
12,cauliflower,cruciferous_vegetable,561
13,red_cabbage,head_cabbage,561
14,savoy_cabbage,head_cabbage,561
15,kohlrabi,mustard,561
16,white_turnip,turnip,561
17,rutabaga,turnip,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,white-chinned_petrel,petrel,563
3,giant_petrel,petrel,563
4,stormy_petrel,petrel,563
5,diving_petrel,petrel,563
6,storm_petrel,petrel,563
7,pelagic_bird,procellariiform_seabird,563
8,petrel,procellariiform_seabird,563
9,albatross,procellariiform_seabird,563
10,shearwater,procellariiform_seabird,563
11,fulmar,procellariiform_seabird,563
12,manx_shearwater,shearwater,563
13,mother_carey's_chicken,storm_petrel,563
0,allegro_con_spirito,allegro,569
1,tempo,musical_time,569
2,rhythm,musical_time,569
3,syncopation,rhythm,569
4,backbeat,rhythm,569
5,upbeat,rhythm,569
6,downbeat,rhythm,569
7,duple_time,rhythm,569
8,triple_time,rhythm,569
9,common_time,rhythm,569
10,in_time,rhythm,569
11,allegro,tempo,569
12,andante,tempo,569
13,allegretto,tempo,569
14,accelerando,tempo,569
15,meno_mosso,tempo,569
16,rubato,tempo,569
0,buffered_aspirin,aspirin,58
1,enteric-coated_aspirin,aspirin,58
2,aspirin_powder,aspirin,58
3,ketorolac_tromethamine,ketorolac,58
4,naproxen_sodium,naproxen,58
5,salicylate,nonsteroidal_anti-inflammatory,58
6,ibuprofen,nonsteroidal_anti-inflammatory,58
7,naproxen,nonsteroidal_anti-inflammatory,58
8,ketoprofen,nonsteroidal_anti-inflammatory,58
9,ketorolac,nonsteroidal_anti-inflammatory,58
10,fenoprofen,nonsteroidal_anti-inflammatory,58
11,oxaprozin,nonsteroidal_anti-inflammatory,58
12,etodolac,nonsteroidal_anti-inflammatory,58
13,nabumetone,nonsteroidal_anti-inflammatory,58
14,piroxicam,nonsteroidal_anti-inflammatory,58
15,meclofenamate,nonsteroidal_anti-inflammatory,58
16,mefenamic_acid,nonsteroidal_anti-inflammatory,58
17,indomethacin,nonsteroidal_anti-inflammatory,58
18,sulindac,nonsteroidal_anti-inflammatory,58
19,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
20,flurbiprofen,nonsteroidal_anti-inflammatory,58
21,diflunisal,nonsteroidal_anti-inflammatory,58
22,aspirin,salicylate,58
23,methyl_salicylate,salicylate,58
24,salol,salicylate,58
0,metal_filing,filing,64
1,iron_filing,filing,64
2,splinter,fragment,64
3,spall,fragment,64
4,clast,fragment,64
5,filing,fragment,64
6,paring,fragment,64
7,scraping,fragment,64
8,matchwood,fragment,64
9,brickbat,fragment,64
10,cinder,fragment,64
11,ember,fragment,64
12,spark,fragment,64
13,dander,fragment,64
14,scurf,fragment,64
15,restriction_fragment,fragment,64
16,scale,fragment,64
17,turning,fragment,64
18,bit,fragment,64
19,dandruff,scurf,64
20,splint,splinter,64
0,australopithecus_africanus,australopithecine,577
1,australopithecus_afarensis,australopithecine,577
2,paranthropus,australopithecine,577
3,lucy,australopithecus_afarensis,577
4,zinjanthropus,australopithecus_boisei,577
5,homo,hominid,577
6,australopithecine,hominid,577
7,dryopithecine,hominid,577
8,sivapithecus,hominid,577
9,rudapithecus,hominid,577
10,homo_habilis,homo,577
11,homo_erectus,homo,577
12,homo_sapiens,homo,577
13,neandertal_man,homo,577
14,cro-magnon,homo,577
15,rhodesian_man,homo,577
16,boskop_man,homo,577
17,pithecanthropus,homo_erectus,577
18,sinanthropus,homo_erectus,577
19,peking_man,homo_erectus,577
20,java_man,homo_erectus,577
21,homo_soloensis,homo_erectus,577
22,javanthropus,homo_erectus,577
23,homo_sapiens_sapiens,homo_sapiens,577
24,australopithecus_robustus,paranthropus,577
25,australopithecus_boisei,paranthropus,577
26,hominid,world,577
0,tabes_dorsalis,neurosyphilis,584
1,primary_syphilis,syphilis,584
2,secondary_syphilis,syphilis,584
3,tertiary_syphilis,syphilis,584
4,neurosyphilis,tertiary_syphilis,584
5,syphilis,venereal_disease,584
6,granuloma_inguinale,venereal_disease,584
7,genital_herpes,venereal_disease,584
8,gonorrhea,venereal_disease,584
9,chlamydia,venereal_disease,584
10,lymphogranuloma_venereum,venereal_disease,584
0,support_column,column,589
1,shaft,column,589
2,pilaster,column,589
3,caryatid,column,589
4,atlas,column,589
5,lally,column,589
6,upright,column,589
7,stanchion,column,589
8,corner_post,column,589
9,king_post,column,589
10,queen_post,column,589
11,jamb,doorjamb,589
12,hinging_post,gatepost,589
13,shutting_post,gatepost,589
14,sheet_pile,pile,589
15,timber,post,589
16,column,post,589
17,standard,post,589
18,stile,post,589
19,gatepost,post,589
20,newel_post,post,589
21,lamppost,post,589
22,telephone_pole,post,589
23,hitching_post,post,589
24,whipping_post,post,589
25,bollard,post,589
26,goalpost,post,589
27,rudderpost,post,589
28,doorjamb,post,589
29,riding_bitt,post,589
30,maypole,post,589
31,hop_pole,post,589
32,newel,post,589
33,stake,post,589
34,carrick_bitt,post,589
35,scantling,timber,589
36,pile,timber,589
37,stump,timber,589
0,tagalog,filipino,78
1,visayan,filipino,78
2,moro,filipino,78
3,russian,native,78
4,filipino,native,78
5,siberian,native,78
6,tatar,native,78
7,levantine,native,78
8,mauritian,native,78
9,georgian,native,78
10,chechen,native,78
11,seychellois,native,78
12,great_russian,russian,78
13,muscovite,russian,78
14,ingrian,russian,78
15,karelian,russian,78
16,veps,russian,78
