,child,parent,group
0,liter,metric_capacity_unit,514
1,meter,metric_linear_unit,514
2,nanometer,metric_linear_unit,514
3,micron,metric_linear_unit,514
4,angstrom,metric_linear_unit,514
5,picometer,metric_linear_unit,514
6,femtometer,metric_linear_unit,514
7,metric_weight_unit,metric_unit,514
8,metric_linear_unit,metric_unit,514
9,metric_capacity_unit,metric_unit,514
10,gram,metric_weight_unit,514
11,dekagram,metric_weight_unit,514
12,hectogram,metric_weight_unit,514
13,metric_ton,metric_weight_unit,514
14,quintal,metric_weight_unit,514
15,myriagram,metric_weight_unit,514
16,centner,metric_weight_unit,514
17,hundredweight,metric_weight_unit,514
18,carat,metric_weight_unit,514
19,grain,metric_weight_unit,514
20,gram_molecule,metric_weight_unit,514
21,gram_atom,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,druid,priest,515
3,magus,priest,515
4,shaman,priest,515
5,rainmaker,priest,515
6,votary,priest,515
7,lama,priest,515
8,bacchant,priest,515
9,flamen,priest,515
10,ezra,priest,515
11,vestal_virgin,priest,515
0,multiple_correlation_coefficient,correlation_coefficient,5
1,product-moment_correlation_coefficient,correlation_coefficient,5
2,tau_coefficient_of_correlation,correlation_coefficient,5
3,biserial_correlation_coefficient,correlation_coefficient,5
4,tetrachoric_correlation_coefficient,correlation_coefficient,5
5,phi_coefficient,correlation_coefficient,5
6,rank-order_correlation_coefficient,correlation_coefficient,5
7,kendall_partial_rank_correlation,correlation_coefficient,5
8,split-half_correlation,correlation_coefficient,5
9,arithmetic_mean,mean,5
10,geometric_mean,mean,5
11,harmonic_mean,mean,5
12,second_moment,moment,5
13,nonparametric_statistic,statistic,5
14,parametric_statistic,statistic,5
15,moment,statistic,5
16,time_series,statistic,5
17,demographic,statistic,5
18,outlier,statistic,5
0,reel,country-dance,8
1,square_dance,country-dance,8
2,quadrille,country-dance,8
3,longways,country-dance,8
4,highland_fling,country-dance,8
5,lancers,quadrille,8
6,virginia_reel,reel,8
7,do-si-do,square_dance,8
8,sashay,square_dance,8
9,promenade,square_dance,8
0,caffeine_addict,addict,9
1,drug_addict,addict,9
2,crack_addict,drug_addict,9
3,heroin_addict,drug_addict,9
4,cocaine_addict,drug_addict,9
5,opium_addict,drug_addict,9
6,speed_freak,drug_addict,9
7,hash_head,head,9
8,acid_head,head,9
0,overexposure,exposure,10
1,underexposure,exposure,10
2,manipulation,influence,10
3,solicitation,influence,10
4,exposure,influence,10
5,cross-pollination,influence,10
6,impingement,influence,10
7,mind_game,manipulation,10
0,absorption_coefficient,coefficient,13
1,coefficient_of_reflection,coefficient,13
2,coefficient_of_self_induction,coefficient,13
3,coefficient_of_mutual_induction,coefficient,13
4,coefficient_of_viscosity,coefficient,13
5,coefficient_of_expansion,coefficient,13
6,drag_coefficient,coefficient,13
7,coefficient_of_friction,coefficient,13
8,coefficient_of_elasticity,coefficient,13
9,young's_modulus,modulus,13
10,modulus_of_rigidity,modulus,13
11,bulk_modulus,modulus,13
0,teetotaling,abstinence,525
1,chastity,abstinence,525
2,self-denial,asceticism,525
3,hunger_strike,fast,525
4,sawm,fast,525
5,mortification,self-denial,525
6,inhibition,self-denial,525
0,tailspin,acrobatics,15
1,air_travel,flight,15
2,glide,flight,15
3,terrain_flight,flight,15
4,acrobatics,flight,15
5,sortie,flight,15
6,ballooning,flight,15
7,blind_flying,flight,15
8,maiden_flight,flight,15
9,flyover,flight,15
10,hang_gliding,glide,15
11,parasailing,glide,15
0,continuing_education,adult_education,17
1,required_course,course,17
2,elective_course,course,17
3,correspondence_course,course,17
4,orientation_course,course,17
5,course_of_lectures,course,17
6,elementary_education,education,17
7,secondary_education,education,17
8,higher_education,education,17
9,adult_education,education,17
10,extracurricular_activity,education,17
11,course,education,17
12,team_teaching,education,17
13,coeducation,education,17
14,athletics,extracurricular_activity,17
15,dramatics,extracurricular_activity,17
16,shop_class,industrial_arts,17
0,grand_larceny,larceny,531
1,petit_larceny,larceny,531
2,pilferage,larceny,531
3,biopiracy,piracy,531
4,armed_robbery,robbery,531
5,highway_robbery,robbery,531
6,heist,robbery,531
7,raid,robbery,531
8,dacoity,robbery,531
9,piracy,robbery,531
0,accused,defendant,532
1,corespondent,defendant,532
2,codefendant,defendant,532
3,plaintiff,litigant,532
4,defendant,litigant,532
5,prevailing_party,litigant,532
6,appellant,litigant,532
7,suer,plaintiff,532
8,filer,plaintiff,532
0,kindheartedness,compassion,535
1,sympathy,compassion,535
2,empathy,compassion,535
3,compatibility,compassion,535
4,solicitude,concern,535
5,commiseration,sympathy,535
0,true_marmoset,marmoset,24
1,pygmy_marmoset,marmoset,24
2,capuchin,new_world_monkey,24
3,howler_monkey,new_world_monkey,24
4,woolly_monkey,new_world_monkey,24
5,spider_monkey,new_world_monkey,24
6,saki,new_world_monkey,24
7,squirrel_monkey,new_world_monkey,24
8,douroucouli,new_world_monkey,24
9,uakari,new_world_monkey,24
10,titi,new_world_monkey,24
11,marmoset,new_world_monkey,24
12,tamarin,new_world_monkey,24
13,silky_tamarin,tamarin,24
14,pinche,tamarin,24
0,bunch,agglomeration,28
1,swad,agglomeration,28
2,pleiades,agglomeration,28
3,omega_centauri,agglomeration,28
4,northern_cross,agglomeration,28
5,ball,agglomeration,28
0,sickle_feather,contour_feather,33
1,scapular,contour_feather,33
2,eiderdown,down,33
3,goose_down,down,33
4,duck_down,down,33
5,swan's_down,down,33
6,down,feather,33
7,contour_feather,feather,33
8,flight_feather,feather,33
9,primary,flight_feather,33
10,bastard_wing,flight_feather,33
11,saddle_hackle,hackle,33
0,sexual_conquest,conquest,36
1,cuckoldry,conquest,36
2,own_goal,goal,36
3,run_batted_in,run,36
4,unearned_run,run,36
5,earned_run,run,36
6,winning,success,36
7,score,success,36
8,bell_ringer,success,36
0,trouser_cuff,cuff,42
1,codpiece,flap,42
2,earflap,flap,42
3,tent-fly,flap,42
4,pocket_flap,flap,42
5,coattail,flap,42
6,barndoor,flap,42
7,lappet,flap,42
8,tongue,flap,42
9,lapel,flap,42
10,cuff,flap,42
11,lap,flap,42
12,jag,flap,42
0,pedaler,cyclist,559
1,merckx,cyclist,559
2,hinault,cyclist,559
3,unicyclist,cyclist,559
4,fox_hunter,horseman,559
5,picador,horseman,559
6,jockey,horseman,559
7,horseman,rider,559
8,horsewoman,rider,559
9,cyclist,rider,559
10,hang_glider,rider,559
0,broccoli_rabe,broccoli,561
1,head_cabbage,cabbage,561
2,red_cabbage,cabbage,561
3,savoy_cabbage,cabbage,561
4,chinese_cabbage,cabbage,561
5,bok_choy,chinese_cabbage,561
6,cabbage,cruciferous_vegetable,561
7,mustard,cruciferous_vegetable,561
8,broccoli,cruciferous_vegetable,561
9,turnip,cruciferous_vegetable,561
10,radish,cruciferous_vegetable,561
11,kale,cruciferous_vegetable,561
12,kohlrabi,cruciferous_vegetable,561
13,cauliflower,cruciferous_vegetable,561
14,collards,cruciferous_vegetable,561
15,white_turnip,turnip,561
16,rutabaga,turnip,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,white-chinned_petrel,petrel,563
3,giant_petrel,petrel,563
4,diving_petrel,petrel,563
5,storm_petrel,petrel,563
6,pelagic_bird,procellariiform_seabird,563
7,petrel,procellariiform_seabird,563
8,albatross,procellariiform_seabird,563
9,shearwater,procellariiform_seabird,563
10,fulmar,procellariiform_seabird,563
11,manx_shearwater,shearwater,563
12,mother_carey's_chicken,storm_petrel,563
13,stormy_petrel,storm_petrel,563
0,allegro_con_spirito,allegro,569
1,tempo,musical_time,569
2,rhythm,musical_time,569
3,syncopation,rhythm,569
4,backbeat,rhythm,569
5,upbeat,rhythm,569
6,downbeat,rhythm,569
7,allegro,tempo,569
8,andante,tempo,569
9,allegretto,tempo,569
10,accelerando,tempo,569
11,meno_mosso,tempo,569
12,rubato,tempo,569
0,buffered_aspirin,aspirin,58
1,enteric-coated_aspirin,aspirin,58
2,aspirin_powder,aspirin,58
3,ketorolac_tromethamine,ketorolac,58
4,salicylate,nonsteroidal_anti-inflammatory,58
5,ibuprofen,nonsteroidal_anti-inflammatory,58
6,naproxen,nonsteroidal_anti-inflammatory,58
7,ketoprofen,nonsteroidal_anti-inflammatory,58
8,ketorolac,nonsteroidal_anti-inflammatory,58
9,fenoprofen,nonsteroidal_anti-inflammatory,58
10,oxaprozin,nonsteroidal_anti-inflammatory,58
11,etodolac,nonsteroidal_anti-inflammatory,58
12,nabumetone,nonsteroidal_anti-inflammatory,58
13,piroxicam,nonsteroidal_anti-inflammatory,58
14,meclofenamate,nonsteroidal_anti-inflammatory,58
15,mefenamic_acid,nonsteroidal_anti-inflammatory,58
16,indomethacin,nonsteroidal_anti-inflammatory,58
17,sulindac,nonsteroidal_anti-inflammatory,58
18,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
19,flurbiprofen,nonsteroidal_anti-inflammatory,58
20,diflunisal,nonsteroidal_anti-inflammatory,58
21,diclofenac_potassium,nonsteroidal_anti-inflammatory,58
22,diclofenac_sodium,nonsteroidal_anti-inflammatory,58
23,aspirin,salicylate,58
24,methyl_salicylate,salicylate,58
25,salol,salicylate,58
0,metal_filing,filing,64
1,iron_filing,filing,64
2,splinter,fragment,64
3,spall,fragment,64
4,clast,fragment,64
5,filing,fragment,64
6,scraping,fragment,64
7,brickbat,fragment,64
8,cinder,fragment,64
9,spark,fragment,64
10,restriction_fragment,fragment,64
11,scale,fragment,64
12,turning,fragment,64
13,bit,fragment,64
14,scurf,scale,64
15,splint,splinter,64
0,australopithecus_africanus,australopithecine,577
1,australopithecus_afarensis,australopithecine,577
2,paranthropus,australopithecine,577
3,lucy,australopithecus_afarensis,577
4,homo,hominid,577
5,australopithecine,hominid,577
6,dryopithecine,hominid,577
7,sivapithecus,hominid,577
8,rudapithecus,hominid,577
9,homo_habilis,homo,577
10,homo_erectus,homo,577
11,homo_sapiens,homo,577
12,neandertal_man,homo,577
13,pithecanthropus,homo_erectus,577
14,sinanthropus,homo_erectus,577
15,peking_man,homo_erectus,577
16,java_man,homo_erectus,577
17,homo_soloensis,homo_erectus,577
18,javanthropus,homo_erectus,577
19,homo_sapiens_sapiens,homo_sapiens,577
20,cro-magnon,homo_sapiens,577
21,boskop_man,homo_sapiens,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,tertiary_syphilis,584
4,syphilis,venereal_disease,584
5,granuloma_inguinale,venereal_disease,584
6,genital_herpes,venereal_disease,584
7,gonorrhea,venereal_disease,584
8,chlamydia,venereal_disease,584
9,lymphogranuloma_venereum,venereal_disease,584
0,support_column,column,589
1,caryatid,column,589
2,atlas,column,589
3,sheet_pile,pile,589
4,timber,post,589
5,column,post,589
6,standard,post,589
7,stile,post,589
8,gatepost,post,589
9,corner_post,post,589
10,newel_post,post,589
11,king_post,post,589
12,queen_post,post,589
13,lamppost,post,589
14,telephone_pole,post,589
15,hitching_post,post,589
16,whipping_post,post,589
17,bollard,post,589
18,goalpost,post,589
19,rudderpost,post,589
20,doorjamb,post,589
21,riding_bitt,post,589
22,maypole,post,589
23,hop_pole,post,589
24,pile,post,589
25,stake,post,589
26,carrick_bitt,post,589
0,tagalog,filipino,78
1,visayan,filipino,78
2,moro,filipino,78
3,cebuan,filipino,78
4,russian,native,78
5,filipino,native,78
6,levantine,native,78
7,mauritian,native,78
8,seychellois,native,78
9,great_russian,russian,78
10,muscovite,russian,78
11,ingrian,russian,78
12,karelian,russian,78
13,veps,russian,78
14,komi,russian,78
15,mordva,russian,78
16,cheremis,russian,78
17,udmurt,russian,78
18,siberian,russian,78
19,tatar,russian,78
0,atlantic_bottlenose_dolphin,bottlenose_dolphin,86
1,pacific_bottlenose_dolphin,bottlenose_dolphin,86
2,common_dolphin,dolphin,86
3,bottlenose_dolphin,dolphin,86
4,river_dolphin,dolphin,86
5,vaquita,porpoise,86
6,harbor_porpoise,porpoise,86
7,dwarf_sperm_whale,sperm_whale,86
8,pygmy_sperm_whale,sperm_whale,86
9,dolphin,toothed_whale,86
10,porpoise,toothed_whale,86
11,sperm_whale,toothed_whale,86
12,beaked_whale,toothed_whale,86
13,bottle-nosed_whale,toothed_whale,86
14,killer_whale,toothed_whale,86
15,pilot_whale,toothed_whale,86
16,white_whale,toothed_whale,86
0,ground_pine,club_moss,599
1,fir_clubmoss,club_moss,599
2,shining_clubmoss,club_moss,599
3,running_pine,club_moss,599
4,ground_cedar,club_moss,599
5,alpine_clubmoss,club_moss,599
6,ground_fir,club_moss,599
7,whisk_fern,fern_ally,599
8,horsetail,fern_ally,599
9,club_moss,fern_ally,599
10,spikemoss,fern_ally,599
11,quillwort,fern_ally,599
12,common_horsetail,horsetail,599
13,variegated_horsetail,horsetail,599
14,swamp_horsetail,horsetail,599
15,wood_horsetail,horsetail,599
16,marsh_horsetail,horsetail,599
17,scouring_rush,horsetail,599
18,meadow_spikemoss,spikemoss,599
19,rock_spikemoss,spikemoss,599
20,desert_selaginella,spikemoss,599
21,florida_selaginella,spikemoss,599
22,resurrection_plant,spikemoss,599
0,analogy,comparison,88
1,contrast,comparison,88
2,likening,comparison,88
3,gastroscopy,endoscopy,88
4,rhinoscopy,endoscopy,88
