,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Enumerations,Combinatorics
2,10002950_1,Generating functions,Combinatorics
3,10002950_1,Permutations and combinations,Combinatorics
4,10002950_1,Combinatorics on words,Combinatorics
5,10002950_1,Graph theory,Combinatorics
6,10002950_1,Trees,Graph theory
7,10002950_1,Graph coloring,Graph theory
8,10002950_1,Matchings and factors,Graph theory
9,10002950_1,Spectra of graphs,Graph theory
10,10002950_1,Graph enumeration,Graph theory
11,10002950_1,Hypergraphs,Graph theory
12,10002950_1,Extremal graph theory,Graph theory
13,10002950_1,Random graphs,Graph theory
14,10002950_1,Paths and connectivity problems,Graph theory
15,10002950_1,Network flows,Graph theory
16,10002950_1,Combinatorial optimization,Combinatorics
17,10002950_1,Approximation algorithms,Combinatorial optimization
18,10002950_1,Matroids and greedoids,Combinatorial optimization
19,10002950_1,Combinatorial algorithms,Combinatorial optimization
20,10002950_1,Graphs and surfaces,Graph theory
21,10002950_1,Graph algorithms,Graph theory
22,10002950_4,Continuous optimization,Mathematical optimization
23,10002950_4,Discrete optimization,Mathematical optimization
24,10002950_4,Convex optimization,Continuous optimization
25,10002950_4,Nonconvex optimization,Continuous optimization
26,10002950_4,Linear programming,Convex optimization
27,10002950_4,Quadratic programming,Convex optimization
28,10002950_4,Semidefinite programming,Convex optimization
29,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
30,10002950_4,Bio-inspired optimization,Nonconvex optimization
31,10002950_4,Optimization with randomized search heuristics,Nonconvex optimization
32,10002950_4,Tabu search,Optimization with randomized search heuristics
33,10002950_4,Simulated annealing,Optimization with randomized search heuristics
34,10002950_4,Integer programming,Discrete optimization
35,10002950_4,Network optimization,Discrete optimization
36,10002950_4,Numerical analysis,Mathematical analysis
37,10002950_4,Functional analysis,Mathematical analysis
38,10002950_4,Differential calculus,Mathematical analysis
39,10002950_4,Integral calculus,Mathematical analysis
40,10002950_4,Differential equations,Mathematical analysis
41,10002950_4,Partial differential equations,Differential equations
42,10002950_4,Ordinary differential equations,Differential equations
43,10002950_4,Approximation,Numerical analysis
44,10002950_4,Interpolation,Approximation
45,10002950_4,Quadrature,Approximation
46,10002950_4,Mesh generation,Numerical analysis
47,10002950_4,Computations in finite fields,Numerical analysis
48,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
49,10002950_4,Interval arithmetic,Numerical analysis
50,10002950_4,Lambda calculus,Mathematical analysis
51,10002950_5,Point-set topology,Topology
52,10002950_5,Algebraic topology,Topology
53,10002950_5,Geometric topology,Topology
54,10002950_5,Topology,Continuous mathematics
55,10002950_5,Calculus,Continuous mathematics
56,10002950_5,Continuous functions,Calculus
57,10002951_3,Enterprise information systems,Information systems applications
58,10002951_3,Collaborative and social computing systems and tools,Information systems applications
59,10002951_3,Data analytics,Information systems applications
60,10002951_3,Multimedia content creation,Information systems applications
61,10002951_3,Extranets,Information systems applications
62,10002951_3,Expert systems,Information systems applications
63,10002951_3,Location based services,Information systems applications
64,10002951_3,Enterprise resource planning,Enterprise information systems
65,10002951_3,Data mining,Data analytics
66,10002951_3,Multimedia streaming,Multimedia content creation
67,10002951_3,Sensor networks,Extranets
68,10002951_3,Decision support systems,Expert systems
69,10002951_3,Data stream mining,Data mining
70,10002951_3,Spatial-temporal systems,Multimedia content creation
71,10002951_3,Global positioning systems,Location based services
72,10002951_3,Computational advertising,Expert systems
73,10002951_3,Data cleaning,Data analytics
74,10002951_3,Nearest-neighbor search,Data mining
75,10002951_3,Massively multiplayer online games,Collaborative and social computing systems and tools
76,10002951_3,Reputation systems,Collaborative and social computing systems and tools
77,10002951_3,Multimedia databases,Multimedia content creation
78,10002951_3,Collaborative filtering,Collaborative and social computing systems and tools
79,10002951_3,Wikis,Collaborative and social computing systems and tools
80,10002951_3,Social networking sites,Collaborative and social computing systems and tools
81,10002951_3,Open source software,Information systems applications
82,10002951_3,Geographic information systems,Spatial-temporal systems
83,10002951_3,Asynchronous editors,Synchronous editors
84,10002951_3,Data centers,Data analytics
85,10002951_3,Data warehouses,Data analytics
86,10002951_3,Enterprise applications,Enterprise information systems
87,10002951_3,Mobile information processing systems,Extranets
88,10002951_3,Multimedia information systems,Multimedia content creation
89,10002951_3,Data streaming,Data analytics
90,10002951_3,Blogs,Collaborative and social computing systems and tools
91,10002951_3,Social tagging systems,Collaborative and social computing systems and tools
92,10002951_3,Intranets,Extranets
93,10002951_3,Online analytical processing,Data analytics
94,10002951_3,Computing platforms,Information systems applications
95,10002951_3,Synchronous editors,Collaborative and social computing systems and tools
96,10002951_3,Association rules,Data mining
97,10002951_3,Clustering,Data mining
98,10002951_3,Process control systems,Information systems applications
99,10002951_3,Firewalls,Information systems applications
100,10002978_1,Mathematical foundations of cryptography,Cryptography
101,10002978_1,Public key (asymmetric) techniques,Cryptography
102,10002978_1,Public key encryption,Public key (asymmetric) techniques
103,10002978_1,Digital signatures,Public key (asymmetric) techniques
104,10002978_1,Symmetric cryptography and hash functions,Cryptography
105,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
106,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
107,10002978_1,Information-theoretic techniques,Cryptography
108,10002978_1,Key management,Cryptography
109,10002978_1,Cryptanalysis and other attacks,Cryptography
110,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
111,10002978_10,Privacy protections,Human and societal aspects of security and privacy
112,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
113,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
114,10002978_2,Formal security models,Formal methods and theory of security
115,10002978_2,Logic and verification,Formal methods and theory of security
116,10002978_2,Security requirements,Formal methods and theory of security
117,10002978_2,Trust frameworks,Formal methods and theory of security
118,10002978_3,Authentication,Security services
119,10002978_3,Multi-factor authentication,Authentication
120,10002978_3,Biometrics,Authentication
121,10002978_3,Graphical / visual passwords,Authentication
122,10002978_3,Authorization,Security services
123,10002978_3,Access control,Authorization
124,10002978_3,Digital rights management,Security services
125,10002978_3,"Pseudonymity, anonymity and untraceability",Security services
126,10002978_3,Privacy-preserving protocols,Security services
127,10002978_4,Intrusion/anomaly detection and malware mitigation,Malware and its mitigation
128,10002978_4,Intrusion detection systems,Intrusion/anomaly detection and malware mitigation
129,10002978_4,Artificial immune systems,Malware and its mitigation
130,10002978_4,Social engineering attacks,Malware and its mitigation
131,10002978_4,Spoofing attacks,Malware and its mitigation
132,10002978_4,Phishing,Social engineering attacks
133,10002978_5,Hardware security implementation,Security in hardware
134,10002978_5,Hardware attacks and countermeasures,Security in hardware
135,10002978_5,Hardware-based security protocols,Security in hardware
136,10002978_5,Side-channel analysis and countermeasures,Security in hardware
137,10002978_5,Malicious design modifications,Hardware security implementation
138,10002978_5,Tamper-proof and tamper-resistant designs,Hardware security implementation
139,10002978_5,Hardware reverse engineering,Security in hardware
140,10002978_5,Embedded systems security,Security in hardware
141,10002978_6,Operating systems security,Systems security
142,10002978_6,File system security,Systems security
143,10002978_6,Distributed systems security,Systems security
144,10002978_6,Browser security,Systems security
145,10002978_6,Mobile platform security,Systems security
146,10002978_6,Virtualization and security,Systems security
147,10002978_6,Vulnerability management,Systems security
148,10002978_6,Vulnerability scanners,Vulnerability management
149,10002978_6,Penetration testing,Vulnerability management
150,10002978_6,Information flow control,Systems security
151,10002978_6,Trusted computing,Systems security
152,10002978_6,Denial-of-service attacks,Systems security
153,10002978_6,Firewalls,Systems security
154,10002978_8,Information accountability and usage control,Database and storage security
155,10002978_8,Management and querying of encrypted data,Database and storage security
156,10002978_8,Database activity monitoring,Database and storage security
157,10002978_8,Data anonymization and sanitization,Database and storage security
