,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Combinatorics
2,10002950_1,Graph algorithms,Graph theory
3,10002950_1,Graph enumeration,Graph theory
4,10002950_1,Network flows,Graph theory
5,10002950_1,Graph coloring,Graph theory
6,10002950_1,Trees,Graph theory
7,10002950_1,Hypergraphs,Graph theory
8,10002950_1,Matchings and factors,Graph theory
9,10002950_1,Spectra of graphs,Graph theory
10,10002950_1,Extremal graph theory,Graph theory
11,10002950_1,Permutations and combinations,Combinatorics
12,10002950_1,Combinatorics on words,Combinatorics
13,10002950_1,Generating functions,Combinatorics
14,10002950_1,Combinatorial optimization,Combinatorics
15,10002950_1,Matroids and greedoids,Combinatorics
16,10002950_1,Enumeration,Combinatorics
17,10002950_1,Combinatoric problems,Combinatorics
18,10002950_1,Approximation algorithms,Discrete mathematics
19,10002950_1,Combinatorial algorithms,Discrete mathematics
20,10002950_4,Continuous Optimization,Mathematical Optimization
21,10002950_4,Discrete Optimization,Mathematical Optimization
22,10002950_4,Stochastic and Dynamic Optimization,Mathematical Optimization
23,10002950_4,Specialized Optimization Techniques,Mathematical Optimization
24,10002950_4,Numerical Methods for Equations,Numerical Analysis
25,10002950_4,Numerical Computation,Numerical Analysis
26,10002950_4,Specialized Numerical Techniques,Numerical Analysis
27,10002950_4,Calculus,Mathematical Foundations
28,10002950_4,Functional Analysis,Mathematical Foundations
29,10002950_4,Mathematical Analysis,Mathematical Foundations
30,10002950_4,Lambda Calculus,Mathematical Foundations
31,10002950_4,Network Optimization,Network and Discretization Methods
32,10002950_4,Discretization,Network and Discretization Methods
33,10002950_5,Topology,Continuous mathematics
34,10002950_5,Algebraic topology,Topology
35,10002950_5,Geometric topology,Topology
36,10002950_5,Point-set topology,Topology
37,10002950_5,Calculus,Continuous mathematics
38,10002950_5,Continuous functions,Calculus
39,10002951_3,Data mining,Information systems applications
40,10002951_3,Multimedia content creation,Information systems applications
41,10002951_3,Enterprise applications,Information systems applications
42,10002951_3,Decision support systems,Information systems applications
43,10002951_3,Data cleaning,Data mining
44,10002951_3,Social networking sites,Collaborative and social computing systems and tools
45,10002978_1,Mathematical foundations of cryptography,Cryptography
46,10002978_1,Information-theoretic techniques,Mathematical foundations of cryptography
47,10002978_1,Public key encryption,Cryptography
48,10002978_1,Public key (asymmetric) techniques,Public key encryption
49,10002978_1,Key management,Public key (asymmetric) techniques
50,10002978_1,Digital signatures,Public key encryption
51,10002978_1,Symmetric cryptography and hash functions,Cryptography
52,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
53,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
54,10002978_1,Cryptanalysis and other attacks,Cryptography
55,10002978_10,Privacy protections,Human and societal aspects of security and privacy
