,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Permutations and combinations,Combinatorics
2,10002950_1,Enumeration,Combinatorics
3,10002950_1,Combinatorial algorithms,Combinatorics
4,10002950_1,Combinatorial optimization,Combinatorics
5,10002950_1,Approximation algorithms,Combinatorial optimization
6,10002950_1,Combinatoric problems,Combinatorics
7,10002950_1,Graph theory,Discrete mathematics
8,10002950_1,Graph algorithms,Graph theory
9,10002950_1,Paths and connectivity problems,Graph algorithms
10,10002950_1,Network flows,Graph algorithms
11,10002950_1,Graph coloring,Graph algorithms
12,10002950_1,Trees,Graph theory
13,10002950_1,Matchings and factors,Graph theory
14,10002950_1,Extremal graph theory,Graph theory
15,10002950_1,Spectra of graphs,Graph theory
16,10002950_1,Hypergraphs,Graph theory
17,10002950_1,Random graphs,Graph theory
18,10002950_1,Graphs and surfaces,Graph theory
19,10002950_1,Matroids and greedoids,Discrete mathematics
20,10002950_1,Graph enumeration,Graph theory
21,10002950_4,Calculus,Mathematical Concepts
22,10002950_4,Differential Equations,Calculus
23,10002950_4,Ordinary differential equations,Differential Equations
24,10002950_4,Partial differential equations,Differential Equations
25,10002950_4,Differential algebraic equations,Differential Equations
26,10002950_4,Differential variational inequalities,Differential Equations
27,10002950_4,Numerical Methods,Mathematical Concepts
28,10002950_4,Numerical analysis,Numerical Methods
29,10002950_4,Numerical differentiation,Numerical Methods
30,10002950_4,Quadrature,Numerical Methods
31,10002950_4,Interpolation,Numerical Methods
32,10002950_4,Discretization,Numerical Methods
33,10002950_4,Mesh generation,Numerical Methods
34,10002950_4,Optimization,Mathematical Concepts
35,10002950_4,Mathematical optimization,Optimization
36,10002950_4,Continuous optimization,Optimization
37,10002950_4,Discrete optimization,Optimization
38,10002950_4,Linear programming,Optimization
39,10002950_4,Quadratic programming,Optimization
40,10002950_4,Convex optimization,Optimization
41,10002950_4,Nonconvex optimization,Optimization
42,10002950_4,Mixed discrete-continuous optimization,Optimization
43,10002950_4,Non-parametric optimization,Optimization
44,10002950_4,Network optimization,Optimization
45,10002950_4,Stochastic control and optimization,Optimization
46,10002950_4,Submodular optimization and polymatroids,Optimization
47,10002950_4,Algorithms,Mathematical Concepts
48,10002950_4,Evolutionary algorithms,Algorithms
49,10002950_4,Genetic programming,Algorithms
50,10002950_4,Simulated annealing,Algorithms
51,10002950_4,Tabu search,Algorithms
52,10002950_4,Randomized local search,Algorithms
53,10002950_4,Optimization with randomized search heuristics,Algorithms
54,10002950_4,Bio-inspired optimization,Algorithms
55,10002950_4,Algebra and Analysis,Mathematical Concepts
56,10002950_4,Functional analysis,Algebra and Analysis
57,10002950_4,Computation of transforms,Algebra and Analysis
58,10002950_4,Number-theoretic computations,Algebra and Analysis
59,10002950_4,Computations on matrices,Algebra and Analysis
60,10002950_4,Computations on polynomials,Algebra and Analysis
61,10002950_4,Gr???bner bases and other special bases,Algebra and Analysis
62,10002950_4,Approximation,Mathematical Concepts
63,10002950_4,Developmental representations,Approximation
64,10002950_5,Calculus,Continuous mathematics
65,10002950_5,Topology,Continuous mathematics
66,10002950_5,Point-set topology,Topology
67,10002950_5,Geometric topology,Topology
68,10002950_5,Algebraic topology,Topology
69,10002951_3,Data management and processing,Information systems applications
70,10002951_3,Data cleaning,Data management and processing
71,10002951_3,Data streaming,Data management and processing
72,10002951_3,Data mining,Data management and processing
73,10002951_3,Data warehouses,Data management and processing
74,10002951_3,Data analytics,Data management and processing
75,10002951_3,Data stream mining,Data management and processing
76,10002951_3,Software and platforms,Information systems applications
77,10002951_3,Computing platforms,Software and platforms
78,10002951_3,Open source software,Software and platforms
79,10002951_3,Enterprise applications,Software and platforms
80,10002951_3,Collaborative systems,Information systems applications
81,10002951_3,Collaborative filtering,Collaborative systems
82,10002951_3,Social tagging systems,Collaborative systems
83,10002951_3,Wikis,Collaborative systems
84,10002951_3,Blogs,Collaborative systems
85,10002951_3,Synchronous editors,Collaborative systems
86,10002951_3,Asynchronous editors,Collaborative systems
87,10002951_3,Enterprise systems,Information systems applications
88,10002951_3,Enterprise resource planning,Enterprise systems
89,10002951_3,Enterprise information systems,Enterprise systems
90,10002951_3,Decision support systems,Enterprise systems
91,10002951_3,Multimedia systems,Information systems applications
92,10002951_3,Multimedia databases,Multimedia systems
93,10002951_3,Multimedia content creation,Multimedia systems
94,10002951_3,Multimedia streaming,Multimedia systems
95,10002951_3,Multimedia information systems,Multimedia systems
96,10002951_3,Geographic information systems,Information systems applications
97,10002951_3,Geographic information systems,Geographic information systems
98,10002951_3,Global positioning systems,Geographic information systems
99,10002951_3,Networking and communication,Information systems applications
100,10002951_3,Intranets,Networking and communication
101,10002951_3,Extranets,Networking and communication
102,10002951_3,Sensor networks,Networking and communication
103,10002951_3,Gaming and social platforms,Information systems applications
