,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Enumeration,Combinatorics
3,10002950_1,Generating functions,Combinatorics
4,10002950_1,Permutations and combinations,Combinatorics
5,10002950_1,Combinatorial optimization,Combinatorics
6,10002950_1,Graph algorithms,Graph theory
7,10002950_1,Matchings and factors,Graph theory
8,10002950_1,Graph coloring,Graph theory
9,10002950_1,Graphs and surfaces,Graph theory
10,10002950_1,Extremal graph theory,Graph theory
11,10002950_1,Graph enumeration,Graph theory
12,10002950_1,Trees,Graph theory
13,10002950_1,Paths and connectivity problems,Graph theory
14,10002950_1,Random graphs,Graph theory
15,10002950_1,Network flows,Graph theory
16,10002950_1,Matroids and greedoids,Graph theory
17,10002950_1,Spectra of graphs,Graph theory
18,10002950_1,Approximation algorithms,both Graph theory and Combinatorics
19,10002950_1,Combinatorial algorithms,both Graph theory and Combinatorics
20,10002950_1,Combinatorics on words,Combinatorics
21,10002950_4,Continuous optimization,Mathematical Optimization
22,10002950_4,Discrete optimization,Mathematical Optimization
23,10002950_4,Stochastic control and optimization,Mathematical Optimization
24,10002950_4,Numerical analysis,Mathematical Optimization
25,10002950_4,Numerical differentiation,Numerical analysis
26,10002950_4,Computation of transforms,Numerical analysis
27,10002950_4,Mesh generation,Numerical analysis
28,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
29,10002950_4,Interpolation,Numerical analysis
30,10002950_4,Quadrature,Numerical analysis
31,10002950_4,Mathematical analysis,Mathematical Optimization
32,10002950_4,Differential calculus,Mathematical analysis
33,10002950_4,Integral calculus,Mathematical analysis
34,10002950_4,Functional analysis,Mathematical analysis
35,10002950_4,Differential equations,Mathematical analysis
36,10002950_4,Ordinary differential equations,Differential equations
37,10002950_4,Partial differential equations,Differential equations
38,10002950_4,Differential algebraic equations,Differential equations
39,10002950_4,Nonlinear equations,Differential equations
40,10002950_4,Optimization with heuristic methods,Mathematical Optimization
41,10002950_4,Genetic programming,Optimization with heuristic methods
42,10002950_4,Bio-inspired optimization,Optimization with heuristic methods
