,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Combinatorial optimization,Combinatorics
3,10002950_1,Approximation algorithms,Combinatorial optimization
4,10002950_1,Combinatorial algorithms,Combinatorial optimization
5,10002950_1,Graph algorithms,Combinatorial optimization
6,10002950_1,Matchings and factors,Graph theory
7,10002950_1,Paths and connectivity problems,Graph theory
8,10002950_1,Network flows,Graph theory
9,10002950_1,Graph coloring,Graph theory
10,10002950_1,Spectra of graphs,Graph theory
11,10002950_1,Extremal graph theory,Graph theory
12,10002950_1,Random graphs,Graph theory
13,10002950_1,Matroids and greedoids,Combinatorics
14,10002950_1,Hypergraphs,Combinatorics
15,10002950_1,Generating functions,Combinatorics
16,10002950_1,Combinatoric problems,Combinatorics
17,10002950_1,Permutations and combinations,Combinatorics
18,10002950_1,Enumeration,Combinatorics
19,10002950_1,Graph enumeration,Graph theory
20,10002950_4,Mathematical Analysis,Numerical Analysis and Mathematical Optimization
21,10002950_4,Calculus,Mathematical Analysis
22,10002950_4,Differential Calculus,Calculus
23,10002950_4,Integral Calculus,Calculus
24,10002950_4,Functional Analysis,Mathematical Analysis
25,10002950_4,Differential Equations,Numerical Analysis and Mathematical Optimization
26,10002950_4,Partial Differential Equations,Differential Equations
27,10002950_4,Ordinary Differential Equations,Differential Equations
28,10002950_4,Differential Algebraic Equations,Differential Equations
29,10002950_4,Optimization,Numerical Analysis and Mathematical Optimization
30,10002950_4,Continuous Optimization,Optimization
31,10002950_4,Discrete Optimization,Optimization
32,10002950_4,Convex Optimization,Continuous Optimization
33,10002950_4,Nonconvex Optimization,Continuous Optimization
34,10002950_4,Quadratic Programming,Optimization
35,10002950_4,Mixed Discrete-Continuous Optimization,Optimization
36,10002950_4,Integer Programming,Discrete Optimization
37,10002950_4,Submodular Optimization and Polymatroids,Discrete Optimization
38,10002950_4,Stochastic Control and Optimization,Optimization
39,10002950_4,Optimization with Randomized Search Heuristics,Optimization
40,10002950_4,Evolutionary Algorithms,Optimization
41,10002950_4,Genetic Programming,Evolutionary Algorithms
