,group,child,parent
0,10002950_1,Discrete mathematics,Combinatorics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Graphs and surfaces,Graph theory
3,10002950_1,Trees,Graph theory
4,10002950_1,Hypergraphs,Graph theory
5,10002950_1,Graph algorithms,Graph theory
6,10002950_1,Graph coloring,Graph theory
7,10002950_1,Paths and connectivity problems,Graph theory
8,10002950_1,Matchings and factors,Graph theory
9,10002950_1,Network flows,Graph theory
10,10002950_1,Combinatorial optimization,Discrete mathematics
11,10002950_1,Approximation algorithms,Combinatorial optimization
12,10002950_1,Graph enumeration,Graph theory
13,10002950_1,Extremal graph theory,Graph theory
14,10002950_1,Random graphs,Graph theory
15,10002950_1,Combinatorics on words,Combinatorics
16,10002950_1,Combinatoric problems,Combinatorics
17,10002950_1,Combinatorial algorithms,Combinatorics
18,10002950_1,Enumeration,Combinatorics
19,10002950_4,Numerical analysis,Mathematical optimization
20,10002950_4,Calculus,Mathematical optimization
21,10002950_4,Optimization techniques,Mathematical optimization
22,10002950_4,Nonlinear equations,Optimization techniques
23,10002950_4,Differential algebraic equations,Optimization techniques
24,10002950_4,Quasiconvex programming and unimodality,Optimization techniques
25,10002950_4,Mixed discrete-continuous optimization,Optimization techniques
26,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
27,10002950_4,Integral calculus,Calculus
28,10002950_4,Optimization with randomized search heuristics,Optimization techniques
29,10002950_4,Mesh generation,Numerical analysis
30,10002950_4,Discretization,Numerical analysis
31,10002950_4,Differential calculus,Calculus
32,10002950_4,Simulated annealing,Optimization techniques
33,10002950_4,Stochastic control and optimization,Optimization techniques
34,10002950_4,Computations in finite fields,Numerical analysis
35,10002950_4,Evolutionary algorithms,Optimization techniques
36,10002950_4,Lambda calculus,Mathematical analysis
37,10002950_4,Network optimization,Optimization techniques
38,10002950_4,Mathematical optimization,Optimization techniques
39,10002950_4,Automatic differentiation,Numerical analysis
40,10002950_4,Partial differential equations,Differential equations
41,10002950_4,Tabu search,Optimization techniques
42,10002950_4,Computations on matrices,Numerical analysis
43,10002950_4,Integral equations,Differential equations
44,10002950_4,Continuous optimization,Optimization techniques
45,10002950_4,Computation of transforms,Numerical analysis
46,10002950_4,Submodular optimization and polymatroids,Optimization techniques
47,10002950_4,Numerical differentiation,Numerical analysis
48,10002950_4,Differential variational inequalities,Differential equations
49,10002950_4,Ordinary differential equations,Differential equations
50,10002950_4,Calculus,Mathematical analysis
51,10002950_4,Approximation,Numerical analysis
52,10002950_4,Mathematical analysis,Mathematical optimization
53,10002950_4,Quadrature,Numerical analysis
54,10002950_4,Computations on polynomials,Numerical analysis
55,10002950_4,Functional analysis,Mathematical analysis
56,10002950_4,Quadratic programming,Optimization techniques
57,10002950_4,Developmental representations,Optimization techniques
58,10002950_4,Interpolation,Numerical analysis
59,10002950_4,Nonconvex optimization,Optimization techniques
60,10002950_4,Semidefinite programming,Optimization techniques
61,10002950_4,Non-parametric optimization,Optimization techniques
62,10002950_4,Convex optimization,Optimization techniques
63,10002950_4,Interval arithmetic,Numerical analysis
64,10002950_4,Number-theoretic computations,Numerical analysis
65,10002950_4,Bio-inspired optimization,Optimization techniques
66,10002950_4,Integer programming,Optimization techniques
67,10002950_4,Genetic programming,Optimization techniques
68,10002950_4,Gr???bner bases and other special bases,Numerical analysis
69,10002950_4,Randomized local search,Optimization techniques
70,10002950_4,Linear programming,Optimization techniques
71,10002950_4,Discrete optimization,Optimization techniques
72,10002950_5,Continuous mathematics,Topology
73,10002950_5,Calculus,Continuous mathematics
74,10002950_5,Point-set topology,Topology
75,10002950_5,Geometric topology,Topology
76,10002950_5,Algebraic topology,Topology
77,10002950_5,Continuous functions,Point-set topology
78,10002951_3,Data Warehouses,Information Systems
79,10002951_3,Data Centers,Information Systems
80,10002951_3,Enterprise Information Systems,Information Systems
81,10002951_3,Data Processing,Information Systems
82,10002951_3,Data Streaming,Data Processing
83,10002951_3,Data Cleaning,Data Processing
84,10002951_3,Data Analytics,Data Processing
85,10002951_3,Data Mining,Data Processing
86,10002951_3,Collaborative Systems,Information Systems
87,10002951_3,Collaborative and social computing systems and tools,Collaborative Systems
88,10002951_3,Wikis,Collaborative Systems
89,10002951_3,Blogs,Collaborative Systems
90,10002951_3,Social networking sites,Collaborative Systems
91,10002951_3,Geographic Information Systems,Data Processing
92,10002951_3,Location-Based Services,Data Processing
93,10002951_3,Expert Systems,Information Systems
94,10002951_3,Decision Support Systems,Information Systems
95,10002951_3,Enterprise Applications,Information Systems
96,10002951_3,Multimedia Systems,Information Systems
97,10002951_3,Multimedia Streaming,Multimedia Systems
98,10002951_3,Multimedia Databases,Multimedia Systems
99,10002951_3,Multimedia Content Creation,Multimedia Systems
100,10002951_3,Data Mining Techniques,Data Mining
101,10002951_3,Clustering,Data Mining Techniques
102,10002951_3,Association Rules,Data Mining Techniques
103,10002951_3,Nearest-Neighbor Search,Data Mining Techniques
104,10002951_3,Security and Control Systems,Information Systems
105,10002951_3,Reputation Systems,Security and Control Systems
106,10002951_3,Process Control Systems,Security and Control Systems
107,10002951_3,Computing Platforms,Information Systems
108,10002951_3,Open Source Software,Computing Platforms
109,10002978_1,Mathematical foundations of cryptography,Cryptography
110,10002978_1,Public key (asymmetric) techniques,Cryptography
111,10002978_1,Public key encryption,Public key (asymmetric) techniques
112,10002978_1,Digital signatures,Public key (asymmetric) techniques
113,10002978_1,Symmetric cryptography and hash functions,Cryptography
114,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
115,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
116,10002978_1,Information-theoretic techniques,Cryptography
117,10002978_1,Cryptanalysis and other attacks,Cryptography
118,10002978_1,Key management,Cryptography
119,10002978_10,Privacy protections,Usability in security and privacy
120,10002978_10,Social aspects of security and privacy,Usability in security and privacy
121,10002978_10,Economics of security and privacy,Usability in security and privacy
122,10002978_10,Human and societal aspects of security and privacy,Usability in security and privacy
123,10002978_2,Formal security models,Formal methods and theory of security
124,10002978_2,Security requirements,Formal methods and theory of security
125,10002978_2,Logic and verification,Formal methods and theory of security
126,10002978_2,Trust frameworks,Formal methods and theory of security
127,10002978_3,Authentication,Security services
128,10002978_3,Multi-factor authentication,Authentication
129,10002978_3,Biometrics,Authentication
130,10002978_3,Access control,Security services
131,10002978_3,Authorization,Access control
132,10002978_3,"Pseudonymity, anonymity and untraceability",Privacy-preserving protocols
133,10002978_3,Graphical / visual passwords,Authentication
134,10002978_3,Digital rights management,Security services
135,10002978_4,Malware and its mitigation,Malware and its mitigation
136,10002978_4,Intrusion/anomaly detection and malware mitigation,Malware and its mitigation
137,10002978_4,Intrusion detection systems,Intrusion/anomaly detection and malware mitigation
138,10002978_4,Spoofing attacks,Malware and its mitigation
139,10002978_4,Phishing,Malware and its mitigation
140,10002978_4,Social engineering attacks,Malware and its mitigation
141,10002978_4,Artificial immune systems,Malware and its mitigation
142,10002978_5,Embedded systems security,Security in hardware
143,10002978_5,Hardware security implementation,Security in hardware
144,10002978_5,Malicious design modifications,Security in hardware
145,10002978_5,Hardware attacks and countermeasures,Security in hardware
146,10002978_5,Hardware reverse engineering,Security in hardware
147,10002978_5,Side-channel analysis and countermeasures,Security in hardware
148,10002978_5,Hardware-based security protocols,Security in hardware
149,10002978_5,Tamper-proof and tamper-resistant designs,Security in hardware
150,10002978_6,Distributed systems security,Systems security
151,10002978_6,Operating systems security,Systems security
152,10002978_6,File system security,Operating systems security
153,10002978_6,Mobile platform security,Systems security
