,group,child,parent
0,10002950_1,Graph theory,Discrete mathematics
1,10002950_1,Graph algorithms,Graph theory
2,10002950_1,Graph enumeration,Graph theory
3,10002950_1,Graph coloring,Graph theory
4,10002950_1,Trees,Graph theory
5,10002950_1,Extremal graph theory,Graph theory
6,10002950_1,Graphs and surfaces,Graph theory
7,10002950_1,Paths and connectivity problems,Graph theory
8,10002950_1,Network flows,Graph theory
9,10002950_1,Matchings and factors,Graph theory
10,10002950_1,Random graphs,Graph theory
11,10002950_1,Spectra of graphs,Graph theory
12,10002950_1,Combinatorics,Discrete mathematics
13,10002950_1,Permutations and combinations,Combinatorics
14,10002950_1,Combinatorial problems,Combinatorics
15,10002950_1,Combinatorial optimization,Combinatorics
16,10002950_1,Combinatorics on words,Combinatorics
17,10002950_1,Matroids and greedoids,Discrete mathematics
18,10002950_1,Approximation algorithms,Discrete mathematics
19,10002950_1,Combinatorial algorithms,Discrete mathematics
20,10002950_1,Enumeration,Discrete mathematics
21,10002950_4,Optimization with randomized search heuristics,Numerical analysis
22,10002950_4,Genetic programming,Optimization with randomized search heuristics
23,10002950_4,Simulated annealing,Optimization with randomized search heuristics
24,10002950_4,Tabu search,Optimization with randomized search heuristics
25,10002950_4,Bio-inspired optimization,Optimization with randomized search heuristics
26,10002950_4,Non-parametric optimization,Optimization with randomized search heuristics
27,10002950_4,Submodular optimization and polymatroids,Optimization with randomized search heuristics
28,10002950_4,Continuous optimization,Optimization with randomized search heuristics
29,10002950_4,Nonconvex optimization,Optimization with randomized search heuristics
30,10002950_4,Mixed discrete-continuous optimization,Optimization with randomized search heuristics
31,10002950_4,Convex optimization,Optimization with randomized search heuristics
32,10002950_4,Quadratic programming,Optimization with randomized search heuristics
33,10002950_4,Linear programming,Optimization with randomized search heuristics
34,10002950_4,Semidefinite programming,Optimization with randomized search heuristics
35,10002950_4,Stochastic control and optimization,Optimization with randomized search heuristics
36,10002950_4,Mesh generation,Numerical analysis
37,10002950_4,Interpolation,Numerical analysis
38,10002950_4,Differential equations,Numerical analysis
39,10002950_4,Ordinary differential equations,Differential equations
40,10002950_4,Partial differential equations,Differential equations
41,10002950_4,Differential algebraic equations,Differential equations
42,10002950_4,Numerical differentiation,Numerical analysis
43,10002950_4,Computation of transforms,Numerical analysis
44,10002950_4,Interval arithmetic,Numerical analysis
45,10002950_4,Discretization,Numerical analysis
46,10002950_4,Computations on polynomials,Numerical analysis
47,10002950_4,Computations in finite fields,Numerical analysis
48,10002950_4,Computations on matrices,Numerical analysis
49,10002950_4,Gr???bner bases and other special bases,Numerical analysis
50,10002950_4,Approximation,Numerical analysis
51,10002950_4,Differential calculus,Numerical analysis
52,10002950_4,Integral calculus,Numerical analysis
53,10002950_4,Quadrature,Numerical analysis
54,10002950_4,Functional analysis,Numerical analysis
55,10002950_4,Number-theoretic computations,Numerical analysis
56,10002950_4,Randomized local search,Numerical analysis
57,10002950_4,Network optimization,Numerical analysis
58,10002950_5,Calculus,Continuous mathematics
59,10002950_5,Continuous functions,Continuous mathematics
60,10002950_5,Point-set topology,Topology
61,10002950_5,Geometric topology,Topology
62,10002950_5,Algebraic topology,Topology
63,10002951_3,Data Management,Information Systems Applications
64,10002951_3,Data cleaning,Data Management
65,10002951_3,Data mining,Data Management
66,10002951_3,Data warehouses,Data Management
67,10002951_3,Data analytics,Data Management
68,10002951_3,Data stream mining,Data Management
69,10002951_3,Clustering,Data Management
70,10002951_3,Association rules,Data Management
71,10002951_3,Decision support systems,Data Management
72,10002951_3,Online analytical processing,Data Management
73,10002951_3,Geographic Information Systems,Information Systems Applications
74,10002951_3,Geographic information systems,Geographic Information Systems
75,10002951_3,Location based services,Geographic Information Systems
76,10002951_3,Global positioning systems,Geographic Information Systems
77,10002951_3,Spatial-temporal systems,Geographic Information Systems
78,10002951_3,Multimedia Systems,Information Systems Applications
79,10002951_3,Multimedia databases,Multimedia Systems
80,10002951_3,Multimedia information systems,Multimedia Systems
81,10002951_3,Multimedia content creation,Multimedia Systems
82,10002951_3,Multimedia streaming,Multimedia Systems
83,10002951_3,Collaborative Systems,Information Systems Applications
84,10002951_3,Social tagging systems,Collaborative Systems
85,10002951_3,Collaborative filtering,Collaborative Systems
86,10002951_3,Reputation systems,Collaborative Systems
87,10002951_3,Social networking sites,Collaborative Systems
88,10002951_3,Blogs,Collaborative Systems
89,10002951_3,Wikis,Collaborative Systems
90,10002951_3,Synchronous editors,Collaborative Systems
91,10002951_3,Asynchronous editors,Collaborative Systems
92,10002951_3,Collaborative and social computing systems and tools,Collaborative Systems
93,10002951_3,Enterprise Systems,Information Systems Applications
94,10002951_3,Enterprise information systems,Enterprise Systems
95,10002951_3,Enterprise resource planning,Enterprise Systems
96,10002951_3,Enterprise applications,Enterprise Systems
97,10002951_3,Extranets,Enterprise Systems
98,10002951_3,Intranets,Enterprise Systems
99,10002951_3,Computing Platforms,Information Systems Applications
100,10002951_3,Computing platforms,Computing Platforms
101,10002951_3,Data centers,Computing Platforms
102,10002951_3,Mobile information processing systems,Computing Platforms
103,10002951_3,Sensor networks,Computing Platforms
104,10002951_3,Gaming and Advertising,Information Systems Applications
105,10002951_3,Massively multiplayer online games,Gaming and Advertising
106,10002951_3,Computational advertising,Gaming and Advertising
107,10002951_3,Process Control Systems,Information Systems Applications
108,10002951_3,Process control systems,Process Control Systems
109,10002978_1,Mathematical foundations of cryptography,Cryptography
110,10002978_1,Symmetric cryptography and hash functions,Cryptography
