,group,child,parent
0,10002950_1,Combinatorial optimization,Discrete mathematics
1,10002950_1,Combinatorics,Discrete mathematics
2,10002950_1,Graph theory,Discrete mathematics
3,10002950_1,Combinatorial algorithms,Combinatorial optimization
4,10002950_1,Approximation algorithms,Combinatorial optimization
5,10002950_1,Enumeration,Combinatorics
6,10002950_1,Generating functions,Combinatorics
7,10002950_1,Graphs and surfaces,Graph theory
8,10002950_1,Graph algorithms,Graph theory
9,10002950_1,Graph coloring,Graph theory
10,10002950_1,Graph enumeration,Graph theory
11,10002950_1,Paths and connectivity problems,Graph theory
12,10002950_1,Network flows,Graph theory
13,10002950_1,Matchings and factors,Graph theory
14,10002950_1,Extremal graph theory,Graph theory
15,10002950_1,Trees,Graph theory
16,10002950_1,Spectra of graphs,Graph theory
17,10002950_1,Random graphs,Graph theory
18,10002950_1,Hypergraphs,Graph theory
19,10002950_1,Combinatoric problems,Combinatorics
20,10002950_1,Combinatorics on words,Combinatorics
21,10002950_1,Permutations and combinations,Combinatorics
22,10002950_4,Optimization Techniques,Mathematical Optimization
23,10002950_4,Linear Optimization,Optimization Techniques
24,10002950_4,Linear programming,Linear Optimization
25,10002950_4,Integer programming,Linear Optimization
26,10002950_4,Quadratic programming,Linear Optimization
27,10002950_4,Semidefinite programming,Linear Optimization
28,10002950_4,Nonlinear Optimization,Optimization Techniques
29,10002950_4,Nonconvex optimization,Nonlinear Optimization
30,10002950_4,Convex optimization,Nonlinear Optimization
31,10002950_4,Non-parametric optimization,Nonlinear Optimization
32,10002950_4,Stochastic Optimization,Optimization Techniques
33,10002950_4,Stochastic control and optimization,Stochastic Optimization
34,10002950_4,Optimization with randomized search heuristics,Stochastic Optimization
35,10002950_4,Metaheuristics,Optimization Techniques
36,10002950_4,Genetic programming,Metaheuristics
37,10002950_4,Evolutionary algorithms,Metaheuristics
38,10002950_4,Tabu search,Metaheuristics
39,10002950_4,Simulated annealing,Metaheuristics
40,10002950_4,Randomized local search,Metaheuristics
41,10002950_4,Specialized Optimization,Optimization Techniques
42,10002950_4,Mixed discrete-continuous optimization,Specialized Optimization
43,10002950_4,Submodular optimization and polymatroids,Specialized Optimization
44,10002950_4,Network optimization,Specialized Optimization
45,10002950_4,Mathematical Analysis,Mathematical Optimization
46,10002950_4,Differential Equations,Mathematical Analysis
47,10002950_4,Ordinary differential equations,Differential Equations
48,10002950_4,Partial differential equations,Differential Equations
49,10002950_4,Differential algebraic equations,Differential Equations
50,10002950_4,Differential variational inequalities,Differential Equations
51,10002950_4,Calculus Topics,Mathematical Analysis
52,10002950_4,Calculus,Calculus Topics
53,10002950_4,Integral calculus,Calculus Topics
54,10002950_4,Differential calculus,Calculus Topics
55,10002950_4,Integral equations,Calculus Topics
56,10002950_4,Numerical Analysis,Mathematical Analysis
57,10002950_4,Numerical analysis,Numerical Analysis
58,10002950_4,Numerical differentiation,Numerical Analysis
59,10002950_4,Computations on matrices,Numerical Analysis
60,10002950_4,Computations on polynomials,Numerical Analysis
61,10002950_4,Functional Analysis,Mathematical Analysis
62,10002950_4,Computational Techniques,Mathematical Optimization
63,10002950_4,Interval arithmetic,Computational Techniques
64,10002950_4,Discretization,Computational Techniques
65,10002950_4,Computation of transforms,Computational Techniques
66,10002950_4,Computations in finite fields,Computational Techniques
67,10002950_4,Number-theoretic computations,Computational Techniques
68,10002950_4,Mesh generation,Computational Techniques
69,10002950_4,Specialized Methods,Mathematical Optimization
70,10002950_4,Gröbner bases and other special bases,Specialized Methods
71,10002950_4,Approximation,Specialized Methods
72,10002950_5,Point-set topology,Topology
73,10002950_5,Continuous functions,Topology
74,10002950_5,Geometric topology,Topology
75,10002950_5,Algebraic topology,Topology
76,10002950_5,Calculus,Continuous mathematics
77,10002950_5,Continuous mathematics,Topology
78,10002951_3,Enterprise Applications,Information Systems
79,10002951_3,Enterprise Information Systems,Enterprise Applications
80,10002951_3,Enterprise Resource Planning,Enterprise Applications
81,10002951_3,Decision Support Systems,Enterprise Applications
82,10002951_3,Data Management and Analytics,Information Systems
83,10002951_3,Data Warehouses,Data Management and Analytics
