,0
0,"
flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Create Report""]
2 --> 3
2 --> 4{""External Expertise Required?""}
4 --> |""Yes""|5[""Ask for External Expertise""]
4 --> |""No""|6[""Proceed to Create Report""]
5 --> 7{""Check Expert Response Time?""}
7 --> |""Yes""|8[""Forward Report to Referee""]
7 --> |""No""|5
6 --> 9{""Check Expert Response Time for Report?""}
9 --> |""Yes""|8
9 --> |""No""|5
8 --> 10[""Fill out Check for Expenses""]
10 --> 11[""End Process""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Fees required?""}
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 5[""EndNode""]
4 --> 6{""Purchase approved?""}
6 --> |""Denied""|7[""Notify rejection""]
6 --> |""Approved""|8[""Send approval notification""]
7 --> 5
8 --> 3
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
1 --> 5[""Fruits""]
1 --> 6[""Fruit Categorization""]
4 --> 7[""Vegetable Categorization""]
5 --> 8[""Milk""]
5 --> 9[""Cheese""]
8 --> 10[""Non-perishable""]
8 --> 11[""Perishable""]
2 --> 12[""Temperature Weight and Date Center""]
3 --> 12
4 --> 12
5 --> 12
6 --> 12
7 --> 12
8 --> 12
9 --> 12
10 --> 12
11 --> 12
12 --> 13[""Store items based on item policy""]
13 --> 14[""EndNode""]
"
3,"
graph LR
0[""Detect Incident""] --> 1[""Check Financial Impact""]
1 --> |""YES""|2[""Open EMS""]
1 --> |""NO""|3[""End Process""]
2 --> 4[""Contact Application Team""]
2 --> 5[""Contact SA Team""]
2 --> 6[""Contact DBA Team""]
2 --> 7[""Open Conference Line""]
7 --> 8[""Troubleshoot Issue""]
4 --> 7
5 --> 7
6 --> 7
8 --> 9[""Check if Resolution Known (DBA)""]
9 --> |""YES""|10[""Fix Issue (DBA)""]
9 --> |""NO""|11[""Check with Vendor""]
11 --> 12[""Check if Resolution Known (Vendor)""]
12 --> |""YES""|13[""Fix Issue (Vendor)""]
12 --> |""NO""|15[""Failover to COB""]
10 --> 14[""Resolve and Close EMS""]
13 --> 14
15 --> 3[""End Process""]
"
4,"
flowchart LR
0[""Open event creation page""] --> 1[""Populate name form""]
1 --> 2[""Populate time forms""]
2 --> 3[""Populate location forms""]
3 --> 4[""Populate additional information""]
4 --> 5[""Configure privacy settings""]
5 --> 6[""Confirm event creation""]
6 --> 7{""Is name form populated?""}
7 --> |""Yes""|8{""Does end time occur after start time?""}
7 --> |""No""|1
8 --> |""Yes""|9[""Save event information""]
8 --> |""No""|10[""Display incorrect time notification""]
9 --> 11[""Notice: Saved on Facebook""]
10 --> 2
11 --> 12[""EndNode""]
"
5,"
flowchart LR
0[""Weekly (in time for discounts)""] --> 1[""Pay Invoices""]
1 --> 2[""Generate Payment Report""]
2 --> 3[""Send Payment Report to Accounts Receivable Department""]
2 --> 4[""Send Payment Report to Registry""]
2 --> 5[""Generate Monthly Invoices""]
5 --> 6[""Charge Client $35 per Paid Invoice""]
6 --> 7[""Send Out Invoices""]
7 --> 8[""End Process""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose of Order?""}
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> |""Not Verified""|2[""Ask for more information""]
1 --> |""Verified""|3[""Analyze RFQ and provide L&M cost estimates""]
3 --> 4[""Check RFQ Verification""]
4 --> |""Not Verified""|2
4 --> |""Verified""|5[""Analyze RFQ and provide L&M cost estimates""]
5 --> 6[""Add overhead costs""]
6 --> 7[""Generate pricing options""]
7 --> 8[""Generate sales quote""]
8 --> 9[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive Negotiated Conditions""]
1 --> 2[""Check for Completeness""]
2 --> 3{""Is Data Complete?""}
3 --> |""Yes""|4[""Perform Risk Assessment""]
3 --> |""No""|5[""Send Failure Notice""]
4 --> 6[""Check for Completeness""]
6 --> 3
6 --> |""Yes""|7[""Check Reinsurance Option""]
7 --> 8[""Finish Contract""]
8 --> 9[""EndNode""]
"
9,"
graph LR
0[""Feel Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 9[""Prepare Ingredients for Dressing""]
8 --> 10[""Make Sauce""]
9 --> 11[""Make Dressing""]
10 --> 12[""Bring Dishes to the Table""]
11 --> 13[""Prepare Dishes""]
12 --> 14[""Bring Meal to the Table""]
13 --> 15[""Finish Lunch""]
15 --> 16[""EndNode""]
"
10,"
graph LR
0[""Customer encounters a problem""] --> 1[""Obtain a detailed description of the problem""]
1 --> 2{""Can I handle the problem myself?""}
2 --> |""Yes""|3[""Explain the solution""]
2 --> |""No""|4[""Send an email to the support system""]
4 --> 5[""Wait for an answer to be received""]
5 --> 6{""Can I handle the problem myself?""}
6 --> |""Yes""|3
6 --> |""No""|4
3 --> 7[""End Node""]
"
11,"
flowchart LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""Process Concludes""]
3 --> 4
"
12,"
graph LR
0[""Preparation of Shipment Order""] --> 1[""Sending Shipment Order""]
1 --> 2[""Carrier Response""]
2 --> |""no""| 3[""End and Link A (3. Acquisition of carriers)""]
2 --> |""yes""| 4[""Accept Shipment Order""]
4 --> 5[""Acceptance Response""]
5 --> |""no""| 3
5 --> |""yes""| 6[""Ordered Shipment Realized""]
6 --> 7[""End""]
"
13,"
flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
"
14,"
graph LR
0[""StartNode""] --> 1{""Can fulfill the order?""}
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4{""Can fulfill the order?""}
3 --> 5[""Notify order rejected""]
4 --> |""Yes""|6[""Deliver the order""]
4 --> |""No""|3
6 --> 7[""Notify order successfully delivered""]
"
15,"
graph LR
0[""Start Node""] --> 1[""Verify RFQ""]
1 --> 2{""Verification successful?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
3 --> 1
4 --> 5[""Verify RFQ""]
5 --> 6{""Verification successful?""}
6 --> |""No""|7[""Ask for more information""]
6 --> |""Yes""|8[""Analyze RFQ and provide L&M cost estimates""]
7 --> 5
8 --> 9[""Add overhead cost""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""End process""]
"
16,"
flowchart LR
0[""StartNode""] --> 1[""Check Customer's Credit History""]
0 --> 2[""Conduct Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4[""Produce Credit History File""]
2 --> 5[""Produce Survey Document""]
4 --> 6[""EndNode""]
5 --> 6
"
17,"
graph LR
0[""StartNode""] --> 1[""Change Status""]
1 --> 2{""Is product currently on sale?""}
2 --> |""Yes""|3[""Mark Product as on sale""]
2 --> |""No""|4[""Mark Product as not on sale""]
3 --> 5[""EndNode""]
4 --> 5
"
18,"
flowchart LR
0[""Start Node""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight errors on the entry form""]
1 --> 3[""Update the record of mistakes""]
2 --> 4[""Send the invoice back""]
3 --> 4
4 --> 5[""Conclude the process""]
"
19,"
flowchart LR
0[""Run invoice payment process for SSP""] --> 1[""Pay attention to SAP system""]
1 --> 2[""Send payment report to Accounts Receivable""]
1 --> 3[""Run invoice payment process""]
1 --> 4[""Generate invoice payment report""]
2 --> 5[""Send payment report to Client""]
2 --> 6[""Send payment report to Registry""]
5 --> 7[""Generate monthly invoices for clients""]
7 --> 8[""Charge the clients""]
"
20,"
graph LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
2 --> 3[""Examine Loan Request""]
3 --> 4{""Check Result?""}
4 --> |""Rejection""|5[""Reject Customer Request""]
4 --> |""Acceptance""|6[""Approve Customer Request""]
5 --> 7[""EndNode""]
6 --> 8[""EndNode""]
"
21,"
flowchart LR
0[""StartNode""] --> 1[""Extract work orders""]
0 --> 2[""Extract notifications""]
1 --> 3[""Load work orders""]
2 --> 4[""Load notifications""]
5[""Extract inspection orders""] --> 6[""Load inspection orders""]
3 --> 7[""Pull together work order report""]
6 --> 8[""Pull together inspection order report""]
4 --> 9[""Pull together notification report""]
7 --> 10[""Link reports from PPT""]
10 --> 11[""Create and send an email""]
11 --> 12[""End with WHISKY""]
"
22,"
flowchart LR
0[""Plan the menu""] --> 1[""Prepare the chicken""]
0 --> 2[""Make the salad""]
1 --> 3[""Refine the chicken""]
2 --> 4[""Prepare the salad""]
3 --> 5[""Serve the menu""]
4 --> 5
"
23,"
graph LR
0[""Write a letter""] --> 1[""Obtain the letter""]
1 --> 2{""Are they a member?""}
2 --> |""Yes""| 3[""Obtain a second letter""]
2 --> |""No""| 6[""Process ends""]
3 --> 2{""Are they a member?""}
3 --> |""Yes""| 4[""Pay the fee""]
3 --> |""No""| 6[""Process ends""]
4 --> 5[""Receive a card""]
5 --> 6[""Process ends""]
"
24,"
flowchart LR
0[""Feel hungry""] --> 1[""Have dinner consisting of three dishes""]
1 --> 2[""Have a salad""]
1 --> 3[""Enjoy some ice-cream""]
1 --> 4[""Savor a plate of pasta""]
2 --> 5[""Feel satisfied""]
3 --> 5
4 --> 5
"
25,"
graph LR
0[""Start SSP Process (11am and 3am on weekdays)""] --> 1[""Empty SAP Master Record Outbox""]
1 --> 2[""Deliver requests to the Master Data Entry Department""]
1 --> 3[""Empty Master Data Entry Outbox""]
2 --> 4[""Receive Vendor Master Record Requests Form""]
3 --> 4
4 --> 5[""Process Vendor Master Record Requests""]
5 --> 6[""Place completed requests in Data Entry Officer Inbox""]
6 --> 7[""Completed requests received""]
7 --> 8[""End Process""]
"
26,"
flowchart LR
0[""Register event participation""] --> 1[""Register process seminar results""]
0 --> 2[""Create purchase request""]
1 --> 3{""Purchase request approved?""}
2 --> 3
3 --> |""Rejected""|4[""Notify rejection""]
3 --> |""Approved""|5[""Send approved notification""]
4 --> 6[""EndNode""]
5 --> 7{""Purchase request approved?""}
7 --> |""Rejected""|4
7 --> |""Approved""|5
6 --> 1
"
27,"
graph LR
0[""StartNode""] --> 1[""Place an order""]
1 --> 2[""Verify customer""]
2 --> 3{""Is the customer 'okay'?""}
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create a new customer""]
5 --> 6[""Conclude the process""]
4 --> 7{""Is the product available?""}
7 --> |""No""|8[""Produce goods""]
7 --> |""Yes""|9[""Ship goods""]
8 --> 6
9 --> 6
"
28,"
graph LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 2[""Wait for a message""]
2 --> 3{""Response from all players received?""}
3 --> |""No""|2
3 --> |""Yes""|4[""End process""]
"
29,"
flowchart LR
0[""Obtain credit score""] --> 1[""Get credit score""]
0 --> 2[""Check credit score""]
1 --> 3[""Check income to payment ratio""]
2 --> 3
3 --> 4[""Assess credit risk""]
4 --> 5[""Process concludes""]
"
30,"
flowchart LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 2{""Payment received?""}
2 --> |""No""|3[""Document bad credit against accounts receivable""]
2 --> |""Yes""|4[""Update members and accounts receivable file""]
4 --> 5[""Process order""]
5 --> 6[""Check payment for previous week""]
6 --> 7{""Payment received?""}
7 --> |""No""|8[""Document bad credit against accounts receivable""]
7 --> |""Yes""|9[""Update members and accounts receivable file""]
8 --> 10[""Inform members about bad credit status""]
9 --> 10
10 --> 11[""Suspend future order processing""]
11 --> 12[""Complete credit check""]
12 --> 13[""EndNode""]
"
