,0
0,"
graph LR
0[""Interview Patients""] --> 1[""File results and expertise""]
0 --> 2[""Create report""]
1 --> 2
2 --> 3{""Expert responds in time?""}
3 --> |""Yes""| 4[""Forward the report to the referee""]
3 --> |""No""| 5[""Ask for external expertise""]
4 --> 6[""Fill out the check""]
6 --> 7[""End Process""]
"
1,"
graph LR
0[""Register participation""] --> 1{""Fees required?""}
1 --> |""No""| 2[""Register post-seminar results""]
1 --> |""Yes""| 3[""Create purchase request""]
3 --> 4{""Purchase approved?""}
4 --> |""Denied""| 5[""Notify rejection""]
4 --> |""Approved""| 6[""Send approval notification""]
5 --> 7[""End""]
6 --> 2
2 --> 7
"
2,"
graph LR
0[""Accept Item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
4 --> 5[""Fruit Categorization""]
3 --> 6[""Vegetable Categorization""]
1 --> 7[""Milk""]
7 --> 8[""Cheese""]
2 --> 9[""Non-perishable""]
2 --> 10[""Perishable""]

5 --> 11[""Temperature Weight and Date Center""]
6 --> 11
7 --> 11
8 --> 11
9 --> 11
10 --> 11

11 --> 12[""Store items based on item policy""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2{""Is there a financial impact?""}
2 --> |""YES""| 3[""Open EMS""]
2 --> |""NO""| 13[""EndNode""]
3 --> 4[""Contact Application Team""]
3 --> 5[""Contact SA Team""]
3 --> 6[""Contact DBA Team""]
3 --> 7[""Open conference line""]
4 --> 8[""Troubleshoot issue""]
5 --> 8
6 --> 8
7 --> 8
8 --> 9{""Is resolution known?""}
9 --> |""YES""| 10[""Fix the issue""]
9 --> |""NO""| 11[""Check with vendor""]
10 --> 12[""Resolve and close EMS""]
11 --> 13{""Does vendor have a fix?""}
13 --> |""YES""| 10
13 --> |""NO""| 14[""Failover to COB""]
14 --> 12
12 --> 15[""EndNode""]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7{""Is name form populated?""}
7 --> |""Yes""| 8{""Does end time occur after start time?""}
7 --> |""No""| 2
8 --> |""Yes""| 9[""Save event information""]
8 --> |""No""| 10[""Display incorrect time notification""]
9 --> 11[""EndNode""]
10 --> 3
"
5,"
graph LR
0[""Weekly, in time for discounts""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Send out invoices""]
"
6,"
graph LR
0[""Submit Purchase Order""] --> 1[""Select Warehouse""]
1 --> 2[""Reserve Inventory""]
2 --> 3{""Purpose of Order?""}
3 --> |""Replenish Inventory""|2
3 --> |""Confirm for Delivery""|4[""End Process""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified?""}
2 --> |""No""| 3[""Ask for more information""]
3 --> 4[""Provide clarification""]
4 --> 1
2 --> |""Yes""| 5[""Analyze RFQ and provide L&M cost estimates""]
5 --> 6{""RFQ verified?""}
6 --> |""No""| 3
6 --> |""Yes""| 7[""Add overhead costs""]
7 --> 8[""Generate pricing options""]
8 --> 9[""Generate sales quote""]
9 --> 10[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3{""Data complete?""}
3 --> |""Yes""|4[""Perform risk assessment""]
3 --> |""No""|5[""Send failure notice""]
4 --> 6[""Check reinsurance option""]
6 --> 7[""Finish contract""]
5 --> 8[""EndNode""]
7 --> 8
"
9,"
graph LR
0[""Hungry feeling""] --> 1[""Decide to cook""]
1 --> 2[""Choose recipes""]
2 --> 3[""Prepare ingredients""]
3 --> 4[""Prepare water for pasta""]
3 --> 5[""Prepare salad for washing""]
4 --> 6[""Put pasta into water""]
5 --> 7[""Wash salad""]
6 --> 8[""Prepare ingredients for sauce""]
7 --> 9[""Prepare ingredients for dressing""]
8 --> 10[""Make sauce""]
9 --> 11[""Make dressing""]
10 --> 12[""Bring dishes to table""]
11 --> 12
12 --> 13[""Prepare dishes""]
13 --> 14[""Bring meal to table""]
14 --> 15[""Finish lunch""]
"
