,0
0,"
graph LR
0[""Interview Patients""] --> 1[""Create report""]
0 --> 2[""File results and expertise""]
2 --> 1
1 --> 3{""Expert responds in time?""}
3 --> |""Yes""| 4[""Forward report to referee""]
3 --> |""No""| 5[""Ask for external expertise""]
4 --> 6[""Fill out check for expenses""]
4 --> 7[""EndNode""]
5 --> 7
6 --> 7
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Fees required?""}
2 --> |""No""| 3[""Register post-seminar results""]
2 --> |""Yes""| 4[""Create purchase request""]
3 --> 5[""EndNode""]
4 --> 6{""Purchase approved?""}
6 --> |""Yes""| 7[""Send approval notification""]
6 --> |""No""| 8[""Notify rejection""]
7 --> 3
8 --> 5
"
2,"
graph LR
0[""Accept the item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
4 --> 5[""Fruit Categorization""]
5 --> 6[""Vegetable Categorization""]
3 --> 6
6 --> 11[""Temperature Weight and Date Center""]
1 --> 11
4 --> 11
5 --> 11
2 --> 7[""Milk""]
7 --> 8[""Cheese""]
7 --> 11
8 --> 11
2 --> 9[""Non-perishable""]
9 --> 10[""Perishable""]
9 --> 11
10 --> 11
11 --> 12[""Store items based on item policy""]
"
3,"
graph LR
0[""Detect Incident""] --> 1{""Is there any financial impact?""}
1 --> |""YES""| 2[""Open EMS""]
1 --> |""NO""| 3[""End Process""]
2 --> 4[""Contact Application Team""]
2 --> 5[""Contact SA Team""]
2 --> 6[""Contact DBA Team""]
2 --> 7[""Open Conference Line""]
4 --> 8[""Troubleshoot Issue""]
5 --> 8
6 --> 8
7 --> 8
8 --> 9[""Check Resolution Known""]
9 --> 10{""Is Resolution Known?""}
10 --> |""YES""| 11[""Fix Issue""]
10 --> |""NO""| 12[""Check with Vendor""]
11 --> 13[""Resolve and Close EMS""]
12 --> 14{""Does Vendor have a fix?""}
14 --> |""YES""| 11
14 --> |""NO""| 15[""Failover to COB""]
11 --> 13
13 --> 16[""End Process""]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7{""Is name form populated?""}
7 --> |""Yes""|8{""Is end time after start time?""}
7 --> |""No""|2
8 --> |""Yes""|9[""Save event information""]
8 --> |""No""|10[""Display incorrect time notification""]
9 --> 11[""EndNode""]
10 --> 3
"
5,"
graph LR
0[""Weekly, in time for discounts""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
3 --> 4[""Send payment report to registry""]
3 --> 5[""Generate monthly invoices""]
5 --> 6[""Send out invoices""]
"
6,"
graph LR
0[""Submit Purchase Order""] --> 1[""Select Warehouse""]
1 --> 2[""Reserve Inventory""]
2 --> 3{""Purpose""}
3 --> |""Replenish Inventory""|2
3 --> |""Confirm Order for Delivery""|4[""Process Ends""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify the RFQ""]
1 --> 2{""RFQ verified?""}
2 --> |""Yes""|3[""Analyze the RFQ and provide L&M cost estimates""]
2 --> |""No""|4[""Ask for more information""]
4 --> 5[""Provide clarification""]
5 --> 1
3 --> 6[""Add overhead costs""]
6 --> 7[""Generate pricing options""]
7 --> 8[""Generate a sales quote""]
8 --> 9[""EndNode""]
"
8,"
graph LR
0[""Receive negotiated conditions""] --> 1[""Check for completeness""]
1 --> 2{""Is data complete?""}
2 --> |""Yes""| 3[""Perform risk assessment""]
2 --> |""No""| 4[""Send failure notice""]
3 --> 5[""Check reinsurance option""]
5 --> 6[""Finish contract""]
3 --> 5 
6 --> 7[""EndNode""]
4 --> 7
"
9,"
graph LR
0[""Hungry feeling""] --> 1[""Decide to cook""]
1 --> 2[""Choose recipes""]
2 --> 3[""Prepare ingredients""]
3 --> 4[""Prepare water for pasta""]
3 --> 5[""Prepare salad for washing""]
4 --> 6[""Put pasta into water""]
5 --> 7[""Wash salad""]
6 --> 8[""Prepare ingredients for sauce""]
7 --> 9[""Prepare ingredients for dressing""]
8 --> 10[""Make sauce""]
9 --> 11[""Make dressing""]
10 --> 12[""Lunch prepared""]
11 --> 12
12 --> 13[""Bring dishes to table""]
13 --> 14[""Prepare dishes""]
14 --> 15[""Bring meal to table""]
15 --> 16[""Finish lunch""]
16 --> 17[""EndNode""]
"
