,group,child,parent
0,10002950_1,Graph algorithms,Graph theory
1,10002950_1,Combinatorics,Graph theory
2,10002950_1,Combinatorial optimization,Graph theory
3,10002950_1,Random graphs,Graph theory
4,10002950_1,Extremal graph theory,Graph theory
5,10002950_1,Spectra of graphs,Graph theory
6,10002950_1,Matchings and factors,Graph theory
7,10002950_1,Paths and connectivity problems,Graph theory
8,10002950_1,Trees,Graph theory
9,10002950_1,Hypergraphs,Graph theory
10,10002950_1,Graph coloring,Graph theory
11,10002950_1,Network flows,Graph theory
12,10002950_1,Combinatorial algorithms,Combinatorial optimization
13,10002950_1,Combinatoric problems,Combinatorics
14,10002950_1,Permutations and combinations,Combinatorics
15,10002950_1,Generating functions,Combinatorics
16,10002950_1,Enumeration,Combinatorics
17,10002950_1,Graph enumeration,Graph algorithms
18,10002950_1,Approximation algorithms,Combinatorial optimization
19,10002950_4,Continuous optimization,Mathematical Optimization
20,10002950_4,Discrete optimization,Mathematical Optimization
21,10002950_4,Nonlinear optimization,Mathematical Optimization
22,10002950_4,Convex optimization,Mathematical Optimization
23,10002950_4,Nonconvex optimization,Mathematical Optimization
24,10002950_4,Genetic programming,Evolutionary algorithms
25,10002950_4,Simulated annealing,Randomized local search
26,10002950_4,Tabu search,Optimization with randomized search heuristics
27,10002950_4,Randomized local search,Continuous optimization
28,10002950_4,Network optimization,Discrete optimization
29,10002950_4,Linear programming,Mathematical Optimization
30,10002950_4,Integer programming,Discrete optimization
31,10002950_4,Mixed discrete-continuous optimization,Mathematical Optimization
32,10002950_4,Quadratic programming,Mathematical Optimization
33,10002950_4,Semidefinite programming,Mathematical Optimization
34,10002950_4,Stochastic control and optimization,Mathematical Optimization
35,10002950_4,Approximation,Mathematical Optimization
36,10002950_4,Calculus,Mathematical analysis
37,10002950_4,Differential equations,Mathematical analysis
38,10002950_4,Ordinary differential equations,Differential equations
39,10002950_4,Partial differential equations,Differential equations
40,10002950_4,Differential algebraic equations,Differential equations
41,10002950_4,Differential variational inequalities,Differential equations
42,10002950_4,Integral equations,Mathematical analysis
43,10002950_4,Integral calculus,Calculus
44,10002950_4,Numerical analysis,Mathematical analysis
45,10002950_4,Functional analysis,Mathematical analysis
46,10002950_4,Computations on matrices,Mathematical Optimization
47,10002950_4,Computations on polynomials,Mathematical Optimization
48,10002950_4,Computations in finite fields,Mathematical Optimization
49,10002950_4,Number-theoretic computations,Mathematical Optimization
50,10002950_4,Interval arithmetic,Numerical analysis
51,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
52,10002950_4,Discretization,Numerical analysis
53,10002950_4,Interpolation,Numerical analysis
54,10002950_4,Quadrature,Numerical analysis
55,10002950_4,Quasiconvex programming and unimodality,Nonconvex optimization
56,10002950_4,Submodular optimization and polymatroids,Discrete optimization
57,10002950_4,Gröbner bases and other special bases,Algebraic geometry
58,10002950_4,Bio-inspired optimization,Mathematical Optimization
59,10002950_4,Optimization with randomized search heuristics,Mathematical Optimization
