,group,child,parent
0,10,underexposure,exposure
1,10,overexposure,exposure
2,10,influence,underexposure
3,10,impingement,underexposure
4,10,solicitation,underexposure
5,10,leading astray,underexposure
6,10,enticement,overexposure
7,10,seduction,overexposure
8,10,manipulation,overexposure
9,10,hypnotism,overexposure
10,10,blandishment,overexposure
11,10,mind game,overexposure
12,10,cross-pollination,both underexposure and overexposure
13,101,tent,shelter
14,101,pup tent,tent
15,101,bell tent,tent
16,101,pyramidal tent,tent
17,101,Sibley tent,tent
18,101,Nissen hut,tent
19,101,two-man tent,tent
20,101,backpacking tent,tent
21,101,field tent,tent
22,101,canvas tent,tent
23,101,fly tent,tent
24,101,mountain tent,tent
25,101,pop tent,tent
26,101,circus tent,tent
27,101,umbrella tent,tent
28,101,hut,shelter
29,101,igloo,hut
30,101,mudhif,hut
31,101,tepee,hut
32,101,loft,hut
33,101,hovel,hut
34,101,praetorium,hut
35,101,cabana,hut
36,101,fallout shelter,shelter
37,101,storm cellar,shelter
38,101,safe house,shelter
39,101,refuge,shelter
40,101,haven,shelter
41,101,safehold,shelter
42,101,harbor,shelter
43,101,cookhouse,shelter
44,101,sconce,shelter
45,101,dugout,shelter
46,105,percussion instrument,musical instrument
47,105,piano,musical instrument
48,105,chimes and bells,musical instrument
49,105,specialty instruments,musical instrument
50,105,gong,percussion instrument
51,105,high-hat cymbal,percussion instrument
52,105,snare drum,percussion instrument
53,105,bongo,percussion instrument
54,105,maraca,percussion instrument
55,105,tenor drum,percussion instrument
56,105,kettle,percussion instrument
57,105,cymbal,percussion instrument
58,105,triangle,percussion instrument
59,105,tambour,percussion instrument
60,105,drum,percussion instrument
61,105,bones,percussion instrument
62,105,tabor,percussion instrument
63,105,timbrel,percussion instrument
64,105,glockenspiel,percussion instrument
65,105,steel drum,percussion instrument
66,105,tambourine,percussion instrument
67,105,spinet,piano
68,105,mechanical piano,piano
69,105,upright,piano
70,105,grand piano,piano
71,105,concert grand,piano
72,105,baby grand,piano
73,105,carillon,chimes and bells
74,105,chime,chimes and bells
75,105,handbell,chimes and bells
76,105,rain stick,specialty instruments
77,105,lagerphone,specialty instruments
78,105,zill,specialty instruments
79,105,vibraphone,percussion instrument
80,13,coefficient,modulus
81,13,coefficient of expansion,coefficient
82,13,coefficient of reflection,coefficient
83,13,coefficient of self induction,coefficient
84,13,coefficient of friction,coefficient
85,13,coefficient of elasticity,coefficient
86,13,coefficient of mutual induction,coefficient
87,13,drag coefficient,coefficient
88,13,coefficient of viscosity,coefficient
89,13,modulus,coefficient
90,13,modulus of rigidity,modulus
91,13,bulk modulus,modulus
92,13,Young's modulus,modulus
93,13,absorption coefficient,coefficient
94,13,transmittance,coefficient
95,13,weight,coefficient
96,137,hypochromic anemia,anemia
97,137,hyperchromic anemia,anemia
98,137,iron deficiency anemia,anemia
99,137,sickle-cell anemia,anemia
100,137,pernicious anemia,anemia
101,137,thalassemia,anemia
102,137,megaloblastic anemia,anemia
103,137,microcytic anemia,anemia
104,137,macrocytic anemia,anemia
105,137,hemolytic anemia,anemia
106,137,sideroblastic anemia,anemia
107,137,aplastic anemia,anemia
108,137,hypoplastic anemia,anemia
109,137,refractory anemia,anemia
110,137,Cooley's anemia,thalassemia
111,137,favism,hemolytic anemia
112,137,chlorosis,anemia
113,137,erythroblastosis fetalis,anemia
114,137,ischemia,anemia
115,137,transient ischemic attack,ischemia
116,137,ischemic stroke,ischemia
117,137,metaplastic anemia,anemia
118,138,monogamy,marriage
119,138,polygamy,marriage
120,138,bigamy,marriage
121,138,marriage of convenience,marriage
122,138,sigeh,marriage
123,138,serial monogamy,monogamy
124,138,open marriage,monogamy
125,138,common-law marriage,monogamy
126,138,monogyny,monogamy
127,138,monandry,monogamy
128,138,polyandry,polygamy
129,138,polygyny,polygamy
130,138,endogamy,marriage
131,138,exogamy,marriage
132,138,misalliance,marriage
133,138,mesalliance,marriage
134,138,marital status,marriage
135,138,bachelorhood,marital status
136,138,spinsterhood,marital status
137,138,widowhood,marital status
138,138,cuckoldom,marital status
139,15,air travel,flight
140,15,solo,flight
141,15,maiden flight,flight
142,15,sortie,flight
143,15,glide,flight
144,15,overflight,flight
145,15,blind flying,flight
146,15,terrain flight,flight
147,15,hang gliding,glide
148,15,ballooning,glide
149,15,parasailing,glide
150,15,acrobatics,flight
151,15,tailspin,acrobatics
152,150,joke,humor
153,150,wit,humor
154,150,jocosity,humor
155,150,fun,humor
156,150,caricature,humor
157,150,cartoon,humor
158,150,comic strip,humor
159,150,parody,humor
160,150,mock-heroic,parody
161,150,dirty joke,joke
162,150,sick joke,joke
163,150,ethnic joke,joke
164,150,shaggy dog story,joke
165,150,esprit de l'escalier,wit
166,150,pun,wit
167,150,sarcasm,wit
168,150,banter,jocosity
169,150,repartee,jocosity
170,150,badinage,jocosity
171,150,belly laugh,fun
172,150,drollery,fun
173,150,waggery,fun
174,150,jeu d'esprit,fun
175,150,one-liner,joke
176,150,topper,joke
177,150,sight gag,humor
178,150,ribaldry,humor
179,150,persiflage,humor
180,17,elementary education,education
181,17,secondary education,education
182,17,higher education,education
183,17,continuing education,education
184,17,adult education,continuing education
185,17,extracurricular activity,education
186,17,course,education
187,17,required course,course
188,17,elective course,course
189,17,correspondence course,course
190,17,workshop,course
191,17,seminar,course
192,17,refresher course,continuing education
193,17,work-study program,education
194,17,course of lectures,education
195,17,orientation course,education
196,17,extension,education
197,17,extension course,extension
198,17,childbirth-preparation class,education
199,17,life class,education
200,17,directed study,education
201,17,team teaching,education
202,17,dramatics,education
203,17,art class,education
204,17,shop class,industrial arts
205,17,industrial arts,education
206,171,woodpecker,piciform bird
207,171,sapsucker,piciform bird
208,171,toucan,piciform bird
209,171,barbet,piciform bird
210,171,honey guide,piciform bird
211,171,puffbird,piciform bird
212,171,jacamar,piciform bird
213,171,downy woodpecker,woodpecker
214,171,redheaded woodpecker,woodpecker
215,171,gilded flicker,woodpecker
216,171,yellow-shafted flicker,woodpecker
217,171,red-shafted flicker,woodpecker
218,171,ivorybill,woodpecker
219,171,yellow-bellied sapsucker,sapsucker
220,171,red-breasted sapsucker,sapsucker
221,171,toucanet,toucan
222,177,auk,root
223,177,common murre,auk
224,177,thick-billed murre,auk
225,177,guillemot,auk
226,177,black guillemot,guillemot
227,177,pigeon guillemot,guillemot
228,177,great auk,auk
229,177,razorbill,auk
230,177,little auk,auk
231,177,auklet,auk
232,180,apple,root
233,180,apple tree,apple
234,180,wild apple,apple tree
235,180,crab apple,apple
236,180,Oregon crab apple,crab apple
237,180,Bechtel crab,crab apple
238,180,Southern crab apple,crab apple
239,180,wild crab,crab apple
240,180,American crab apple,crab apple
241,180,Iowa crab,crab apple
242,180,Siberian crab,crab apple
243,184,creation,initiation
244,184,authorship,creation
245,184,induction,creation
246,184,naturalization,creation
247,184,colonization,creation
248,184,activation,initiation
249,184,kickoff,activation
250,184,face-off,activation
251,184,tip-off,activation
252,184,jump ball,activation
253,184,first base,activation
254,184,event,initiation
255,184,peace initiative,event
256,184,first step,event
257,184,scrum,event
258,184,construction,initiation
259,184,groundbreaking,construction
260,184,housing start,construction
261,184,product introduction,construction
262,184,unionization,initiation
263,184,collectivization,unionization
264,184,federation,unionization
265,184,inauguration,initiation
266,184,induction of labor,initiation
267,184,ushering in,initiation
268,184,resumption,initiation
269,184,springboard,initiation
270,184,curtain raiser,initiation
271,193,cycad,gymnosperm
272,193,seed fern,gymnosperm
273,193,progymnosperm,gymnosperm
274,193,welwitschia,gymnosperm
275,193,zamia,cycad
276,193,encephalartos,cycad
277,193,coontie,cycad
278,193,false sago,cycad
279,193,sago palm,cycad
280,193,macrozamia,cycad
281,193,ceratozamia,cycad
282,193,dioon,cycad
283,193,burrawong,cycad
284,193,kaffir bread,cycad
285,198,terror,terrorism
286,198,terrorist attack,terrorism
287,198,domestic terrorism,terrorism
288,198,international terrorism,terrorism
289,198,state-sponsored terrorism,international terrorism
290,198,theoterrorism,terrorism
291,198,Red Hand Defenders,terrorism
292,198,chemical terrorism,terrorism
293,198,bioterrorism,terrorism
294,198,nuclear terrorism,terrorism
295,198,cyber-terrorism,terrorism
296,198,ecoterrorism,terrorism
297,198,narcoterrorism,terrorism
298,198,9/11,terrorist attack
299,200,tobacco pouch,pouch
300,200,waist pack,pouch
301,200,sporran,pouch
302,200,mailbag,pouch
303,200,fob,pouch
304,200,fanny pack,pouch
305,200,pocket,pouch
306,200,vest pocket,pocket
307,200,hip pocket,pocket
308,200,breast pocket,pocket
309,200,patch pocket,pocket
310,212,ceratopsian,ornithischian
311,212,hadrosaur,ornithischian
312,212,armored dinosaur,ornithischian
313,212,ornithopod,ornithischian
314,212,stegosaur,ornithischian
315,212,pachycephalosaur,armored dinosaur
316,212,bone-headed dinosaur,pachycephalosaur
317,212,ankylosaur,armored dinosaur
318,212,edmontonia,armored dinosaur
319,212,triceratops,ceratopsian
320,212,protoceratops,ceratopsian
321,212,styracosaur,ceratopsian
322,212,psittacosaur,ceratopsian
323,212,anatotitan,hadrosaur
324,212,edmontosaurus,hadrosaur
325,212,corythosaur,hadrosaur
326,212,pisanosaur,ornithopod
327,212,staurikosaur,ornithischian
328,215,microphone,electro-acoustic transducer
329,215,loudspeaker,electro-acoustic transducer
330,215,crystal microphone,microphone
331,215,condenser microphone,microphone
332,215,cardioid microphone,microphone
333,215,directional microphone,microphone
334,215,spike mike,microphone
335,215,crystal pickup,microphone
336,215,subwoofer,loudspeaker
337,215,woofer,loudspeaker
338,215,tweeter,loudspeaker
339,215,bullhorn,loudspeaker
340,215,squawk box,loudspeaker
341,215,tannoy,loudspeaker
342,215,headset,loudspeaker
343,215,earphone,loudspeaker
344,215,earplug,loudspeaker
345,236,vertex,point
346,236,intercept,point
347,236,intersection,point
348,236,component,point
349,236,plot element,component
350,236,be-all and end-all,plot element
351,236,attractor,strange attractor
352,236,metacenter,attractor
353,236,McGuffin,plot element
354,24,squirrel monkey,New World monkey
355,24,capuchin,New World monkey
