,child,parent,group
0,liter,metric_capacity_unit,514
1,milliliter,metric_capacity_unit,514
2,centiliter,metric_capacity_unit,514
3,deciliter,metric_capacity_unit,514
4,dekaliter,metric_capacity_unit,514
5,hectoliter,metric_capacity_unit,514
6,kiloliter,metric_capacity_unit,514
7,cubic_millimeter,metric_capacity_unit,514
8,cubic_kilometer,metric_capacity_unit,514
9,meter,metric_linear_unit,514
10,millimeter,metric_linear_unit,514
11,centimeter,metric_linear_unit,514
12,decimeter,metric_linear_unit,514
13,hectometer,metric_linear_unit,514
14,kilometer,metric_linear_unit,514
15,myriameter,metric_linear_unit,514
16,nanometer,metric_linear_unit,514
17,micron,metric_linear_unit,514
18,picometer,metric_linear_unit,514
19,femtometer,metric_linear_unit,514
20,angstrom,metric_linear_unit,514
21,decameter,metric_linear_unit,514
22,metric_weight_unit,metric_unit,514
23,metric_capacity_unit,metric_unit,514
24,metric_linear_unit,metric_unit,514
25,key,metric_unit,514
26,gram,metric_weight_unit,514
27,milligram,metric_weight_unit,514
28,decigram,metric_weight_unit,514
29,gram_atom,metric_weight_unit,514
30,gram_molecule,metric_weight_unit,514
31,kilogram,metric_weight_unit,514
32,hectogram,metric_weight_unit,514
33,myriagram,metric_weight_unit,514
34,quintal,metric_weight_unit,514
35,centner,metric_weight_unit,514
36,metric_ton,metric_weight_unit,514
37,grain,metric_weight_unit,514
38,carat,metric_weight_unit,514
39,microgram,metric_weight_unit,514
40,nanogram,metric_weight_unit,514
41,hundredweight,metric_weight_unit,514
42,dekagram,metric_weight_unit,514
0,bacchant,bacchante,515
1,magus,druid,515
2,dalai_lama,lama,515
3,panchen_lama,lama,515
4,flamen,priest,515
5,votary,priest,515
6,vestal_virgin,priest,515
7,druid,priest,515
8,lama,priest,515
9,shaman,priest,515
10,bacchante,priest,515
11,ezra,priest,515
12,medicine_man,shaman,515
13,rainmaker,shaman,515
14,hoodoo,shaman,515
0,rank-order_correlation_coefficient,correlation_coefficient,5
1,product-moment_correlation_coefficient,correlation_coefficient,5
2,tetrachoric_correlation_coefficient,correlation_coefficient,5
3,phi_coefficient,correlation_coefficient,5
4,biserial_correlation_coefficient,correlation_coefficient,5
5,kendall_partial_rank_correlation,correlation_coefficient,5
6,tau_coefficient_of_correlation,correlation_coefficient,5
7,age_norm,demographic,5
8,arithmetic_mean,mean,5
9,geometric_mean,mean,5
10,harmonic_mean,mean,5
11,median,mean,5
12,mode,mean,5
13,second_moment,moment,5
14,correlation_coefficient,statistic,5
15,mean,statistic,5
16,variance,statistic,5
17,covariance,statistic,5
18,kendall_test,statistic,5
19,coefficient_of_concordance,statistic,5
20,split-half_correlation,statistic,5
21,time_series,statistic,5
22,demographic,statistic,5
23,outlier,statistic,5
24,parametric_statistic,statistic,5
25,nonparametric_statistic,statistic,5
26,deviation,statistic,5
27,multiple_correlation_coefficient,statistic,5
28,moment,statistic,5
29,vital_statistics,statistic,5
30,regression_coefficient,statistic,5
31,standard_deviation,variance,5
32,mean_deviation,variance,5
0,virginia_reel,country-dance,8
1,quadrille,country-dance,8
2,longways,country-dance,8
3,square_dance,country-dance,8
4,reel,country-dance,8
5,sashay,country-dance,8
6,highland_fling,country-dance,8
7,landler,country-dance,8
8,eightsome,longways,8
9,lancers,longways,8
10,do-si-do,square_dance,8
11,swing,square_dance,8
12,promenade,square_dance,8
0,drug_user,addict,9
1,drug_addict,addict,9
2,withdrawer,addict,9
3,caffeine_addict,addict,9
4,heroin_addict,drug_addict,9
5,cocaine_addict,drug_addict,9
6,crack_addict,drug_addict,9
7,opium_addict,drug_addict,9
8,speed_freak,drug_addict,9
9,hash_head,drug_addict,9
10,pill_head,drug_addict,9
11,pothead,drug_user,9
12,acid_head,drug_user,9
13,tripper,drug_user,9
14,head,drug_user,9
0,underexposure,exposure,10
1,overexposure,exposure,10
2,seduction,influence,10
3,blandishment,influence,10
4,hypnotism,influence,10
5,impingement,influence,10
6,ingratiation,influence,10
7,cross-pollination,influence,10
8,manipulation,influence,10
9,exposure,influence,10
10,solicitation,influence,10
11,leading_astray,manipulation,10
12,mind_game,manipulation,10
13,enticement,seduction,10
0,coefficient_of_expansion,coefficient,13
1,coefficient_of_reflection,coefficient,13
2,coefficient_of_self_induction,coefficient,13
3,coefficient_of_friction,coefficient,13
4,coefficient_of_elasticity,coefficient,13
5,coefficient_of_mutual_induction,coefficient,13
6,drag_coefficient,coefficient,13
7,coefficient_of_viscosity,coefficient,13
8,modulus,coefficient,13
9,absorption_coefficient,coefficient,13
10,transmittance,coefficient,13
11,weight,coefficient,13
12,modulus_of_rigidity,modulus,13
13,bulk_modulus,modulus,13
14,young's_modulus,modulus,13
0,chastity,abstinence,525
1,sobriety,abstinence,525
2,sawm,fast,525
3,hunger_strike,fast,525
4,ramadan,sawm,525
5,mortification,self-denial,525
6,asceticism,self-denial,525
7,inhibition,self-denial,525
8,diet,self-denial,525
9,fast,self-denial,525
10,abstinence,self-denial,525
11,teetotaling,sobriety,525
0,air_travel,flight,15
1,solo,flight,15
2,maiden_flight,flight,15
3,sortie,flight,15
4,glide,flight,15
5,overflight,flight,15
6,blind_flying,flight,15
7,terrain_flight,flight,15
8,acrobatics,flight,15
9,ballooning,flight,15
10,parasailing,flight,15
11,tailspin,flight,15
12,flyover,flight,15
13,pass,flight,15
14,hang_gliding,glide,15
0,extension,continuing_education,17
1,required_course,course,17
2,elective_course,course,17
3,correspondence_course,course,17
4,workshop,course,17
5,seminar,course,17
6,extension_course,course,17
7,course_of_lectures,course,17
8,directed_study,course,17
9,refresher_course,course,17
10,life_class,course,17
11,elementary_education,education,17
12,secondary_education,education,17
13,higher_education,education,17
14,continuing_education,education,17
15,extracurricular_activity,education,17
16,course,education,17
17,work-study_program,education,17
18,orientation_course,education,17
19,childbirth-preparation_class,education,17
20,team_teaching,education,17
21,industrial_arts,education,17
22,coeducation,education,17
23,adult_education,education,17
24,home_study,education,17
25,athletics,extracurricular_activity,17
26,dramatics,extracurricular_activity,17
27,art_class,extracurricular_activity,17
28,propaedeutic,higher_education,17
29,shop_class,secondary_education,17
0,petit_larceny,larceny,531
1,grand_larceny,larceny,531
2,pilferage,larceny,531
3,shoplifting,larceny,531
4,rustling,larceny,531
5,robbery,larceny,531
6,plunderage,larceny,531
7,piracy,larceny,531
8,rolling,larceny,531
9,embezzlement,larceny,531
10,skimming,larceny,531
11,breach_of_trust_with_fraudulent_intent,larceny,531
12,biopiracy,piracy,531
13,armed_robbery,robbery,531
14,highway_robbery,robbery,531
15,caper,robbery,531
16,heist,robbery,531
17,dacoity,robbery,531
18,highjacking,robbery,531
19,raid,robbery,531
0,accused,defendant,532
1,codefendant,defendant,532
2,corespondent,defendant,532
3,plaintiff,litigant,532
4,defendant,litigant,532
5,appellant,litigant,532
6,respondent,litigant,532
7,prevailing_party,litigant,532
8,filer,litigant,532
9,suer,plaintiff,532
0,forgiveness,compassion,535
1,mercifulness,compassion,535
2,sympathy,compassion,535
3,empathy,compassion,535
4,kindheartedness,compassion,535
5,tenderness,compassion,535
6,heartstrings,compassion,535
7,compatibility,compassion,535
8,softheartedness,compassion,535
9,commiseration,sympathy,535
10,concern,sympathy,535
11,solicitude,sympathy,535
12,mellowness,tenderness,535
0,pygmy_marmoset,marmoset,24
1,true_marmoset,marmoset,24
2,squirrel_monkey,new_world_monkey,24
3,capuchin,new_world_monkey,24
4,howler_monkey,new_world_monkey,24
5,woolly_monkey,new_world_monkey,24
6,titi,new_world_monkey,24
7,spider_monkey,new_world_monkey,24
8,saki,new_world_monkey,24
9,douroucouli,new_world_monkey,24
10,marmoset,new_world_monkey,24
11,uakari,new_world_monkey,24
12,tamarin,new_world_monkey,24
13,pinche,new_world_monkey,24
14,silky_tamarin,tamarin,24
0,bunch,agglomeration,28
1,tuft,agglomeration,28
2,pleiades,agglomeration,28
3,northern_cross,agglomeration,28
4,omega_centauri,agglomeration,28
5,ball,agglomeration,28
6,gob,agglomeration,28
7,coma,agglomeration,28
8,knot,agglomeration,28
9,clot,agglomeration,28
10,wisp,agglomeration,28
11,swad,agglomeration,28
12,witches'_broom,agglomeration,28
13,thrombus,clot,28
14,clew,knot,28
15,embolus,thrombus,28
0,hackle,contour_feather,33
1,scapular,contour_feather,33
2,goose_down,down,33
3,swan's_down,down,33
4,duck_down,down,33
5,eiderdown,down,33
6,plumule,down,33
7,marabou,down,33
8,down,feather,33
9,flight_feather,feather,33
10,contour_feather,feather,33
11,aftershaft,feather,33
12,sickle_feather,feather,33
13,tail_feather,feather,33
14,primary,flight_feather,33
15,bastard_wing,flight_feather,33
16,saddle_hackle,hackle,33
0,sexual_conquest,conquest,36
1,cuckoldry,conquest,36
2,seduction,conquest,36
3,overturn,conquest,36
4,basket,goal,36
5,own_goal,goal,36
6,earned_run,run,36
7,unearned_run,run,36
8,run_batted_in,run,36
9,goal,score,36
10,hit,score,36
11,run,score,36
12,equalizer,score,36
13,break,score,36
14,spare,score,36
15,passing,score,36
16,strike,score,36
17,hat_trick,score,36
18,point_after,score,36
19,touchdown,score,36
20,field_goal,score,36
21,conversion,score,36
22,success,score,36
23,bull's_eye,score,36
24,safety,score,36
25,coup,success,36
26,bell_ringer,success,36
27,blockbuster,success,36
28,flying_colors,success,36
29,sleeper,success,36
30,winning,success,36
31,conquest,success,36
32,solution,success,36
0,trouser_cuff,cuff,42
1,pocket_flap,flap,42
2,earflap,flap,42
3,tent-fly,flap,42
4,lap,flap,42
5,cuff,flap,42
6,codpiece,flap,42
7,barndoor,flap,42
8,revers,flap,42
9,jag,flap,42
10,lappet,flap,42
11,tongue,flap,42
12,coattail,lap,42
13,lapel,lap,42
0,merckx,cyclist,559
1,hinault,cyclist,559
2,pedaler,cyclist,559
3,fox_hunter,horseman,559
4,picador,horseman,559
5,horseman,rider,559
6,horsewoman,rider,559
7,postilion,rider,559
8,roughrider,rider,559
9,hang_glider,rider,559
10,jockey,rider,559
11,cyclist,rider,559
12,unicyclist,rider,559
13,buster,rider,559
0,broccoli_rabe,broccoli,561
1,head_cabbage,cabbage,561
2,savoy_cabbage,cabbage,561
3,red_cabbage,cabbage,561
4,brussels_sprouts,cabbage,561
5,chinese_cabbage,cabbage,561
6,cabbage,cruciferous_vegetable,561
7,broccoli,cruciferous_vegetable,561
8,turnip,cruciferous_vegetable,561
9,radish,cruciferous_vegetable,561
10,kohlrabi,cruciferous_vegetable,561
11,mustard,cruciferous_vegetable,561
12,kale,cruciferous_vegetable,561
13,bok_choy,cruciferous_vegetable,561
14,collards,cruciferous_vegetable,561
15,cauliflower,cruciferous_vegetable,561
16,white_turnip,turnip,561
17,rutabaga,turnip,561
0,black-footed_albatross,albatross,563
1,wandering_albatross,albatross,563
2,procellariiform_seabird,pelagic_bird,563
3,stormy_petrel,petrel,563
4,storm_petrel,petrel,563
5,white-chinned_petrel,petrel,563
6,giant_petrel,petrel,563
7,diving_petrel,petrel,563
8,mother_carey's_chicken,petrel,563
9,fulmar,petrel,563
10,albatross,procellariiform_seabird,563
11,shearwater,procellariiform_seabird,563
12,petrel,procellariiform_seabird,563
13,manx_shearwater,shearwater,563
0,rhythm,musical_time,569
1,tempo,musical_time,569
2,syncopation,rhythm,569
3,backbeat,rhythm,569
4,in_time,rhythm,569
5,upbeat,rhythm,569
6,downbeat,rhythm,569
7,triple_time,rhythm,569
8,duple_time,rhythm,569
9,rubato,rhythm,569
10,common_time,rhythm,569
11,allegro,tempo,569
12,allegretto,tempo,569
13,andante,tempo,569
14,meno_mosso,tempo,569
15,allegro_con_spirito,tempo,569
16,accelerando,tempo,569
0,aspirin_powder,aspirin,58
1,buffered_aspirin,aspirin,58
2,enteric-coated_aspirin,aspirin,58
3,diclofenac_potassium,diclofenac_sodium,58
4,ketorolac_tromethamine,ketorolac,58
5,naproxen_sodium,naproxen,58
6,salicylate,nonsteroidal_anti-inflammatory,58
7,ketorolac,nonsteroidal_anti-inflammatory,58
8,ibuprofen,nonsteroidal_anti-inflammatory,58
9,naproxen,nonsteroidal_anti-inflammatory,58
10,indomethacin,nonsteroidal_anti-inflammatory,58
11,mefenamic_acid,nonsteroidal_anti-inflammatory,58
12,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
13,ketoprofen,nonsteroidal_anti-inflammatory,58
14,nabumetone,nonsteroidal_anti-inflammatory,58
15,sulindac,nonsteroidal_anti-inflammatory,58
16,diflunisal,nonsteroidal_anti-inflammatory,58
17,flurbiprofen,nonsteroidal_anti-inflammatory,58
18,piroxicam,nonsteroidal_anti-inflammatory,58
19,fenoprofen,nonsteroidal_anti-inflammatory,58
20,oxaprozin,nonsteroidal_anti-inflammatory,58
21,meclofenamate,nonsteroidal_anti-inflammatory,58
22,etodolac,nonsteroidal_anti-inflammatory,58
23,diclofenac_sodium,nonsteroidal_anti-inflammatory,58
24,aspirin,salicylate,58
25,salol,salicylate,58
26,methyl_salicylate,salicylate,58
0,iron_filing,filing,64
1,metal_filing,fragment,64
2,matchwood,fragment,64
3,cinder,fragment,64
4,ember,fragment,64
5,spark,fragment,64
6,splinter,fragment,64
7,dander,fragment,64
8,clast,fragment,64
9,spall,fragment,64
10,paring,fragment,64
11,filing,fragment,64
12,scraping,fragment,64
13,bit,fragment,64
14,brickbat,fragment,64
15,scurf,fragment,64
16,turning,fragment,64
17,dandruff,fragment,64
18,restriction_fragment,fragment,64
19,splint,fragment,64
20,scale,fragment,64
0,australopithecus_afarensis,australopithecine,577
1,australopithecus_africanus,australopithecine,577
2,australopithecus_robustus,australopithecine,577
3,australopithecus_boisei,australopithecine,577
4,lucy,australopithecus_afarensis,577
5,sivapithecus,dryopithecine,577
6,rudapithecus,dryopithecine,577
7,homo,hominid,577
8,paranthropus,hominid,577
9,zinjanthropus,hominid,577
10,pithecanthropus,hominid,577
11,dryopithecine,hominid,577
12,australopithecine,hominid,577
13,homo_sapiens,homo,577
14,homo_erectus,homo,577
15,homo_habilis,homo,577
16,homo_soloensis,homo,577
17,rhodesian_man,homo,577
18,neandertal_man,homo,577
19,sinanthropus,homo_erectus,577
20,javanthropus,homo_erectus,577
21,java_man,homo_erectus,577
22,peking_man,homo_erectus,577
23,homo_sapiens_sapiens,homo_sapiens,577
24,cro-magnon,homo_sapiens,577
25,boskop_man,homo_sapiens,577
26,solo_man,homo_soloensis,577
27,hominid,world,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,syphilis,584
4,tabes_dorsalis,tertiary_syphilis,584
5,syphilis,venereal_disease,584
6,chlamydia,venereal_disease,584
7,gonorrhea,venereal_disease,584
8,genital_herpes,venereal_disease,584
9,granuloma_inguinale,venereal_disease,584
10,lymphogranuloma_venereum,venereal_disease,584
0,support_column,column,589
1,caryatid,column,589
2,pilaster,column,589
3,atlas,column,589
4,doorjamb,jamb,589
5,newel_post,newel,589
6,telephone_pole,post,589
