,group,child,parent
0,10,manipulation,influence
1,10,seduction,influence
2,10,hypnotism,influence
3,10,ingratiation,influence
4,10,cross-pollination,influence
5,10,solicitation,influence
6,10,overexposure,influence
7,10,underexposure,influence
8,10,enticement,seduction
9,10,mind game,manipulation
10,10,blandishment,ingratiation
11,10,leading astray,manipulation
12,10,impingement,influence
13,101,tent,shelter
14,101,hut,shelter
15,101,safe structures,shelter
16,101,specialized shelters,shelter
17,101,refuge,shelter
18,101,miscellaneous,shelter
19,101,backpacking tent,tent
20,101,pup tent,tent
21,101,two-man tent,tent
22,101,pyramidal tent,tent
23,101,Sibley tent,tent
24,101,bell tent,tent
25,101,canvas tent,tent
26,101,field tent,tent
27,101,circus tent,tent
28,101,pavilion,tent
29,101,mountain tent,tent
30,101,fly tent,tent
31,101,hovel,hut
32,101,mudhif,hut
33,101,Nissen hut,hut
34,101,cottage tent,hut
35,101,loft,hut
36,101,hut,hut
37,101,safe house,safe structures
38,101,safehold,safe structures
39,101,fallout shelter,safe structures
40,101,praetorium,specialized shelters
41,101,dugout,specialized shelters
42,101,umbrella tent,specialized shelters
43,101,mantelet,specialized shelters
44,101,storm cellar,specialized shelters
45,101,cabana,specialized shelters
46,101,harbor,specialized shelters
47,101,refuge,refuge
48,101,haven,refuge
49,101,tupik,refuge
50,101,sconce,miscellaneous
51,101,lean-to tent,miscellaneous
52,105,percussion instrument,musical instrument
53,105,keyboard instrument,musical instrument
54,105,drum,percussion instrument
55,105,cymbal,percussion instrument
56,105,tambourine,percussion instrument
57,105,marimba,percussion instrument
58,105,bongo,percussion instrument
59,105,bass drum,drum
60,105,snare drum,drum
61,105,tenor drum,drum
62,105,tabor,percussion instrument
63,105,tambour,percussion instrument
64,105,zill,percussion instrument
65,105,maraca,percussion instrument
66,105,rain stick,percussion instrument
67,105,steel drum,percussion instrument
68,105,chime,percussion instrument
69,105,gong,percussion instrument
70,105,bones,percussion instrument
71,105,vibraphone,percussion instrument
72,105,glockenspiel,percussion instrument
73,105,piano,keyboard instrument
74,105,grand piano,piano
75,105,baby grand,piano
76,105,concert grand,piano
77,105,upright,piano
78,105,spinet,piano
79,105,mechanical piano,piano
80,13,coefficient,coefficient
81,13,coefficient of friction,coefficient
82,13,coefficient of viscosity,coefficient
83,13,coefficient of expansion,coefficient
84,13,coefficient of self induction,coefficient
85,13,coefficient of mutual induction,coefficient
86,13,coefficient of elasticity,coefficient
87,13,coefficient of reflection,coefficient
88,13,absorption coefficient,coefficient
89,13,modulus,coefficient
90,13,Young's modulus,modulus
91,13,bulk modulus,modulus
92,13,modulus of rigidity,modulus
93,13,drag coefficient,coefficient
94,13,weight,coefficient
95,137,hypoplastic anemia,anemia
96,137,metaplastic anemia,anemia
97,137,Cooley's anemia,anemia
98,137,chlorosis,anemia
99,137,pernicious anemia,anemia
100,137,microcytic anemia,anemia
101,137,hemolytic anemia,anemia
102,137,hyperchromic anemia,anemia
103,137,favism,anemia
104,137,iron deficiency anemia,anemia
105,137,sideroblastic anemia,anemia
106,137,megaloblastic anemia,anemia
107,137,refractory anemia,anemia
108,137,thalassemia,anemia
109,137,aplastic anemia,anemia
110,137,sickle-cell anemia,anemia
111,137,erythroblastosis fetalis,anemia
112,137,ischemia,anemia
113,137,ischemic stroke,ischemia
114,137,transient ischemic attack,ischemia
115,138,monogamy,marriage
