,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Combinatorial optimization,Combinatorics
2,10002950_1,Combinatorics on words,Combinatorics
3,10002950_1,Combinatoric problems,Combinatorics
4,10002950_1,Graph theory,Combinatorics
5,10002950_1,Enumeration,Graph theory
6,10002950_1,Graph enumeration,Graph theory
7,10002950_1,Extremal graph theory,Graph theory
8,10002950_1,Spectra of graphs,Graph theory
9,10002950_1,Graph algorithms,Graph theory
10,10002950_1,Combinatorial algorithms,Graph theory
11,10002950_1,Approximation algorithms,Combinatorial algorithms
12,10002950_1,Network flows,Graph algorithms
13,10002950_1,Graph coloring,Graph theory
14,10002950_1,Matchings and factors,Graph theory
15,10002950_1,Paths and connectivity problems,Graph theory
16,10002950_1,Hypergraphs,Graph theory
17,10002950_1,Trees,Graph theory
18,10002950_1,Matroids and greedoids,Graph theory
19,10002950_1,Generating functions,Combinatorics
20,10002950_1,Random graphs,Graph theory
21,10002950_1,Graphs and surfaces,Graph theory
22,10002950_1,Permutations and combinations,Combinatorics
23,10002950_4,Continuous optimization,Mathematical optimization
24,10002950_4,Discrete optimization,Mathematical optimization
25,10002950_4,Convex optimization,Continuous optimization
26,10002950_4,Nonconvex optimization,Continuous optimization
27,10002950_4,Integer programming,Discrete optimization
28,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
29,10002950_4,Differential calculus,Mathematical analysis
30,10002950_4,Integral calculus,Mathematical analysis
31,10002950_4,Functional analysis,Mathematical analysis
32,10002950_4,Numerical analysis,Mathematical analysis
33,10002950_4,Linear programming,Mathematical optimization
34,10002950_4,Quadratic programming,Mathematical optimization
35,10002950_4,Simulated annealing,Mathematical optimization
36,10002950_4,Genetic programming,Mathematical optimization
37,10002950_4,Evolutionary algorithms,Mathematical optimization
38,10002950_4,Automated differentiation,Mathematical optimization
39,10002950_4,Interval arithmetic,Mathematical analysis
40,10002950_4,Semidefinite programming,Convex optimization
41,10002950_5,Calculus,Continuous mathematics
42,10002950_5,Topology,Continuous mathematics
43,10002950_5,Point-set topology,Topology
44,10002950_5,Algebraic topology,Topology
45,10002950_5,Geometric topology,Topology
46,10002950_5,Continuous functions,Continuous mathematics
47,10002951_3,Enterprise information systems,Information systems applications
48,10002951_3,Enterprise resource planning,Information systems applications
49,10002951_3,Decision support systems,Information systems applications
50,10002951_3,Expert systems,Information systems applications
51,10002951_3,Data analytics,Information systems applications
52,10002951_3,Data mining,Data analytics
53,10002951_3,Data warehouses,Data analytics
54,10002951_3,Data stream mining,Data analytics
55,10002951_3,Online analytical processing,Data analytics
56,10002951_3,Collaborative and social computing systems and tools,Information systems applications
57,10002951_3,Social networking sites,Collaborative and social computing systems and tools
58,10002951_3,Blogs,Collaborative and social computing systems and tools
59,10002951_3,Wikis,Collaborative and social computing systems and tools
60,10002951_3,Social tagging systems,Collaborative and social computing systems and tools
61,10002951_3,Multimedia information systems,Information systems applications
62,10002951_3,Multimedia databases,Multimedia information systems
63,10002951_3,Digital libraries and archives,Multimedia information systems
64,10002951_3,Multimedia streaming,Multimedia information systems
65,10002951_3,Computing platforms,Information systems applications
66,10002951_3,Data centers,Computing platforms
67,10002951_3,Open source software,Computing platforms
68,10002951_3,Extranets,Computing platforms
69,10002951_3,Mobile information processing systems,Information systems applications
70,10002951_3,Location based services,Information systems applications
71,10002951_3,Spatial-temporal systems,Information systems applications
72,10002951_3,Geographic information systems,Spatial-temporal systems
73,10002951_3,Global positioning systems,Spatial-temporal systems
74,10002951_3,Process control systems,Information systems applications
75,10002951_3,Sensor networks,Process control systems
76,10002951_3,Nearest-neighbor search,Data mining
77,10002951_3,Association rules,Data mining
78,10002951_3,Clustering,Data mining
79,10002951_3,Collaborative filtering,Data mining
80,10002951_3,Reputation systems,Information systems applications
81,10002951_3,Computational advertising,Information systems applications
82,10002951_3,Asynchronous editors,Information systems applications
83,10002951_3,Synchronous editors,Information systems applications
84,10002951_3,Intranets,Information systems applications
85,10002978_1,Symmetric cryptography and hash functions,Cryptography
86,10002978_1,Public key (asymmetric) techniques,Cryptography
87,10002978_1,Public key encryption,Public key (asymmetric) techniques
88,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
89,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
90,10002978_1,Key management,Cryptography
91,10002978_1,Cryptanalysis and other attacks,Cryptography
92,10002978_1,Digital signatures,Public key (asymmetric) techniques
93,10002978_1,Information-theoretic techniques,Cryptography
94,10002978_1,Mathematical foundations of cryptography,Cryptography
95,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
96,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
97,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
98,10002978_10,Privacy protections,Human and societal aspects of security and privacy
99,10002978_2,Formal security models,Formal methods and theory of security
100,10002978_2,Logic and verification,Formal methods and theory of security
101,10002978_2,Security requirements,Formal methods and theory of security
102,10002978_2,Trust frameworks,Formal methods and theory of security
103,10002978_3,Authorization,Access control
104,10002978_3,Access control,Security services
105,10002978_3,Authentication,Access control
106,10002978_3,"Pseudonymity, anonymity, and untraceability",Authentication
107,10002978_3,Biometrics,Authentication
108,10002978_3,Multi-factor authentication,Authentication
109,10002978_3,Graphical/visual passwords,Authentication
110,10002978_3,Digital rights management,Security services
