,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Combinatorial algorithms,Combinatorics
2,10002950_1,Combinatorial optimization,Combinatorics
3,10002950_1,Graph theory,Combinatorics
4,10002950_1,Graph algorithms,Graph theory
5,10002950_1,Graph coloring,Graph theory
6,10002950_1,Matchings and factors,Graph theory
7,10002950_1,Spectra of graphs,Graph theory
8,10002950_1,Graph enumeration,Graph theory
9,10002950_1,Paths and connectivity problems,Graph theory
10,10002950_1,Permutations and combinations,Combinatorics
11,10002950_1,Matroids and greedoids,Combinatorics
12,10002950_1,Extremal graph theory,Graph theory
13,10002950_1,Random graphs,Graph theory
14,10002950_1,Hypergraphs,Graph theory
15,10002950_1,Generating functions,Combinatorics
16,10002950_1,Combinatorics on words,Combinatorics
17,10002950_1,Trees,Graph theory
18,10002950_1,Network flows,Combinatorial optimization
19,10002950_1,Approximation algorithms,Combinatorial optimization
20,10002950_4,Calculus,Mathematical analysis
21,10002950_4,Differential calculus,Calculus
22,10002950_4,Integral calculus,Calculus
23,10002950_4,Functional analysis,Mathematical analysis
24,10002950_4,Numerical analysis,Mathematical analysis
25,10002950_5,Continuous functions,Continuous mathematics
26,10002950_5,Calculus,Continuous mathematics
27,10002950_5,Topology,Continuous mathematics
28,10002950_5,Algebraic topology,Topology
29,10002950_5,Geometric topology,Topology
30,10002950_5,Point-set topology,Topology
31,10002951_3,Enterprise applications,Computing platforms
32,10002951_3,Information systems applications,Computing platforms
33,10002951_3,Collaborative and social computing systems and tools,Computing platforms
34,10002951_3,Social tagging systems,Collaborative and social computing systems and tools
35,10002951_3,Reputation systems,Collaborative and social computing systems and tools
36,10002951_3,Social networking sites,Collaborative and social computing systems and tools
37,10002951_3,Blogs,Collaborative and social computing systems and tools
38,10002951_3,Wikis,Collaborative and social computing systems and tools
39,10002951_3,Synchronous editors,Collaborative and social computing systems and tools
40,10002951_3,Asynchronous editors,Collaborative and social computing systems and tools
41,10002951_3,Multimedia content creation,Collaborative and social computing systems and tools
42,10002951_3,Geographic information systems,Computing platforms
43,10002951_3,Location based services,Computing platforms
44,10002951_3,Mobile information processing systems,Computing platforms
45,10002951_3,Spatial-temporal systems,Computing platforms
46,10002951_3,Data mining,Computing platforms
47,10002951_3,Data stream mining,Data mining
48,10002951_3,Sensor networks,Data mining
49,10002951_3,Data warehouses,Computing platforms
50,10002951_3,Data centers,Computing platforms
51,10002951_3,Data analytics,Computing platforms
52,10002951_3,Data cleaning,Data analytics
53,10002951_3,Online analytical processing,Data analytics
54,10002951_3,Association rules,Data analytics
55,10002951_3,Collaborative filtering,Data analytics
56,10002951_3,Clustering,Data analytics
57,10002951_3,Multimedia databases,Computing platforms
58,10002951_3,Multimedia streaming,Multimedia databases
59,10002951_3,Enterprise resource planning,Computing platforms
60,10002951_3,Decision support systems,Computing platforms
61,10002951_3,Expert systems,Computing platforms
62,10002951_3,Extranets,Computing platforms
63,10002951_3,Intranets,Computing platforms
64,10002951_3,Open source software,Computing platforms
