,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Permutations and combinations,Combinatorics
2,10002950_1,Generating functions,Combinatorics
3,10002950_1,Combinatorics on words,Combinatorics
4,10002950_1,Graph theory,Discrete mathematics
5,10002950_1,Graph algorithms,Graph theory
6,10002950_1,Graph enumeration,Graph theory
7,10002950_1,Hypergraphs,Graph theory
8,10002950_1,Trees,Graph theory
9,10002950_1,Network flows,Graph theory
10,10002950_1,Paths and connectivity problems,Graph theory
11,10002950_1,Matchings and factors,Graph theory
12,10002950_1,Spectra of graphs,Graph theory
13,10002950_1,Extremal graph theory,Graph theory
14,10002950_1,Graphs and surfaces,Graph theory
15,10002950_1,Graph coloring,Graph theory
16,10002950_1,Random graphs,Discrete mathematics
17,10002950_1,Matroids and greedoids,Discrete mathematics
18,10002950_1,Combinatorial optimization,Discrete mathematics
19,10002950_1,Combinatorial algorithms,Discrete mathematics
20,10002950_1,Approximation algorithms,Discrete mathematics
21,10002950_1,Combinatoric problems,Discrete mathematics
22,10002950_1,Enumeration,Discrete mathematics
23,10002950_4,Continuous optimization,Mathematical optimization
24,10002950_4,Nonconvex optimization,Continuous optimization
25,10002950_4,Convex optimization,Continuous optimization
26,10002950_4,Optimization with randomized search heuristics,Continuous optimization
27,10002950_4,Discrete optimization,Mathematical optimization
28,10002950_4,Integer programming,Discrete optimization
29,10002950_4,Quadratic programming,Discrete optimization
30,10002950_4,Semidefinite programming,Discrete optimization
31,10002950_4,Computations in finite fields,Discrete optimization
32,10002950_4,Number-theoretic computations,Discrete optimization
33,10002950_4,Arbitrary-precision arithmetic,Discrete optimization
34,10002950_4,Nonlinear equations,Mathematical optimization
35,10002950_4,Ordinary differential equations,Nonlinear equations
36,10002950_4,Partial differential equations,Nonlinear equations
37,10002950_4,Differential algebraic equations,Nonlinear equations
38,10002950_4,Integral equations,Nonlinear equations
39,10002950_4,Numerical analysis,Mathematical optimization
40,10002950_4,Numerical differentiation,Numerical analysis
41,10002950_4,Mathematical analysis,Mathematical optimization
42,10002950_4,Measure theory,Mathematical analysis
43,10002950_4,Differential calculus,Mathematical analysis
44,10002950_4,Integral calculus,Mathematical analysis
45,10002950_4,Functional analysis,Mathematical analysis
46,10002950_4,Calculus of variations,Mathematical analysis
47,10002950_4,Lambda calculus,Mathematical analysis
48,10002950_4,Mesh generation,Numerical analysis
49,10002950_4,Quadrature,Numerical analysis
50,10002950_4,Computation of transforms,Numerical analysis
51,10002950_4,Approximation,Numerical analysis
52,10002950_4,Interval arithmetic,Continuous optimization
53,10002950_4,Quasiconvex programming and unimodality,Convex optimization
54,10002950_4,Stochastic control and optimization,Mathematical optimization
55,10002950_4,Developmental representations,Semidefinite programming
56,10002950_4,Gröbner bases and other special bases,Computations in finite fields
57,10002950_5,Point-set topology,Topology
58,10002950_5,Geometric topology,Topology
59,10002950_5,Algebraic topology,Topology
60,10002950_5,Continuous mathematics,Topology
61,10002950_5,Continuous functions,Continuous mathematics
62,10002950_5,Calculus,Continuous mathematics
63,10002951_3,Information Systems,Computer and Information Science
64,10002951_3,Data Management and Analysis,Computer and Information Science
65,10002951_3,Collaborative and Social Computing,Computer and Information Science
66,10002951_3,Geographic and Spatial Systems,Computer and Information Science
67,10002951_3,Multimedia and Streaming,Computer and Information Science
68,10002951_3,Networks and Security,Computer and Information Science
69,10002951_3,Computing Infrastructures,Computer and Information Science
70,10002951_3,Online and Web Technologies,Computer and Information Science
71,10002951_3,Enterprise information systems,Information Systems
72,10002951_3,Data warehouses,Data Management and Analysis
73,10002951_3,Collaborative and social computing systems and tools,Collaborative and Social Computing
74,10002951_3,Geographic information systems,Geographic and Spatial Systems
75,10002951_3,Multimedia databases,Multimedia and Streaming
76,10002951_3,Sensor networks,Networks and Security
77,10002951_3,Computing platforms,Computing Infrastructures
78,10002951_3,Massively multiplayer online games,Online and Web Technologies
79,10002978_1,Mathematical foundations of cryptography,Cryptography
80,10002978_1,Symmetric cryptography and hash functions,Cryptography
81,10002978_1,Public key (asymmetric) techniques,Cryptography
82,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
83,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
84,10002978_1,Digital signatures,Public key (asymmetric) techniques
85,10002978_1,Public key encryption,Public key (asymmetric) techniques
86,10002978_1,Cryptanalysis and other attacks,Cryptography
87,10002978_1,Key management,Cryptography
88,10002978_1,Information-theoretic techniques,Cryptography
89,10002978_10,Privacy protections,Human and societal aspects of security and privacy
90,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
91,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
92,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
93,10002978_2,Logic and verification,Formal methods and theory of security
94,10002978_2,Formal security models,Formal methods and theory of security
