,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Combinatorics on words,Combinatorics
2,10002950_1,Permutations and combinations,Combinatorics
3,10002950_1,Enumeration,Combinatorics
4,10002950_1,Graph theory,Discrete mathematics
5,10002950_1,Graph algorithms,Graph theory
6,10002950_1,Network flows,Graph theory
7,10002950_1,Paths and connectivity problems,Graph theory
8,10002950_1,Graph coloring,Graph theory
9,10002950_1,Spectra of graphs,Graph theory
10,10002950_1,Hypergraphs,Graph theory
11,10002950_1,Matroids and greedoids,Graph theory
12,10002950_1,Trees,Graph theory
13,10002950_1,Combinatorial optimization,Combinatorics
14,10002950_1,Combinatorial algorithms,Combinatorial optimization
15,10002950_1,Approximation algorithms,Combinatorial algorithms
16,10002950_1,Extremal graph theory,Graph theory
17,10002950_1,Random graphs,Graph theory
18,10002950_1,Generating functions,Enumeration
19,10002950_1,Graph enumeration,Enumeration
20,10002950_1,Matchings and factors,Graph theory and Combinatorial optimization
21,10002950_1,Combinatoric problems,Combinatorics
22,10002950_4,Mathematical analysis,Mathematical optimization
23,10002950_4,Functional analysis,Mathematical optimization
24,10002950_4,Calculus,Mathematical optimization
25,10002950_4,Linear programming,Mathematical optimization
26,10002950_4,Quadratic programming,Mathematical optimization
27,10002950_4,Nonlinear equations,Mathematical optimization
28,10002950_4,Partial differential equations,Mathematical optimization
29,10002950_4,Ordinary differential equations,Mathematical optimization
30,10002950_4,Convex optimization,Mathematical optimization
31,10002950_4,Nonconvex optimization,Mathematical optimization
32,10002950_4,Semidefinite programming,Mathematical optimization
33,10002950_4,Discrete optimization,Mathematical optimization
34,10002950_4,Continuous optimization,Mathematical optimization
35,10002950_4,Integer programming,Mathematical optimization
36,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
37,10002950_4,Network optimization,Mathematical optimization
38,10002950_4,Bio-inspired optimization,Mathematical optimization
39,10002950_4,Numerical analysis,Mathematical optimization
40,10002950_4,Approximation,Mathematical optimization
41,10002950_4,Numerical differentiation,Mathematical optimization
42,10002950_4,Quadrature,Mathematical optimization
43,10002950_4,Computations in finite fields,Mathematical optimization
44,10002950_4,Computations on matrices,Mathematical optimization
45,10002950_4,Computations on polynomials,Mathematical optimization
46,10002950_4,Gröbner bases and other special bases,Mathematical optimization
47,10002950_4,Interval arithmetic,Mathematical optimization
48,10002950_4,Arbitrary-precision arithmetic,Mathematical optimization
49,10002950_4,Interpolation,Mathematical optimization
50,10002950_4,Discretization,Mathematical optimization
51,10002950_4,Mesh generation,Mathematical optimization
52,10002950_4,Differential algebraic equations,Mathematical optimization
53,10002950_4,Differential variational inequalities,Mathematical optimization
54,10002950_4,Integral equations,Mathematical optimization
55,10002950_4,Automatic differentiation,Mathematical optimization
56,10002950_4,Lambda calculus,Mathematical optimization
57,10002950_4,Integral calculus,Mathematical optimization
58,10002950_4,Non-parametric optimization,Mathematical optimization
59,10002950_4,Number-theoretic computations,Mathematical optimization
60,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
61,10002950_4,Developmental representations,Mathematical optimization
62,10002950_4,Stochastic control and optimization,Mathematical optimization
63,10002950_4,Genetic programming,Bio-inspired optimization
64,10002950_4,Evolutionary algorithms,Bio-inspired optimization
65,10002950_4,Simulated annealing,Bio-inspired optimization
66,10002950_4,Tabu search,Optimization with randomized search heuristics
67,10002950_4,Randomized local search,Optimization with randomized search heuristics
