,child,parent,group
0,data_anonymization_and_sanitization,database_and_storage_security,10002978_8
1,information_accountability_and_usage_control,database_and_storage_security,10002978_8
2,database_activity_monitoring,database_and_storage_security,10002978_8
3,management_and_querying_of_encrypted_data,database_and_storage_security,10002978_8
0,equivalence_checking,functional_verification,10010583_7
1,assertion_checking,functional_verification,10010583_7
2,functional_verification,hardware_validation,10010583_7
3,physical_verification,hardware_validation,10010583_7
4,timing_analysis_and_sign-off,hardware_validation,10010583_7
5,simulation_and_emulation,hardware_validation,10010583_7
6,design_for_debug,hardware_validation,10010583_7
7,post-manufacture_validation_and_debug,hardware_validation,10010583_7
8,power_and_thermal_analysis,hardware_validation,10010583_7
9,"bug_detection,_localization_and_diagnosis",hardware_validation,10010583_7
10,model_checking,hardware_validation,10010583_7
11,theorem_proving_and_sat_solving,hardware_validation,10010583_7
12,semi-formal_verification,hardware_validation,10010583_7
13,coverage_metrics,hardware_validation,10010583_7
14,bug_fixing_(hardware),hardware_validation,10010583_7
15,transaction-level_verification,hardware_validation,10010583_7
16,design_rule_checking,physical_verification,10010583_7
17,layout-versus-schematics,physical_verification,10010583_7
0,business_process_management_systems,business_process_management,10010405_2
1,business_process_modeling,business_process_management,10010405_2
2,business_process_monitoring,business_process_management,10010405_2
3,cross-organizational_business_processes,business_process_management,10010405_2
4,business_rules,business_process_management,10010405_2
5,enterprise_architecture_management,enterprise_architectures,10010405_2
6,enterprise_architecture_frameworks,enterprise_architectures,10010405_2
7,enterprise_architecture_modeling,enterprise_architectures,10010405_2
8,enterprise_information_systems,enterprise_computing,10010405_2
9,enterprise_application_integration,enterprise_computing,10010405_2
10,enterprise_architectures,enterprise_computing,10010405_2
11,it_governance,enterprise_computing,10010405_2
12,reference_models,enterprise_computing,10010405_2
13,enterprise_data_management,enterprise_computing,10010405_2
14,business_process_management,enterprise_computing,10010405_2
15,service-oriented_architectures,enterprise_computing,10010405_2
16,event-driven_architectures,enterprise_computing,10010405_2
17,enterprise_computing_infrastructures,enterprise_computing,10010405_2
18,business_intelligence,enterprise_computing,10010405_2
19,it_architectures,enterprise_computing,10010405_2
20,"enterprise_ontologies,_taxonomies_and_vocabularies",enterprise_computing,10010405_2
21,enterprise_interoperability,enterprise_data_management,10010405_2
22,information_integration_and_interoperability,enterprise_information_systems,10010405_2
23,enterprise_modeling,it_architectures,10010405_2
24,business-it_alignment,it_governance,10010405_2
0,sensors_and_actuators,"communication_hardware,_interfaces_and_storage",10010583_2
1,printers,"communication_hardware,_interfaces_and_storage",10010583_2
2,scanners,"communication_hardware,_interfaces_and_storage",10010583_2
3,displays_and_imagers,"communication_hardware,_interfaces_and_storage",10010583_2
4,external_storage,"communication_hardware,_interfaces_and_storage",10010583_2
5,wireless_devices,"communication_hardware,_interfaces_and_storage",10010583_2
6,networking_hardware,"communication_hardware,_interfaces_and_storage",10010583_2
7,signal_processing_systems,"communication_hardware,_interfaces_and_storage",10010583_2
8,tactile_and_hand-based_interfaces,"communication_hardware,_interfaces_and_storage",10010583_2
9,sound-based_input_/_output,"communication_hardware,_interfaces_and_storage",10010583_2
10,haptic_devices,"communication_hardware,_interfaces_and_storage",10010583_2
11,digital_signal_processing,"communication_hardware,_interfaces_and_storage",10010583_2
12,noise_reduction,digital_signal_processing,10010583_2
13,touch_screens,displays_and_imagers,10010583_2
14,buses_and_high-speed_links,networking_hardware,10010583_2
15,electro-mechanical_devices,sensor_devices_and_platforms,10010583_2
16,sensor_devices_and_platforms,sensors_and_actuators,10010583_2
17,wireless_integrated_network_sensors,sensors_and_actuators,10010583_2
18,sensor_applications_and_deployments,sensors_and_actuators,10010583_2
19,beamforming,signal_processing_systems,10010583_2
0,matroids_and_greedoids,combinatorial_optimization,10002950_1
1,combinatorial_algorithms,combinatorics,10002950_1
2,approximation_algorithms,combinatorics,10002950_1
3,enumeration,combinatorics,10002950_1
4,combinatoric_problems,combinatorics,10002950_1
5,permutations_and_combinations,combinatorics,10002950_1
6,combinatorial_optimization,combinatorics,10002950_1
7,combinatorics_on_words,combinatorics,10002950_1
8,generating_functions,combinatorics,10002950_1
9,graph_theory,discrete_mathematics,10002950_1
10,combinatorics,discrete_mathematics,10002950_1
11,graphs_and_surfaces,graph_theory,10002950_1
12,graph_enumeration,graph_theory,10002950_1
13,random_graphs,graph_theory,10002950_1
14,paths_and_connectivity_problems,graph_theory,10002950_1
15,trees,graph_theory,10002950_1
16,graph_coloring,graph_theory,10002950_1
17,network_flows,graph_theory,10002950_1
18,spectra_of_graphs,graph_theory,10002950_1
19,extremal_graph_theory,graph_theory,10002950_1
20,matchings_and_factors,graph_theory,10002950_1
21,hypergraphs,graph_theory,10002950_1
22,graph_algorithms,graph_theory,10002950_1
0,distance_learning,e-learning,10010405_10
1,learning_management_systems,e-learning,10010405_10
2,interactive_learning_environments,e-learning,10010405_10
3,collaborative_learning,e-learning,10010405_10
4,computer-managed_instruction,e-learning,10010405_10
5,computer-assisted_instruction,e-learning,10010405_10
6,e-learning,education,10010405_10
7,digital_libraries_and_archives,education,10010405_10
0,technology-mapping,circuit_optimization,10010583_6
1,datapath_optimization,circuit_optimization,10010583_6
2,operations_scheduling,electronic_design_automation,10010583_6
3,resource_binding_and_sharing,electronic_design_automation,10010583_6
4,methodologies_for_eda,electronic_design_automation,10010583_6
5,high-level_and_register-transfer_level_synthesis,electronic_design_automation,10010583_6
6,circuit_optimization,electronic_design_automation,10010583_6
7,timing_analysis,electronic_design_automation,10010583_6
8,physical_design_(eda),electronic_design_automation,10010583_6
9,electrical-level_simulation,electronic_design_automation,10010583_6
10,hardware_description_languages_and_compilation,electronic_design_automation,10010583_6
11,design_databases_for_eda,electronic_design_automation,10010583_6
12,software_tools_for_eda,electronic_design_automation,10010583_6
13,packaging,electronic_design_automation,10010583_6
14,combinational_synthesis,electronic_design_automation,10010583_6
15,sequential_synthesis,electronic_design_automation,10010583_6
16,transistor-level_synthesis,electronic_design_automation,10010583_6
17,logic_synthesis,electronic_design_automation,10010583_6
18,physical_synthesis,electronic_design_automation,10010583_6
19,compact_delay_models,electronic_design_automation,10010583_6
20,model-order_reduction,electronic_design_automation,10010583_6
21,best_practices_for_eda,electronic_design_automation,10010583_6
22,hardware-software_codesign,electronic_design_automation,10010583_6
23,modeling_and_parameter_extraction,electronic_design_automation,10010583_6
24,partitioning_and_floorplanning,physical_design_(eda),10010583_6
25,placement,physical_design_(eda),10010583_6
26,wire_routing,physical_design_(eda),10010583_6
27,clock-network_synthesis,physical_design_(eda),10010583_6
28,power_grid_design,physical_design_(eda),10010583_6
29,static_timing_analysis,timing_analysis,10010583_6
30,statistical_timing_analysis,timing_analysis,10010583_6
31,transition-based_timing_analysis,timing_analysis,10010583_6
0,"collaborative_and_social_computing_theory,_concepts_and_paradigms",collaborative_and_social_computing,10003120_3
1,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
2,collaborative_and_social_computing_design_and_evaluation_methods,collaborative_and_social_computing,10003120_3
3,computer_supported_cooperative_work,collaborative_and_social_computing,10003120_3
4,social_networks,collaborative_and_social_computing,10003120_3
5,social_media,collaborative_and_social_computing,10003120_3
6,social_content_sharing,collaborative_and_social_computing,10003120_3
7,social_navigation,collaborative_and_social_computing,10003120_3
8,social_recommendation,collaborative_and_social_computing,10003120_3
9,collaborative_filtering,collaborative_and_social_computing,10003120_3
10,collaborative_content_creation,collaborative_and_social_computing,10003120_3
11,social_tagging,collaborative_and_social_computing,10003120_3
12,ethnographic_studies,collaborative_and_social_computing,10003120_3
13,empirical_studies_in_collaborative_and_social_computing,collaborative_and_social_computing,10003120_3
14,collaborative_and_social_computing_devices,collaborative_and_social_computing,10003120_3
15,social_network_analysis,collaborative_and_social_computing,10003120_3
16,social_engineering_(social_sciences),collaborative_and_social_computing,10003120_3
0,aerospace,engineering,10010405_3
1,electronics,engineering,10010405_3
2,avionics,engineering,10010405_3
3,telecommunications,engineering,10010405_3
4,computer-aided_design,engineering,10010405_3
5,chemistry,physical_sciences_and_engineering,10010405_3
6,physics,physical_sciences_and_engineering,10010405_3
7,earth_and_atmospheric_sciences,physical_sciences_and_engineering,10010405_3
8,environmental_sciences,physical_sciences_and_engineering,10010405_3
9,astronomy,physical_sciences_and_engineering,10010405_3
10,engineering,physical_sciences_and_engineering,10010405_3
11,mathematics_and_statistics,physical_sciences_and_engineering,10010405_3
12,archaeology,physical_sciences_and_engineering,10010405_3
13,internet_telephony,telecommunications,10010405_3
0,multi-factor_authentication,authentication,10002978_3
1,biometrics,authentication,10002978_3
2,graphical_/_visual_passwords,authentication,10002978_3
3,"pseudonymity,_anonymity_and_untraceability",privacy-preserving_protocols,10002978_3
4,authentication,security_services,10002978_3
5,access_control,security_services,10002978_3
6,digital_rights_management,security_services,10002978_3
7,privacy-preserving_protocols,security_services,10002978_3
8,authorization,security_services,10002978_3
0,programming_teams,collaboration_in_software_development,10011007_3
1,reusability,software_creation_and_management,10011007_3
2,software_product_lines,software_creation_and_management,10011007_3
3,software_version_control,software_creation_and_management,10011007_3
4,operational_analysis,software_creation_and_management,10011007_3
