,group,child,parent
0,10002950_1,Graph theory,Discrete mathematics
1,10002950_1,Graph algorithms,Graph theory
2,10002950_1,Graph coloring,Graph theory
3,10002950_1,Paths and connectivity problems,Graph theory
4,10002950_1,Matchings and factors,Graph theory
5,10002950_1,Hypergraphs,Graph theory
6,10002950_1,Network flows,Graph theory
7,10002950_1,Graph enumeration,Graph theory
8,10002950_1,Spectra of graphs,Graph theory
9,10002950_1,Extremal graph theory,Graph theory
10,10002950_1,Trees,Graph theory
11,10002950_1,Graphs and surfaces,Graph theory
12,10002950_1,Combinatorics,Discrete mathematics
13,10002950_1,Combinatorial algorithms,Combinatorics
14,10002950_1,Combinatorial optimization,Combinatorics
15,10002950_1,Approximation algorithms,Combinatorics
16,10002950_1,Combinatoric problems,Combinatorics
17,10002950_1,Combinatorics on words,Combinatorics
18,10002950_1,Permutations and combinations,Combinatorics
19,10002950_1,Generating functions,Combinatorics
20,10002950_1,Enumeration,Combinatorics
21,10002950_1,Random graphs,Combinatorics
22,10002950_1,Matroids and greedoids,Combinatorics
23,10002950_4,Numerical analysis,Mathematical analysis
24,10002950_4,Interpolation,Numerical analysis
25,10002950_4,Approximation,Numerical analysis
26,10002950_4,Mathematical optimization,Mathematical analysis
27,10002950_4,Linear programming,Mathematical optimization
28,10002950_4,Integer programming,Mathematical optimization
29,10002950_4,Nonconvex optimization,Mathematical optimization
30,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
31,10002950_4,Quadratic programming,Mathematical optimization
32,10002950_4,Network optimization,Mathematical optimization
33,10002950_4,Stochastic control and optimization,Mathematical optimization
34,10002950_4,Non-parametric optimization,Mathematical optimization
35,10002950_4,Convex optimization,Mathematical optimization
36,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
37,10002950_4,Semidefinite programming,Mathematical optimization
38,10002950_4,Calculus,Mathematical analysis
39,10002950_4,Differential calculus,Calculus
40,10002950_4,Integral calculus,Calculus
41,10002950_4,Differential equations,Calculus
42,10002950_4,Ordinary differential equations,Differential equations
43,10002950_4,Partial differential equations,Differential equations
44,10002950_4,Differential algebraic equations,Differential equations
45,10002950_4,Functional analysis,Mathematical analysis
46,10002950_4,Discrete optimization,Mathematical optimization
47,10002950_4,Randomized local search,Mathematical optimization
48,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
49,10002950_4,Simulated annealing,Mathematical optimization
50,10002950_4,Genetic programming,Mathematical optimization
51,10002950_4,Bio-inspired optimization,Mathematical optimization
52,10002950_4,Tabu search,Mathematical optimization
53,10002950_4,Computations on matrices,Numerical analysis
54,10002950_4,Computations on polynomials,Numerical analysis
55,10002950_4,Computations in finite fields,Numerical analysis
56,10002950_4,Gröbner bases and other special bases,Numerical analysis
57,10002950_4,Interval arithmetic,Numerical analysis
58,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
59,10002950_4,Mesh generation,Numerical analysis
60,10002950_4,Differential variational inequalities,Differential equations
61,10002950_4,Developmental representations,Mathematical analysis
62,10002950_4,Discretization,Numerical analysis
63,10002950_4,Quadrature,Numerical analysis
64,10002950_4,Automatic differentiation,Numerical analysis
65,10002950_4,Number-theoretic computations,Numerical analysis
66,10002950_5,Topology,Continuous mathematics
67,10002950_5,Point-set topology,Topology
68,10002950_5,Algebraic topology,Topology
69,10002950_5,Geometric topology,Topology
70,10002950_5,Continuous functions,Continuous mathematics
71,10002950_5,Calculus,Continuous mathematics
72,10002951_3,Enterprise Information Systems,Information Systems
73,10002951_3,Enterprise Applications,Enterprise Information Systems
74,10002951_3,Enterprise Resource Planning,Enterprise Information Systems
75,10002951_3,Extranets,Enterprise Information Systems
76,10002951_3,Intranets,Enterprise Information Systems
77,10002951_3,Data Management and Analytics,Information Systems
78,10002951_3,Data Warehouses,Data Management and Analytics
79,10002951_3,Data Cleaning,Data Management and Analytics
80,10002951_3,Data Mining,Data Management and Analytics
81,10002951_3,Clustering,Data Mining
82,10002951_3,Association Rules,Data Mining
83,10002951_3,Data Stream Mining,Data Mining
84,10002951_3,Nearest-neighbor Search,Data Mining
85,10002951_3,Online Analytical Processing,Data Management and Analytics
86,10002951_3,Data Analytics,Data Management and Analytics
87,10002951_3,Multimedia Systems,Information Systems
88,10002951_3,Multimedia Information Systems,Multimedia Systems
89,10002951_3,Multimedia Databases,Multimedia Systems
90,10002951_3,Multimedia Streaming,Multimedia Systems
91,10002951_3,Multimedia Content Creation,Multimedia Systems
92,10002951_3,Geographic Information Systems,Information Systems
93,10002951_3,Global Positioning Systems,Geographic Information Systems
94,10002951_3,Location-Based Services,Geographic Information Systems
95,10002951_3,Spatial-Temporal Systems,Geographic Information Systems
96,10002951_3,Collaborative Systems,Information Systems
97,10002951_3,Collaborative Filtering,Collaborative Systems
98,10002951_3,Social Tagging Systems,Collaborative Systems
99,10002951_3,Social Networking Sites,Collaborative Systems
100,10002951_3,Wikis,Collaborative Systems
101,10002951_3,Blogs,Collaborative Systems
102,10002951_3,Asynchronous Editors,Collaborative Systems
103,10002951_3,Synchronous Editors,Collaborative Systems
104,10002951_3,Computational Systems,Information Systems
105,10002951_3,Computational Advertising,Computational Systems
106,10002951_3,Expert Systems,Computational Systems
107,10002951_3,Decision Support Systems,Computational Systems
108,10002951_3,Process Control Systems,Computational Systems
109,10002951_3,Sensor Networks,Information Systems
110,10002951_3,Data Centers,Information Systems
111,10002951_3,Massively Multiplayer Online Games,Information Systems
112,10002951_3,Collaborative and Social Computing Systems and Tools,Information Systems
