,child,parent,group
0,data_anonymization_and_sanitization,database_and_storage_security,10002978_8
1,information_accountability_and_usage_control,database_and_storage_security,10002978_8
2,database_activity_monitoring,database_and_storage_security,10002978_8
3,management_and_querying_of_encrypted_data,database_and_storage_security,10002978_8
0,physical_verification,hardware_validation,10010583_7
1,simulation_and_emulation,hardware_validation,10010583_7
0,business_process_management_systems,business_process_management,10010405_2
1,business_process_modeling,business_process_management,10010405_2
2,business_process_monitoring,business_process_management,10010405_2
3,cross-organizational_business_processes,business_process_management,10010405_2
4,it_governance,enterprise_computing,10010405_2
0,sensors_and_actuators,"communication_hardware,_interfaces_and_storage",10010583_2
1,printers,"communication_hardware,_interfaces_and_storage",10010583_2
2,scanners,"communication_hardware,_interfaces_and_storage",10010583_2
3,displays_and_imagers,"communication_hardware,_interfaces_and_storage",10010583_2
4,networking_hardware,"communication_hardware,_interfaces_and_storage",10010583_2
0,combinatorial_algorithms,combinatorics,10002950_1
1,enumeration,combinatorics,10002950_1
2,combinatoric_problems,combinatorics,10002950_1
3,permutations_and_combinations,combinatorics,10002950_1
4,combinatorics_on_words,combinatorics,10002950_1
5,generating_functions,combinatorics,10002950_1
6,graph_theory,discrete_mathematics,10002950_1
7,combinatorics,discrete_mathematics,10002950_1
8,graphs_and_surfaces,graph_theory,10002950_1
9,graph_enumeration,graph_theory,10002950_1
10,random_graphs,graph_theory,10002950_1
11,paths_and_connectivity_problems,graph_theory,10002950_1
12,trees,graph_theory,10002950_1
13,graph_coloring,graph_theory,10002950_1
14,network_flows,graph_theory,10002950_1
15,spectra_of_graphs,graph_theory,10002950_1
16,extremal_graph_theory,graph_theory,10002950_1
17,matchings_and_factors,graph_theory,10002950_1
18,hypergraphs,graph_theory,10002950_1
19,graph_algorithms,graph_theory,10002950_1
0,distance_learning,e-learning,10010405_10
1,learning_management_systems,e-learning,10010405_10
2,interactive_learning_environments,e-learning,10010405_10
3,collaborative_learning,e-learning,10010405_10
4,computer-managed_instruction,e-learning,10010405_10
5,computer-assisted_instruction,e-learning,10010405_10
6,e-learning,education,10010405_10
7,digital_libraries_and_archives,education,10010405_10
0,methodologies_for_eda,electronic_design_automation,10010583_6
1,circuit_optimization,electronic_design_automation,10010583_6
2,timing_analysis,electronic_design_automation,10010583_6
3,physical_design_(eda),electronic_design_automation,10010583_6
4,design_databases_for_eda,electronic_design_automation,10010583_6
5,software_tools_for_eda,electronic_design_automation,10010583_6
6,partitioning_and_floorplanning,physical_design_(eda),10010583_6
7,placement,physical_design_(eda),10010583_6
8,wire_routing,physical_design_(eda),10010583_6
9,static_timing_analysis,timing_analysis,10010583_6
10,statistical_timing_analysis,timing_analysis,10010583_6
0,"collaborative_and_social_computing_theory,_concepts_and_paradigms",collaborative_and_social_computing,10003120_3
1,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
2,collaborative_and_social_computing_design_and_evaluation_methods,collaborative_and_social_computing,10003120_3
3,computer_supported_cooperative_work,collaborative_and_social_computing,10003120_3
4,social_networks,collaborative_and_social_computing,10003120_3
5,social_media,collaborative_and_social_computing,10003120_3
6,social_content_sharing,collaborative_and_social_computing,10003120_3
7,social_navigation,collaborative_and_social_computing,10003120_3
8,social_recommendation,collaborative_and_social_computing,10003120_3
9,collaborative_filtering,collaborative_and_social_computing,10003120_3
10,collaborative_content_creation,collaborative_and_social_computing,10003120_3
11,social_tagging,collaborative_and_social_computing,10003120_3
12,empirical_studies_in_collaborative_and_social_computing,collaborative_and_social_computing,10003120_3
13,social_engineering_(social_sciences),collaborative_and_social_computing,10003120_3
0,aerospace,engineering,10010405_3
1,electronics,engineering,10010405_3
2,avionics,engineering,10010405_3
3,telecommunications,engineering,10010405_3
4,computer-aided_design,engineering,10010405_3
5,chemistry,physical_sciences_and_engineering,10010405_3
6,physics,physical_sciences_and_engineering,10010405_3
7,earth_and_atmospheric_sciences,physical_sciences_and_engineering,10010405_3
8,engineering,physical_sciences_and_engineering,10010405_3
9,mathematics_and_statistics,physical_sciences_and_engineering,10010405_3
10,internet_telephony,telecommunications,10010405_3
0,multi-factor_authentication,authentication,10002978_3
1,biometrics,authentication,10002978_3
2,graphical_/_visual_passwords,authentication,10002978_3
3,"pseudonymity,_anonymity_and_untraceability",privacy-preserving_protocols,10002978_3
4,authentication,security_services,10002978_3
5,access_control,security_services,10002978_3
6,digital_rights_management,security_services,10002978_3
7,privacy-preserving_protocols,security_services,10002978_3
8,authorization,security_services,10002978_3
0,logic_circuits,integrated_circuits,10010583_3
1,design_modules_and_hierarchy,integrated_circuits,10010583_3
2,transistors,integrated_circuits,10010583_3
3,interconnect,integrated_circuits,10010583_3
4,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
5,hardware_accelerators,integrated_circuits,10010583_3
6,evolvable_hardware,integrated_circuits,10010583_3
7,photonic_and_optical_interconnect,interconnect,10010583_3
8,combinational_circuits,logic_circuits,10010583_3
9,sequential_circuits,logic_circuits,10010583_3
10,arithmetic_and_datapath_circuits,logic_circuits,10010583_3
0,formal_security_models,formal_methods_and_theory_of_security,10002978_2
1,trust_frameworks,formal_methods_and_theory_of_security,10002978_2
2,logic_and_verification,formal_methods_and_theory_of_security,10002978_2
3,security_requirements,formal_methods_and_theory_of_security,10002978_2
0,cryptographic_protocols,computational_complexity_and_cryptography,10003752_3
1,cryptographic_primitives,computational_complexity_and_cryptography,10003752_3
0,bridges_and_switches,intermediate_nodes,10003033_3
1,routers,intermediate_nodes,10003033_3
2,physical_links,network_components,10003033_3
3,end_nodes,network_components,10003033_3
4,logical_nodes,network_components,10003033_3
5,intermediate_nodes,network_components,10003033_3
6,repeaters,network_components,10003033_3
7,network_adapters,network_components,10003033_3
8,middle_boxes_/_network_appliances,network_components,10003033_3
9,network_servers,network_components,10003033_3
10,cognitive_radios,network_components,10003033_3
11,network_domains,network_components,10003033_3
0,automated_reasoning,logic,10003752_4
1,proof_theory,logic,10003752_4
2,finite_model_theory,logic,10003752_4
3,higher_order_logic,logic,10003752_4
4,modal_and_temporal_logics,logic,10003752_4
5,type_theory,logic,10003752_4
6,linear_logic,logic,10003752_4
7,constructive_mathematics,logic,10003752_4
8,constraint_and_logic_programming,logic,10003752_4
9,programming_logic,logic,10003752_4
10,separation_logic,logic,10003752_4
11,verification_by_model_checking,logic,10003752_4
12,description_logics,logic,10003752_4
13,equational_logic_and_rewriting,logic,10003752_4
0,board-_and_system-level_test,hardware_test,10010583_8
1,testing_with_distributed_and_parallel_systems,hardware_test,10010583_8
2,defect-based_test,hardware_test,10010583_8
3,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
4,design_for_testability,hardware_test,10010583_8
5,built-in_self-test,hardware_test,10010583_8
6,fault_models_and_test_metrics,hardware_test,10010583_8
7,online_test_and_diagnostics,hardware_test,10010583_8
8,hardware_reliability_screening,hardware_test,10010583_8
9,memory_test_and_repair,hardware_test,10010583_8
10,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
0,hardware-based_security_protocols,security_in_hardware,10002978_5
1,hardware_attacks_and_countermeasures,security_in_hardware,10002978_5
2,embedded_systems_security,security_in_hardware,10002978_5
3,hardware_reverse_engineering,security_in_hardware,10002978_5
4,tamper-proof_and_tamper-resistant_designs,security_in_hardware,10002978_5
5,hardware_security_implementation,security_in_hardware,10002978_5
0,software_security_engineering,software_and_application_security,10002978_9
1,web_application_security,software_and_application_security,10002978_9
2,social_network_security_and_privacy,software_and_application_security,10002978_9
3,domain-specific_security_and_privacy_architectures,software_and_application_security,10002978_9
4,software_reverse_engineering,software_and_application_security,10002978_9
0,smartphones,mobile_devices,10003120_4
1,tablet_computers,mobile_devices,10003120_4
2,mobile_phones,mobile_devices,10003120_4
3,personal_digital_assistants,mobile_devices,10003120_4
4,handheld_game_consoles,mobile_devices,10003120_4
5,portable_media_players,mobile_devices,10003120_4
6,e-book_readers,mobile_devices,10003120_4
7,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
8,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
9,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
10,ambient_intelligence,ubiquitous_and_mobile_computing,10003120_4
11,mobile_computing,ubiquitous_and_mobile_computing,10003120_4
12,ubiquitous_computing,ubiquitous_and_mobile_computing,10003120_4
0,key_management,cryptography,10002978_1
1,public_key_(asymmetric)_techniques,cryptography,10002978_1
2,symmetric_cryptography_and_hash_functions,cryptography,10002978_1
3,cryptanalysis_and_other_attacks,cryptography,10002978_1
4,information-theoretic_techniques,cryptography,10002978_1
5,mathematical_foundations_of_cryptography,cryptography,10002978_1
6,hash_functions_and_message_authentication_codes,symmetric_cryptography_and_hash_functions,10002978_1
7,block_and_stream_ciphers,symmetric_cryptography_and_hash_functions,10002978_1
0,fine_arts,arts_and_humanities,10010405_7
1,performing_arts,arts_and_humanities,10010405_7
2,media_arts,arts_and_humanities,10010405_7
3,language_translation,arts_and_humanities,10010405_7
4,architecture_(buildings),fine_arts,10010405_7
