,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Combinatorial algorithms,Discrete mathematics
3,10002950_1,Combinatorial optimization,Discrete mathematics
4,10002950_1,Paths and connectivity problems,Graph theory
5,10002950_1,Graph coloring,Graph theory
6,10002950_1,Matchings and factors,Graph theory
7,10002950_1,Network flows,Graph theory
8,10002950_1,Trees,Graph theory
9,10002950_1,Random graphs,Graph theory
10,10002950_1,Graphs and surfaces,Graph theory
11,10002950_1,Extremal graph theory,Graph theory
12,10002950_1,Spectra of graphs,Graph theory
13,10002950_1,Graph enumeration,Graph theory
14,10002950_1,Generating functions,Combinatorics
15,10002950_1,Permutations and combinations,Combinatorics
16,10002950_1,Enumeration,Combinatorics
17,10002950_1,Matroids and greedoids,Combinatorial optimization
18,10002950_4,Optimization Techniques,Mathematical optimization
19,10002950_4,Linear programming,Optimization Techniques
20,10002950_4,Nonlinear optimization,Optimization Techniques
21,10002950_4,Genetic programming,Optimization Techniques
22,10002950_4,Quadratic programming,Optimization Techniques
23,10002950_4,Mixed discrete-continuous optimization,Optimization Techniques
24,10002950_4,Nonconvex optimization,Optimization Techniques
25,10002950_4,Semidefinite programming,Optimization Techniques
26,10002950_4,Approximation,Optimization Techniques
27,10002950_4,Bio-inspired optimization,Optimization Techniques
28,10002950_4,Randomized local search,Optimization Techniques
29,10002950_4,Tabu search,Optimization Techniques
30,10002950_4,Simulated annealing,Optimization Techniques
31,10002950_4,Optimization with randomized search heuristics,Optimization Techniques
32,10002950_4,Specialized Optimization,Mathematical optimization
33,10002950_4,Non-parametric optimization,Specialized Optimization
34,10002950_4,Submodular optimization and polymatroids,Specialized Optimization
35,10002950_4,Numerical Methods,Mathematical optimization
36,10002950_4,Numerical analysis,Numerical Methods
37,10002950_4,Numerical differentiation,Numerical Methods
38,10002950_4,Quadrature,Numerical Methods
39,10002950_4,Interval arithmetic,Numerical Methods
40,10002950_4,Discretization,Numerical Methods
41,10002950_4,Computational Mathematics,Mathematical optimization
42,10002950_4,Computations on polynomials,Computational Mathematics
