,group,child,parent
0,10002950_1,Discrete mathematics,Combinatorics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Graphs and surfaces,Graph theory
3,10002950_1,Graph enumeration,Graph theory
4,10002950_1,Random graphs,Graph theory
5,10002950_1,Paths and connectivity problems,Graph theory
6,10002950_1,Trees,Graph theory
7,10002950_1,Graph coloring,Graph theory
8,10002950_1,Network flows,Graph theory
9,10002950_1,Spectra of graphs,Graph theory
10,10002950_1,Extremal graph theory,Graph theory
11,10002950_1,Matchings and factors,Graph theory
12,10002950_1,Hypergraphs,Graph theory
13,10002950_1,Graph algorithms,Graph theory
14,10002950_1,Combinatorial algorithms,Combinatorics
15,10002950_1,Approximation algorithms,Combinatorics
16,10002950_1,Enumeration,Combinatorics
17,10002950_1,Combinatoric problems,Combinatorics
18,10002950_1,Permutations and combinations,Combinatorics
19,10002950_1,Combinatorial optimization,Combinatorics
20,10002950_4,Calculus,Mathematical analysis
21,10002950_4,Differential calculus,Calculus
22,10002950_4,Integral calculus,Calculus
23,10002950_4,Differential equations,Mathematical analysis
24,10002950_4,Ordinary differential equations,Differential equations
25,10002950_4,Partial differential equations,Differential equations
26,10002950_4,Differential algebraic equations,Differential equations
27,10002950_4,Numerical analysis,Mathematical analysis
28,10002950_4,Numerical differentiation,Numerical analysis
29,10002950_4,Quadrature,Numerical analysis
30,10002950_4,Discretization,Numerical analysis
31,10002950_4,Mesh generation,Numerical analysis
32,10002950_4,Computation of transforms,Numerical analysis
33,10002950_4,Computations on matrices,Numerical analysis
34,10002950_4,Mathematical optimization,Mathematical analysis
35,10002950_4,Linear programming,Mathematical optimization
36,10002950_4,Nonlinear optimization,Mathematical optimization
37,10002950_4,Convex optimization,Mathematical optimization
38,10002950_4,Nonconvex optimization,Mathematical optimization
39,10002950_4,Integer programming,Mathematical optimization
40,10002950_4,Quadratic programming,Mathematical optimization
41,10002950_4,Stochastic control and optimization,Mathematical optimization
42,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
43,10002950_4,Genetic programming,Optimization with randomized search heuristics
44,10002950_4,Simulated annealing,Optimization with randomized search heuristics
45,10002950_4,Tabu search,Optimization with randomized search heuristics
46,10002950_4,Randomized local search,Optimization with randomized search heuristics
47,10002950_4,Bio-inspired optimization,Optimization with randomized search heuristics
48,10002950_4,Approximation,Mathematical analysis
49,10002950_4,Functional analysis,Mathematical analysis
50,10002950_4,Interval arithmetic,Mathematical analysis
51,10002950_4,Number-theoretic computations,Mathematical analysis
52,10002950_4,Computations in finite fields,Mathematical analysis
53,10002950_4,Gröbner bases and other special bases,Mathematical analysis
54,10002950_4,Discrete optimization,Mathematical optimization
55,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
56,10002950_4,Quasiconvex programming and unimodality,Mathematical optimization
57,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
58,10002950_4,Differential variational inequalities,Differential equations
59,10002950_5,Topology,Continuous mathematics
60,10002950_5,Calculus,Continuous mathematics
61,10002950_5,Continuous functions,Continuous mathematics
62,10002950_5,Point-set topology,Topology
63,10002950_5,Geometric topology,Topology
64,10002950_5,Algebraic topology,Topology
65,10002951_3,Computing platforms,Information Systems
66,10002951_3,Data centers,Computing platforms
67,10002951_3,Mobile information processing systems,Computing platforms
68,10002951_3,Enterprise applications,Information Systems
69,10002951_3,Enterprise resource planning,Enterprise applications
70,10002951_3,Enterprise information systems,Enterprise applications
71,10002951_3,Data management and analytics,Information Systems
72,10002951_3,Data warehousing,Data management and analytics
73,10002951_3,Data mining,Data management and analytics
74,10002951_3,Data analytics,Data management and analytics
75,10002951_3,Data cleaning,Data management and analytics
76,10002951_3,Data streaming,Data management and analytics
77,10002951_3,Online analytical processing,Data management and analytics
78,10002951_3,Multimedia systems,Information Systems
79,10002951_3,Multimedia information systems,Multimedia systems
80,10002951_3,Multimedia content creation,Multimedia systems
81,10002951_3,Multimedia databases,Multimedia systems
82,10002951_3,Multimedia streaming,Multimedia systems
83,10002951_3,Collaborative systems,Information Systems
84,10002951_3,Collaborative and social computing systems and tools,Collaborative systems
85,10002951_3,Social networking sites,Collaborative systems
86,10002951_3,Blogs,Collaborative systems
87,10002951_3,Wikis,Collaborative systems
88,10002951_3,Social tagging systems,Collaborative systems
89,10002951_3,Reputation systems,Collaborative systems
90,10002951_3,Geographic information systems,Information Systems
91,10002951_3,Global positioning systems,Geographic information systems
92,10002951_3,Sensor networks,Geographic information systems
93,10002951_3,Algorithms and methodologies,Information Systems
94,10002951_3,Clustering,Algorithms and methodologies
95,10002951_3,Association rules,Algorithms and methodologies
96,10002951_3,Nearest-neighbor search,Algorithms and methodologies
97,10002951_3,Decision support systems,Algorithms and methodologies
98,10002951_3,Expert systems,Algorithms and methodologies
99,10002951_3,Computational advertising,Algorithms and methodologies
100,10002951_3,Gaming and interactive systems,Information Systems
101,10002951_3,Massively multiplayer online games,Gaming and interactive systems
102,10002951_3,Asynchronous editors,Collaborative systems
103,10002951_3,Synchronous editors,Collaborative systems
104,10002978_1,Key management,Cryptography
105,10002978_1,Public key (asymmetric) techniques,Cryptography
106,10002978_1,Public key encryption,Public key (asymmetric) techniques
107,10002978_1,Block and stream ciphers,Cryptography
108,10002978_1,Symmetric cryptography and hash functions,Cryptography
109,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
110,10002978_1,Cryptanalysis and other attacks,Cryptography
111,10002978_1,Information-theoretic techniques,Cryptography
112,10002978_1,Mathematical foundations of cryptography,Cryptography
113,10002978_10,Privacy protections,Usability in security and privacy
114,10002978_10,Social aspects of security and privacy,Usability in security and privacy
115,10002978_10,Human and societal aspects of security and privacy,Usability in security and privacy
116,10002978_10,Economics of security and privacy,Usability in security and privacy
117,10002978_2,Formal security models,Formal methods and theory of security
118,10002978_2,Trust frameworks,Formal methods and theory of security
119,10002978_2,Logic and verification,Formal methods and theory of security
120,10002978_2,Security requirements,Formal methods and theory of security
121,10002978_3,Authentication,Security services
122,10002978_3,Multi-factor authentication,Authentication
123,10002978_3,Access control,Security services
124,10002978_3,Authorization,Access control
125,10002978_3,Biometrics,Authentication
126,10002978_3,Graphical / visual passwords,Authentication
127,10002978_3,"Pseudonymity, anonymity and untraceability",Privacy-preserving protocols
128,10002978_3,Digital rights management,Security services
129,10002978_3,Privacy-preserving protocols,Security services
130,10002978_4,Intrusion detection systems,Malware and its mitigation
131,10002978_4,Intrusion/anomaly detection and malware mitigation,Malware and its mitigation
132,10002978_4,Social engineering attacks,Malware and its mitigation
133,10002978_4,Phishing,Social engineering attacks
134,10002978_4,Spoofing attacks,Social engineering attacks
135,10002978_4,Artificial immune systems,Malware and its mitigation
136,10002978_5,Hardware-based security protocols,Security in hardware
137,10002978_5,Hardware attacks and countermeasures,Security in hardware
138,10002978_5,Side-channel analysis and countermeasures,Hardware attacks and countermeasures
139,10002978_5,Embedded systems security,Security in hardware
140,10002978_5,Hardware reverse engineering,Security in hardware
141,10002978_5,Tamper-proof and tamper-resistant designs,Security in hardware
142,10002978_5,Hardware security implementation,Security in hardware
143,10002978_5,Malicious design modifications,Security in hardware
144,10002978_6,Browser security,Systems security
145,10002978_6,File system security,Systems security
146,10002978_6,Operating systems security,Systems security
147,10002978_6,Virtualization and security,Systems security
148,10002978_6,Mobile platform security,Systems security
149,10002978_6,Distributed systems security,Systems security
150,10002978_6,Information flow control,Systems security
151,10002978_6,Trusted computing,Systems security
152,10002978_6,Vulnerability management,Systems security
153,10002978_6,Vulnerability scanners,Vulnerability management
