,child,parent,group
0,milliliter,metric_capacity_unit,514
1,centiliter,metric_capacity_unit,514
2,deciliter,metric_capacity_unit,514
3,liter,metric_capacity_unit,514
4,dekaliter,metric_capacity_unit,514
5,hectoliter,metric_capacity_unit,514
6,kiloliter,metric_capacity_unit,514
7,cubic_millimeter,metric_capacity_unit,514
8,nanometer,metric_linear_unit,514
9,angstrom,metric_linear_unit,514
10,micron,metric_linear_unit,514
11,millimeter,metric_linear_unit,514
12,centimeter,metric_linear_unit,514
13,decimeter,metric_linear_unit,514
14,meter,metric_linear_unit,514
15,hectometer,metric_linear_unit,514
16,kilometer,metric_linear_unit,514
17,myriameter,metric_linear_unit,514
18,picometer,metric_linear_unit,514
19,femtometer,metric_linear_unit,514
20,metric_linear_unit,metric_unit,514
21,metric_weight_unit,metric_unit,514
22,metric_capacity_unit,metric_unit,514
23,gram,metric_weight_unit,514
24,microgram,metric_weight_unit,514
25,milligram,metric_weight_unit,514
26,decigram,metric_weight_unit,514
27,dekagram,metric_weight_unit,514
28,hectogram,metric_weight_unit,514
29,kilogram,metric_weight_unit,514
30,metric_ton,metric_weight_unit,514
31,quintal,metric_weight_unit,514
32,centner,metric_weight_unit,514
33,grain,metric_weight_unit,514
34,gram_atom,metric_weight_unit,514
35,gram_molecule,metric_weight_unit,514
36,nanogram,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
0,time_series,statistic,5
0,virginia_reel,country-dance,8
1,eightsome,country-dance,8
2,landler,country-dance,8
3,longways,country-dance,8
4,quadrille,country-dance,8
5,lancers,country-dance,8
0,drug_user,addict,9
1,drug_addict,addict,9
2,withdrawer,addict,9
3,caffeine_addict,drug_addict,9
4,heroin_addict,drug_addict,9
5,cocaine_addict,drug_addict,9
6,opium_addict,drug_addict,9
7,pill_head,drug_addict,9
8,pothead,drug_addict,9
9,speed_freak,drug_addict,9
10,hash_head,drug_addict,9
11,crack_addict,drug_addict,9
12,tripper,drug_user,9
0,underexposure,exposure,10
1,overexposure,exposure,10
2,manipulation,influence,10
3,enticement,influence,10
4,seduction,influence,10
5,hypnotism,influence,10
6,exposure,influence,10
7,solicitation,influence,10
8,cross-pollination,influence,10
9,impingement,influence,10
0,coefficient_of_expansion,coefficient,13
1,coefficient_of_friction,coefficient,13
2,coefficient_of_elasticity,coefficient,13
3,coefficient_of_mutual_induction,coefficient,13
4,coefficient_of_self_induction,coefficient,13
5,absorption_coefficient,coefficient,13
6,coefficient_of_reflection,coefficient,13
7,transmittance,coefficient,13
8,drag_coefficient,coefficient,13
9,coefficient_of_viscosity,coefficient,13
10,young's_modulus,modulus,13
11,bulk_modulus,modulus,13
12,modulus_of_rigidity,modulus,13
0,hunger_strike,fast,525
1,ramadan,fast,525
2,abstinence,self-denial,525
3,asceticism,self-denial,525
0,sortie,flight,15
1,overflight,flight,15
2,ballooning,flight,15
3,hang_gliding,flight,15
4,parasailing,flight,15
5,glide,flight,15
6,acrobatics,flight,15
7,blind_flying,flight,15
8,terrain_flight,flight,15
9,maiden_flight,flight,15
10,solo,flight,15
11,flyover,flight,15
12,air_travel,flight,15
13,tailspin,flight,15
0,elective_course,course,17
1,required_course,course,17
2,higher_education,education,17
3,secondary_education,education,17
4,elementary_education,education,17
5,adult_education,education,17
6,extracurricular_activity,education,17
0,petit_larceny,larceny,531
1,grand_larceny,larceny,531
2,pilferage,larceny,531
3,shoplifting,larceny,531
4,armed_robbery,robbery,531
5,highway_robbery,robbery,531
6,heist,robbery,531
7,dacoity,robbery,531
0,accused,defendant,532
1,codefendant,defendant,532
2,plaintiff,litigant,532
3,defendant,litigant,532
4,appellant,litigant,532
5,respondent,litigant,532
6,prevailing_party,litigant,532
7,suer,plaintiff,532
0,sympathy,compassion,535
1,tenderness,compassion,535
2,softheartedness,compassion,535
3,mercifulness,compassion,535
4,forgiveness,compassion,535
5,concern,compassion,535
6,kindheartedness,compassion,535
0,pygmy_marmoset,marmoset,24
1,true_marmoset,marmoset,24
2,woolly_monkey,new_world_monkey,24
3,howler_monkey,new_world_monkey,24
4,capuchin,new_world_monkey,24
5,saki,new_world_monkey,24
6,tamarin,new_world_monkey,24
7,marmoset,new_world_monkey,24
8,spider_monkey,new_world_monkey,24
9,squirrel_monkey,new_world_monkey,24
10,douroucouli,new_world_monkey,24
11,uakari,new_world_monkey,24
12,silky_tamarin,tamarin,24
0,scapular,contour_feather,33
1,hackle,contour_feather,33
2,goose_down,down,33
3,duck_down,down,33
4,swan's_down,down,33
5,eiderdown,down,33
6,down,feather,33
7,contour_feather,feather,33
8,flight_feather,feather,33
9,primary,flight_feather,33
10,bastard_wing,flight_feather,33
11,saddle_hackle,hackle,33
0,sexual_conquest,conquest,36
0,trouser_cuff,cuff,42
1,pocket_flap,flap,42
2,earflap,flap,42
3,tent-fly,flap,42
4,cuff,flap,42
5,jag,flap,42
6,codpiece,flap,42
7,lappet,flap,42
0,pedaler,cyclist,559
1,hinault,cyclist,559
2,merckx,cyclist,559
3,unicyclist,cyclist,559
4,cyclist,rider,559
5,horseman,rider,559
6,buster,rider,559
0,broccoli_rabe,broccoli,561
1,savoy_cabbage,cabbage,561
2,red_cabbage,cabbage,561
3,head_cabbage,cabbage,561
4,bok_choy,cabbage,561
5,chinese_cabbage,cabbage,561
6,cabbage,cruciferous_vegetable,561
7,broccoli,cruciferous_vegetable,561
8,turnip,cruciferous_vegetable,561
9,radish,cruciferous_vegetable,561
10,kale,cruciferous_vegetable,561
11,brussels_sprouts,cruciferous_vegetable,561
12,mustard,cruciferous_vegetable,561
13,white_turnip,turnip,561
14,rutabaga,turnip,561
0,black-footed_albatross,albatross,563
1,wandering_albatross,albatross,563
2,giant_petrel,petrel,563
