,group,child,parent
0,10,exposure,influence
1,10,manipulation,influence
2,10,underexposure,exposure
3,10,overexposure,exposure
4,10,seduction,manipulation
5,10,hypnotism,manipulation
6,10,solicitation,manipulation
7,10,leading astray,manipulation
8,10,enticement,manipulation
9,10,blandishment,manipulation
10,10,mind game,manipulation
11,10,cross-pollination,influence
12,10,impingement,influence
13,101,tent,shelter
14,101,backpacking tent,tent
15,101,field tent,tent
16,101,mountain tent,tent
17,101,wall tent,tent
18,101,Sibley tent,tent
19,101,tepee,tent
20,101,bell tent,tent
21,101,pyramidal tent,tent
22,101,two-man tent,tent
23,101,pop tent,tent
24,101,pup tent,tent
25,101,lean-to tent,tent
26,101,umbrella tent,tent
27,101,circus tent,tent
28,101,canvas tent,tent
29,101,fly tent,tent
30,101,mantelet,tent
31,101,cottage tent,tent
32,101,Nissen hut,tent
33,101,mudhif,tent
34,101,dugout,shelter
35,101,hovel,shelter
36,101,refuge,shelter
37,101,safe house,shelter
38,101,haven,shelter
39,101,harbor,shelter
40,101,cookhouse,shelter
41,101,storm cellar,shelter
42,101,fallout shelter,shelter
43,101,praetorium,shelter
44,101,loft,shelter
45,105,percussion instrument,musical instrument
46,105,keyboard instrument,musical instrument
47,105,drum,percussion instrument
48,105,snare drum,drum
49,105,bass drum,drum
50,105,tenor drum,drum
51,105,bongo,percussion instrument
52,105,tambourine,percussion instrument
53,105,cymbal,percussion instrument
54,105,high-hat cymbal,cymbal
55,105,chime,percussion instrument
56,105,gong,percussion instrument
57,105,glockenspiel,percussion instrument
58,105,kettle,percussion instrument
59,105,tambour,percussion instrument
60,105,maraca,percussion instrument
61,105,lagerphone,percussion instrument
62,105,rain stick,percussion instrument
63,105,timbrel,percussion instrument
64,105,marimba,percussion instrument
65,105,vibraphone,percussion instrument
66,105,carillon,percussion instrument
67,105,piano,keyboard instrument
68,105,grand piano,piano
69,105,concert grand,grand piano
70,105,baby grand,grand piano
71,105,upright,piano
72,105,spinet,piano
73,13,coefficient,coefficient
74,13,coefficient of elasticity,coefficient
75,13,coefficient of self induction,coefficient
76,13,coefficient of mutual induction,coefficient
77,13,absorption coefficient,coefficient
78,13,coefficient of reflection,coefficient
79,13,coefficient of friction,coefficient
80,13,coefficient of viscosity,coefficient
81,13,drag coefficient,coefficient
82,13,modulus,coefficient
83,13,Young's modulus,modulus
84,13,bulk modulus,modulus
85,13,modulus of rigidity,modulus
86,13,weight,coefficient
87,13,transmittance,coefficient
88,137,macrocytic anemia,anemia
89,137,microcytic anemia,anemia
90,137,hypochromic anemia,anemia
91,137,hyperchromic anemia,anemia
92,137,sickle-cell anemia,anemia
93,137,thalassemia,anemia
94,137,aplastic anemia,anemia
95,137,iron deficiency anemia,anemia
96,137,hemolytic anemia,anemia
97,137,refractory anemia,anemia
98,137,pernicious anemia,anemia
99,137,sideroblastic anemia,anemia
100,137,megaloblastic anemia,anemia
101,137,Cooley's anemia,thalassemia
102,137,chlorosis,anemia
103,137,favism,anemia
104,137,erythroblastosis fetalis,anemia
105,137,ischemia,anemia
106,137,transient ischemic attack,ischemia
107,137,ischemic stroke,ischemia
108,138,monogamy,marriage
109,138,polygamy,marriage
110,138,civil union,marriage
111,138,serial monogamy,monogamy
112,138,common-law marriage,monogamy
113,138,open marriage,monogamy
114,138,polygyny,polygamy
115,138,polyandry,polygamy
116,138,endogamy,marriage
117,138,exogamy,marriage
118,138,mesalliance,marriage
119,138,misalliance,marriage
120,138,widowhood,marital status
121,138,spinsterhood,marital status
122,138,bachelorhood,marital status
123,138,cuckoldom,marital status
124,138,bigamy,marriage
125,138,monandry,marriage
126,15,air travel,flight
127,15,solo,flight
128,15,maiden flight,flight
129,15,glide,flight
130,15,hang gliding,glide
131,15,acrobatic,flight
132,15,terrain flight,flight
133,15,flyover,terrain flight
134,15,overflight,terrain flight
135,15,ballooning,flight
136,15,sortie,flight
137,15,blind flying,flight
138,15,tailspin,flight
139,150,parody,joke
140,150,ethnic joke,joke
141,150,dirty joke,joke
142,150,sick joke,joke
143,150,one-liner,joke
144,150,fun,joke
145,150,comic strip,joke
146,150,cartoon,joke
147,150,witticism,joke
148,150,wit,joke
149,150,sarcasm,wit
150,150,banter,wit
151,150,repartee,banter
152,150,badinage,banter
153,150,persiflage,banter
154,150,pun,joke
155,150,drollery,joke
156,150,ribaldry,joke
157,150,belly laugh,joke
158,150,shaggy dog story,joke
159,150,sight gag,joke
160,150,topper,joke
161,150,mock-heroic,parody
162,150,jeu d'esprit,wit
163,150,caricature,cartoon
164,150,jocosity,joke
165,150,pungency,joke
166,150,waggery,joke
167,17,higher education,education
168,17,secondary education,education
169,17,elementary education,education
170,17,adult education,education
171,17,industrial arts,education
172,17,athletics,education
173,17,extracurricular activity,education
174,17,seminar,higher education
175,17,course of lectures,higher education
176,17,workshop,higher education
177,17,extension course,higher education
178,17,refresher course,higher education
179,17,elective course,higher education
180,17,required course,higher education
181,17,directed study,adult education
182,17,home study,adult education
183,17,continuing education,adult education
184,17,shop class,industrial arts
185,17,childbirth-preparation class,adult education
186,17,life class,adult education
187,17,coeducation,education
188,17,team teaching,education
189,17,correspondence course,education
190,17,extension,education
191,171,woodpecker,piciform bird
192,171,green woodpecker,woodpecker
193,171,red-headed woodpecker,woodpecker
194,171,downy woodpecker,woodpecker
195,171,red-breasted sapsucker,woodpecker
196,171,yellow-bellied sapsucker,woodpecker
197,171,sapsucker,woodpecker
198,171,flicker,woodpecker
199,171,red-shafted flicker,flicker
200,171,yellow-shafted flicker,flicker
201,171,gilded flicker,flicker
202,171,wryneck,piciform bird
203,171,honey guide,piciform bird
204,171,ivorybill,piciform bird
205,171,piculet,piciform bird
206,171,puffbird,piciform bird
207,171,jacamar,piciform bird
208,171,toucan,piciform bird
209,171,toucanet,toucan
210,171,barbet,piciform bird
211,177,guillemot,auk
212,177,great auk,auk
213,177,auklet,auk
214,177,razorbill,auk
215,177,murre,auk
216,177,pigeon guillemot,guillemot
217,177,black guillemot,guillemot
218,177,common murre,murre
219,177,thick-billed murre,murre
220,177,little auk,auk
221,180,apple,root
222,180,apple tree,apple
223,180,crab apple,apple
224,180,wild apple,apple
225,180,Bechtel crab,crab apple
226,180,wild crab,crab apple
227,180,American crab apple,crab apple
228,180,Siberian crab,crab apple
229,180,Oregon crab apple,crab apple
230,180,Southern crab apple,crab apple
231,180,Iowa crab,crab apple
232,184,initiation,beginning
233,184,activation,initiation
234,184,induction,initiation
235,184,induction of labor,induction
236,184,naturalization,initiation
237,184,unionization,initiation
238,184,collectivization,initiation
239,184,communization,initiation
240,184,startup,beginning
