,group,child,parent
0,10,manipulation,influence
1,10,seduction,influence
2,10,enticement,influence
3,10,solicitation,influence
4,10,exposure,influence
5,10,overexposure,exposure
6,10,underexposure,exposure
7,10,hypnotism,influence
8,10,mind game,influence
9,10,leading astray,influence
10,10,ingratiation,influence
11,10,blandishment,ingratiation
12,10,cross-pollination,influence
13,10,impingement,influence
14,101,tent,shelter
15,101,hut,shelter
16,101,safe house,shelter
17,101,backpacking tent,tent
18,101,field tent,tent
19,101,two-man tent,tent
20,101,cottage tent,tent
21,101,tupik,tent
22,101,haven,hut
23,101,circus tent,tent
24,101,fallout shelter,hut
25,101,pup tent,tent
26,101,tepee,tent
27,101,sconce,hut
28,101,fly tent,tent
29,101,refuge,hut
30,101,hut,shelter
31,101,storm cellar,hut
32,101,bell tent,tent
33,101,praetorium,hut
34,101,cookhouse,hut
35,101,mountain tent,tent
36,101,igloo,hut
37,101,canvas tent,tent
38,101,Sibley tent,tent
39,101,wall tent,tent
40,101,pavilion,tent
41,101,lean-to tent,tent
42,101,safehold,hut
43,101,Nissen hut,hut
44,101,mantelet,hut
45,101,loft,hut
46,101,mudhif,hut
47,101,harbor,hut
48,101,dugout,hut
49,101,umbrella tent,tent
50,101,cabana,hut
51,101,pop tent,tent
52,105,drum,percussion instrument
53,105,bass drum,drum
54,105,snare drum,drum
55,105,tenor drum,drum
56,105,bongo,drum
57,105,tabor,drum
58,105,high-hat cymbal,drum
59,105,tambourine,percussion instrument
60,105,timbrel,percussion instrument
61,105,maraca,percussion instrument
62,105,vibraphone,percussion instrument
63,105,marimba,percussion instrument
64,105,glockenspiel,percussion instrument
65,105,carillon,percussion instrument
66,105,chime,percussion instrument
67,105,piano,percussion instrument
68,105,grand piano,piano
69,105,concert grand,grand piano
70,105,baby grand,grand piano
71,105,upright,piano
72,105,mechanical piano,piano
73,105,steel drum,percussion instrument
74,105,lagerphone,percussion instrument
75,13,modulus,coefficient and modulus
76,13,coefficient,coefficient and modulus
77,13,Young's modulus,modulus
78,13,bulk modulus,modulus
79,13,modulus of rigidity,modulus
80,13,coefficient of mutual induction,coefficient
81,13,drag coefficient,coefficient
82,13,absorption coefficient,coefficient
83,13,coefficient of reflection,coefficient
84,13,transmittance,coefficient
85,13,coefficient of friction,coefficient
86,13,coefficient of self induction,coefficient
87,13,coefficient of viscosity,coefficient
88,13,coefficient of expansion,coefficient
89,13,coefficient of elasticity,coefficient
90,13,weight,coefficient
91,137,microcytic anemia,anemia
92,137,macrocytic anemia,anemia
93,137,hemolytic anemia,anemia
94,137,megaloblastic anemia,macrocytic anemia
95,137,sideroblastic anemia,microcytic anemia
96,137,hypoplastic anemia,anemia
97,137,aplastic anemia,anemia
98,137,iron deficiency anemia,microcytic anemia
99,137,hypochromic anemia,microcytic anemia
100,137,hyperchromic anemia,macrocytic anemia
101,137,refractory anemia,anemia
102,137,Cooley's anemia,microcytic anemia
103,137,thalassemia,microcytic anemia
104,137,chlorosis,anemia
105,137,favism,anemia
106,137,erythroblastosis fetalis,anemia
107,137,ischemia,anemia
108,137,ischemic stroke,ischemia
109,137,transient ischemic attack,ischemia
110,138,monogamy,marriage
111,138,polygamy,marriage
112,138,serial monogamy,marriage
113,138,open marriage,marriage
114,138,common-law marriage,marriage
115,138,monogyny,polygamy
116,138,polyandry,polygamy
117,138,bachelorhood,marital status
