,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 3[""Create report""]
3 --> 8[""Expert responds in time?""]
5[""Forward report to referee""] --> 9[""Fill out check to pay expenses""]
7[""Expert responds in time?""] --> |""Yes""|5
7 --> |""No""|6[""Ask for external expertise""]
8 --> |""Yes""|5"
1,"flowchart LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2[""Fees Required?""]
2 --> |""No""|3[""Register Post-Seminar Results""]
2 --> |""Yes""|4[""Create Purchase Request""]
3 --> 8[""EndNode""]
4 --> 5[""Check Purchase Approval""]
5 --> |""Approved""|6[""Send Approval Notification""]
5 --> |""Denied""|7[""Notify Rejection""]
6 --> 3
7 --> 8"
2,"flowchart LR
0[""Accept Item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
3 --> 6[""Vegetable Categorization""]
5[""Fruit Categorization""] --> 10[""Temperature Weight and Date Center""]
6 --> 10
7[""Milk""] --> 10
8[""Cheese""] --> 10
9[""Non-perishable""] --> 10
10 --> 12[""Store Items based on Item Policy""]
11[""Perishable""] --> 10"
3,"flowchart LR
1[""Detect Incident""] --> 2[""Financial Impact?""]
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End Process""]
3 --> 5[""Contact Application Team""]
3 --> 6[""Contact SA Team""]
3 --> 7[""Contact DBA Team""]
3 --> 8[""Open Conference Line""]
8 --> 9[""Troubleshoot Issue""]
10[""Resolution Known?""] --> |""YES""|11[""Fix Issue""]
10 --> |""NO""|12[""Check with Vendor""]
11 --> 15[""Resolve and Close EMS""]
12 --> 13[""Vendor has a Fix?""]
13 --> |""NO""|14[""Failover to COB""]"
4,"flowchart LR
1[""Open event creation page""] --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Is name form populated?""]
8 --> |""Yes""|10[""Does end time occur after start time?""]
10 --> |""No""|11[""Display incorrect time notification""]
10 --> |""Yes""|12[""Save event information""]
11 --> 3
12 --> 13[""End process""]"
5,"flowchart LR
1[""Pay invoices""] --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to the registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Charge client $35 per paid invoice""]
6 --> 7[""Send out the invoices""]
7 --> 8[""End process""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Purpose?""]
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]
4 --> 5"
7,"flowchart LR
2[""Is RFQ verified?""] --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
6[""Verify RFQ""] --> 7[""Is RFQ verified?""]
7 --> |""No""|3
8[""Add overhead costs""] --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3[""Data complete?""]
3 --> |""Yes""|4[""Perform risk assessment""]
3 --> |""No""|5[""Send failure notice""]
4 --> 2
4 --> 7[""Check reinsurance option""]
7 --> 8[""Finish contract""]
8 --> 6[""EndNode""]"
9,"flowchart LR
0[""Feel Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 9[""Prepare Ingredients for Dressing""]
8 --> 10[""Make Sauce""]
9 --> 11[""Make Dressing""]
10 --> 12[""Bring Dishes to Table""]
11 --> 12
12 --> 13[""Prepare Dishes""]
13 --> 14[""Bring Meal to Table""]
14 --> 15[""Finish Lunch""]"
10,"flowchart LR
1[""Customer encounters a problem""] --> 2[""Obtain detailed description of the problem""]
2 --> 3[""Can I handle the problem myself?""]
3 --> |""Yes""|4[""Explain solution""]
3 --> |""No""|5[""Send email to support system""]
5 --> 6[""Can I handle the problem myself?""]
6 --> |""Yes""|4
8[""Wait for answer to be received""] --> 4"
11,"flowchart LR
0[""Complete Purchase Order""] --> 1[""Send Invoice""]
0 --> 2[""Send Goods""]
1 --> 3[""Process Concludes""]
2 --> 3"
12,"flowchart LR
0[""StartNode""] --> 1[""Prepare Shipment Order""]
1 --> 2[""Send Shipment Order""]
2 --> 3[""Carrier Response""]
3 --> |""No""|4[""End (Link A: Acquisition of carriers)""]
3 --> |""Yes""|5[""Accept Shipment Order""]
5 --> 6[""Response to Shipment Order""]
6 --> |""Yes""|8[""Realize Ordered Shipment""]
8 --> 9[""EndNode""]"
13,"flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5
5 --> 6[""End""]"
14,"flowchart LR
2[""Can fulfill the order?""] --> |""Yes""|3[""Confirm the order""]
2 --> |""No""|4[""Reject the order""]
3 --> 5[""Can fulfill the order?""]
4 --> 7[""Notify order rejected""]
5 --> |""Yes""|6[""Deliver the order""]
5 --> |""No""|4
6 --> 8[""Notify order successfully delivered""]"
15,"flowchart LR
5[""Verify RFQ""] --> 6[""Verification successful?""]
6 --> |""No""|7[""Ask for more information""]
6 --> |""Yes""|8[""Analyze RFQ and provide L&M cost estimates""]
7 --> 5
8 --> 9[""Add overhead cost""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]"
16,flowchart LR
17,"flowchart LR
0[""StartNode""] --> 1[""Change Status""]
1 --> 2[""Is the product on sale?""]"
18,"flowchart LR
1[""Identify invoice errors""] --> 2[""Highlight errors on the entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send the invoice back""]
3 --> 4
4 --> 5[""Conclude the process""]"
19,"flowchart LR
0[""StartNode""] --> 1[""Run the invoice payment process for SSP""]
0 --> 2[""Pay attention to the SAP system""]
1 --> 3[""Send payment report to Accounts Receivable""]
1 --> 4[""Run the invoice payment process""]
1 --> 5[""Generate the invoice payment report""]
3 --> 6[""Generate monthly invoices for clients""]
3 --> 7[""Send payment report to the Client""]
3 --> 8[""Send payment report to the Registry""]"
20,"flowchart LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
3[""Check Result?""] --> |""Rejection""|4[""Reject Customer Request""]
3 --> |""Acceptance""|5[""Approve Customer Request""]
4 --> 6[""EndNode""]"
21,"flowchart LR
0[""Extract Work Orders""] --> 1[""Extract Notifications""]
1 --> 2[""Load Work Orders""]
8[""Pull Together Notification Report""] --> 9[""Link Reports from PPT""]
9 --> 10[""Create and Send Email""]
10 --> 11[""End Process (WHISKY)""]"
22,"flowchart LR
0[""Plan the menu""] --> 1[""Prepare the chicken""]
0 --> 2[""Make the salad""]
1 --> 3[""Refine the chicken""]
2 --> 4[""Prepare the salad""]
3 --> 5[""Serve the menu""]
4 --> 5"
23,"flowchart LR
0[""Write a letter""] --> 1[""Obtain letter""]
7[""Pay fee""] --> 8[""Receive card""]"
24,"flowchart LR
0[""Feel hungry""] --> 1[""Have dinner""]
1 --> 2[""Have a salad""]
1 --> 3[""Enjoy ice-cream""]
1 --> 4[""Savor a plate of pasta""]
2 --> 5[""Feel satisfied""]
3 --> 5
4 --> 5"
25,"flowchart LR
1[""Empty SAP Master Record Outbox""] --> 2[""Deliver requests to Master Data Entry Department""]
1 --> 3[""Empty Master Data Entry Outbox""]
2 --> 4[""Receive Vendor Master Record Requests Form""]
4 --> 5[""Process Vendor Master Record Requests""]
5 --> 6[""Place completed requests in Data Entry Officer Inbox""]
6 --> 7[""Completed requests received""]"
26,"flowchart LR
1[""Register event participation""] --> 2[""Register process seminar results""]
1 --> 3[""Create purchase request""]
2 --> 4[""Purchase request approved?""]
4 --> |""Rejected""|5[""Notify rejection""]
4 --> |""Approved""|6[""Send approved notification""]"
