,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 3[""Create report""]
2 --> 3
2 --> 4{""Expert responds in time?""}
4 --> |""Yes""|5[""Forward report to referee""]
4 --> |""No""|6[""Ask for external expertise""]
6 --> 7{""Expert responds in time?""}
7 --> |""Yes""|5
7 --> |""No""|6
3 --> 8{""Expert responds in time?""}
8 --> |""Yes""|5
8 --> |""No""|3
5 --> 9[""Fill out check to pay expenses""]
9 --> 10[""End process""]
"
1,"
flowchart LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2{""Fees Required?""}
2 --> |""No""|3[""Register Post-Seminar Results""]
2 --> |""Yes""|4[""Create Purchase Request""]
4 --> 5[""Check Purchase Approval""]
5 --> |""Approved""|6[""Send Approval Notification""]
5 --> |""Denied""|7[""Notify Rejection""]
3 --> 8[""EndNode""]
7 --> 8
6 --> 3
"
2,"
flowchart LR
0[""Accept Item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
1 --> 5[""Fruit Categorization""]
3 --> 6[""Vegetable Categorization""]
4 --> 7[""Milk""]
4 --> 8[""Cheese""]
9[""Non-perishable""] --> 11[""Temperature Weight and Date Center""]
10[""Perishable""] --> 11
3 --> 11
5 --> 11
6 --> 11
7 --> 11
8 --> 11
9 --> 11
10 --> 11
11 --> 12[""Store Items based on Item Policy""]
12 --> 13[""End""]
"
3,"
flowchart LR
0[""Start Node""] --> 1[""Detect Incident""]
1 --> 2{""Financial Impact?""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End Process""]
3 --> 5[""Contact Application Team""]
3 --> 6[""Contact SA Team""]
3 --> 7[""Contact DBA Team""]
3 --> 8[""Open Conference Line""]
8 --> 9[""Troubleshoot Issue""]
6 --> 10{""Resolution Known?""}
10 --> |""YES""|11[""Fix Issue""]
10 --> |""NO""|12[""Check with Vendor""]
12 --> 13{""Vendor has a Fix?""}
13 --> |""YES""|11
13 --> |""NO""|14[""Failover to COB""]
11 --> 15[""Resolve and Close EMS""]
15 --> 4
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8{""Is name form populated?""}
8 --> |""No""|9[""Go back and populate name form""]
9 --> 2
8 --> |""Yes""|10{""Does end time occur after start time?""}
10 --> |""No""|11[""Display incorrect time notification""]
11 --> 3
10 --> |""Yes""|12[""Save event information""]
12 --> 13[""End process""]
"
5,"
graph LR
0[""Weekly, in time for discounts""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to the registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Charge client $35 per paid invoice""]
6 --> 7[""Send out the invoices""]
7 --> 8[""End process""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose?""}
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]
4 --> 5
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Verify RFQ""]
6 --> 7{""Is RFQ verified?""}
7 --> |""No""|3
7 --> |""Yes""|8[""Add overhead costs""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3{""Data complete?""}
3 --> |""Yes""|4[""Perform risk assessment""]
3 --> |""No""|5[""Send failure notice""]
5 --> 6[""EndNode""]
4 --> 2
4 --> 7[""Check reinsurance option""]
7 --> 8[""Finish contract""]
8 --> 6
"
9,"
flowchart LR
0[""Feel Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 10[""Prepare Ingredients for Dressing""]
8 --> 9[""Make Sauce""]
10 --> 11[""Make Dressing""]
9 --> 12[""Bring Dishes to Table""]
11 --> 12
12 --> 13[""Prepare Dishes""]
13 --> 14[""Bring Meal to Table""]
14 --> 15[""Finish Lunch""]
"
