,group,child,parent
0,10,manipulation,influence
1,10,exposure,influence
2,10,enticement,influence
3,10,impingement,influence
4,10,mind game,manipulation
5,10,hypnotism,manipulation
6,10,seduction,manipulation
7,10,blandishment,manipulation
8,10,ingratiation,manipulation
9,10,overexposure,exposure
10,10,underexposure,exposure
11,10,solicitation,enticement
12,10,leading astray,enticement
13,10,cross-pollination,enticement
14,101,tent,shelter
15,101,hut,shelter
16,101,hovel,shelter
17,101,igloo,shelter
18,101,cabana,shelter
19,101,cottage,shelter
20,101,refuge,shelter
21,101,fallout shelter,shelter
22,101,safe house,shelter
23,101,pavilion,shelter
24,101,backpacking tent,tent
25,101,bell tent,tent
26,101,canvas tent,tent
27,101,fly tent,tent
28,101,lean-to tent,tent
29,101,mountain tent,tent
30,101,pyramidal tent,tent
31,101,Sibley tent,tent
32,101,umbrella tent,tent
33,101,wall tent,tent
34,101,Nissen hut,hut
35,101,mudhif,hut
36,101,tupik,hut
37,105,drum,percussion instrument
38,105,timbrel,percussion instrument
39,105,cymbal,percussion instrument
40,105,gong,percussion instrument
41,105,marimba,percussion instrument
42,105,vibraphone,percussion instrument
43,105,glockenspiel,percussion instrument
44,105,chime,percussion instrument
45,105,carillon,percussion instrument
46,105,bass drum,drum
47,105,snare drum,drum
48,105,tenor drum,drum
49,105,steel drum,drum
50,105,bongo,drum
51,105,tabor,drum
52,105,tambourine,drum
53,105,high-hat cymbal,cymbal
54,105,handbell,cymbal
55,105,maraca,percussion instrument
56,105,bones,percussion instrument
57,105,lagerphone,percussion instrument
58,105,piano,instrument
59,105,baby grand,piano
60,105,grand piano,piano
61,105,concert grand,piano
62,105,upright,piano
63,105,spinet,piano
64,105,mechanical piano,piano
65,105,triangle,percussion instrument
66,105,zill,percussion instrument
67,105,rain stick,percussion instrument
68,105,kettle,percussion instrument
69,13,modulus,coefficient
70,13,coefficient of friction,coefficient
71,13,coefficient of viscosity,coefficient
72,13,coefficient of expansion,coefficient
73,13,coefficient of mutual induction,coefficient
74,13,drag coefficient,coefficient
75,13,coefficient of reflection,coefficient
76,13,coefficient of self induction,coefficient
77,13,absorption coefficient,coefficient
78,13,transmittance,coefficient
79,13,Young's modulus,modulus
80,13,bulk modulus,modulus
81,13,modulus of rigidity,modulus
82,137,microcytic anemia,anemia
83,137,macrocytic anemia,anemia
84,137,metaplastic anemia,anemia
85,137,hypoplastic anemia,anemia
86,137,sickle-cell anemia,anemia
87,137,Fanconi's anemia,anemia
88,137,aplastic anemia,anemia
89,137,refractory anemia,anemia
90,137,iron deficiency anemia,microcytic anemia
91,137,sideroblastic anemia,microcytic anemia
92,137,thalassemia,microcytic anemia
93,137,Cooley's anemia,thalassemia
94,137,megaloblastic anemia,macrocytic anemia
95,137,pernicious anemia,macrocytic anemia
96,137,hypochromic anemia,microcytic anemia
97,137,chlorosis,anemia
98,137,erythroblastosis fetalis,anemia
99,137,favism,anemia
100,137,hyperchromic anemia,anemia
101,137,hemolytic anemia,anemia
102,138,marriage,marital status
103,138,bachelorhood,marital status
104,138,spinsterhood,marital status
105,138,widowhood,marital status
106,138,monogamy,marriage
107,138,polygamy,marriage
108,138,civil union,marriage
109,138,monandry,monogamy
110,138,monogyny,monogamy
111,138,serial monogamy,monogamy
112,138,open marriage,monogamy
113,138,polygyny,polygamy
114,138,polyandry,polygamy
115,138,bigamy,polygyny
116,138,sigeh,marriage
117,138,marriage of convenience,marriage
118,138,common-law marriage,marriage
119,138,mesalliance,marriage
120,138,misalliance,marriage
121,138,exogamy,marriage
122,138,endogamy,marriage
123,138,cuckoldom,marriage
124,15,air travel,flight
125,15,glide,flight
126,15,hang gliding,glide
127,15,ballooning,flight
128,15,parasailing,glide
129,15,sortie,flight
130,15,acrobatics,flight
131,15,terrain flight,flight
132,15,tailspin,flight
133,15,blind flying,flight
134,15,overflight,flight
135,15,flyover,flight
136,15,solo,flight
137,15,maiden flight,flight
138,15,pass,flight
139,150,jocosity,wit
140,150,badinage,wit
141,150,banter,wit
142,150,waggery,wit
143,150,joke,jocosity
144,150,one-liner,joke
145,150,shaggy dog story,joke
146,150,dirty joke,joke
147,150,sick joke,joke
148,150,ethnic joke,joke
149,150,in-joke,joke
150,150,repartee,badinage
151,150,persiflage,badinage
152,150,mock-heroic,banter
153,150,ribaldry,banter
154,150,drollery,waggery
155,150,pungency,waggery
156,150,cartoon,wit
157,150,comic strip,wit
158,150,caricature,cartoon
159,150,parody,cartoon
160,150,sight gag,cartoon
161,150,bon mot,wit
162,150,esprit de l'escalier,wit
163,150,fun,wit
164,150,funny story,wit
165,17,elementary education,education
166,17,secondary education,education
167,17,higher education,education
168,17,continuing education,education
169,17,course,education
170,17,workshop,education
171,17,seminar,education
172,17,required course,course
173,17,elective course,course
174,17,extension course,course
175,17,refresher course,course
176,17,orientation course,course
177,17,correspondence course,course
178,17,course of lectures,course
179,17,art class,workshop
180,17,shop class,workshop
181,17,dramatics,workshop
182,17,industrial arts,workshop
183,17,directed study,education
184,17,home study,education
185,17,coeducation,education
186,17,team teaching,education
187,17,extracurricular activity,education
188,17,life class,education
189,17,childbirth-preparation class,life class
190,17,adult education,life class
191,17,propaedeutic,education
192,17,athletics,education
193,171,woodpecker,piciform bird
194,171,barbet,piciform bird
195,171,toucan,piciform bird
196,171,jacamar,piciform bird
197,171,puffbird,piciform bird
198,171,honey guide,piciform bird
199,171,downy woodpecker,woodpecker
200,171,redheaded woodpecker,woodpecker
201,171,wryneck,woodpecker
202,171,green woodpecker,woodpecker
203,171,ivorybill,woodpecker
204,171,flicker,woodpecker
205,171,yellow-shafted flicker,flicker
206,171,red-shafted flicker,flicker
207,171,gilded flicker,flicker
208,171,sapsucker,woodpecker
209,171,red-breasted sapsucker,sapsucker
210,171,yellow-bellied sapsucker,sapsucker
211,171,toucanet,toucan
212,171,piculet,piciform bird
213,177,murre,auk
214,177,guillemot,auk
215,177,auklet,auk
216,177,common murre,murre
217,177,thick-billed murre,murre
218,177,great auk,murre
219,177,black guillemot,guillemot
220,177,pigeon guillemot,guillemot
221,177,razorbill,guillemot
222,177,little auk,auklet
223,180,apple tree,apple
224,180,crab apple,apple
225,180,wild apple,apple
226,180,American crab apple,crab apple
227,180,Southern crab apple,crab apple
228,180,Siberian crab,crab apple
229,180,Bechtel crab,American crab apple
230,180,Oregon crab apple,American crab apple
231,180,Iowa crab,American crab apple
232,180,wild crab,crab apple
233,184,introduction,beginning
234,184,inauguration,beginning
235,184,initiation,beginning
236,184,startup,beginning
237,184,creation,beginning
238,184,product introduction,introduction
239,184,population,introduction
240,184,authorship,introduction
241,184,installation,inauguration
242,184,induction,inauguration
243,184,naturalization,inauguration
244,184,communization,initiation
245,184,collectivization,initiation
246,184,colonization,initiation
247,184,federation,initiation
248,184,tip-off,initiation
249,184,kickoff,initiation
250,184,scrum,initiation
251,184,jump ball,initiation
252,184,face-off,initiation
253,184,attack,initiation
254,184,peace initiative,initiation
255,184,resumption,beginning
256,184,constitution,beginning
257,184,ushering in,beginning
258,184,curtain raiser,beginning
259,184,icebreaker,beginning
260,184,housing start,startup
261,184,groundbreaking,startup
262,184,springboard,startup
263,184,Creation,creation
264,184,hypnogenesis,beginning
265,184,induction of labor,beginning
266,184,unionization,beginning
267,184,first base,beginning
268,184,first step,beginning
269,193,progymnosperm,gymnosperm
270,193,cycad,gymnosperm
271,193,welwitschia,gymnosperm
272,193,zamia,cycad
273,193,dioon,cycad
274,193,macrozamia,cycad
275,193,ceratozamia,cycad
276,193,burrawong,cycad
277,193,coontie,zamia
278,193,false sago,cycad
279,193,encephalartos,cycad
280,193,seed fern,cycad
281,193,sago palm,zamia
282,193,kaffir bread,sago palm
283,198,domestic terrorism,terrorism
284,198,international terrorism,terrorism
285,198,nuclear terrorism,terrorism
286,198,cyber-terrorism,terrorism
287,198,bioterrorism,terrorism
288,198,chemical terrorism,terrorism
289,198,ecoterrorism,terrorism
290,198,state-sponsored terrorism,terrorism
291,198,theoterrorism,terrorism
292,198,narcoterrorism,terrorism
293,198,terror,terrorism
