,child,parent,group
0,liter,metric_capacity_unit,514
1,milliliter,metric_capacity_unit,514
2,cubic_millimeter,metric_capacity_unit,514
3,cubic_kilometer,metric_capacity_unit,514
4,hectoliter,metric_capacity_unit,514
5,kiloliter,metric_capacity_unit,514
6,centiliter,metric_capacity_unit,514
7,deciliter,metric_capacity_unit,514
8,dekaliter,metric_capacity_unit,514
9,meter,metric_linear_unit,514
10,millimeter,metric_linear_unit,514
11,micron,metric_linear_unit,514
12,nanometer,metric_linear_unit,514
13,picometer,metric_linear_unit,514
14,angstrom,metric_linear_unit,514
15,femtometer,metric_linear_unit,514
16,kilometer,metric_linear_unit,514
17,hectometer,metric_linear_unit,514
18,myriameter,metric_linear_unit,514
19,decameter,metric_linear_unit,514
20,centimeter,metric_linear_unit,514
21,decimeter,metric_linear_unit,514
22,metric_linear_unit,metric_unit,514
23,metric_weight_unit,metric_unit,514
24,metric_capacity_unit,metric_unit,514
25,gram,metric_weight_unit,514
26,kilogram,metric_weight_unit,514
27,metric_ton,metric_weight_unit,514
28,milligram,metric_weight_unit,514
29,nanogram,metric_weight_unit,514
30,centner,metric_weight_unit,514
31,hundredweight,metric_weight_unit,514
32,quintal,metric_weight_unit,514
33,dekagram,metric_weight_unit,514
34,carat,metric_weight_unit,514
35,hectogram,metric_weight_unit,514
36,decigram,metric_weight_unit,514
37,microgram,metric_weight_unit,514
38,gram_atom,metric_weight_unit,514
39,gram_molecule,metric_weight_unit,514
40,myriagram,metric_weight_unit,514
41,key,metric_weight_unit,514
42,grain,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,hoodoo,magus,515
3,lama,priest,515
4,magus,priest,515
5,shaman,priest,515
6,flamen,priest,515
7,votary,priest,515
8,ezra,priest,515
9,druid,priest,515
10,vestal_virgin,priest,515
11,bacchant,priest,515
12,bacchante,priest,515
13,medicine_man,shaman,515
14,rainmaker,shaman,515
15,rhea_silvia,vestal_virgin,515
0,tau_coefficient_of_correlation,correlation_coefficient,5
1,kendall_partial_rank_correlation,correlation_coefficient,5
2,multiple_correlation_coefficient,correlation_coefficient,5
3,phi_coefficient,correlation_coefficient,5
4,tetrachoric_correlation_coefficient,correlation_coefficient,5
5,biserial_correlation_coefficient,correlation_coefficient,5
6,rank-order_correlation_coefficient,correlation_coefficient,5
7,product-moment_correlation_coefficient,correlation_coefficient,5
8,split-half_correlation,correlation_coefficient,5
9,age_norm,demographic,5
10,mean_deviation,deviation,5
11,standard_deviation,deviation,5
12,arithmetic_mean,mean,5
13,geometric_mean,mean,5
14,harmonic_mean,mean,5
15,average,mean,5
16,second_moment,moment,5
17,kendall_test,nonparametric_statistic,5
18,mean,parametric_statistic,5
19,median,parametric_statistic,5
20,mode,parametric_statistic,5
21,deviation,parametric_statistic,5
22,correlation_coefficient,parametric_statistic,5
23,moment,parametric_statistic,5
24,covariance,parametric_statistic,5
25,regression_coefficient,parametric_statistic,5
26,coefficient_of_concordance,parametric_statistic,5
27,variance,parametric_statistic,5
28,demographic,statistic,5
29,vital_statistics,statistic,5
30,time_series,statistic,5
31,nonparametric_statistic,statistic,5
32,parametric_statistic,statistic,5
33,outlier,statistic,5
0,longways,country-dance,8
1,square_dance,country-dance,8
2,quadrille,country-dance,8
3,reel,country-dance,8
4,sashay,country-dance,8
5,swing,country-dance,8
6,landler,country-dance,8
7,lancers,quadrille,8
8,virginia_reel,reel,8
9,highland_fling,reel,8
10,eightsome,reel,8
11,do-si-do,square_dance,8
12,promenade,square_dance,8
0,drug_addict,addict,9
1,head,addict,9
2,speed_freak,addict,9
3,withdrawer,addict,9
4,drug_user,addict,9
5,heroin_addict,drug_addict,9
6,cocaine_addict,drug_addict,9
7,opium_addict,drug_addict,9
8,crack_addict,drug_addict,9
9,caffeine_addict,drug_addict,9
10,acid_head,head,9
11,hash_head,head,9
12,pothead,head,9
13,pill_head,head,9
14,tripper,head,9
0,leading_astray,enticement,10
1,overexposure,exposure,10
2,underexposure,exposure,10
3,manipulation,influence,10
4,exposure,influence,10
5,enticement,influence,10
6,mind_game,influence,10
7,cross-pollination,influence,10
8,impingement,influence,10
9,ingratiation,manipulation,10
10,blandishment,manipulation,10
11,solicitation,manipulation,10
12,seduction,manipulation,10
13,hypnotism,manipulation,10
0,modulus,coefficient,13
1,coefficient_of_friction,coefficient,13
2,coefficient_of_reflection,coefficient,13
3,coefficient_of_expansion,coefficient,13
4,coefficient_of_viscosity,coefficient,13
5,coefficient_of_elasticity,coefficient,13
6,coefficient_of_self_induction,coefficient,13
7,coefficient_of_mutual_induction,coefficient,13
8,absorption_coefficient,coefficient,13
9,drag_coefficient,coefficient,13
10,weight,coefficient,13
11,transmittance,coefficient,13
12,young's_modulus,modulus,13
13,bulk_modulus,modulus,13
14,modulus_of_rigidity,modulus,13
0,sobriety,abstinence,525
1,chastity,abstinence,525
2,teetotaling,abstinence,525
3,fast,asceticism,525
4,diet,asceticism,525
5,sawm,fast,525
6,hunger_strike,fast,525
7,ramadan,sawm,525
8,inhibition,self-denial,525
9,abstinence,self-denial,525
10,asceticism,self-denial,525
11,mortification,self-denial,525
0,tailspin,acrobatics,15
1,air_travel,flight,15
2,ballooning,flight,15
3,glide,flight,15
4,sortie,flight,15
5,maiden_flight,flight,15
6,terrain_flight,flight,15
7,overflight,flight,15
8,blind_flying,flight,15
9,acrobatics,flight,15
10,solo,flight,15
11,pass,flight,15
12,flyover,flight,15
13,hang_gliding,glide,15
14,parasailing,glide,15
0,required_course,course,17
1,elective_course,course,17
2,extension_course,course,17
3,refresher_course,course,17
4,orientation_course,course,17
5,correspondence_course,course,17
6,propaedeutic,course,17
7,seminar,course,17
8,workshop,course,17
9,shop_class,course,17
10,industrial_arts,course,17
11,childbirth-preparation_class,course,17
12,course_of_lectures,course,17
13,elementary_education,education,17
14,secondary_education,education,17
15,higher_education,education,17
16,continuing_education,education,17
17,extracurricular_activity,education,17
18,home_study,education,17
19,life_class,education,17
20,work-study_program,education,17
21,adult_education,education,17
22,course,education,17
23,directed_study,education,17
24,coeducation,education,17
25,team_teaching,education,17
26,extension,education,17
27,athletics,extracurricular_activity,17
28,dramatics,extracurricular_activity,17
29,art_class,extracurricular_activity,17
0,breach_of_trust_with_fraudulent_intent,embezzlement,531
1,skimming,embezzlement,531
2,robbery,larceny,531
3,embezzlement,larceny,531
4,piracy,larceny,531
5,plunderage,larceny,531
6,petit_larceny,larceny,531
7,grand_larceny,larceny,531
8,shoplifting,larceny,531
9,pilferage,larceny,531
10,rustling,larceny,531
11,rolling,larceny,531
12,caper,larceny,531
13,biopiracy,piracy,531
14,highjacking,piracy,531
15,highway_robbery,robbery,531
16,armed_robbery,robbery,531
17,heist,robbery,531
18,dacoity,robbery,531
19,raid,robbery,531
0,accused,defendant,532
1,codefendant,defendant,532
2,respondent,defendant,532
3,corespondent,defendant,532
4,plaintiff,litigant,532
5,defendant,litigant,532
6,appellant,litigant,532
7,prevailing_party,litigant,532
8,filer,plaintiff,532
9,suer,plaintiff,532
0,mercifulness,compassion,535
1,mellowness,compassion,535
2,kindheartedness,compassion,535
3,tenderness,compassion,535
4,compassion,sympathy,535
5,concern,sympathy,535
6,empathy,sympathy,535
7,commiseration,sympathy,535
8,solicitude,sympathy,535
9,forgiveness,sympathy,535
10,compatibility,sympathy,535
11,heartstrings,tenderness,535
12,softheartedness,tenderness,535
0,pygmy_marmoset,marmoset,24
1,true_marmoset,marmoset,24
2,capuchin,new_world_monkey,24
3,saki,new_world_monkey,24
4,uakari,new_world_monkey,24
5,titi,new_world_monkey,24
6,tamarin,new_world_monkey,24
7,marmoset,new_world_monkey,24
8,squirrel_monkey,new_world_monkey,24
9,howler_monkey,new_world_monkey,24
10,spider_monkey,new_world_monkey,24
11,woolly_monkey,new_world_monkey,24
12,douroucouli,new_world_monkey,24
13,silky_tamarin,tamarin,24
14,pinche,tamarin,24
0,bunch,agglomeration,28
1,knot,agglomeration,28
2,ball,agglomeration,28
3,clew,agglomeration,28
4,tuft,agglomeration,28
5,clot,agglomeration,28
6,gob,agglomeration,28
7,coma,agglomeration,28
8,wisp,agglomeration,28
9,swad,agglomeration,28
10,witches'_broom,agglomeration,28
11,omega_centauri,agglomeration,28
12,northern_cross,agglomeration,28
13,pleiades,agglomeration,28
14,thrombus,clot,28
15,embolus,clot,28
0,scapular,contour_feather,33
1,tail_feather,contour_feather,33
2,duck_down,down,33
3,eiderdown,down,33
4,goose_down,down,33
5,swan's_down,down,33
6,marabou,down,33
7,contour_feather,feather,33
8,down,feather,33
9,flight_feather,feather,33
10,hackle,feather,33
11,plumule,feather,33
12,aftershaft,feather,33
13,primary,flight_feather,33
14,bastard_wing,flight_feather,33
15,sickle_feather,flight_feather,33
16,saddle_hackle,hackle,33
0,sexual_conquest,conquest,36
1,coup,conquest,36
2,cuckoldry,conquest,36
3,seduction,conquest,36
4,own_goal,goal,36
5,earned_run,run,36
6,unearned_run,run,36
7,run_batted_in,run,36
8,run,score,36
9,touchdown,score,36
10,field_goal,score,36
11,safety,score,36
12,point_after,score,36
13,goal,score,36
14,basket,score,36
15,strike,score,36
16,spare,score,36
17,hat_trick,score,36
18,conversion,score,36
19,equalizer,score,36
20,hit,score,36
21,overturn,score,36
22,passing,score,36
23,open_frame,score,36
24,sleeper,score,36
25,bull's_eye,strike,36
26,conquest,success,36
27,score,success,36
28,winning,success,36
29,solution,success,36
30,flying_colors,success,36
31,bell_ringer,success,36
32,break,success,36
33,blockbuster,winning,36
0,trouser_cuff,cuff,42
1,lap,flap,42
2,earflap,flap,42
3,lapel,flap,42
4,tongue,flap,42
5,coattail,flap,42
6,cuff,flap,42
7,codpiece,flap,42
8,jag,flap,42
9,tent-fly,flap,42
10,barndoor,flap,42
11,pocket_flap,flap,42
12,lappet,flap,42
13,revers,flap,42
0,unicyclist,cyclist,559
1,merckx,cyclist,559
2,hinault,cyclist,559
3,pedaler,cyclist,559
4,jockey,horseman,559
5,fox_hunter,horseman,559
6,horsewoman,horseman,559
7,picador,horseman,559
8,roughrider,horseman,559
9,buster,horseman,559
10,postilion,horseman,559
11,cyclist,rider,559
12,horseman,rider,559
13,hang_glider,rider,559
0,broccoli_rabe,broccoli,561
1,head_cabbage,cabbage,561
2,savoy_cabbage,cabbage,561
3,red_cabbage,cabbage,561
4,chinese_cabbage,cabbage,561
5,bok_choy,cabbage,561
6,cabbage,cruciferous_vegetable,561
7,broccoli,cruciferous_vegetable,561
8,cauliflower,cruciferous_vegetable,561
9,kale,cruciferous_vegetable,561
10,radish,cruciferous_vegetable,561
11,turnip,cruciferous_vegetable,561
12,rutabaga,cruciferous_vegetable,561
13,mustard,cruciferous_vegetable,561
14,kohlrabi,cruciferous_vegetable,561
15,brussels_sprouts,cruciferous_vegetable,561
16,collards,kale,561
17,white_turnip,turnip,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,procellariiform_seabird,pelagic_bird,563
3,fulmar,petrel,563
4,giant_petrel,petrel,563
5,white-chinned_petrel,petrel,563
6,diving_petrel,petrel,563
7,storm_petrel,petrel,563
8,albatross,procellariiform_seabird,563
9,petrel,procellariiform_seabird,563
10,shearwater,procellariiform_seabird,563
11,manx_shearwater,shearwater,563
12,stormy_petrel,storm_petrel,563
13,mother_carey's_chicken,storm_petrel,563
0,allegro_con_spirito,allegro,569
1,common_time,musical_time,569
2,triple_time,musical_time,569
3,duple_time,musical_time,569
4,musical_time,rhythm,569
5,tempo,rhythm,569
6,syncopation,rhythm,569
7,in_time,rhythm,569
8,downbeat,rhythm,569
9,upbeat,rhythm,569
10,backbeat,rhythm,569
11,rubato,rhythm,569
12,allegro,tempo,569
13,allegretto,tempo,569
14,andante,tempo,569
15,meno_mosso,tempo,569
16,accelerando,tempo,569
0,aspirin_powder,aspirin,58
1,enteric-coated_aspirin,aspirin,58
2,buffered_aspirin,aspirin,58
3,ketorolac_tromethamine,ketorolac,58
4,naproxen_sodium,naproxen,58
5,salicylate,nonsteroidal_anti-inflammatory,58
6,ibuprofen,nonsteroidal_anti-inflammatory,58
7,naproxen,nonsteroidal_anti-inflammatory,58
8,ketoprofen,nonsteroidal_anti-inflammatory,58
9,indomethacin,nonsteroidal_anti-inflammatory,58
10,piroxicam,nonsteroidal_anti-inflammatory,58
11,flurbiprofen,nonsteroidal_anti-inflammatory,58
12,ketorolac,nonsteroidal_anti-inflammatory,58
13,fenoprofen,nonsteroidal_anti-inflammatory,58
14,mefenamic_acid,nonsteroidal_anti-inflammatory,58
15,meclofenamate,nonsteroidal_anti-inflammatory,58
16,nabumetone,nonsteroidal_anti-inflammatory,58
17,oxaprozin,nonsteroidal_anti-inflammatory,58
18,sulindac,nonsteroidal_anti-inflammatory,58
19,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
20,etodolac,nonsteroidal_anti-inflammatory,58
21,diflunisal,nonsteroidal_anti-inflammatory,58
22,aspirin,salicylate,58
23,methyl_salicylate,salicylate,58
24,salol,salicylate,58
0,brickbat,clast,64
1,spall,clast,64
2,dandruff,dander,64
3,metal_filing,filing,64
4,splinter,fragment,64
5,scraping,fragment,64
6,paring,fragment,64
7,spark,fragment,64
8,ember,fragment,64
9,cinder,fragment,64
10,clast,fragment,64
11,scale,fragment,64
12,bit,fragment,64
13,turning,fragment,64
14,restriction_fragment,fragment,64
15,splint,fragment,64
16,filing,fragment,64
17,iron_filing,metal_filing,64
18,dander,scale,64
19,scurf,scale,64
20,matchwood,splinter,64
0,australopithecus_africanus,australopithecine,577
1,australopithecus_robustus,australopithecine,577
2,australopithecus_afarensis,australopithecine,577
3,australopithecus_boisei,australopithecine,577
4,paranthropus,australopithecine,577
5,lucy,australopithecus_afarensis,577
6,sivapithecus,dryopithecine,577
7,rudapithecus,dryopithecine,577
8,australopithecine,hominid,577
9,dryopithecine,hominid,577
10,homo,hominid,577
11,pithecanthropus,hominid,577
12,homo_habilis,homo,577
13,homo_erectus,homo,577
14,homo_sapiens,homo,577
15,neandertal_man,homo,577
16,homo_soloensis,homo,577
17,java_man,homo_erectus,577
18,peking_man,homo_erectus,577
19,solo_man,homo_erectus,577
20,sinanthropus,homo_erectus,577
21,javanthropus,homo_erectus,577
22,homo_sapiens_sapiens,homo_sapiens,577
23,rhodesian_man,homo_sapiens,577
24,boskop_man,homo_sapiens,577
25,cro-magnon,homo_sapiens,577
26,zinjanthropus,paranthropus,577
27,hominid,world,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,tertiary_syphilis,584
4,tabes_dorsalis,tertiary_syphilis,584
5,syphilis,venereal_disease,584
6,gonorrhea,venereal_disease,584
7,chlamydia,venereal_disease,584
8,genital_herpes,venereal_disease,584
9,lymphogranuloma_venereum,venereal_disease,584
10,granuloma_inguinale,venereal_disease,584
0,pilaster,column,589
1,caryatid,column,589
