,child,parent,group
0,liter,metric_capacity_unit,514
1,milliliter,metric_capacity_unit,514
2,dekaliter,metric_capacity_unit,514
3,centiliter,metric_capacity_unit,514
4,hectoliter,metric_capacity_unit,514
5,kiloliter,metric_capacity_unit,514
6,cubic_millimeter,metric_capacity_unit,514
7,cubic_kilometer,metric_capacity_unit,514
8,deciliter,metric_capacity_unit,514
9,millimeter,metric_linear_unit,514
10,centimeter,metric_linear_unit,514
11,decimeter,metric_linear_unit,514
12,meter,metric_linear_unit,514
13,kilometer,metric_linear_unit,514
14,myriameter,metric_linear_unit,514
15,hectometer,metric_linear_unit,514
16,nanometer,metric_linear_unit,514
17,micron,metric_linear_unit,514
18,picometer,metric_linear_unit,514
19,femtometer,metric_linear_unit,514
20,angstrom,metric_linear_unit,514
21,metric_linear_unit,metric_unit,514
22,metric_capacity_unit,metric_unit,514
23,metric_weight_unit,metric_unit,514
24,gram,metric_weight_unit,514
25,milligram,metric_weight_unit,514
26,decigram,metric_weight_unit,514
27,hectogram,metric_weight_unit,514
28,kilogram,metric_weight_unit,514
29,metric_ton,metric_weight_unit,514
30,quintal,metric_weight_unit,514
31,centner,metric_weight_unit,514
32,grain,metric_weight_unit,514
33,nanogram,metric_weight_unit,514
34,microgram,metric_weight_unit,514
35,gram_atom,metric_weight_unit,514
36,gram_molecule,metric_weight_unit,514
37,dekagram,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,flamen,priest,515
3,medicine_man,shaman,515
0,product-moment_correlation_coefficient,correlation_coefficient,5
1,kendall_partial_rank_correlation,correlation_coefficient,5
2,biserial_correlation_coefficient,correlation_coefficient,5
3,phi_coefficient,correlation_coefficient,5
4,tau_coefficient_of_correlation,correlation_coefficient,5
5,rank-order_correlation_coefficient,correlation_coefficient,5
6,vital_statistics,demographic,5
7,arithmetic_mean,mean,5
8,geometric_mean,mean,5
9,harmonic_mean,mean,5
10,median,mean,5
11,mode,mean,5
12,correlation_coefficient,statistic,5
13,demographic,statistic,5
14,time_series,statistic,5
15,variance,statistic,5
16,mean,statistic,5
17,standard_deviation,variance,5
0,caffeine_addict,addict,9
1,drug_user,addict,9
2,drug_addict,addict,9
3,withdrawer,addict,9
4,heroin_addict,drug_addict,9
5,crack_addict,drug_addict,9
6,cocaine_addict,drug_addict,9
7,opium_addict,drug_addict,9
8,pothead,drug_addict,9
9,hash_head,drug_addict,9
10,pill_head,drug_addict,9
11,speed_freak,drug_addict,9
12,tripper,drug_user,9
13,acid_head,drug_user,9
0,underexposure,exposure,10
1,overexposure,exposure,10
2,enticement,influence,10
3,seduction,influence,10
4,blandishment,influence,10
5,solicitation,influence,10
6,manipulation,influence,10
7,hypnotism,influence,10
8,ingratiation,influence,10
9,cross-pollination,influence,10
10,impingement,influence,10
11,mind_game,manipulation,10
0,coefficient_of_elasticity,coefficient,13
1,coefficient_of_self_induction,coefficient,13
2,coefficient_of_mutual_induction,coefficient,13
3,drag_coefficient,coefficient,13
4,coefficient_of_friction,coefficient,13
5,coefficient_of_viscosity,coefficient,13
6,absorption_coefficient,coefficient,13
7,coefficient_of_reflection,coefficient,13
8,transmittance,coefficient,13
9,coefficient_of_expansion,coefficient,13
0,mortification,asceticism,525
1,hunger_strike,fast,525
2,ramadan,fast,525
3,sawm,ramadan,525
4,abstinence,self-denial,525
5,asceticism,self-denial,525
6,chastity,self-denial,525
7,diet,self-denial,525
8,inhibition,self-denial,525
9,teetotaling,sobriety,525
0,air_travel,flight,15
1,ballooning,flight,15
2,parasailing,flight,15
3,sortie,flight,15
4,maiden_flight,flight,15
5,solo,flight,15
6,blind_flying,flight,15
7,glide,flight,15
8,acrobatics,flight,15
9,overflight,flight,15
10,hang_gliding,flight,15
11,terrain_flight,flight,15
12,tailspin,flight,15
0,continuing_education,adult_education,17
1,required_course,course,17
2,elective_course,course,17
3,art_class,course,17
4,shop_class,course,17
5,childbirth-preparation_class,course,17
6,higher_education,education,17
7,secondary_education,education,17
8,elementary_education,education,17
9,course,education,17
10,extracurricular_activity,education,17
11,propaedeutic,education,17
12,adult_education,education,17
13,orientation_course,education,17
14,seminar,education,17
15,workshop,education,17
16,course_of_lectures,education,17
17,home_study,education,17
18,directed_study,education,17
19,team_teaching,education,17
20,athletics,extracurricular_activity,17
0,grand_larceny,larceny,531
1,petit_larceny,larceny,531
2,rustling,larceny,531
3,caper,larceny,531
4,rolling,larceny,531
5,armed_robbery,robbery,531
6,highway_robbery,robbery,531
7,dacoity,robbery,531
0,codefendant,defendant,532
1,accused,defendant,532
2,plaintiff,litigant,532
3,defendant,litigant,532
4,appellant,litigant,532
5,prevailing_party,litigant,532
6,filer,litigant,532
7,corespondent,plaintiff,532
8,suer,plaintiff,532
0,mercifulness,compassion,535
1,kindheartedness,compassion,535
2,tenderness,compassion,535
3,solicitude,concern,535
4,sympathy,empathy,535
5,commiseration,empathy,535
0,true_marmoset,marmoset,24
1,tamarin,new_world_monkey,24
2,marmoset,new_world_monkey,24
3,saki,new_world_monkey,24
4,silky_tamarin,tamarin,24
0,bunch,agglomeration,28
1,clot,agglomeration,28
2,knot,agglomeration,28
3,tuft,agglomeration,28
4,gob,agglomeration,28
5,wisp,agglomeration,28
6,clew,agglomeration,28
7,coma,agglomeration,28
8,ball,agglomeration,28
9,witches'_broom,agglomeration,28
10,omega_centauri,agglomeration,28
11,northern_cross,agglomeration,28
12,pleiades,agglomeration,28
13,thrombus,clot,28
14,embolus,thrombus,28
0,duck_down,down,33
1,goose_down,down,33
2,eiderdown,down,33
3,marabou,down,33
4,swan's_down,down,33
5,contour_feather,feather,33
6,down,feather,33
7,flight_feather,feather,33
8,aftershaft,feather,33
9,plumule,feather,33
10,primary,flight_feather,33
11,bastard_wing,flight_feather,33
12,sickle_feather,flight_feather,33
0,coup,success,36
1,blockbuster,success,36
2,break,success,36
3,bell_ringer,success,36
4,conversion,touchdown,36
0,trouser_cuff,cuff,42
1,pocket_flap,flap,42
2,earflap,flap,42
3,tent-fly,flap,42
4,tongue,flap,42
5,revers,lapel,42
0,pedaler,cyclist,559
1,unicyclist,cyclist,559
2,hinault,cyclist,559
3,merckx,cyclist,559
4,jockey,horseman,559
5,postilion,horseman,559
6,picador,horseman,559
7,fox_hunter,horseman,559
8,roughrider,horseman,559
9,cyclist,rider,559
10,horseman,rider,559
11,horsewoman,rider,559
12,hang_glider,rider,559
13,buster,rider,559
0,broccoli_rabe,broccoli,561
1,savoy_cabbage,cabbage,561
2,head_cabbage,cabbage,561
3,red_cabbage,cabbage,561
4,chinese_cabbage,cabbage,561
5,cabbage,cruciferous_vegetable,561
6,turnip,cruciferous_vegetable,561
7,broccoli,cruciferous_vegetable,561
8,kale,cruciferous_vegetable,561
9,mustard,cruciferous_vegetable,561
10,kohlrabi,cruciferous_vegetable,561
11,rutabaga,cruciferous_vegetable,561
12,radish,cruciferous_vegetable,561
13,bok_choy,cruciferous_vegetable,561
14,brussels_sprouts,cruciferous_vegetable,561
15,white_turnip,turnip,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,white-chinned_petrel,petrel,563
3,storm_petrel,petrel,563
4,diving_petrel,petrel,563
5,giant_petrel,petrel,563
6,albatross,procellariiform_seabird,563
7,petrel,procellariiform_seabird,563
8,shearwater,procellariiform_seabird,563
9,manx_shearwater,shearwater,563
10,fulmar,shearwater,563
11,stormy_petrel,storm_petrel,563
0,tempo,musical_time,569
1,rhythm,musical_time,569
2,in_time,rhythm,569
3,duple_time,rhythm,569
4,triple_time,rhythm,569
5,common_time,rhythm,569
6,backbeat,rhythm,569
7,syncopation,rhythm,569
8,upbeat,rhythm,569
9,downbeat,rhythm,569
10,allegro,tempo,569
11,allegretto,tempo,569
12,andante,tempo,569
13,meno_mosso,tempo,569
14,accelerando,tempo,569
15,rubato,tempo,569
0,aspirin_powder,aspirin,58
1,enteric-coated_aspirin,aspirin,58
2,buffered_aspirin,aspirin,58
3,ketorolac_tromethamine,nonsteroidal_anti-inflammatory,58
4,indomethacin,nonsteroidal_anti-inflammatory,58
5,mefenamic_acid,nonsteroidal_anti-inflammatory,58
6,diclofenac_sodium,nonsteroidal_anti-inflammatory,58
7,flurbiprofen,nonsteroidal_anti-inflammatory,58
8,oxaprozin,nonsteroidal_anti-inflammatory,58
9,sulindac,nonsteroidal_anti-inflammatory,58
10,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
11,fenoprofen,nonsteroidal_anti-inflammatory,58
12,nabumetone,nonsteroidal_anti-inflammatory,58
13,diclofenac_potassium,nonsteroidal_anti-inflammatory,58
14,salicylate,nonsteroidal_anti-inflammatory,58
15,ketorolac,nonsteroidal_anti-inflammatory,58
16,naproxen_sodium,nonsteroidal_anti-inflammatory,58
17,naproxen,nonsteroidal_anti-inflammatory,58
18,ketoprofen,nonsteroidal_anti-inflammatory,58
19,piroxicam,nonsteroidal_anti-inflammatory,58
20,aspirin,nonsteroidal_anti-inflammatory,58
21,meclofenamate,nonsteroidal_anti-inflammatory,58
22,methyl_salicylate,nonsteroidal_anti-inflammatory,58
23,salol,nonsteroidal_anti-inflammatory,58
24,ibuprofen,nonsteroidal_anti-inflammatory,58
25,etodolac,nonsteroidal_anti-inflammatory,58
26,diflunisal,nonsteroidal_anti-inflammatory,58
0,spark,ember,64
1,scurf,fragment,64
2,cinder,fragment,64
3,brickbat,fragment,64
4,spall,fragment,64
5,splinter,fragment,64
6,scale,fragment,64
7,matchwood,fragment,64
8,dander,fragment,64
9,ember,fragment,64
10,clast,fragment,64
11,metal_filing,fragment,64
12,iron_filing,metal_filing,64
0,lucy,australopithecus_afarensis,577
1,homo,hominid,577
2,sivapithecus,hominid,577
3,rudapithecus,hominid,577
4,dryopithecine,hominid,577
5,homo_sapiens,homo,577
6,homo_erectus,homo,577
7,homo_habilis,homo,577
8,homo_soloensis,homo,577
9,rhodesian_man,homo,577
10,boskop_man,homo,577
11,javanthropus,homo_erectus,577
12,java_man,homo_erectus,577
13,solo_man,homo_erectus,577
14,peking_man,homo_erectus,577
15,homo_sapiens_sapiens,homo_sapiens,577
16,hominid,world,577
0,tabes_dorsalis,neurosyphilis,584
1,primary_syphilis,syphilis,584
2,secondary_syphilis,syphilis,584
3,tertiary_syphilis,syphilis,584
4,neurosyphilis,syphilis,584
5,syphilis,venereal_disease,584
6,gonorrhea,venereal_disease,584
7,genital_herpes,venereal_disease,584
8,chlamydia,venereal_disease,584
9,granuloma_inguinale,venereal_disease,584
10,lymphogranuloma_venereum,venereal_disease,584
0,support_column,column,589
1,pilaster,column,589
2,caryatid,column,589
3,lamppost,post,589
4,telephone_pole,post,589
5,shutting_post,post,589
6,gatepost,post,589
7,hitching_post,post,589
8,whipping_post,post,589
9,bollard,post,589
10,goalpost,post,589
11,column,post,589
12,timber,post,589
13,king_post,post,589
14,queen_post,post,589
15,carrick_bitt,post,589
16,jamb,post,589
17,stile,post,589
18,stump,post,589
19,stake,post,589
20,newel_post,post,589
21,stanchion,post,589
22,standard,post,589
23,corner_post,post,589
24,riding_bitt,post,589
25,shaft,post,589
26,hop_pole,post,589
27,pile,post,589
28,maypole,post,589
29,scantling,timber,589
0,tagalog,filipino,78
1,cebuan,filipino,78
2,visayan,filipino,78
3,moro,filipino,78
4,russian,native,78
5,filipino,native,78
6,seychellois,native,78
7,mauritian,native,78
8,levantine,native,78
9,georgian,native,78
10,chechen,native,78
11,nganasan,native,78
12,samoyed,native,78
13,mordva,native,78
14,chukchi,native,78
15,great_russian,russian,78
16,muscovite,russian,78
17,tatar,russian,78
18,udmurt,russian,78
19,komi,russian,78
20,selkup,russian,78
21,vogul,russian,78
0,pacific_bottlenose_dolphin,bottlenose_dolphin,86
1,atlantic_bottlenose_dolphin,bottlenose_dolphin,86
2,common_dolphin,dolphin,86
3,bottlenose_dolphin,dolphin,86
4,river_dolphin,dolphin,86
5,harbor_porpoise,porpoise,86
6,killer_whale,toothed_whale,86
7,dolphin,toothed_whale,86
8,pilot_whale,toothed_whale,86
9,vaquita,toothed_whale,86
10,sperm_whale,toothed_whale,86
11,porpoise,toothed_whale,86
12,beaked_whale,toothed_whale,86
13,grampus,toothed_whale,86
14,white_whale,toothed_whale,86
15,dwarf_sperm_whale,toothed_whale,86
0,fir_clubmoss,club_moss,599
1,shining_clubmoss,club_moss,599
2,ground_pine,club_moss,599
3,running_pine,club_moss,599
4,resurrection_plant,fern_ally,599
5,whisk_fern,fern_ally,599
6,common_horsetail,horsetail,599
7,swamp_horsetail,horsetail,599
8,marsh_horsetail,horsetail,599
9,wood_horsetail,horsetail,599
10,variegated_horsetail,horsetail,599
0,analogy,comparison,88
1,likening,comparison,88
2,gastroscopy,endoscopy,88
3,hysteroscopy,endoscopy,88
4,sigmoidoscopy,endoscopy,88
5,colonoscopy,endoscopy,88
6,proctoscopy,endoscopy,88
7,gonioscopy,endoscopy,88
8,celioscopy,endoscopy,88
9,endoscopy,examination,88
10,screening,examination,88
11,inspection,examination,88
12,testing,examination,88
13,check,inspection,88
14,spot_check,inspection,88
15,audit,inspection,88
16,survey,inspection,88
17,resurvey,survey,88
0,eagle_scout,boy_scout,92
1,cub,cub_scout,92
2,brownie,girl_scout,92
3,scout,male_child,92
4,altar_boy,male_child,92
5,ball_boy,male_child,92
6,plowboy,male_child,92
7,farm_boy,male_child,92
8,shop_boy,male_child,92
9,rover,male_child,92
10,fauntleroy,male_child,92
11,schoolboy,male_child,92
12,bat_boy,male_child,92
13,catamite,male_child,92
14,cub_scout,scout,92
15,boy_scout,scout,92
16,sea_scout,scout,92
0,mycenaean_civilization,civilization,607
1,minoan_civilization,civilization,607
2,indus_civilization,civilization,607
3,aegean_civilization,civilization,607
4,helladic_civilization,civilization,607
5,culture,civilization,607
6,western_culture,culture,607
7,paleo-american_culture,culture,607
8,clovis_culture,paleo-american_culture,607
9,folsom_culture,paleo-american_culture,607
10,tribal_society,society,607
11,open_society,society,607
12,hunting_and_gathering_tribe,tribal_society,607
0,cunnilingus,oral_sex,608
1,fellatio,oral_sex,608
2,soixante-neuf,oral_sex,608
3,exhibitionism,paraphilia,608
4,voyeurism,paraphilia,608
5,fetishism,paraphilia,608
6,pederasty,paraphilia,608
7,pedophilia,paraphilia,608
8,zoophilia,paraphilia,608
9,oral_sex,paraphilia,608
10,sodomy,paraphilia,608
0,nissen_hut,hut,101
1,hovel,hut,101
2,mudhif,hut,101
3,tent,shelter,101
4,safe_house,shelter,101
5,safehold,shelter,101
6,haven,shelter,101
7,refuge,shelter,101
8,hut,shelter,101
9,dugout,shelter,101
10,storm_cellar,shelter,101
11,fallout_shelter,shelter,101
12,loft,shelter,101
13,sconce,shelter,101
14,harbor,shelter,101
15,praetorium,shelter,101
16,cabana,shelter,101
17,pyramidal_tent,tent,101
18,backpacking_tent,tent,101
19,bell_tent,tent,101
20,two-man_tent,tent,101
21,fly_tent,tent,101
