,group,child,parent
0,10,seduction,influence
1,10,manipulation,influence
2,10,enticement,influence
3,10,solicitation,influence
4,10,blandishment,influence
5,10,hypnotism,influence
6,10,exposure,influence
7,10,underexposure,exposure
8,10,overexposure,exposure
9,10,impingement,influence
10,10,leading astray,influence
11,10,cross-pollination,influence
12,10,mind game,manipulation
13,101,tent,shelter
14,101,permanent structures,shelter
15,101,backpacking tent,tent
16,101,bell tent,tent
17,101,canvas tent,tent
18,101,circus tent,tent
19,101,fly tent,tent
20,101,pup tent,tent
21,101,Sibley tent,tent
22,101,pyramidal tent,tent
23,101,two-man tent,tent
24,101,lean-to tent,tent
25,101,umbrella tent,tent
26,101,mountain tent,tent
27,101,pop tent,tent
28,101,hut,tent
29,101,tepee,tent
30,101,mantelet,tent
31,101,cottage tent,permanent structures
32,101,dugout,permanent structures
33,101,storm cellar,permanent structures
34,101,refuge,permanent structures
35,101,safehold,permanent structures
36,101,safe house,permanent structures
37,101,harbor,permanent structures
38,101,mudhif,permanent structures
39,101,Nissen hut,permanent structures
40,105,percussion instrument,musical instrument
41,105,drum,percussion instrument
42,105,snare drum,drum
43,105,bass drum,drum
44,105,tenor drum,drum
45,105,bongo,percussion instrument
46,105,tabor,percussion instrument
47,105,tambour,percussion instrument
48,105,timbrel,percussion instrument
49,105,maraca,percussion instrument
50,105,rain stick,percussion instrument
51,105,cymbal,percussion instrument
52,105,high-hat cymbal,cymbal
53,105,gong,percussion instrument
54,105,chime,percussion instrument
55,105,vibraphone,percussion instrument
56,105,steel drum,percussion instrument
57,105,tambourine,percussion instrument
58,105,piano,musical instrument
59,105,grand piano,piano
60,105,concert grand,grand piano
61,105,baby grand,grand piano
62,105,spinet,piano
63,105,upright,piano
64,105,mechanical piano,piano
65,105,glockenspiel,percussion instrument
66,105,marimba,percussion instrument
67,13,Young's modulus,modulus
68,13,bulk modulus,modulus
69,13,modulus of rigidity,modulus
70,13,coefficient,modulus
71,13,coefficient of viscosity,coefficient
72,13,coefficient of elasticity,coefficient
73,13,absorption coefficient,coefficient
74,13,transmittance,coefficient
75,13,coefficient of reflection,coefficient
76,13,coefficient of expansion,coefficient
77,13,drag coefficient,coefficient
78,13,coefficient of friction,coefficient
79,13,coefficient of self induction,coefficient
80,13,coefficient of mutual induction,coefficient
81,137,microcytic anemia,anemia
82,137,macrocytic anemia,anemia
83,137,aplastic anemia,anemia
84,137,hemolytic anemia,anemia
85,137,refractory anemia,anemia
86,137,hypoplastic anemia,anemia
87,137,sideroblastic anemia,microcytic anemia
88,137,iron deficiency anemia,microcytic anemia
89,137,Cooley's anemia,thalassemia
90,137,sickle-cell anemia,anemia
91,137,pernicious anemia,macrocytic anemia
92,137,megaloblastic anemia,macrocytic anemia
93,137,chlorosis,hypochromic anemia
94,137,hypochromic anemia,microcytic anemia
95,137,Fanconi's anemia,aplastic anemia
96,137,erythroblastosis fetalis,anemia
97,137,favism,anemia
98,137,ischemia,anemia
99,137,ischemic stroke,ischemia
100,137,transient ischemic attack,ischemia
101,137,metaplastic anemia,anemia
102,137,hyperchromic anemia,macrocytic anemia
103,138,marital status,marriage
104,138,spinsterhood,marital status
105,138,bachelorhood,marital status
106,138,widowhood,marital status
107,138,monogamy,marriage
108,138,polygamy,marriage
109,138,polyandry,polygamy
110,138,polygyny,polygamy
111,138,civil union,marriage
112,138,common-law marriage,marriage
113,138,marriage of convenience,marriage
114,138,open marriage,marriage
115,138,misalliance,marriage
116,138,mesalliance,marriage
117,138,cuckoldom,monogamy
118,138,serial monogamy,monogamy
119,138,sigeh,marriage
120,138,exogamy,marriage
121,138,endogamy,marriage
122,138,bigamy,marriage
123,15,air travel,flight
124,15,ballooning,air travel
125,15,hang gliding,air travel
126,15,solo,flight
127,15,maiden flight,flight
128,15,sortie,flight
129,15,terrain flight,flight
130,15,overflight,flight
131,15,flyover,flight
132,15,pass,flyover
133,15,glide,flight
134,15,acrobatics,flight
135,15,tailspin,flight
136,15,blind flying,flight
137,15,parasailing,air travel
138,150,wit,humor
139,150,sarcasm,wit
140,150,pungency,wit
141,150,ribaldry,humor
142,150,drollery,humor
143,150,comic strip,humor
144,150,cartoon,humor
145,150,sight gag,humor
146,150,joke,humor
147,150,ethnic joke,joke
148,150,dirty joke,joke
149,150,sick joke,joke
150,150,funny story,humor
151,150,shaggy dog story,funny story
152,150,bon mot,wit
153,150,one-liner,wit
154,150,topper,wit
155,150,jeu d'esprit,wit
156,150,banter,conversation humor
157,150,repartee,conversation humor
158,150,badinage,conversation humor
159,150,persiflage,conversation humor
160,150,waggery,humor
161,150,parody,humor
162,150,mock-heroic,parody
163,17,required course,education
164,17,elective course,education
165,17,secondary education,education
166,17,higher education,education
167,17,elementary education,education
168,17,continuing education,education
169,17,course,education
170,17,work-study program,course
171,17,extension course,course
172,17,correspondence course,course
173,17,seminar,course
174,17,workshop,course
175,17,refresher course,course
176,17,shop class,education
177,17,industrial arts,shop class
178,17,art class,education
179,17,life class,education
180,17,childbirth-preparation class,education
181,17,dramatics,education
182,17,team teaching,education
183,17,directed study,education
184,17,extracurricular activity,education
185,17,athletics,extracurricular activity
186,17,orientation course,education
187,17,propaedeutic,education
188,171,woodpecker,piciform bird
189,171,sapsucker,woodpecker
190,171,yellow-bellied sapsucker,sapsucker
191,171,red-breasted sapsucker,sapsucker
192,171,red-shafted flicker,flicker
193,171,flicker,woodpecker
194,171,yellow-shafted flicker,flicker
195,171,gilded flicker,flicker
196,171,downy woodpecker,woodpecker
197,171,red-headed woodpecker,woodpecker
198,171,green woodpecker,woodpecker
199,171,wryneck,woodpecker
200,171,toucan,piciform bird
201,171,toucanet,toucan
202,171,ivorybill,woodpecker
203,171,jacamar,piciform bird
204,171,honey guide,piciform bird
205,171,puffbird,piciform bird
206,171,barbet,piciform bird
207,171,piculet,piciform bird
208,177,auk,root
209,177,great auk,auk
210,177,auklet,auk
211,177,common murre,murre
212,177,thick-billed murre,murre
213,177,murre,auk
214,177,razorbill,auk
215,177,black guillemot,guillemot
216,177,guillemot,auk
217,177,pigeon guillemot,guillemot
218,177,little auk,auk
219,180,apple,apple tree
220,180,crab apple,apple
221,180,Siberian crab,crab apple
222,180,Southern crab apple,crab apple
223,180,Iowa crab,crab apple
224,180,American crab apple,crab apple
225,180,Bechtel crab,crab apple
226,180,Oregon crab apple,crab apple
227,180,wild apple,apple
228,180,wild crab,crab apple
229,184,inauguration,beginning
230,184,kickoff,beginning
231,184,groundbreaking,beginning
232,184,installation,beginning
233,184,peace initiative,beginning
234,184,activation,beginning
235,184,induction,beginning
236,184,startup,beginning
237,184,initiation,beginning
238,184,federation,beginning
239,184,unionization,beginning
240,184,colonization,beginning
241,184,communization,beginning
242,184,collectivization,beginning
243,184,tip-off,beginning
244,184,jump ball,beginning
245,184,face-off,beginning
246,184,first base,beginning
247,184,authorship,beginning
248,184,product introduction,beginning
249,184,curtain raiser,beginning
250,184,induction of labor,beginning
251,184,hypnogenesis,beginning
252,184,population,beginning
253,184,resumption,beginning
254,184,ushering in,beginning
255,184,creation,beginning
256,184,icebreaker,beginning
257,184,first step,beginning
258,193,cycad,gymnosperm
259,193,progymnosperm,gymnosperm
260,193,macrozamia,cycad
261,193,dioon,cycad
262,193,burrawong,cycad
263,193,encephalartos,cycad
264,193,zamia,cycad
265,193,ceratozamia,cycad
266,193,false sago,cycad
267,193,sago palm,cycad
268,193,seed fern,progymnosperm
269,193,welwitschia,gymnosperm
270,193,coontie,cycad
271,193,kaffir bread,coontie
272,198,international terrorism,terrorism
273,198,domestic terrorism,terrorism
274,198,cyber-terrorism,terrorism
275,198,narcoterrorism,terrorism
276,198,bioterrorism,terrorism
277,198,ecoterrorism,terrorism
278,198,nuclear terrorism,terrorism
279,198,chemical terrorism,terrorism
280,198,terrorist attack,terrorism
281,198,9/11,terrorist attack
282,198,theoterrorism,terrorism
283,198,state-sponsored terrorism,terrorism
284,198,Red Hand Defenders,terrorism
285,200,vest pocket,pocket
286,200,breast pocket,pocket
287,200,patch pocket,pocket
288,200,pouch,pocket
289,200,tobacco pouch,pouch
290,200,fanny pack,pouch
291,200,waist pack,pouch
292,200,sporran,pouch
293,200,mailbag,pocket
294,200,diplomatic pouch,mailbag
295,200,fob,pocket
296,200,hip pocket,pocket
297,212,ornithischian,dinosaur
298,212,ceratopsian,ornithischian
299,212,triceratops,ceratopsian
300,212,protoceratops,ceratopsian
301,212,styracosaur,ceratopsian
302,212,hadrosaur,ornithischian
303,212,edmontosaurus,hadrosaur
304,212,anatotitan,hadrosaur
305,212,corythosaur,hadrosaur
306,212,armored dinosaur,ornithischian
