,group,child,parent
0,10,blandishment,influence
1,10,ingratiation,influence
2,10,enticement,influence
3,10,manipulation,influence
4,10,solicitation,influence
5,10,hypnotism,influence
6,10,seduction,influence
7,10,mind game,influence
8,10,leading astray,influence
9,10,cross-pollination,influence
10,10,impingement,influence
11,10,exposure,influence
12,10,overexposure,exposure
13,10,underexposure,exposure
14,101,tent,shelter
15,101,hut,shelter
16,101,igloo,shelter
17,101,dugout,shelter
18,101,cookhouse,shelter
19,101,fallout shelter,shelter
20,101,storm cellar,shelter
21,101,safehold,shelter
22,101,safe house,shelter
23,101,haven,shelter
24,101,canvas tent,tent
25,101,backpacking tent,tent
26,101,pup tent,tent
27,101,two-man tent,pup tent
28,101,cottage tent,tent
29,101,cabana,tent
30,101,tepee,tent
31,101,fly tent,tent
32,101,pyramidal tent,tent
33,101,field tent,tent
34,101,mountain tent,tent
35,101,wall tent,tent
36,101,circus tent,tent
37,101,spacious tent,tent
38,101,mudhif,hut
39,101,Nissen hut,hut
40,101,pavilion,hut
41,101,spacious tent,tent
42,101,tupik,tent
43,101,sconce,shelter
44,101,praetorium,shelter
45,101,refuge,shelter
46,101,umbrella tent,tent
47,105,drum,percussion instrument
48,105,piano,percussion instrument
49,105,chime,percussion instrument
50,105,marimba,percussion instrument
51,105,vibraphone,percussion instrument
52,105,handbell,chime
53,105,carillon,chime
54,105,gong,chime
55,105,snare drum,drum
56,105,bongo,drum
57,105,tenor drum,drum
58,105,bass drum,drum
59,105,tabor,drum
60,105,kettle,drum
61,105,tambour,drum
62,105,tambourine,percussion instrument
63,105,maraca,percussion instrument
64,105,bones,percussion instrument
65,105,triangle,percussion instrument
66,105,cymbal,percussion instrument
67,105,high-hat cymbal,cymbal
68,105,zill,percussion instrument
69,105,steel drum,percussion instrument
70,105,rain stick,percussion instrument
71,105,grand piano,piano
72,105,baby grand,piano
73,105,upright,piano
74,105,spinet,piano
75,105,mechanical piano,piano
76,105,glockenspiel,percussion instrument
77,13,modulus,root
78,13,bulk modulus,modulus
79,13,Young's modulus,modulus
80,13,modulus of rigidity,modulus
81,13,coefficient,root
82,13,coefficient of elasticity,coefficient
83,13,coefficient of friction,coefficient
84,13,coefficient of reflection,coefficient
85,13,coefficient of expansion,coefficient
86,13,coefficient of viscosity,coefficient
87,13,coefficient of self induction,coefficient
88,13,coefficient of mutual induction,coefficient
89,13,drag coefficient,coefficient
90,13,transmittance,root
91,13,absorption coefficient,transmittance
92,13,weight,root
93,137,hemolytic anemia,anemia
94,137,aplastic anemia,anemia
95,137,iron deficiency anemia,anemia
96,137,macrocytic anemia,anemia
97,137,microcytic anemia,anemia
98,137,hypochromic anemia,anemia
99,137,sickle-cell anemia,anemia
100,137,thalassemia,anemia
101,137,pernicious anemia,anemia
102,137,metaplastic anemia,anemia
103,137,sideroblastic anemia,anemia
104,137,refractory anemia,anemia
105,137,favism,anemia
106,137,hyperchromic anemia,anemia
107,137,megaloblastic anemia,anemia
108,137,chlorosis,anemia
109,137,erythroblastosis fetalis,anemia
110,137,Fanconi's anemia,anemia
111,137,hypoplastic anemia,anemia
112,137,ischemia,anemia
113,137,ischemic stroke,ischemia
114,137,transient ischemic attack,ischemia
