,group,child,parent
0,10,overexposure,exposure
1,10,underexposure,exposure
2,10,influence,exposure
3,10,solicitation,influence
4,10,enticement,influence
5,10,blandishment,influence
6,10,seduction,influence
7,10,manipulation,influence
8,10,leading astray,manipulation
9,10,hypnotism,manipulation
10,10,mind game,manipulation
11,10,ingratiation,influence
12,10,cross-pollination,influence
13,101,tent,shelter
14,101,backpacking tent,tent
15,101,mountain tent,tent
16,101,pavilion,tent
17,101,canvas tent,tent
18,101,two-man tent,tent
19,101,fly tent,tent
20,101,pup tent,tent
21,101,Sibley tent,tent
22,101,bell tent,tent
23,101,circus tent,tent
24,101,mantelet,tent
25,101,pyramidal tent,tent
26,101,hut,shelter
27,101,hovel,hut
28,101,dugout,hut
29,101,mudhif,hut
30,101,safehold,hut
31,101,cabin,hut
32,101,igloo,hut
33,101,safe house,shelter
34,101,storm cellar,shelter
35,101,fallout shelter,shelter
36,101,harbor,safehold
37,101,refuge,shelter
38,101,praetorium,shelter
39,101,loft,shelter
40,101,cabana,shelter
41,101,cookhouse,shelter
42,101,Nissen hut,shelter
43,105,drum,percussion instrument
44,105,cymbal,percussion instrument
45,105,glockenspiel,percussion instrument
46,105,marimba,percussion instrument
47,105,mechanical piano,percussion instrument
48,105,grand piano,piano
49,105,concert grand,grand piano
50,105,baby grand,grand piano
51,105,upright,piano
52,105,spinet,piano
53,105,carillon,percussion instrument
54,105,vibraphone,percussion instrument
55,105,tambourine,percussion instrument
56,105,tambour,percussion instrument
57,105,tabor,percussion instrument
58,105,maraca,percussion instrument
59,105,snare drum,drum
60,105,bass drum,drum
61,105,tenor drum,drum
62,105,bongo,drum
63,105,kettle,drum
64,105,high-hat cymbal,cymbal
65,105,bones,percussion instrument
66,105,zill,percussion instrument
67,105,chime,percussion instrument
68,105,handbell,percussion instrument
69,105,triangle,percussion instrument
70,105,rain stick,percussion instrument
71,13,coefficient of expansion,coefficient
72,13,coefficient of elasticity,coefficient
73,13,coefficient of viscosity,coefficient
74,13,coefficient of friction,coefficient
75,13,absorption coefficient,coefficient
76,13,coefficient of reflection,coefficient
77,13,coefficient of mutual induction,coefficient
78,13,coefficient of self induction,coefficient
79,13,bulk modulus,modulus
80,13,modulus of rigidity,modulus
81,13,Young's modulus,modulus
82,13,weight,coefficient
83,13,transmittance,coefficient
84,13,drag coefficient,coefficient
85,137,anemia,root
86,137,macrocytic anemia,anemia
87,137,microcytic anemia,anemia
88,137,hypochromic anemia,anemia
89,137,hyperchromic anemia,anemia
90,137,sideroblastic anemia,anemia
91,137,iron deficiency anemia,microcytic anemia
92,137,pernicious anemia,macrocytic anemia
93,137,sickle-cell anemia,anemia
94,137,aplastic anemia,anemia
95,137,refractory anemia,anemia
96,137,Fanconi's anemia,aplastic anemia
97,137,thalassemia,anemia
98,137,Cooley's anemia,thalassemia
99,137,erythroblastosis fetalis,hemolytic anemia
100,137,favism,hemolytic anemia
101,137,chlorosis,hypochromic anemia
102,137,ischemia,root
103,137,ischemic stroke,ischemia
104,137,transient ischemic attack,ischemia
105,137,metaplastic anemia,anemia
106,137,hypoplastic anemia,anemia
107,138,monogamy,marriage
108,138,polygamy,marriage
109,138,open marriage,marriage
110,138,common-law marriage,marriage
111,138,civil union,marriage
112,138,marriage of convenience,marriage
113,138,serial monogamy,monogamy
114,138,monogyny,monogamy
115,138,polyandry,polygamy
116,138,polygyny,polygamy
117,138,bachelorhood,marriage
118,138,spinsterhood,marriage
119,138,widowhood,marriage
120,138,bigamy,marriage
121,138,cuckoldom,marriage
122,138,endogamy,marriage
123,138,exogamy,marriage
124,138,mesalliance,marriage
125,138,misalliance,marriage
126,15,air travel,flight
127,15,ballooning,flight
128,15,parasailing,flight
129,15,hang gliding,flight
130,15,acrobatics,flight
131,15,solo,flight
132,15,maiden flight,flight
133,15,sortie,flight
134,15,terrain flight,flight
135,15,overflight,flight
136,15,blind flying,flight
137,15,tailspin,flight
138,150,wit,humor
139,150,pungency,wit
140,150,pun,wit
141,150,joke,humor
142,150,one-liner,joke
143,150,sick joke,joke
144,150,dirty joke,joke
145,150,ethnic joke,joke
146,150,in-joke,joke
147,150,parody,humor
148,150,caricature,humor
