,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
1 --> 2[""File results and expertise""]
2 --> 3[""Create report""]
3 --> 4{""Expert respond in time?""}
4 --> |""Yes""| 5[""Ask for external expertise""]
4 --> |""No""| 5[""Ask for external expertise""]
5 --> 6{""Expert respond in time?""}
6 --> |""No""|7[""Forward to referee""]
6 --> |""Yes""|7[""Forward to referee""]
7 --> 8[""Fill out the check""]
8 --> 9[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Fees are required?""}
2 --> |""No""|3[""Check if fees are not required""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 5[""Register post-seminar results""]
4 --> 6{""Purchase has been approved""}
6 --> |""Yes""|7[""Send approval notification""]
6 --> |""No""|8[""Notify rejection""]
5 --> 7
8 --> 9[""EndNode""]
7 --> 5
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
3 --> 5
4 --> 5
5 --> 6[""Fruit Categorization""]
5 --> 6[""Temperature weight and date center (Milk)""]
5 --> 6[""Temperature weight and date center (Cheese)""]
5 --> 7[""Temperature weight and date center (Non-perishable)""]
5 --> 7[""Temperature weight and date center (Perishable)""]
6 --> 8[""EndNode""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect Incident""]
1 --> 2[""Check financial impact""]
2 --> |""NO""|3[""End process""]
2 --> |""YES""|4[""Open EMS""]
4 --> 5[""Contact Application Team""]
5 --> 6[""Contact SA Team""]
6 --> 7[""Open conference line""]
7 --> 8[""Troubleshoot issue""]
8 --> 9[""Contact DBA Team""]
9 --> 10{""Resolution is known?""}
10 --> |""YES""|11[""Fix issue""]
11 --> 12{""Vendor has a fix?""}
12 --> |""NO""|13[""Failover to COB""]
12 --> |""YES""|14[""Fix issue after vendor resolution""]
14 --> 15[""Resolve EMS""]
15 --> 16[""Failover to COB""]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open the event creation page""]
1 --> 2[""Populate the name form""]
2 --> 3[""Populate the time forms""]
3 --> 4[""Populate the location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7{""Is name form populated?""}
7 --> |""Yes""| 8{""Does end time occur after start time?""}
8 --> |""Yes""| 9[""Save event information""]
8 --> |""No""| 10[""Display incorrect time notification""]
9 --> 11[""Pay attention to the fact that it is saved on Facebook""]
11 --> 12[""EndNode""]
10 --> 3
"
5,"
graph LR
0[""StartNode""] --> 1[""Weekly""]
1 --> 2[""Pay invoices""]
2 --> 3[""Generate Payment Report""]
3 --> 4[""Payment Report sent to Accounts Receivable Department""]
3 --> 5[""Pay Report sent to Registry and Generate monthly invoices""]
5 --> 6[""Send out invoices""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select a warehouse""]
2 --> 3{""Replenish the inventory?""}
3 --> |""Yes""|4[""Reserve inventory""]
3 --> |""No""|5[""EndNode""]
4 --> 0
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
3 --> 4
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Check if RFQ is verified""]
6 --> |""No""|3
6 --> |""Yes""|7[""Add overhead costs""]
7 --> 8[""Generate pricing options""]
8 --> 9[""Generate sales quote""]
9 --> 10[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Is data complete?""}
2 --> |""Yes""|3[""Perform risk assessment""]
2 --> |""No""|0[""Send failure notice""]
3 --> 4[""Check reinsurance option""]
4 --> 5[""Finish contract""]
5 --> 6[""EndNode""]
"
9,"
graph LR
0[""StartNode""] --> 1{""Hungry feeling""}
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 6[""Prepare salad for washing""]
5 --> 7[""Put Pasta into water""]
6 --> 8[""Wash salad""]
7 --> 9[""Prepare ingredients to make sauce""]
8 --> 10[""Prepare ingredients to make dressing""]
9 --> 11[""Make sauce""]
10 --> 12[""Make dressing""]
12 --> 13[""Bring dishes to the table""]
13 --> 14[""Prepare dishes""]
15[""Finish Lunch""]    
"
10,"
graph LR
0[""StartNode""] --> 1[""Obtain detailed description of problem""]
1 --> 2{""Can you handle problem manually?""}
2 --> |""Yes""| 3[""Explain solution""]
2 --> |""No""| 4[""Send email to support system""]
3 --> 5[""EndNode""]
4 --> 6{""Email sent to support system?""}
6 --> |""Yes""| 2
6 --> |""No""| 4
"
11,"
graph LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send invoice""]
1 --> 3[""Send goods""]
2 --> 4[""EndNode""]
3 --> 4
"
12,"
graph LR
0[""StartNode""] --> 1[""Preparation of shipment order""]
1 --> 2[""Sending shipment order""]
2 --> 3[""Response from carrier""]
3 --> 4{""Carrier's response (positive or not)""}
4 --> |""Positive""|5[""Acceptance of shipment order""]
4 --> |""No""|6[""EndNode""]
4 --> |""Yes""|7[""Ordered shipment realized""]
7 --> 8[""EndNode""]
"
13,"
graph LR
0[""StartNode""] --> 1[""Order received""]
1 --> 2[""Create invoice""]
1 --> 3[""Prepare shipping""]
2 --> 4[""Invoice sent""]
3 --> 5[""Ship item""]
4 --> 6{""Payment confirmed""}
5 --> 6
6 --> 7[""Process ends""]
"
14,"
graph LR
0[""StartNode""] --> 1[""Check order""]
1 --> 2{""Can fulfill order?""}
2 --> |""Yes""|3[""Confirm order""]
2 --> |""No""|4[""Reject order""]
3 --> 5[""Deliver order""]
5 --> 6[""Notify order delivered""]
4 --> 2
4 --> 7[""Notify order rejected""]
5 --> 6
6 --> 6
7 --> 7
"
15,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is the RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5{""Is the RFQ verified?""}
5 --> |""No""|6[""Ask for more information""]
5 --> |""Yes""|7[""Provide L&M cost estimates""]
7 --> 8{""Is the RFQ verified?""}
8 --> |""No""|9[""Ask for more information""]
8 --> |""Yes""|10[""Add Overhead cost""]
10 --> 11[""Generate Pricing options""]
11 --> 12[""Generate Sales quote""]
12 --> 13[""EndNode""]
"
16,"
graph LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]
0 --> 2[""Conduct a Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4[""Credit History File""]
2 --> 5[""Survey Document""]
4 --> 6[""EndNode""]
5 --> 6
"
17,"
graph LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2{""Product on sale?""}
2 --> |""Yes""|3[""Mark as on sale""]
2 --> |""No""|4[""Mark as not on sale""]
3 --> 5[""EndNode""]
4 --> 5
5 --> 6[""Change status""]
6 --> 2
"
