,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
2 --> 3[""Create Report""]
3 --> 4{""Answer to seeking external expertise?""}
4 --> |""Yes""|5[""Ask for External Expertise""]
4 --> |""No""|5
5 --> 6{""Answer to forwarding to the Referee?""}
6 --> |""Yes""|7[""Expert responds in time""]
6 --> |""No""|7
7 --> |""Yes""|8{""Check Expert Response Time""}
7 --> |""No""|8
8 --> 9[""Forward to Referee""]
9 --> 10[""Fill out Check""]
10 --> 11[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2{""Fees required?""}
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create Purchase request""]
4 --> 5[""Check purchase approved""]
5 --> |""Denied""|6[""Notify rejection""]
5 --> |""Approved""|7[""Send approval notification""]
6 --> 8[""EndNode""]
7 --> 8
7 --> 3
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept the item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
4 --> 5
5 --> 6[""Fruit Categorization""]
5 --> 7{""Vegetable Categorization""}
7 --> |""Yes""| 8[""Tem WinDC""] & |""No""| 9[""Store item""]
8 --> 9[""Store item""]
9 --> 10[""EndNode""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect Incident""]
1 --> 2{""Check if there is any financial impact?""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""Finish Process""]
3 --> 5[""Contact Teams""]
5 --> 6[""Open Conference Line""]
6 --> 7[""Troubleshoot Issue""]
7 --> 8[""Contact DBA Team and vendor""]
8 --> 9{""Check Resolution""}
9 --> |""YES""|10[""Fix Issue""]
9 --> |""NO""|11[""Check with Vendor""]
10 --> 12[""Resolve and Close EMS""]
10 --> 13[""Vendor fix will come.""]
11 --> 12
13 --> 12
12 --> 14[""Check if the vendor has a fix""]
14 --> |""YES""|15[""Fix Issue""]
14 --> |""NO""|16[""Failover to COB""]
15 --> 12
16 --> 14
"
4,"
graph LR
0[""StartNode""] --> 1[""Open the event creation page""]
1 --> 2[""Populate the name form""]
1 --> 3[""Populate the time forms""]
3 --> 4[""Populate the location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm the event creation""]
7 --> 8{""Name form populated?""}
8 --> |""Yes""| 9{""End time occurs after start time?""}
9 --> |""Yes""| 10[""Save the event information""]
9 --> |""No""| 11[""Display incorrect time notification""]
11 --> 3
10 --> 12[""EndNode""]
"
5,"
graph LR
0[""Weekly, in time for discounts""] --> 1[""Pay invoices""]
1 --> 2[""Generate Payment Report""]
2 --> 3[""Send Payment Report to Accounts Receivable Department""]
2 --> 4[""Send Payment Report to Registry""]
4 --> 5[""Generate Monthly Invoices""]
5 --> 6[""Send out Invoices""]
6 --> 7[""EndNode""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select a warehouse""]
2 --> 3{""Purpose: Replenish or Confirm delivery?""}
3 --> |""Replenish""|4[""Reserve the inventory""]
3 --> |""Confirm delivery""|5[""EndNode""]
4 --> 6[""EndNode""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""Yes""|3[""Ask for more information""]
2 --> |""Yes""| 4[""Analyze RFQ and provide L&M cost estimates""]
3 --> 5[""Verify RFQ""]
5 --> 2
4 --> 6[""Verify RFQ""]
6 --> 7{""Is RFQ verified?""}
7 --> |""Yes""|8[""Add overhead costs and generate pricing options""]
7 --> |""No""|9[""Ask for clarification""]
9 --> 10[""Provide clarification""]
10 --> 11[""Verify RFQ""]
11 --> 12{""Is RFQ verified?""}
11 --> 7
8 --> 13[""Generate sales quote""]
13 --> 14[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive Negotiated Conditions""]
1 --> 2[""Check for Data Completeness""]
2 --> 3{""Data Complete?""}
3 --> |""Yes""|4[""Perform Risk Assessment""]
3 --> |""No""|5[""Send Failure notice""]
4 --> 6[""Check for Data Completeness""]
6 --> 7{""Data Complete?""}
7 --> |""Yes""|8[""Check Reinsurance Option""]
7 --> |""No""|5
8 --> 9[""Finish Contract""]
9 --> 10[""EndNode""]
"
9,"
graph TB
0[""Hungry feeling""] --> 1{""Decide to cook""}
1 --> |""Yes""| 2[""Choose recipes""]
1 --> |""Yes""| 3[""Prepare ingredients""]
2 --> 4[""Prepare water for pasta""]
2 --> 5[""Prepare salad for washing""]
4 --> 6[""Put pasta into water""]
3 --> 7[""Prepare ingredients to make sauce""]
3 --> 8[""Prepare ingredients to make dressing""]
7 --> 9[""Make sauce""]
8 --> 10[""Make dressing""]
6 --> 11[""Bring dishes to table""]
7 --> 11
11 --> 12[""Prepare dishes""]
12 --> 13[""Bring meal to table""]
13 --> 14[""Finish lunch""]
"
