,0
0,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
    4 --> 5[""same_shape""]
    5 --> 6[""count""]
"
1,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    1 --> 8[""filter_size_large""]
    8 --> 9[""filter_color_cyan""]
    9 --> 10[""unique""]
    10 --> 11[""relate_behind""]
    7 --> 12[""filter_material_metal""]
    11 --> 12
    12 --> 13[""And""]
    13 --> 14[""filter_material_metal""]
    14 --> 15[""count""]
"
2,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    1 --> 4[""filter_material_rubber""]
    4 --> 5[""filter_size_small""]
    5 --> 6[""unique""]
    3 --> 7[""Or""]
    6 --> 7
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_shape_sphere""]
    9 --> 10[""same_color""]
    10 --> 11[""count""]
"
3,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_rubber""]
    4 --> 8[""filter_material_metal""]
    7 --> 9[""OR""]
    8 --> 9
    9 --> 10[""count""]
"
4,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""relate_left""]
    3 --> 5[""filter_shape_cylinder""]
    4 --> 5
    1 --> 6[""filter_shape_cylinder""]
    6 --> 7[""relate_in_front""]
    5 --> 7
    1 --> 8[""filter_material_metal""]
    1 --> 9[""filter_size_large""]
    8 --> 9
    9 --> 10[""unique""]
    10 --> 11[""relate_right""]
    10 --> 12[""filter_size_large""]
    11 --> 12
    12 --> 13[""count""]
"
5,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""relate_behind""]
    1 --> 4[""filter_material_notMetal""]
    4 --> 5[""filter_material_notRubber""] 
    1 --> 6[""filter_color_brown""]
    6 --> 7[""filter_shape_cylinder""]
    7 --> 8[""unique""]
     4 --> 9[""filter_size_notlarge""]
     4 --> 10[""filter_size_not small""]
     10 --> 11[""filter_size_small""]
    3 --> 12[""same_size""]
    12 --> 13[""equal_size""]
    13 --> 14[""equal""]
"
6,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    5 --> 7[""scene""]
    7 --> 8[""filter_material_rubber""]
    1 --> 9[""filter_size_small""]
    7 --> 9
    9 --> 10[""filter_size_small""]
    8 --> 10
    10 --> 11[""unique""]
    6 --> 12[""query_color""]
    12 --> 13[""query_color""]
    11 --> 13
    13 --> 14[""equal_query_color""]
    12 --> 14
"
7,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    1 --> 8[""filter_size_small""]
    8 --> 9[""same_shape""]
    9 --> 10[""same_size""]
    7 --> 9
    8 --> 9
    9 --> 11[""equal_shape""]
"
8,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""relate_right""]
    3 --> 4[""filter_size_small""]
    4 --> 5[""filter_material_metal""]
    5 --> 6[""unique""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    8 --> 9[""equal_color""]
    6 --> 9
"
9,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    1 --> 6[""filter_color_white""]
    6 --> 7[""AND""]
    1 --> 8[""filter_color_black""]
    8 --> 7
    7 --> 9[""OR""]
    9 --> 10[""count""]
    5 --> 11[""less_than""]
    10 --> 11
"
10,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_color_gray""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    1 --> 7[""filter_size_large""]
    7 --> 8[""filter_shape_sphere""]
    6 --> 9[""unique""]
    9 --> 10[""query_color""]
"
