,0
0,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_shape""]
    4 --> 5[""filter_material""]
    5 --> 6[""And""]
    3 --> 6
    6 --> 7[""count""]
"
1,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_color_gray""]
    6 --> 7[""unique""]
    7 --> 8[""relate_left""]
    5 --> 9[""And""]
    8 --> 9
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
"
2,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    1 --> 6[""filter_color""]
    6 --> 7[""filter_shape_sphere""]
    5 --> 7
    7 --> 8[""count""]
"
3,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_color_red""]
    5 --> 7[""filter_material_rubber""]
    6 --> 7
    1 --> 8[""filter_material_metal""]
    5 --> 9[""filter_shape_cylinder""]
    8 --> 9
    7 --> 10[""count""]
    9 --> 10
"
4,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_color_brown""]
    6 --> 7[""filter_shape_cube""]
    7 --> 8[""unique""]
    5 --> 9[""related_in_front""]
    4 --> 9
    9 --> 10[""filter_size_large""]
    10 --> 11[""filter_material""]
    11 --> 12[""filter_color""]
    12 --> 4
    4 --> 13[""relate_right""]
    9 --> 13
    13 --> 14[""filter_size_large""]
    14 --> 15[""unique""]
"
5,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_color_brown""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""unique""]
    7 --> 8[""equal_size""]
    4 --> 8
"
6,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""filter_color_blue""]
    5 --> 6[""relate_right""]
    6 --> 7[""query_material""]
    7 --> 8[""query_color""]
    1 --> 9[""filter_size_small""]
    9 --> 10[""filter_shape_cube""]
    10 --> 11[""relate_right""]
    11 --> 12[""query_color""]
    8 --> 13[""equal_color""]
    13 --> 14[""unique""]
"
7,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""filter_material_rubber""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""unique""]
    6 --> 7[""relate_right""]
    1 --> 8[""filter_color_blue""]
    8 --> 9[""filter_size_large""]
    9 --> 10[""unique""]
    7 --> 11[""filter_color_blue""]
    10 --> 12[""equal_shape""]
    11 --> 12
"
8,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 8[""filter_shape_cube""]
    8 --> 9[""query_color""]
    7 --> 10[""query_color""]
    4 --> 11[""equal_color""]
    9 --> 11
    10 --> 11
"
9,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_small""]
    4 --> 5[""count""]
    1 --> 6[""filter_color_yellow""]
    6 --> 7[""count""]
    5 --> 8[""less_than""]
    7 --> 8
"
10,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""filter_color_gray""]
    4 --> 5[""unique""]
    1 --> 6[""filter_material_metal""]
    6 --> 7[""filter_size_large""]
    7 --> 8[""unique""]
    8 --> 9[""relate_right""]
    9 --> 10[""filter_shape_sphere""]
    10 --> 11[""unique""]
    11 --> 12[""query_color""]
"
11,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 8[""relate_behind""]
    5 --> 9[""AND""]
    8 --> 9
    9 --> 10[""filter_shape_cylinder""]
    10 --> 11[""query_size""]
"
12,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_color_purple""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""unique""]
    8 --> 9[""relate_in_front""]
    5 --> 10[""AND""]
    9 --> 10
    10 --> 11[""filter_material_rubber""]
    11 --> 12[""count""]
    11 --> 13[""filter_shape""]
"
13,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    1 --> 6[""filter_color_yellow""]
    5 --> 7[""AND""]
    6 --> 7
    7 --> 8[""unique""]
    8 --> 9[""query_shape""]
"
14,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_shape_small""]
    3 --> 4[""same_shape""]
    4 --> 5[""And""]
    5 --> 6[""scene""]
    1 --> 7[""filter_color_cyan""]
    7 --> 8[""filter_size_small""]
    8 --> 9[""unique""]
    9 --> 10[""filter_material""]
    10 --> 11[""equal_material""]
    6 --> 11
    2 --> 11
    11 --> 12[""filter_shape""]
    12 --> 13[""equal_shape""]
    6 --> 13
    2 --> 13
    13 --> 14[""And""]
    6 --> 14
    7 --> 14
    14 --> 15[""query_size""]
"
15,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    1 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_rubber""]
    5 --> 8[""relate_left""]
    8 --> 9[""OR""]
    7 --> 9
    9 --> 10[""count""]
"
16,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""filter_color_cyan""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_size_large""]
    5 --> 7[""OR""]
    7 --> 6
    4 --> 8[""filter_color_green""]
    6 --> 9[""AND""]
    8 --> 9
    9 --> 10[""filter_material_rubber""]
    10 --> 11[""AND""]
    11 --> 12[""AND""]
"
17,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_material""]
    6 --> 7[""AND""]
    5 --> 7
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_shape""]
    9 --> 10[""count""]
"
18,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
"
19,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""filter_shape_cube""]
    6 --> 7[""count""]
"
20,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""filter_material_rubber""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    1 --> 7[""filter_size_small""]
    1 --> 8[""filter_shape_cylinder""]
    6 --> 9[""filter_size_small""]
    6 --> 10[""filter_shape_cylinder""]
    8 --> 11[""count""]
    10 --> 11
    7 --> 12[""filter_color_blue""]
    7 --> 13[""filter_shape_cylinder""]
    12 --> 14[""count""]
    13 --> 14
    11 --> 15[""less_than""]
    14 --> 15
"
21,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_red""]
    5 --> 6[""filter_shape_cube""]
    6 --> 7[""filter_material_metal""]
    5 --> 8[""unique""]
    7 --> 9[""relate_right""]
    8 --> 10[""filter_size_small""]
    8 --> 11[""filter_material_metal""]
    9 --> 12[""or""]
    10 --> 11
    11 --> 9
    6 --> 13[""relate_in_front""]
    8 --> 14[""filter_shape_sphere""]
    6 --> 12
    13 --> 12
    12 --> 15[""count""]
    14 --> 15
    12 --> 16[""greater_than""]
    15 --> 16
"
22,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 9[""filter_shape_sphere""]
    5 --> 10[""filter_material_rubber""]
    10 --> 11[""unique""]
    11 --> 12[""equal_color""]
    12 --> 13[""equal_color""]
    9 --> 13
"
23,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""count""]
    3 --> 4[""greater_than""]
    4 --> 5[""0""]
"
24,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""query_color""]
"
25,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    4 --> 6[""filter_size_large""]
    4 --> 7[""filter_material_metal""]
    6 --> 8[""and""]
    7 --> 8
    5 --> 8
    8 --> 9[""filter_size_large""]
    9 --> 10[""equ""]
    3 --> 10
    10 --> 11[""query_color""]
"
26,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    2 --> 5
    5 --> 6[""unique""]
    6 --> 7[""query_shape""]
"
27,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""query_shape""]
"
28,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""unique""]
    7 --> 8[""query_size""]
"
29,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""relate_in_front""]
    3 --> 4[""relate_left""]
    1 --> 5[""filter_color_red""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""relate_in_front""]
    7 --> 8[""relate_left""]
    8 --> 9[""filter_color_red""]
    9 --> 10[""relate_right""]
    10 --> 11[""filter_color_red""]
    11 --> 12[""query_material""]
"
30,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""Not""]
    6 --> 7[""count""]
"
31,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_size_small""]
    1 --> 6[""filter_material_rubber""]
    5 --> 7[""filter_color_purple""]
    6 --> 7
    4 --> 8[""filter_size_large""]
    7 --> 9[""Or""]
    8 --> 9
    9 --> 10[""count""]
"
32,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_color_cyan""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    5 --> 9[""relate_left""]
    9 --> 10[""filter_size_small""]
    10 --> 11[""filter_shape_cube""]
    11 --> 12[""unique""]
    12 --> 13[""relate_behind""]
    4 --> 13
    13 --> 14[""filter_shape_sphere""]
    14 --> 15[""count""]
"
33,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""count""]
"
34,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    1 --> 4[""filter_size_small""]
    4 --> 5[""filter_color_green""]
    5 --> 6[""unique""]
    6 --> 7[""same_material""]
    3 --> 7
    7 --> 8[""count""]
"
35,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    3-->5[""filter_color_yellow""]
    5-->6[""filter_size_small""]
    1-->7[""query_material""]
    7-->6
    4 --> 8[""equal_shape""]
    6 --> 8
    8 --> 9[""equal_shape""]
"
36,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""AND""]
    1 --> 5[""filter_color_cyan""]
    5 --> 6[""unique""]
    6 --> 7[""same_material""]
    7 --> 4
    4 --> 8[""filter_size_large""]
    8 --> 9[""exist""]
"
37,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""exist""]
"
